repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
5,42,345,0.9782472722218362,0.9901884426501423,0.9999120369793433,0.8305210265234635,0.9849603514335201,0.978648424543947,0.9269464169076704,0.9991264028542309,0.816149793467857,0.9848344040681972
5,42,344,0.9781777746889986,0.9914174816925748,0.9999063434498945,0.8376758686321838,0.9851628447324613,0.9788557213930348,0.947066107232246,0.9993677839233728,0.8235784177959615,0.9847377731181451
5,42,343,0.979428730280075,0.9933998726842493,0.9999180417156809,0.8392392393084172,0.9857075351049094,0.9790630182421227,0.9668856101608,0.9990584913935145,0.8386624776232217,0.9847747498901533
5,42,342,0.9773438042949475,0.9905893946562537,0.9999081651452093,0.8438647040655863,0.9843829423996654,0.978648424543947,0.9468792728144717,0.9983228072617589,0.8412391610928626,0.9846188212552852
5,42,341,0.9799847105427757,0.9926693926458394,0.9999088723938692,0.838149945206047,0.9861119164630526,0.9809286898839138,0.9538874259250933,0.9993989892235442,0.8163188205115465,0.9858044354516926
5,42,340,0.9772743067621099,0.9926714523127425,0.9999090087591762,0.8365260127939375,0.9844490377049081,0.9763681592039801,0.9702715359021628,0.9992382506886825,0.8352688197175107,0.9836122281400905
5,42,339,0.977760789491973,0.9932042337199412,0.9999104343147158,0.8440908034371697,0.9847828662858488,0.9782338308457711,0.9736141389454482,0.9991698695531599,0.8481340169133683,0.9844162365358993
5,42,338,0.9780387796233234,0.9907195354665883,0.9998956297814146,0.8399407203323122,0.9843596629226838,0.9780265339966833,0.9733306578583952,0.9990069295902431,0.8471440345527455,0.9839160312776377
5,42,337,0.9785252623531865,0.9927074065199731,0.9999058902386123,0.8358029201574741,0.9850452013311893,0.9803067993366501,0.9705687343351584,0.9994775923168493,0.8385135058175986,0.9858251239937781
5,42,336,0.9795677253457502,0.9895696212443942,0.9999053118823059,0.8335846421381831,0.9858576116394203,0.978648424543947,0.9703652596070179,0.9992062061208787,0.8430157170644473,0.9847258378530777
5,42,335,0.9800542080756133,0.9935335936600871,0.9999121825604473,0.8463507072746785,0.9863463446323019,0.9767827529021559,0.973160726858619,0.9989988557731904,0.8464298435386324,0.983363492245512
5,42,334,0.9801932031412884,0.9930616067630313,0.9999170029202779,0.8469441894890499,0.9858213346276514,0.9819651741293532,0.9741384825322603,0.9995230488604685,0.8629334687612337,0.9866408424900207
5,42,333,0.9772048092292723,0.9911372091364723,0.9999092929978899,0.824884606125475,0.9843411677884475,0.9769900497512438,0.9732565613056967,0.9990537432974591,0.835158221662947,0.983497060161059
5,42,332,0.978108277156161,0.9907771619783077,0.9999107887564205,0.8372784258073628,0.9851391469726918,0.9771973466003316,0.9732064411443332,0.9989561465071407,0.8382407694362254,0.9837419330238935
5,42,331,0.9787337549516992,0.9909546889195597,0.9999012264043966,0.8436881040807205,0.98533873292219,0.9780265339966833,0.9437137503394919,0.999318007623935,0.8225559270059962,0.9841753308653393
5,42,330,0.9788032524845368,0.9933002960904358,0.9998904281143055,0.8398314953673821,0.9852928003510911,0.978648424543947,0.9666802678393474,0.9985968182919212,0.8345294915806163,0.9845511100619674
5,42,329,0.9786642574188616,0.9908929967570839,0.9999049448292159,0.8434204538451314,0.9852881372712752,0.9794776119402985,0.973478487301045,0.9990811672811509,0.8422991189561528,0.9851308976038062
5,42,328,0.978108277156161,0.9898202929003099,0.9999156090290279,0.8386133380292319,0.984532585786266,0.9798922056384743,0.9737231416238993,0.9994894507538252,0.8510163679322688,0.9853434062565539
5,42,327,0.979776217944263,0.9935980300141464,0.9999267171854931,0.8378955942214766,0.9859863802488164,0.9794776119402985,0.9535936418740024,0.9991118124970706,0.8180720994875198,0.9849711909105948
5,42,326,0.9766488289665717,0.992588649717045,0.9999018056523665,0.8310787418141881,0.9841106959711212,0.9763681592039801,0.9732116592421834,0.999139167459899,0.8382845357908552,0.9836539914621458
5,42,325,0.9792202376815623,0.9933515899236122,0.9999114462067504,0.832542274869115,0.9855515901756993,0.9794776119402985,0.9735558138444443,0.9992199019564459,0.8458789069341403,0.9850009048143396
5,42,324,0.9774133018277851,0.9907747556901632,0.999904571323992,0.836764199432003,0.9844341365722848,0.978648424543947,0.9668844342758515,0.9991352982345222,0.8392072533347161,0.9846787960522976
5,42,323,0.9795677253457502,0.9928314551853598,0.9999076911413077,0.8406812247338284,0.9856194882183736,0.9788557213930348,0.9735904129439196,0.9993935344014564,0.8471396909818638,0.9850717628907113
5,42,322,0.9799152130099381,0.9928877949067231,0.9999196876818474,0.8387352472597914,0.9862142206287849,0.978648424543947,0.9668105798114454,0.9990803461253356,0.8350810286230943,0.984732975816235
5,42,321,0.9792897352143999,0.991346348409173,0.9999082117065623,0.8315780257266522,0.985589779183649,0.9778192371475953,0.9664965418378186,0.999158839692474,0.8319309205441371,0.9840059885442952
5,42,320,0.9767183264994093,0.9924917502728711,0.9999060758935902,0.8462164168978146,0.9839513468404953,0.9767827529021559,0.9699749504611035,0.9992583897734741,0.8413173663924638,0.9835699066974187
5,42,319,0.9772743067621099,0.9905803271301972,0.9999026619790462,0.839000073726192,0.9844105612788379,0.976575456053068,0.9663637482198544,0.9988864964058263,0.8348939101824072,0.9833839770630266
5,42,318,0.9783167697546737,0.9908899993695318,0.9999015089331459,0.8374998096831172,0.9851919580577895,0.9774046434494196,0.9732673128291881,0.998910606705344,0.8370083199499058,0.9839185615995282
5,42,317,0.9786642574188616,0.9933862154499725,0.9999102110390471,0.8369126613312671,0.9851333905070166,0.9788557213930348,0.9670117594061588,0.9992862844705059,0.8260024068429889,0.9847108187651598
5,42,316,0.9787337549516992,0.9913936519549932,0.9998970708663234,0.8333796508864606,0.9855188781400775,0.9792703150912107,0.9536568097529016,0.9991433323807564,0.816968239256468,0.9850534511566064
5,42,315,0.976926819097922,0.9878969941430386,0.9999145577907328,0.8394601040673385,0.9845133551090747,0.9761608623548922,0.9730965046692261,0.9974765927125304,0.8461332380730464,0.9830676479128506
5,42,314,0.9768573215650844,0.9911882717801234,0.99990620653201,0.837505235219823,0.9837074118898067,0.9778192371475953,0.9534989843724909,0.999288492838991,0.8293751858312264,0.9837394379391617
5,42,313,0.9779692820904858,0.9931687638982044,0.9999016832178669,0.8469175030316876,0.9845308241615398,0.9778192371475953,0.9665280325210485,0.9991362694694882,0.8374496489301331,0.9841454631638133
5,42,312,0.9788032524845368,0.9938579041155594,0.9999102810805371,0.8397996421286001,0.9854256836439754,0.9778192371475953,0.9532891712374046,0.9995494490069632,0.8114231362016349,0.984035751400988
5,42,311,0.9795677253457502,0.9929290503204823,0.9999052073907143,0.8466252098986269,0.9857977180378886,0.9788557213930348,0.9735043879221631,0.9993763955657191,0.8502402031453243,0.9846729405199824
5,42,310,0.9772743067621099,0.9912474602846109,0.9999012405950011,0.8386407750236914,0.9846643069130052,0.9769900497512438,0.9731966317190119,0.9992857140242147,0.8380374479810092,0.9837218593660241
5,42,309,0.9763013413023838,0.9929879863734314,0.9998833619301909,0.828205519043049,0.98365292162784,0.9771973466003316,0.9734455703430601,0.9990410502939143,0.8356802928803708,0.9837043747348266
5,42,308,0.9761623462367086,0.9910461706477212,0.9999165315710608,0.8238213767167528,0.9836405216261326,0.9751243781094527,0.932872654444095,0.9989588658949146,0.819226172173688,0.9821688400104049
5,42,307,0.9792202376815623,0.9908746680650427,0.9999133803699461,0.840062892505182,0.9856106212025683,0.978441127694859,0.9068204541747511,0.9990088942292781,0.7979581136004267,0.9844710916358458
5,42,306,0.9778302870248107,0.9932448760278492,0.999904080251921,0.8390750140018117,0.9846759283632879,0.9771973466003316,0.950309792532453,0.9992643181904449,0.8090913449086904,0.9836648819456978
5,42,305,0.9806796858711516,0.9917465350797952,0.9999129018812957,0.8519512861587779,0.986580986299258,0.9796849087893864,0.9468716935845927,0.9992278869880061,0.8255878540535357,0.9852880426954251
5,42,304,0.9772743067621099,0.9931017726515727,0.9999108370363109,0.8421011500035709,0.9845311920718594,0.9751243781094527,0.966462448994885,0.9988640470828561,0.8305814198572469,0.9823467709615122
5,42,303,0.9785947598860241,0.9928308128513683,0.9999076291957794,0.8451961491698918,0.9850098734276207,0.9794776119402985,0.9640118186917769,0.9993539498358115,0.8352179744399157,0.9850120790746251
5,42,302,0.9761623462367086,0.9904766326284298,0.9999000435800233,0.8304861174266138,0.9837661124516707,0.9769900497512438,0.9700499158724738,0.9989418339963886,0.8366944037858977,0.9837503471913143
5,42,301,0.979428730280075,0.9929427305838158,0.9999205319004748,0.8364921853737196,0.9858643126498607,0.9792703150912107,0.9736697925324529,0.9993328567247892,0.839077538340812,0.9848133992134972
5,42,300,0.9795677253457502,0.9909104047677352,0.9999073701971135,0.844675068067013,0.9857258356798393,0.9796849087893864,0.9469010096482332,0.999346212852995,0.8109433790563532,0.984955111162604
5,42,299,0.977760789491973,0.990657703021141,0.9999067992616091,0.8350059560635067,0.9848656759258739,0.9782338308457711,0.953433706811987,0.9993084881617542,0.8163780859642463,0.9844263913582844
5,42,298,0.9783862672875113,0.9927476376834147,0.9999174624622548,0.8391016684943221,0.9851446421175565,0.9790630182421227,0.9703392940479154,0.9990074574651576,0.840230849525582,0.9848167087727054
5,42,297,0.9781777746889986,0.9914048036731151,0.9999155347682259,0.8444223111909579,0.9852225679067258,0.9778192371475953,0.9533630257018108,0.9991963680548417,0.8117689883503695,0.9840537243490154
5,42,296,0.9771353116964347,0.993109711335771,0.9999038627052568,0.8364104305349297,0.9847167626229839,0.976575456053068,0.9730792375884808,0.9991163274999388,0.8431054774215095,0.9835430978675265
5,42,295,0.9790812426158871,0.9927866426351544,0.9999139950452856,0.8438493800502898,0.9856867392324764,0.9788557213930348,0.9704361272296338,0.9994286481733958,0.8446380104634114,0.9849229924273557
5,42,294,0.9781777746889986,0.9833043157419814,0.9999024911390325,0.851144195654951,0.9847349442931561,0.9782338308457711,0.9749337096381702,0.9987075026847114,0.8545671737376316,0.9840670032317956
5,42,293,0.980262700674126,0.9916993068973754,0.9999149475624104,0.8439668430345367,0.9861170442789429,0.9794776119402985,0.9736166205913146,0.998997472184371,0.8497247384528024,0.9852736314493321
5,42,292,0.9788032524845368,0.9859265023904594,0.9999155495665102,0.8418980515610085,0.9851361649108058,0.9792703150912107,0.9521448228818076,0.9993012857757548,0.8196099946934206,0.9844566396909664
5,42,291,0.9773438042949475,0.9925829550315766,0.9999088323568194,0.8337542243323008,0.9843415480631127,0.976575456053068,0.96653207473395,0.9992879980149965,0.8323822562192851,0.983324235382341
5,42,290,0.9785947598860241,0.9932085085537793,0.9999135947701643,0.8406522445050275,0.9851635921893562,0.9778192371475953,0.9599908656042786,0.9989031745349177,0.8362176237811647,0.9842255273565494
5,42,289,0.9787337549516992,0.9914615545389448,0.9999062919864105,0.8473626885550396,0.9852924825569054,0.9788557213930348,0.9468856101608,0.9991676410392484,0.8134513502735606,0.9844102008201046
5,42,288,0.9775522968934602,0.9912239287784983,0.9999067843748156,0.8369200726360758,0.9843888319574251,0.9780265339966833,0.9667865467836395,0.9990960719090575,0.8332602036397971,0.9841020765271654
5,42,287,0.9810966710681771,0.9918083538402552,0.9999100280001642,0.8351927381482624,0.9867161176284402,0.9798922056384743,0.9736099751580918,0.9994512918345688,0.8450865745108365,0.9854638696752127
5,42,286,0.9804711932726389,0.9935863228880473,0.9999203804842577,0.8475649244572893,0.9865929224358644,0.9803067993366501,0.9669488985535366,0.9994381726721749,0.8371355814405171,0.9859012068985222
