repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
6,42,345,0.9058185404339251,0.9185460385627381,0.9969191872700083,0.7726833772401294,0.9274331510476853,0.8904208998548622,0.9041963925465819,0.9960679292938383,0.7679442500206892,0.912935177343532
6,42,344,0.902120315581854,0.9227413286671441,0.9968248786161296,0.7721452178805144,0.9252395735527104,0.8846153846153846,0.8939909070988286,0.9961793549630191,0.7621355705347086,0.9098138800377711
6,42,343,0.900887573964497,0.9140296864258158,0.9965259752603187,0.7798588546253303,0.9247085808269019,0.8824383164005806,0.8916069512786029,0.9957903695131922,0.7578866874479302,0.9078775239330064
6,42,342,0.9053254437869822,0.919491200322269,0.996792159301406,0.7750323799437346,0.9255841074127287,0.888243831640058,0.8862274205506006,0.9958351709674318,0.7588107376400572,0.9109843661530208
6,42,341,0.9053254437869822,0.9232796708230311,0.9968850708032629,0.7765690266187333,0.927632872875644,0.8933236574746009,0.9024256433699483,0.9959416984686064,0.7736458582201496,0.9160076286216134
6,42,340,0.8986686390532544,0.9206992275693778,0.9967450296553945,0.774272357737666,0.9237918276322645,0.8824383164005806,0.8858694467005864,0.9956989734554429,0.7616946091441842,0.9089692784568553
6,42,339,0.8989151873767258,0.9158255352349493,0.9967539317828331,0.7641282016237649,0.9215798618582258,0.888243831640058,0.8976957189350567,0.9958427678505322,0.7658608075805812,0.9126355518584572
6,42,338,0.8984220907297831,0.9195898435567983,0.9968355678948774,0.7678751678343674,0.9222722458325041,0.8831640058055152,0.897319701623508,0.9961999206244446,0.7596463301108243,0.909190924370197
6,42,337,0.9035996055226825,0.9174267081389442,0.9968211562932666,0.7714727784796716,0.9268534325497478,0.8962264150943396,0.9063812493492965,0.9960517170788274,0.7675720679814074,0.918647508619
6,42,336,0.9013806706114399,0.9157242245221657,0.9966821405002756,0.7757618186740018,0.9257016607908709,0.8831640058055152,0.8938102609290419,0.9956117293331224,0.7635720504406442,0.9093772539983008
6,42,335,0.8974358974358975,0.9209899011626566,0.9966671130250927,0.7731266735179435,0.9226349885114349,0.886066763425254,0.9056027379544667,0.9957945366355909,0.7737637259877728,0.9124943371530836
6,42,334,0.8981755424063116,0.9199831649784512,0.996784748504804,0.7699574608988563,0.9225029528894466,0.8853410740203193,0.8868620433573962,0.9959618263047691,0.7605113556117845,0.9120272311630752
6,42,333,0.8986686390532544,0.9197031971424042,0.9966239681376965,0.77002446808267,0.9224808634210945,0.886066763425254,0.8993235072959745,0.9958545903598403,0.761468722370767,0.910978640073286
6,42,332,0.9006410256410257,0.9212595402068507,0.996736709679995,0.7703173608811236,0.9232214065041863,0.886066763425254,0.8970021276639804,0.9956680182293263,0.7642744014987436,0.9084769574554407
6,42,331,0.9011341222879684,0.9215046782793722,0.9967726608126796,0.7800751730806184,0.9244192459734242,0.897677793904209,0.9055951616354629,0.9961458039740957,0.7841461732606391,0.9191060115692968
6,42,330,0.9053254437869822,0.9235979673402206,0.9967457907829753,0.7792787382734412,0.9260018422526618,0.8889695210449927,0.8939100445449567,0.9959127659324237,0.764413252107292,0.9123874662801177
6,42,329,0.9063116370808678,0.9175651970172669,0.9967340169884907,0.7769812861482761,0.9277884751179939,0.8962264150943396,0.906724969937341,0.9959779614588962,0.7791364008777378,0.9161768106237352
6,42,328,0.9038461538461539,0.9169577885936456,0.9969202848578385,0.7807546994535356,0.9278696119413177,0.8896952104499274,0.9036148075589935,0.9962171163222223,0.7770070493737897,0.9131756532390618
6,42,327,0.9018737672583826,0.9208089749154519,0.9968343499987722,0.7742234758465963,0.9249073425790769,0.8933236574746009,0.9018191771860964,0.9958127559015278,0.774455550322722,0.9166590242715231
6,42,326,0.9127218934911243,0.9231175211438364,0.9967233009768495,0.7819393566966528,0.9334422712001407,0.897677793904209,0.8883929271074977,0.9955509485463813,0.7729730941684997,0.9178964488243524
6,42,325,0.9072978303747534,0.9217718517848654,0.9968449912243148,0.780907092715235,0.928250590836877,0.8962264150943396,0.8976189457684727,0.9956859294278471,0.781203776921708,0.9164782041921006
6,42,324,0.9053254437869822,0.9204465147266437,0.9968370445080623,0.7774703458934273,0.9274065486264541,0.8911465892597968,0.897487406144441,0.9963030715373914,0.7758541549258103,0.9148004923182618
6,42,323,0.9035996055226825,0.920242957213581,0.9966106242497534,0.7754755582233424,0.9270903136834061,0.8904208998548622,0.8908338474853579,0.995419545289066,0.766828650795264,0.9157696931409541
6,42,322,0.9048323471400395,0.9227263338839993,0.9967381845283186,0.7759439611394658,0.9260455511669103,0.8896952104499274,0.8969408670520455,0.9956919567448065,0.7717826700870105,0.9108916055502891
