repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
10,42,345,0.9020958943439563,0.8742715472872683,0.9966534346452062,0.7398832253072678,0.9309789275898571,0.8828980623420387,0.7899417225772639,0.9864091894853321,0.7306846107500319,0.9168783734148886
10,42,344,0.9003732414585128,0.8757241777724017,0.9967916328440619,0.7325749838336888,0.9291341304490387,0.8803706823925863,0.8135643588953612,0.9858625579480166,0.7366076190271466,0.9153558894804041
10,42,343,0.899511915015791,0.8732841079669312,0.9965095018261255,0.7317335583718372,0.927553362110157,0.8761583824768323,0.7827655714758842,0.9867126286454331,0.7231641655787798,0.9115174531861383
10,42,342,0.8986505885730692,0.872162144002304,0.9966511966257763,0.729115204194676,0.9274789378311923,0.8753159224936815,0.779620146020114,0.9860837389288712,0.7142139436419181,0.9110209201602757
10,42,341,0.898076370944588,0.8732511852673704,0.9965794661495803,0.7296840727900137,0.9266343369361115,0.8803706823925863,0.781425253484328,0.9835845671118854,0.7262013706278694,0.9150024673481273
10,42,340,0.8963537180591444,0.871572603566776,0.9967130832693053,0.7310723084549943,0.9265741472232153,0.8761583824768323,0.8264016529238147,0.986022758639746,0.7256653149905555,0.9107154901701516
10,42,339,0.898076370944588,0.8736227588281382,0.9968403008380794,0.7288456186936281,0.9260970837817301,0.8736310025273799,0.7724598068863889,0.986310568033504,0.7086150090806038,0.9091457552518352
10,42,338,0.8977892621303474,0.8721703126289964,0.9966184936049229,0.7286247967750097,0.9272500140861575,0.8744734625105307,0.7868871061678885,0.9874942790968969,0.7123963311105372,0.9090014991260916
10,42,337,0.896640826873385,0.871256611891944,0.9967137208047308,0.7268079578924813,0.9254292686001412,0.8736310025273799,0.778765445165413,0.9861266439131124,0.7116673775303081,0.9090018700002579
10,42,336,0.896640826873385,0.8721945045574984,0.9967155668688235,0.7264111037039592,0.9254321036142652,0.8761583824768323,0.7583430674711076,0.9848726669480559,0.7097028147915778,0.9101874376769077
10,42,335,0.8960666092449038,0.869885405858968,0.9965706972100338,0.7269032093375628,0.925848324137437,0.8786857624262847,0.8249439128187707,0.9870374879037955,0.7280157252358704,0.9121847875952562
10,42,334,0.895205282802182,0.8708334620186011,0.9964576106908926,0.7343257036689097,0.9264111917933784,0.8744734625105307,0.7783849468804945,0.9856052187519205,0.7223952357056795,0.9119004684278336
10,42,333,0.8917599770312948,0.8680171559661519,0.9966786572355544,0.7259339513096272,0.9229249726414733,0.8786857624262847,0.7854852786380613,0.9829218333676942,0.7270948817638592,0.9138395146807499
10,42,332,0.8946310651737008,0.8718824876887011,0.9968854877968938,0.7256124302559245,0.9237193367185099,0.8778433024431339,0.7847338254441381,0.9862567431251671,0.726018294940078,0.9135119937131383
10,42,331,0.8954923916164226,0.8724968376001985,0.9965610007403517,0.7295159845357742,0.9250206045886129,0.8812131423757371,0.778500651793237,0.9877489275437106,0.7251270562627182,0.9146356429598065
10,42,330,0.9020958943439563,0.87294017259061,0.9968369902884264,0.734986145871136,0.9303977907364289,0.8812131423757371,0.7867306301000495,0.9860412776525216,0.7238026246642774,0.9161403213524331
10,42,329,0.9000861326442722,0.8715524646728458,0.9965218809544417,0.7308414585697455,0.928165099419379,0.8803706823925863,0.7832897223487969,0.9863208431421024,0.7265242179193866,0.914394397390258
