repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
4,42,345,0.9079694053787318,0.9185568512335961,0.9972296431408759,0.7926875484826832,0.9225556891650254,0.9007965242577842,0.8839012578504709,0.9917531765365052,0.782733494991268,0.9153377684633742
4,42,344,0.9099432519121639,0.916226882788679,0.9973528835471346,0.7788681744736127,0.9241118959247204,0.9044170890658942,0.8833831898354282,0.9911942180986943,0.7831993139178037,0.9181977535619744
4,42,343,0.9064890204786578,0.916410485965907,0.9973117969110962,0.7833689965752612,0.9208798396237479,0.9000724112961622,0.883056957416561,0.9910900018192129,0.7851752757713438,0.9136578553550151
4,42,342,0.9067357512953368,0.9111795084655796,0.9972823338531143,0.7800615819705619,0.9214608055681203,0.9080376538740044,0.8823327558465518,0.9909606939114167,0.79989343851965,0.9223031250965332
4,42,341,0.9069824821120158,0.91629209848241,0.9971353914400357,0.7801112400269384,0.9237151571229768,0.9000724112961622,0.8701044605235971,0.9917889829018397,0.7788175547106364,0.9156671302437851
4,42,340,0.9129040217123119,0.9159477191766264,0.9974015600636443,0.805229165637624,0.9269590193030721,0.9036929761042722,0.875004898962027,0.9915615845329251,0.78523419852318,0.9175913558703868
4,42,339,0.9141376757957069,0.9176233228411939,0.9974008873684247,0.7860345227083418,0.9274813886165358,0.9015206372194062,0.8699616952496462,0.9921568377286799,0.7786728580756537,0.9152513085155166
4,42,338,0.9008142116950407,0.9177022351409002,0.9971990071938726,0.7731072433694195,0.9151393560679536,0.8935553946415641,0.872020084014793,0.9898508408639702,0.7788011161546037,0.9071881568366016
4,42,337,0.9072292129286947,0.9158332929494314,0.9971912077633275,0.7815840035742859,0.9229518221633249,0.8928312816799421,0.8730944925426835,0.9915392178785565,0.7771320725798987,0.9085007405930059
4,42,336,0.9077226745620528,0.9075687803618373,0.9972120044005809,0.7736530901844066,0.9231156017536136,0.9051412020275162,0.8853591333071327,0.9909093825181933,0.7902055450284615,0.9192638390086504
4,42,335,0.9129040217123119,0.9267148448581476,0.9971203710321797,0.8094430065097703,0.9260719652173222,0.9022447501810282,0.8772981270177597,0.9912623469927925,0.7949422073449803,0.9160718138327627
4,42,334,0.9136442141623489,0.9177306494881985,0.9972661355156126,0.7867633860243077,0.9277053558353712,0.9073135409123824,0.8784205546240363,0.9913836655316597,0.792773822933505,0.9205519997374401
4,42,333,0.9047619047619048,0.913931491390026,0.9973325338215894,0.7762305042518421,0.9204173955525977,0.9000724112961622,0.8804679297264901,0.9909881551140275,0.7755414173646596,0.9147716925440053
4,42,332,0.9121638292622749,0.9154999114431399,0.9969100727606346,0.8088212030701294,0.9255481999628739,0.9044170890658942,0.8705909712867154,0.9903327853608401,0.7961893332567164,0.918674345512319
4,42,331,0.9072292129286947,0.9092075622290924,0.9970466657178341,0.7818268117578127,0.9216866586064217,0.8979000724112962,0.8695089803163125,0.9908310875097444,0.7825012440575179,0.9117808553691005
4,42,330,0.9136442141623489,0.9197466774573716,0.997349439918649,0.8010767176773078,0.9268828723602527,0.8986241853729182,0.8772547778858296,0.9914248061960458,0.7817298199166943,0.9118549356064276
4,42,329,0.9151245990624229,0.9169226009093692,0.9971865258309447,0.7935527504881591,0.9280832681739164,0.9007965242577842,0.8734377449941039,0.9899636619910923,0.7872855252243649,0.9150941878624028
4,42,328,0.9092030594621269,0.9118507384295687,0.997374821944995,0.778355184469164,0.9248695898948279,0.9015206372194062,0.8736373349181165,0.9912002410436128,0.7858359436327268,0.916595758185143
4,42,327,0.9092030594621269,0.9152993782341045,0.9969885816383975,0.8033626912069858,0.9228390627695365,0.9000724112961622,0.8822393666834865,0.9899705232522094,0.7948002661453839,0.913825877362181
4,42,326,0.9111769059955589,0.9278179702825677,0.9973380725169301,0.8062285346774783,0.9242932753882804,0.9065894279507604,0.8816272861363018,0.9888705326258171,0.8022875656717835,0.9193792601386575
4,42,325,0.9092030594621269,0.9197664964505792,0.9971670046141368,0.7863056943572778,0.9229901281470108,0.9036929761042722,0.884290393339005,0.9905577676910248,0.7936789133440317,0.9156432006711944
4,42,324,0.9059955588452998,0.9215727527204561,0.9970751914283338,0.7813567987933026,0.9198818180925331,0.9007965242577842,0.8880049972522767,0.9896568029311567,0.7937318275582426,0.9148703680598929
4,42,323,0.9092030594621269,0.9159447989495021,0.9971893519477578,0.7828169214002649,0.9225818298107739,0.9015206372194062,0.8814992197355056,0.9911221097421304,0.7866987045487597,0.9146407245740398
4,42,322,0.9059955588452998,0.9138110330161703,0.9969093862825364,0.7795930842219836,0.9210483673786007,0.9007965242577842,0.8831773294737891,0.9907200052228853,0.7911084307759466,0.9147907077525842
4,42,321,0.9084628670120898,0.9205032579907454,0.9972875408373367,0.803121947383965,0.9221228595991676,0.9015206372194062,0.8835896329302249,0.9891926551759854,0.7953731622871838,0.9144627710293884
4,42,320,0.9003207500616827,0.910305397315956,0.997111881590896,0.7733173076977637,0.9172954396259166,0.8928312816799421,0.8659838810464356,0.9912020089333886,0.7679564945539344,0.9086604169957406
4,42,319,0.9072292129286947,0.9179393062682325,0.9970180078396058,0.7872056893678878,0.9203958686402126,0.8986241853729182,0.8767278274726674,0.9892828685228027,0.7873502544038017,0.9125907017645127
4,42,318,0.9055020972119417,0.9160198249317761,0.9971052295826824,0.7786196806577813,0.9205702294373421,0.9029688631426502,0.8759603346241733,0.9906219054777179,0.7783822069779589,0.9164362054902907
4,42,317,0.9094497902788058,0.9190500334537617,0.9971642119475697,0.8023265973401636,0.9231839171027708,0.8993482983345402,0.8823223482306384,0.9915441092708056,0.7986563570181826,0.913997333804614
4,42,316,0.9040217123118678,0.9138076560605205,0.9972886181750583,0.7757698435675373,0.9181495590279036,0.8971759594496741,0.875439442045036,0.9904636036369396,0.7923668030831047,0.9119735153149343
4,42,315,0.9062422896619787,0.9236398919122883,0.9972659582636402,0.7818269029001658,0.9199982681758002,0.8913830557566981,0.8765394137683973,0.991257891715004,0.7752364871411561,0.9062042032020587
4,42,314,0.9042684431285467,0.9148475701452112,0.9970419221177227,0.7774478005178834,0.9175714652288217,0.8935553946415641,0.86323606774986,0.9906196409909144,0.7715558788791779,0.9071425229495891
