repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
2,42,345,0.916923076923077,0.9554302488331754,0.9988611246659836,0.7444097426881604,0.9387922409942798,0.8870523415977961,0.7913569168823699,0.9514849357712885,0.679757033954781,0.906208165977092
2,42,344,0.9312820512820513,0.9571911343784155,0.999092862708721,0.7924779336874939,0.9468692883979155,0.9146005509641874,0.815060972102387,0.9430791066785966,0.7097038072998195,0.9276731547801698
2,42,343,0.9384615384615385,0.9447078852288433,0.998977359458547,0.7771082256660266,0.9542541287282315,0.90633608815427,0.8138789186079954,0.9335173211516227,0.6873987077256102,0.9198309919988739
2,42,342,0.9343589743589743,0.9579081075208464,0.99915700578742,0.7822514772805468,0.9524711811906641,0.90633608815427,0.8138789186079954,0.9512638087683059,0.6998453245621485,0.9263923299633249
2,42,341,0.9364102564102564,0.9579287914818784,0.9991629228824348,0.7870941330945936,0.9533925845069338,0.90633608815427,0.7943767615760713,0.9363799331193507,0.7047226968819018,0.9247090002412709
2,42,340,0.9230769230769231,0.955421159617031,0.9988180051941302,0.770164388543417,0.9423727689065824,0.8925619834710744,0.8112274949669255,0.948075175303941,0.6814095250560661,0.9066352279591157
2,42,339,0.9241025641025641,0.9567350663449868,0.9991477136184398,0.764867838728956,0.9432913340211135,0.8842975206611571,0.7914820247339659,0.952289108598701,0.6525853862405587,0.9123705396147688
2,42,338,0.9333333333333333,0.9580139047699628,0.9991232624126618,0.7644320666232105,0.9485216064783121,0.9118457300275482,0.802120218579235,0.9531442309518496,0.7070833769964204,0.9220640653626639
2,42,337,0.9220512820512821,0.9567838585657199,0.9990589864921126,0.7656340799792892,0.9439055859230533,0.8870523415977961,0.8126640782283577,0.940861375890079,0.6618157546898586,0.9085609061026594
2,42,336,0.9333333333333333,0.9570126130535894,0.9991844616002044,0.7656108483181556,0.9510618065291562,0.8980716253443526,0.7838109932497588,0.9509208136550285,0.6542536848927637,0.9148899103682506
