repeat,seed,n_features,train_acc,train_acc_balanced,train_auc,train_f1_macro,train_f1_weighted,val_acc,val_acc_balanced,val_auc,val_f1_macro,val_f1_weighted
5,42,345,0.9262295081967213,0.9588383489502192,0.9988809496502208,0.7624950444011028,0.9474189010441089,0.9196675900277008,0.8930929834050736,0.9790172516572507,0.7657302318411765,0.9351400086414852
5,42,344,0.9272540983606558,0.9590695628230518,0.9986587336927488,0.7825480580823886,0.9469075967426998,0.925207756232687,0.8943833059857187,0.9627617534937677,0.805200264112332,0.9392859061071475
5,42,343,0.9293032786885246,0.9593107705773835,0.9989515219933384,0.7792094544586707,0.946906730969952,0.9196675900277008,0.8542790365761089,0.9733672720714154,0.7458116034292505,0.9319987833125362
5,42,342,0.9241803278688525,0.9489676149185639,0.9989846737195326,0.7734636036272833,0.9442554203060561,0.9141274238227147,0.8516611947373868,0.9795482823600176,0.7468653417685676,0.9278407119752844
5,42,341,0.8995901639344263,0.9558578656779223,0.9988034871609213,0.7436185772045394,0.9286769730017518,0.8725761772853186,0.8489135709318341,0.9799572731210651,0.6910021957064353,0.8969335172132895
5,42,340,0.9241803278688525,0.9583186214961998,0.9988567060613934,0.768173417374972,0.9455238719098743,0.9030470914127424,0.8517684800938153,0.9678821415443523,0.7183830109601435,0.9209781689657112
5,42,339,0.930327868852459,0.9578108471076467,0.9988853906459141,0.7687945784249126,0.9500415745309881,0.9168975069252078,0.8922871908621091,0.9656943058767845,0.7655587678156311,0.9357288591797
5,42,338,0.9149590163934426,0.9263452698635584,0.9989882168593937,0.7490341005967605,0.937621834071865,0.9085872576177285,0.9003093719745281,0.9579113506352386,0.7436709172399902,0.9260145890678887
5,42,337,0.9323770491803278,0.9596685927878381,0.9986560984932795,0.7984966378057337,0.9497240936936114,0.9141274238227147,0.8529887139954638,0.9664168987966479,0.7455442127117407,0.9281256328020037
5,42,336,0.930327868852459,0.9489376392239851,0.9990383903919365,0.769595073110045,0.9479183150291498,0.9141274238227147,0.8529887139954638,0.9730967727960962,0.7307537747359479,0.9288560592783559
5,42,335,0.9272540983606558,0.9587337434150092,0.9990284367181917,0.7651895830038891,0.9475387867356426,0.9168975069252078,0.8534732440331445,0.9637920684009206,0.7333851528121902,0.9328121066563051
5,42,334,0.9323770491803278,0.958611813697442,0.9989594954663025,0.7977497766525142,0.9513683132117896,0.925207756232687,0.8542679460198994,0.9672676860273252,0.7570802210225923,0.9379815086273292
5,42,333,0.9313524590163934,0.9591341987821836,0.9988971683649227,0.7780405933427263,0.9492004797774067,0.9030470914127424,0.8903366914261284,0.9683058975099331,0.7660921729650938,0.9205102335217652
5,42,332,0.930327868852459,0.9176772743815306,0.9989258989953078,0.7588233425018822,0.9472309991420098,0.9168975069252078,0.9009434427086411,0.9782842309016072,0.7608185411663674,0.9276113014039066
5,42,331,0.9262295081967213,0.9274140638247869,0.9990174246380996,0.7809369453489393,0.9451192484578456,0.9224376731301939,0.9014142459103575,0.9797939649616149,0.7881361109762645,0.9340477811840927
5,42,330,0.9200819672131147,0.9483212791269221,0.9989406569346597,0.7608415279249492,0.9426305542979325,0.9113573407202216,0.8516159234505639,0.963789512728007,0.7226837041652595,0.9274417712724676
5,42,329,0.9262295081967213,0.9262399658815932,0.9988414761052903,0.7662611342336131,0.9449024955390843,0.9224376731301939,0.9016338752857864,0.9670239553841733,0.7879697187207705,0.9344639727581864
5,42,328,0.9170081967213115,0.9576669644931941,0.998610676544051,0.7644932608091979,0.9385096846800309,0.8947368421052632,0.8508721449772054,0.9762905793378387,0.7312955089059875,0.9109228532354882
5,42,327,0.9139344262295082,0.9474910352893032,0.9990199945856082,0.7458779428711462,0.9379729921527783,0.8947368421052632,0.8511344093597023,0.9638710121123728,0.7215519300945735,0.9121909831439307
5,42,326,0.9190573770491803,0.9574410718317258,0.9987639472231065,0.7523252052914909,0.9421771253410536,0.9196675900277008,0.8538987759480381,0.9838811210306637,0.7372862336164968,0.9332937939041438
5,42,325,0.9293032786885246,0.959196171160674,0.9986550821016063,0.7815333704923817,0.9489010876048539,0.9085872576177285,0.8922530101314959,0.9670946632991505,0.7901949794333603,0.925563972077073
5,42,324,0.9190573770491803,0.9575803316815695,0.998966680483403,0.7548398703809763,0.9429308431211058,0.9058171745152355,0.8524136413841379,0.9659805460487276,0.7152589896068156,0.9279982797687242
5,42,323,0.9262295081967213,0.9590595689415522,0.9987445459006824,0.7744259998914947,0.9477780907573561,0.9224376731301939,0.894118405323467,0.9640989366628833,0.7946737645835605,0.9392219818979693
5,42,322,0.9221311475409836,0.9566001356658523,0.9989576234897416,0.7496789402007386,0.9419632585606753,0.9113573407202216,0.8521829214524993,0.963382956547741,0.716298930723832,0.927823297087687
5,42,321,0.9241803278688525,0.9263372969713919,0.9988005501798485,0.7690861628830303,0.9434923431236117,0.925207756232687,0.8621636766102897,0.9808392513760328,0.7369817067125187,0.9356753619008694
5,42,320,0.9241803278688525,0.9587364010457314,0.9989112746663753,0.7586790813611708,0.9455724457198621,0.9085872576177285,0.8926332707595668,0.9650674129115309,0.7748922059817664,0.9274225385248276
5,42,319,0.9170081967213115,0.9473491178087372,0.9988702872409998,0.7583596522100359,0.9417222948385733,0.9085872576177285,0.8525179107937475,0.9763577651358113,0.7293021286444332,0.9255888666910523
5,42,318,0.9313524590163934,0.9576215619948597,0.9987401906179924,0.7644918546142236,0.948125653728818,0.9224376731301939,0.8931382546918962,0.9667458676922136,0.7817521005706819,0.937607912226355
5,42,317,0.9272540983606558,0.948932318012621,0.998937046648365,0.7665280399435255,0.9461427171082375,0.9168975069252078,0.8909596716040319,0.9634445960209607,0.7737993730407524,0.935801257014404
5,42,316,0.9200819672131147,0.9574510657132251,0.9988503053609318,0.7559030778420407,0.9436425483114526,0.9030470914127424,0.8520897425990992,0.9672559858756403,0.7283464320446568,0.9206148358457392
5,42,315,0.9293032786885246,0.9590569113108302,0.9989634925263046,0.7686722536157403,0.9473114031523303,0.9085872576177285,0.8502102409040997,0.9621873919018381,0.7231180548979738,0.9242199282998309
