trial_number,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_gamma,param_reg_alpha,param_reg_lambda,param_min_child_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
0,52,27,0.021780971518307702,0.6535318115837107,0.6568444341818154,1.0927933781303911,0.012374877330306275,0.001739826101774923,1,"[0.9531551906978258, 0.9294193228056684, 0.9529953121530839, 0.9438934450341873, 0.9431204023309685]","[0.7834495527489983, 0.7749558743821623, 0.7854205035119597, 0.7825608086285145, 0.7870582044650637]","[0.9995772007267426, 0.9996527829730073, 0.9994261765002282, 0.999576917498146, 0.999507631441903]","[2.7361819441735666, 2.704027980160838, 2.7378419921652717, 2.726031171160848, 2.729686238237935]",0.9445167346043469,0.7826889887473397,0.9995481418280054,2.726753865179692,0.0121443170400879
1,136,11,0.23507401168342895,0.9803856126506866,0.6154993503329279,3.495536956993805,0.07308009072718463,3.090548697532719,7,"[0.9524849350686942, 0.9501830325014946, 0.9516051859560867, 0.9406927042503476, 0.9422218749187266]","[0.7925642659866681, 0.7954025173351529, 0.8039085299951296, 0.7639722818709873, 0.7951055490870853]","[0.9994501330846728, 0.9996627171876034, 0.9995617049497076, 0.9996568958435591, 0.9995469189371022]","[2.744499334140035, 2.745248267024251, 2.7550754209009236, 2.704321881964894, 2.7368743429429143]",0.9474375465390701,0.7901906288550047,0.999575674000529,2.7372038493946036,0.01742792114583197
2,187,36,0.011043081774574632,0.8777754711057832,0.9299481858002192,2.3283423768363294,5.042222982961838,1.04399603692871,10,"[0.9328919154036615, 0.9184107900937794, 0.9469468001810949, 0.9434750680130845, 0.9354478000430606]","[0.7070710550652803, 0.6936450976160745, 0.7133159835154893, 0.7037074593000979, 0.6992445720291494]","[0.9979762756282026, 0.998491223404298, 0.9981808199295825, 0.9986025424712216, 0.9982885459542098]","[2.6379392460971443, 2.610547111114152, 2.658443603626167, 2.645785069784404, 2.6329809180264196]",0.9354344747469362,0.7033968335052183,0.9983078814775028,2.6371391897296577,0.015834767142191744
3,92,28,0.35638806120737837,0.8598161852641905,0.9443327692902787,4.854230060451126,0.0008466588155333557,0.0016427761026166254,9,"[0.9348037845495695, 0.9406980004410345, 0.945434245790033, 0.9259232188688895, 0.9224015341536825]","[0.7738079044838554, 0.7713100156484423, 0.7664834586569822, 0.7606949462740461, 0.7675174838029853]","[0.9991466590941891, 0.9994547311495271, 0.9993558954809023, 0.9995159743782704, 0.9991849531098729]","[2.707758348127614, 2.711462747239004, 2.7112735999279174, 2.686134139521206, 2.6891039710665408]",0.9338521567606419,0.7679627617732623,0.9993316426425523,2.7011465611764565,0.011163271168870318
4,277,39,0.008635310690239874,0.785413885593623,0.8442150963392517,2.481408588355935,0.02453974625238299,0.015058347803061093,9,"[0.9455260604679251, 0.9293018368239244, 0.9481527167326317, 0.9435255989706353, 0.9391614698608484]","[0.7499303159375107, 0.7263045511227317, 0.7459276740931381, 0.7368432053104087, 0.7397787864033654]","[0.9987658123245247, 0.9991075760892676, 0.9988897508823754, 0.9990829499047911, 0.9988210759743136]","[2.6942221887299604, 2.654713964035924, 2.692970141708145, 2.679451754185835, 2.677761332238527]",0.9411335365711929,0.739756906573431,0.9989334330350544,2.6798238761796784,0.01424805917867485
5,97,36,0.07921440004017,0.970080030908443,0.6157819270697068,3.235583567725557,0.1549779541765578,0.020346434391951048,1,"[0.9554308564051672, 0.9473925544302898, 0.9515743846397017, 0.9440708077634996, 0.9435531008051686]","[0.8131147322113516, 0.7747955291916773, 0.7958842816459277, 0.780070614821758, 0.8002894100957567]","[0.9997119729671659, 0.9997484644739721, 0.9996082380735735, 0.9997403042476748, 0.9996265022171141]","[2.7682575615836846, 2.721936548095939, 2.747066904359203, 2.7238817268329325, 2.7434690131180397]",0.9484043408087655,0.7928309135932944,0.9996870963959001,2.74092235079796,0.01698410047954864
6,59,11,0.139463613623913,0.6650424186240323,0.6554954799118208,1.7645847661634095,0.026454056438863168,0.30809306706735023,9,"[0.9484744465260584, 0.9285666285823138, 0.9509447833098257, 0.9422487735655706, 0.9415831470535051]","[0.7785822073941807, 0.7558024998860712, 0.7724025937320007, 0.7653610269411055, 0.7672623148742558]","[0.9995622637725838, 0.9996328527977358, 0.9995299199874923, 0.9995372002342403, 0.9994135996657334]","[2.726618917692823, 2.684001981266121, 2.722877297029319, 2.7071470007409166, 2.7082590615934943]",0.9423635558074548,0.7678821285655227,0.9995351672915571,2.709780851664535,0.015025581675876207
7,116,46,0.0011527024389347362,0.7500491049983096,0.6798533314592898,1.7140261458070516,0.016617338827505015,0.030952665315821054,5,"[0.9474088861918841, 0.9276940256935836, 0.9496453110691437, 0.9736178312596205, 0.9381874909589908]","[0.7413917150429112, 0.7378115415646208, 0.7472444522979222, 0.7486066443508761, 0.7424017650590415]","[0.998568103403295, 0.9984013152437111, 0.9983587533588134, 0.9985837276126925, 0.9984573958399671]","[2.6873687046380903, 2.6639068825019154, 2.6952485167258793, 2.7208082032231893, 2.6790466518579996]",0.9473107090346445,0.7434912236630745,0.9984738590916958,2.689275791789415,0.018877607144826846
8,103,13,0.004236331804336954,0.891634248250565,0.7663674668059168,2.9194908900689978,0.02962668266038883,0.014132990630972135,8,"[0.943865638434003, 0.9433778465233326, 0.9527790880563585, 0.9713124136688519, 0.936363062804706]","[0.7203695702386408, 0.7023253722053636, 0.716736447101503, 0.714857410913267, 0.7144649692449011]","[0.9983898000738738, 0.9982213876932273, 0.9983867134933656, 0.9983993196213808, 0.9982502367287079]","[2.6626250087465175, 2.6439246064219235, 2.667902248651227, 2.6845691442035, 2.649078268778315]",0.9495396098974502,0.7137507539407351,0.9983294915221113,2.6616198553602968,0.014405289904648736
9,189,17,0.41701839078213043,0.6899370448493216,0.6555076627818691,3.0746623768110934,0.02881672993637641,0.0008236897625401025,2,"[0.9338595004340275, 0.93759141738397, 0.9538594700913687, 0.9410991727399667, 0.9124056962819402]","[0.7959842879556889, 0.7976766665548325, 0.7828950688373637, 0.7727548675977141, 0.7821965553791256]","[0.9994862943908328, 0.9993812531198464, 0.9993574874004025, 0.9992258555970828, 0.9988601686774449]","[2.729330082780549, 2.734649337058649, 2.7361120263291347, 2.7130798959347633, 2.693462420338511]",0.9357630513862546,0.786301489264945,0.9992622118371219,2.7213267524883213,0.016152897740763356
10,249,49,0.07489395363504658,0.9802190225219425,0.7563795633015145,4.637782326644393,1.4741914456095593,0.00012630000313789224,4,"[0.9490404442895002, 0.9470307357627226, 0.9515331341822644, 0.9434904547810078, 0.9309208568718879]","[0.790370980344185, 0.7883718131970092, 0.7997489445297579, 0.7675821228513747, 0.7935461675486083]","[0.9990499901808305, 0.9996607734652599, 0.999497763051684, 0.9996525761617201, 0.9994332331028715]","[2.7384614148145157, 2.735063322424992, 2.7507798417637064, 2.710725153794103, 2.7239002575233675]",0.9444031251774765,0.7879240056941871,0.9994588671924731,2.7317859980641366,0.013578013164554866
11,150,3,0.07422104987353094,0.9981423013902928,0.6028666374037775,3.822964022760895,0.37589218100344957,6.908383307005346,7,"[0.9590581222374004, 0.9301249334667393, 0.9510448482772675, 0.95366238796136, 0.9473878794592668]","[0.7396285582568807, 0.7227052375796736, 0.7383731462180202, 0.7315512599684, 0.7319729772455084]","[0.9993375926995677, 0.9993219244425104, 0.9990759267896462, 0.9994352743526258, 0.999328344314239]","[2.6980242731938486, 2.6521520954889235, 2.688493921284934, 2.6846489222823857, 2.678689201019014]",0.9482556342804068,0.7328462358536966,0.9992998125197177,2.6804016826538217,0.015459953662307594
