trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
12,64,relu,0.004480588915897795,64,0.0009787900071577718,"[0.85740214113199, 0.8802174336681429, 0.8557206711977906, 0.9164826590841834, 0.890267709657513]","[0.8852749740702208, 0.909551509063834, 0.8779103502688259, 0.9160725160267164, 0.9184548290335914]","[0.999821360149883, 0.9999034552590367, 0.9999150197724264, 0.999949377663537, 0.9998527319752643]","[2.742498475352094, 2.789672397991014, 2.733546041239043, 2.8325045527744366, 2.8085752706663687]",0.8800181229479239,0.9014528356926377,0.9998883889640295,2.781359347604591,0.03800506530589853
13,64,relu,0.0025798862823044905,64,0.0008315685256356399,"[0.8578595054138711, 0.9148915184434852, 0.8667185752699104, 0.9185989294552344, 0.9035943872059495]","[0.8862669470207147, 0.9379572464903323, 0.8910293709863312, 0.9414815153949664, 0.9330394628669413]","[0.9998431577001686, 0.9999140811712178, 0.9999183105600429, 0.9999421889953957, 0.9998595623864722]","[2.7439696101347546, 2.852762846105035, 2.757666256816284, 2.8600226338455963, 2.836493412459363]",0.89233258315769,0.9179549085518571,0.9998954601626593,2.8101829518722066,0.04925746950876213
14,64,relu,0.0027077425864533208,64,0.0005485174814289692,"[0.8588064538942575, 0.916485251965627, 0.8863751433033211, 0.9081554987744176, 0.9039994013768237]","[0.8832382791871283, 0.9377854356682951, 0.9145062749129742, 0.9273410954436452, 0.9302184542852991]","[0.999822061994713, 0.9999056725199538, 0.9999142809474328, 0.9999499763315898, 0.9998580081374846]","[2.7418667950760987, 2.854176360153876, 2.800795699163728, 2.8354465705496525, 2.8340758637996073]",0.8947643498628894,0.9186179078994684,0.999889999986235,2.8132722577485927,0.03962837463258227
15,64,relu,0.0017227683701220445,64,0.00039349452341055934,"[0.854824810348708, 0.9057665449499821, 0.8746453548513498, 0.8825632660748076, 0.9018378687501938]","[0.881333007564692, 0.9229691316516232, 0.8983142583626491, 0.9158402512444019, 0.9294129790396982]","[0.9998611754729357, 0.9999084531929495, 0.9999254520689407, 0.9999536522733844, 0.9998726491631806]","[2.736018993386336, 2.828644129794555, 2.7728850652829395, 2.798357169592594, 2.8311234969530723]",0.8839275689950084,0.9095739255726129,0.9999042764342783,2.7934057710018996,0.035786105509356333
16,64,relu,0.000111326265389258,32,0.0021207398950570952,"[0.7794300139730272, 0.7772792087340789, 0.7663240038013381, 0.7721684730148336, 0.8054563642952575]","[0.8081601013695605, 0.8105749492537108, 0.7890568806284418, 0.8033413878738884, 0.8282494960853994]","[0.9998121041383254, 0.999889333604539, 0.9998421720898659, 0.9999077259036865, 0.9998451261546427]","[2.5874022194809134, 2.5877434915923287, 2.555223056519646, 2.5754175867924083, 2.6335509865352997]",0.7801316127637071,0.8078765630422001,0.9998592923782119,2.587867468184119,0.025721091870607095
17,64,relu,0.0018994484544317218,64,0.0005209637117770024,"[0.8549090679135883, 0.9084819713551674, 0.8872411615012896, 0.9160859791753007, 0.9031257127347914]","[0.882408091246525, 0.9305310331346744, 0.9043607596920539, 0.9391232768769809, 0.9299180508453833]","[0.9998562226277764, 0.9999146424826449, 0.9999285894470445, 0.9999448742465509, 0.9998663167883863]","[2.7371733817878896, 2.8389276469724867, 2.791530510640388, 2.8551541302988324, 2.8329100803685607]",0.8939687785360274,0.9172682423591235,0.9999021291184806,2.8111391500136316,0.04251805750161262
18,64,relu,0.04754933855399648,64,0.00039318464243080553,"[0.8147826675233059, 0.787318139497769, 0.8651364179144286, 0.8027566511960237, 0.8358449588198043]","[0.8366600247924088, 0.8007441625957284, 0.8552245069515212, 0.8031909008269328, 0.855634263392919]","[0.9994053707652327, 0.9995013159039685, 0.9996904425886829, 0.9997448166091604, 0.9995606492128409]","[2.6508480630809474, 2.587563617997466, 2.7200513674546327, 2.6056923686321167, 2.691039871425564]",0.8211677669902663,0.8302907717119021,0.9995805190159771,2.6510390577181453,0.04989640093267345
19,64,relu,0.0010867354020291993,64,0.0019415864905432745,"[0.8537131686451588, 0.8754131757711133, 0.8403165958902153, 0.8863136984533422, 0.8648465263283807]","[0.8862799883883469, 0.9171734805417402, 0.8649786996582348, 0.9073350945026226, 0.8902634017424157]","[0.9998338673058152, 0.9999083072734387, 0.999909376074028, 0.9999324842760429, 0.9998655767024066]","[2.739827024339321, 2.792494963586292, 2.7052046716224782, 2.7935812772320077, 2.7549755047732027]",0.864120633017642,0.893206132966672,0.9998899223263462,2.7572166883106606,0.03340542839269761
20,64,logistic,5.900132564744974e-05,32,0.00024533527027484467,"[0.7494443648610928, 0.7079385327829246, 0.7392888473875288, 0.6855700752023698, 0.7415633621588611]","[0.7728131654537093, 0.7353459825816188, 0.7669466037765537, 0.7123826312875498, 0.7630181235986163]","[0.9997652847382845, 0.9997794628499465, 0.9997854831072225, 0.9997663649927806, 0.9998084267526143]","[2.5220228150530866, 2.44306397821449, 2.5060209342713047, 2.3977190714827, 2.5043899125100917]",0.7247610364785555,0.7501013013396095,0.9997810044881696,2.4746433423063343,0.04696557426958723
21,64,relu,0.0031361333483651776,64,0.0005235696654124077,"[0.8491107362796384, 0.9043257943987375, 0.8903521773553612, 0.8779948623218403, 0.914636108102086]","[0.8821910677143298, 0.9251557534398523, 0.9074686694375877, 0.9062374407905304, 0.9297099388258316]","[0.9998524822233549, 0.9999101712125464, 0.9999288178045203, 0.9999450788342059, 0.9998528667774564]","[2.731154286217323, 2.829391719051136, 2.797749664597469, 2.7841773819465763, 2.844198913705374]",0.8872839356915326,0.9101525740416264,0.9998978833704169,2.7973343931035757,0.03943866473048858
22,64,relu,0.0023591678618547374,64,0.0019045815072429684,"[0.8506704991716226, 0.9018806633154884, 0.8815720354605092, 0.8846800951181474, 0.8783409656533451]","[0.8810517655099395, 0.923265725088863, 0.9033876335054499, 0.9122341609897346, 0.9134930101647715]","[0.9998185891684546, 0.9998980021048692, 0.9999144821999973, 0.999943773675392, 0.9998559238132202]","[2.7315408538500163, 2.8250443905092206, 2.7848741511659565, 2.796858029783274, 2.791689899631337]",0.8794288517438226,0.9066864590517516,0.9998861541923866,2.7860014649879608,0.030469008264389304
23,64,relu,0.0005720964977231845,64,0.00025104126917737453,"[0.8538877008260914, 0.9085882226425599, 0.8642474488435328, 0.9212462047076119, 0.8938568999979243]","[0.8767680155131049, 0.9333957037839042, 0.8793197597794391, 0.9379544245074313, 0.925652441555121]","[0.9998623110066036, 0.9998933783945243, 0.9999382954445483, 0.9999537063013233, 0.9998847523779443]","[2.7305180273458003, 2.841877304820988, 2.74350550406752, 2.8591543355163664, 2.8193940939309896]",0.888365295403544,0.9106180690278002,0.9999064887049889,2.798889853136333,0.052234634895146466
24,64,relu,0.03208018433438772,64,0.00010006057815471406,"[0.8195554194692479, 0.9025468272230255, 0.8631674663707553, 0.843885493970808, 0.85082436206357]","[0.8538967965156974, 0.918966529313953, 0.860545563847862, 0.8535763774817592, 0.8660132141757388]","[0.9996118149137854, 0.9996819157466754, 0.9997792276021207, 0.9992359794059766, 0.999643740764449]","[2.673064030898731, 2.8211952722836537, 2.723492257820738, 2.696697850858544, 2.716481317003758]",0.8559959138194813,0.8705996962670021,0.9995905356866013,2.7261861457730854,0.05063535025994004
25,128,relu,0.0013787368421340233,64,0.0005631618352802273,"[0.8568543360986122, 0.8939411367184387, 0.8769338164926043, 0.8877116584417716, 0.9226560936849196]","[0.8834530058850838, 0.9226048379595548, 0.9006868473325657, 0.9079277648528472, 0.921110348921639]","[0.999832097599912, 0.9999176867687527, 0.9999210056758604, 0.9999519134232238, 0.999878147061669]","[2.740139439583608, 2.816463661446746, 2.7775416695010304, 2.795591336717843, 2.8436445896682274]",0.8876194082872694,0.907156560990338,0.9999001701058836,2.7946761393834914,0.03504649628799391
26,64,relu,0.007476731413909067,64,0.0013443499135594103,"[0.8542008179659649, 0.8947633083975343, 0.845370254660239, 0.8941227257100602, 0.8716576139341308]","[0.8852954348715323, 0.9339094832969793, 0.8684113054784519, 0.9128663270535483, 0.8925437309544045]","[0.9998082428171873, 0.9998862118822979, 0.9998987924245287, 0.9999274739953102, 0.9998728676864351]","[2.739304495654684, 2.8285590035768116, 2.7136803525632196, 2.806916526758919, 2.7640742125749704]",0.8720229441335858,0.8986052563309833,0.9998787177611519,2.770506918225721,0.04228459210737725
27,64,relu,0.0002494291634906113,64,0.009491930210366354,"[0.7618061877252202, 0.7421946309256485, 0.7579978233835941, 0.7559525096290362, 0.7578710296091151]","[0.7831281612183792, 0.7740894461160669, 0.7836396615403737, 0.7846825780798387, 0.7827087970613075]","[0.9997666327771999, 0.9998557231167033, 0.9998075127993857, 0.9998603119573363, 0.999808977539157]","[2.5447009817207995, 2.5161398001584185, 2.5414449977233535, 2.540495399666211, 2.5403888042095795]",0.7551644362545229,0.7816497288031933,0.9998198316379565,2.5366339966956724,0.010365742446722673
28,64,logistic,0.0025983282361661045,128,0.003219230107742994,"[0.7628762083826252, 0.7501322702917116, 0.7598145033716674, 0.7633929577034586, 0.7844231440450884]","[0.7878487392614764, 0.7899493998186753, 0.7843926099544167, 0.8005563706366857, 0.8113589953437189]","[0.9998145712974429, 0.9998717212801743, 0.9998394717046992, 0.9998937420156429, 0.9998167738584688]","[2.5505395189415445, 2.5399533913905614, 2.5440465850307836, 2.5638430703557873, 2.5955989132472763]",0.7641278167589102,0.7948212230029946,0.9998472560312857,2.558796295793191,0.020103163745224844
29,32,relu,0.022051949462116312,32,0.09652770770464766,"[0.2999943840558852, 0.3263750134049249, 0.3357155397717597, 0.32673700738302247, 0.3365297193550387]","[0.30484227703342215, 0.343533953850722, 0.3495596882575758, 0.34023957193937204, 0.35059961798390227]","[0.9888025563389523, 0.9889719902215728, 0.9873580228526846, 0.990411387910853, 0.9912926318288077]","[1.5936392174282596, 1.6588809574772196, 1.67263325088202, 1.6573879672332477, 1.6784219691677487]",0.3250703327941262,0.3377550218129988,0.9893673178305742,1.6521926724376992,0.030351357770012223
30,16,logistic,0.0006679875493082203,128,0.0006119194714794293,"[0.7502159122136121, 0.7378573275303322, 0.7762061007284494, 0.756141259425188, 0.7956085644033405]","[0.7706515288630394, 0.7646283283154948, 0.793050308842951, 0.7860759800923611, 0.8191476647291583]","[0.9997628822060903, 0.9998613288730576, 0.9998730067605855, 0.9998870731694477, 0.9998411424507967]","[2.520630323282742, 2.5023469847188844, 2.569129416331986, 2.542104312686997, 2.6145973715832955]",0.7632058328601844,0.7867107621686009,0.9998450866919955,2.549761681720781,0.03932988853445928
31,64,relu,0.00047501896276355715,64,0.00021170941945594781,"[0.8475561993891858, 0.9081867517225881, 0.8685865874085527, 0.8847533402018839, 0.8957388180300707]","[0.8746269592091734, 0.9359420558733472, 0.8910991350231897, 0.918964517827406, 0.9265842868536354]","[0.9998736205869556, 0.9999163363100635, 0.9999354674841499, 0.9999465177779469, 0.9998808433940337]","[2.7220567791853147, 2.844045143905999, 2.759621189915892, 2.803664375807237, 2.82220394827774]",0.8809643393504561,0.9094433909573503,0.9999105571106298,2.7903182874184367,0.044007576286572744
32,64,relu,0.00025067312367112806,64,0.0003538755148621714,"[0.8428192237349336, 0.8881602675756745, 0.859031356254834, 0.9128793524561617, 0.8665695123710796]","[0.8720158299790512, 0.9259009479104534, 0.8781712922342533, 0.9375571935723558, 0.891935604335112]","[0.9998673760089251, 0.9999146716555758, 0.9999317101333685, 0.9999478232259122, 0.9998807343435062]","[2.7147024297229096, 2.8139758871417033, 2.7371343586224555, 2.8503843692544297, 2.758385851049698]",0.8738919424785367,0.9011161736062452,0.9999084630734576,2.7749165791582393,0.05009495350787959
33,32,relu,0.0009634208284393312,64,0.00016840651595892452,"[0.8542404059161423, 0.8686178258797886, 0.8810943651183565, 0.888547591200731, 0.8901771445892485]","[0.8755884158635482, 0.9055019094315597, 0.8990640232173471, 0.9127242589058828, 0.922896810726057]","[0.9998604976430608, 0.9999203380034742, 0.9999199680720884, 0.9999559173751207, 0.9998936286935384]","[2.7296893194227514, 2.774040073314823, 2.780078356407792, 2.8012277674817345, 2.812967584008844]",0.8765354665408533,0.9031550836288791,0.9999100699574566,2.7796006201271886,0.028647420938681386
34,256,relu,0.004050461665869185,64,0.0003123711702227539,"[0.8519253996743724, 0.8925476886728778, 0.9007008838741944, 0.8523075465969522, 0.9044554212532023]","[0.8800774776166684, 0.9220544549551383, 0.9333899782250182, 0.8915738105365737, 0.9273186977554125]","[0.999878533507109, 0.9998982020962545, 0.9999203395146569, 0.9999092335626654, 0.9998878427060228]","[2.7318814107981497, 2.8145003457242703, 2.8340112016138694, 2.7437905906961912, 2.8316619617146377]",0.8803873880143198,0.9108828838177623,0.9998988302773416,2.7911691021094236,0.044224920084329
35,64,relu,0.00011249368448925828,64,0.0001595938684667139,"[0.8395311719344174, 0.9102564483666319, 0.815748100394829, 0.9036765933496868, 0.8615907296877716]","[0.8642276764829384, 0.9406083937053683, 0.8418455687444191, 0.9337940447720945, 0.8885318696393035]","[0.9998460597028074, 0.9999147132021454, 0.9999105437642313, 0.9999471251925557, 0.9998804695855847]","[2.7036049081201634, 2.8507795552741455, 2.657504212903479, 2.837417763314337, 2.75000306891266]",0.8661606087466673,0.8938015106688246,0.9998997822894647,2.759861901704957,0.07485996763091261
36,64,tanh,0.00698637484809984,128,0.0006566508644779805,"[0.8540148919532029, 0.9148385966711423, 0.8901874933691084, 0.9255069344454402, 0.8849699990459632]","[0.8831651541930455, 0.9285476355371238, 0.9182544323902215, 0.9333756831747002, 0.9095417920055817]","[0.9997644513520042, 0.9998894369458882, 0.9999209721226776, 0.999959376520718, 0.9998829415992272]","[2.7369444974982526, 2.8432756691541545, 2.8083628978820077, 2.8588419941408585, 2.794394732650772]",0.8939035830969715,0.9145769394601345,0.9998834357081032,2.8083639582652093,0.042574025660468015
37,128,tanh,0.006519872320407794,128,0.0013867746568063397,"[0.8652670047517739, 0.9002479958157533, 0.8765894640065484, 0.9284435253275909, 0.8943616161827924]","[0.8894888404167535, 0.9214694050676592, 0.8927637705569079, 0.9466692358622533, 0.9184057455147978]","[0.9998014528375886, 0.9999105372181002, 0.9999026415896003, 0.9999532661138525, 0.9998702045755978]","[2.754557298006116, 2.821627938101513, 2.7692558761530566, 2.8750660273036965, 2.812637566273188]",0.8929819212168917,0.9137593994836744,0.9998876204669479,2.8066289411675145,0.04255093478080298
38,256,tanh,0.0018878626843951856,128,0.0007275863278397325,"[0.8391229381446457, 0.8934128801802733, 0.8727206551042321, 0.9111705918654729, 0.9186883620243361]","[0.8628043593513158, 0.9222951111088894, 0.9018844939059635, 0.9230773265006685, 0.9391401105181885]","[0.9998151396352013, 0.9999116825664126, 0.9999307866550323, 0.9999506528535741, 0.9998790573229357]","[2.7017424371311627, 2.815619673855575, 2.7745359356652277, 2.8341985712197153, 2.8577075298654604]",0.8870230854637919,0.9098402802770051,0.9998974638066311,2.7967608295474284,0.05476163181509907
39,64,tanh,0.009120789390700235,128,0.0004516758633158942,"[0.8623372145771804, 0.9153599129464668, 0.9077646265373082, 0.9204391212471359, 0.8856961196436218]","[0.884793095534641, 0.9284017218565102, 0.9193699062842912, 0.9354586176353782, 0.9114212077988348]","[0.9997452455442035, 0.999888049495526, 0.9999141346650344, 0.9999355956181355, 0.9998772109009053]","[2.746875555656025, 2.8436496842985033, 2.8270486674866335, 2.8558333345006495, 2.796994538343362]",0.8983193989903425,0.915888909821931,0.9998720472447609,2.814080356057035,0.03897241036113663
40,128,tanh,0.003960412895389248,128,0.0004376391999318876,"[0.8658928703810289, 0.905627815070888, 0.8592543592614308, 0.9436285700752763, 0.9184937164122253]","[0.8889294922153584, 0.9267756110678909, 0.8824656290338676, 0.9512267120641731, 0.9404160488616295]","[0.9998356103101647, 0.9999134318534425, 0.999929505221582, 0.9999547844827552, 0.9998874725623143]","[2.754657972906552, 2.8323168579922213, 2.7416494935168805, 2.8948100666222043, 2.858797237836169]",0.8985794662401698,0.9179626986485839,0.9999041608860516,2.8164463257748054,0.059327423828923545
41,128,tanh,0.003684880507596493,128,0.00045553946363633525,"[0.8615307758930553, 0.8950607665027382, 0.8815903591096276, 0.9296759682209096, 0.9184535960511421]","[0.8859980139637276, 0.922140413351056, 0.895702025493278, 0.9369021499610082, 0.9404118994744999]","[0.9998340304895467, 0.9999117242032411, 0.999925000692386, 0.9999576834222874, 0.9998876892755303]","[2.7473628203463294, 2.8171129040570353, 2.7772173852952915, 2.866535801604205, 2.8587531848011722]",0.8972622931554944,0.9162309004487138,0.9999032256165983,2.8133964192208065,0.04596564168950137
42,128,tanh,0.01108950601554165,128,0.00045323576580250753,"[0.864075768922444, 0.8777904961421312, 0.8528535128437406, 0.9224527728152825, 0.865640176485404]","[0.8889807262585881, 0.9072905563098053, 0.8700722521075379, 0.9172395269282718, 0.8789669226093035]","[0.9998048661388694, 0.9998551795538038, 0.9999115160816189, 0.9999261690976402, 0.9998752469812081]","[2.7528613613199013, 2.78493623200574, 2.722837281032897, 2.8396184688411945, 2.7444823460759156]",0.8765625454418003,0.8925099968427015,0.999874595570628,2.76894713785513,0.04057951526277119
43,128,tanh,0.0048512833515337896,128,0.00012450711080665044,"[0.8494091820063012, 0.8980097825727398, 0.9071257341255918, 0.9449952752709995, 0.9053359260750221]","[0.8730912929749499, 0.9223208869277744, 0.9026516419310182, 0.9550106900174484, 0.9245637296472948]","[0.9998258895040886, 0.9998876680558655, 0.9999179160980485, 0.9999552222317994, 0.9998776484198884]","[2.7223263644853395, 2.82021833755638, 2.8096952921546583, 2.8999611875202476, 2.8297773041422056]",0.9009751800101309,0.9155276482996971,0.9998928688619382,2.816395697171766,0.05669357272436875
44,128,tanh,0.00391767131530544,128,0.00013682059478965246,"[0.8490641503612183, 0.8947948496612459, 0.8778027004342271, 0.9445701725754073, 0.9162216302005387]","[0.8730405225540615, 0.9206451347342661, 0.8976331459626844, 0.9532064133488015, 0.9391560163515801]","[0.9998384793735028, 0.9999115027874197, 0.9999290948843819, 0.99995924165978, 0.9998909245282087]","[2.7219431522887825, 2.815351487182932, 2.7753649412812935, 2.897735827583989, 2.8552685710803276]",0.8964907006465275,0.9167362465902787,0.9999058486466585,2.8131327958834644,0.06112279616578205
45,128,tanh,0.01853912465868255,128,0.00010331274773496596,"[0.8633718892496822, 0.8556948857311089, 0.8536516874182021, 0.8742882704508539, 0.9315010897072419]","[0.8881804698833861, 0.8850620018682792, 0.8652918458091111, 0.8912880318671275, 0.9300305719113431]","[0.9997501983435231, 0.9997386614162544, 0.9998263902416121, 0.9998210782989012, 0.9998815821452116]","[2.7513025574765915, 2.7404955490156424, 2.7187699234689253, 2.7653973806168826, 2.8614132437637965]",0.8757015645114177,0.8919705842678493,0.9998035820891005,2.7674757308683673,0.04937678258765926
46,128,tanh,0.010022631676418078,128,0.00019859421895586084,"[0.8545560943633685, 0.9117281826427245, 0.906817497255551, 0.9443834788279066, 0.9001855201744396]","[0.8701523532577053, 0.9323245506142793, 0.8944785098399503, 0.9218724233275332, 0.9085983528010079]","[0.9997955450217801, 0.9998936990401132, 0.999894249074807, 0.999932882586414, 0.999885069133976]","[2.724503992642854, 2.843946432297117, 2.801190256170308, 2.866188784741854, 2.8086689421094233]",0.9035341546527981,0.9054852379680952,0.9998802889714181,2.8088996815923117,0.048357909113078225
47,128,tanh,0.005525366860600257,128,0.00030015743904320967,"[0.8447898851735113, 0.9106809357318828, 0.8828343043030341, 0.9447127346658781, 0.9008777888306551]","[0.8693299458856232, 0.9295935607703761, 0.8962046930460759, 0.9551647913527461, 0.914698005241859]","[0.9997882632472717, 0.9999170498986248, 0.9999147506187627, 0.9999523177883733, 0.9998797697860888]","[2.7139080943064062, 2.8401915464008836, 2.7789537479678725, 2.8998298438069976, 2.8154555638586025]",0.8967791297409924,0.9129981992593359,0.9998904302678243,2.8096677592681525,0.061980102734718
48,128,tanh,0.027197735207624345,128,0.0012350055743506941,"[0.8271031132056395, 0.8362436440461469, 0.8219734545155376, 0.8676509908651873, 0.8660071768530858]","[0.8607397343460857, 0.8753782628276734, 0.856181586669565, 0.8683575375608698, 0.893715536367226]","[0.9996259866823551, 0.9997604515570605, 0.9997929968856287, 0.9997106462566137, 0.9997553600252632]","[2.68746883423408, 2.711382358430881, 2.6779480380707312, 2.7357191746826706, 2.759478073245575]",0.8437956758971193,0.8708745315542841,0.9997290882813843,2.7143992957327874,0.030165143039102876
49,128,tanh,0.013900617549075128,256,0.0008940980224198116,"[0.8641317835511283, 0.8990752210368556, 0.8799377478655529, 0.9319675870860006, 0.8964757469377272]","[0.8886653942557278, 0.9215441143616704, 0.8925406090694268, 0.9467358531969637, 0.9042876946786536]","[0.9998004736940017, 0.9998876903706884, 0.9998976061130661, 0.9999314554682565, 0.9998783044014468]","[2.752597651500858, 2.8205070257692144, 2.772375963048046, 2.8786348957512207, 2.8006417460178277]",0.8943176172954528,0.9107547331124884,0.999879106009492,2.8049514564174336,0.0435703620162704
