trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,2.6681264119262273,elasticnet,0.1494923359967314,"[0.9320303509788411, 0.9673668444718928, 0.8916746748758037, 0.9238472367027367, 0.9507043324289259]","[0.7794275908332783, 0.7727717125450281, 0.6931144296716266, 0.7319481989609983, 0.7395758856563883]","[0.9991992550044765, 0.9993572988804336, 0.9985994901761431, 0.999289444095602, 0.9991341557745802]","[2.710657196816596, 2.7394958558973546, 2.5833885947235733, 2.655084879759337, 2.6894143738598943]",0.9331246878916402,0.7433675635334639,0.9991159287862471,2.6756081802113507,0.05371468600224143
11,4.003268615684487,elasticnet,0.8654533691637193,"[0.9443650943957712, 0.9591485095411454, 0.8973960422657221, 0.9307582957130685, 0.9462750015908806]","[0.7605030866165167, 0.7949036225885965, 0.7564801003840332, 0.8136544483549745, 0.7585083809103513]","[0.999439201421283, 0.999696444686894, 0.9990740700717277, 0.9997810242601721, 0.9996434940296386]","[2.704307382433571, 2.753748576816636, 2.6529502127214832, 2.744193768328215, 2.7044268765308708]",0.9355885887013174,0.7768099277708944,0.9995268468939431,2.711925363366155,0.03572886920681893
12,3.722664828875223,elasticnet,0.6870231011807078,"[0.9549972010040763, 0.9447227619291209, 0.8823254372584565, 0.9517733436907114, 0.9451534277078051]","[0.7284350046026256, 0.7580673689072972, 0.7849600377190695, 0.7386115174770422, 0.8208647311867818]","[0.9992719621164552, 0.9994250931964719, 0.9992931526391922, 0.999451021843106, 0.9997951511000406]","[2.682704167723157, 2.70221522403289, 2.666578627616718, 2.6898358830108595, 2.7658133099946274]",0.9357944343180339,0.7661877319785633,0.9994472761790532,2.7014294424756504,0.03419217946053883
13,10.184710416995491,elasticnet,0.6609487481346887,"[0.9547057665159129, 0.9644753506213365, 0.8895240029174403, 0.9597249014970753, 0.9672096760262293]","[0.7682109113955338, 0.8092303708835038, 0.756950703420697, 0.7989207942940932, 0.7598503017157288]","[0.9995215486502456, 0.9996794208716524, 0.999096728292975, 0.9996716640051362, 0.9996240704178831]","[2.7224382265616924, 2.773385142376493, 2.6455714346311123, 2.7583173597963047, 2.726684048159841]",0.9471279395155989,0.7786326163419114,0.9995186864475784,2.725279242305089,0.0442019779719838
14,0.6797906700883743,elasticnet,0.2553502926321698,"[0.9440812244152417, 0.9198899116814748, 0.9236395715258006, 0.9327129692970111, 0.9061649340823515]","[0.7264004757568955, 0.7022311692958563, 0.7207796400686319, 0.7487369741209738, 0.7154623279439695]","[0.9979644253633009, 0.9988753168038937, 0.9968672716588577, 0.9986516754052412, 0.9993013629989084]","[2.6684461255354384, 2.6209963977812247, 2.6412864832532903, 2.680101618823226, 2.6209286250252295]",0.9252977222003759,0.7227221174372654,0.9983320104460404,2.646351850083682,0.024257374848371926
15,54.535943732886935,l1,0.7304252181907094,"[0.9198615670553627, 0.9549322347477158, 0.8994984058309524, 0.949086969299757, 0.9541351775928578]","[0.760903697957567, 0.7527819974107672, 0.7829524718805055, 0.7920257883200706, 0.8084501208559648]","[0.9994116487452855, 0.9995948272148293, 0.9993224219142857, 0.9997991806250941, 0.9997847599686317]","[2.680176913758215, 2.7073090593733125, 2.6817732996257435, 2.7409119382449214, 2.762370058417454]",0.9355028709053291,0.7794228152849751,0.9995825676936253,2.7145082538839294,0.03252676875361253
16,0.02392014053882424,l1,0.5401262685754522,"[0.8849758400551484, 0.8795995217338654, 0.8780636149165878, 0.8972917462984502, 0.9243555100264945]","[0.5596701933783294, 0.49044745452752475, 0.6294500501311923, 0.5934964326080923, 0.5953298202271288]","[0.996027218494962, 0.9944253306793804, 0.9900938075914264, 0.9962511722003853, 0.9959525553147117]","[2.4406732519284398, 2.3644723069407707, 2.4976074726392063, 2.4870393511069278, 2.515637885568335]",0.8928572466061093,0.5736787901744536,0.9945500168561731,2.461086053636736,0.0542847834790525
17,1.1373387723467292,elasticnet,0.3389035480684976,"[0.941039885112452, 0.9503718501318393, 0.8926857284787586, 0.9416714743297149, 0.9134844302440399]","[0.643400487148962, 0.7893123653716817, 0.6419204649247486, 0.7054367183764444, 0.7427793628372629]","[0.9985769978843773, 0.9990416851542752, 0.9939213646384085, 0.9988767061702438, 0.999240347632198]","[2.5830173701457912, 2.738725900657796, 2.5285275580419158, 2.645984898876403, 2.655504140713501]",0.9278506736593609,0.70456987973182,0.9979314202959007,2.6303519736870813,0.071036193897258
18,15.307487162315372,l1,0.5693771257110631,"[0.9257091308196336, 0.9580020831274415, 0.8954455894405673, 0.949748327935001, 0.9715612980219547]","[0.7466452487906313, 0.8021582681592662, 0.7714552517404243, 0.8143795818000642, 0.7994108133708803]","[0.9995537251004013, 0.9996297563689516, 0.998987053478862, 0.9996910617413205, 0.9997643723599099]","[2.671908104710666, 2.7597901076556592, 2.6658878946598534, 2.7638189714763857, 2.770736483752745]",0.9400932858689195,0.7868098327722534,0.9995251938098889,2.7264283124510618,0.04714208320409862
19,0.10232189167548845,elasticnet,0.7779290515934755,"[0.9372445553318915, 0.9332941088157157, 0.862714247516489, 0.8435587982062118, 0.9193481154084427]","[0.6294366231049904, 0.5821652546342744, 0.6097668480380669, 0.6180935072661895, 0.6481650892963635]","[0.99829274825581, 0.9977273730184403, 0.9964649881878378, 0.9910312197463478, 0.9946696843576674]","[2.564973926692692, 2.5131867364684304, 2.4689460837423938, 2.452683525218749, 2.562182889062474]",0.8992319650557503,0.617525464467977,0.9956372027132208,2.5123946322369477,0.04625423833536631
20,0.0023021681270661122,elasticnet,0.8936335950960466,"[0.6787783841862018, 0.7143153346350124, 0.6306369410700865, 0.6168831426591379, 0.6626602322413236]","[0.37741376619115546, 0.34771910970706005, 0.36221151355382825, 0.3083376311081776, 0.34467728203187226]","[0.9290820532307913, 0.9217870836319106, 0.9300282518327693, 0.9501209565323196, 0.9013487056731999]","[1.9852742036081485, 1.983821527973983, 1.9228767064566838, 1.8753417302996351, 1.9086862199463959]",0.6606548069583524,0.3480718605184187,0.9264734101801981,1.9352000776569693,0.04314935781096222
21,14.25538269592353,l1,0.5882904316406681,"[0.9566995179060013, 0.9373407788855606, 0.9368099244296515, 0.9481612055707096, 0.9740703305430423]","[0.7998370686908963, 0.8182989088533725, 0.7733018168296568, 0.7863589117328469, 0.7679228976034851]","[0.9996186588943722, 0.9994265008604828, 0.9991296318946549, 0.9993872678137979, 0.9996372688246578]","[2.7561552454912697, 2.755066188599416, 2.7092413731539633, 2.7339073851173543, 2.741630496971185]",0.9506163514669931,0.7891439207420514,0.999439865657593,2.7392001378666375,0.01715024606569498
22,9.614084665091212,l1,0.6136611258507105,"[0.9549763648222473, 0.9698803000317252, 0.9189436651888786, 0.9612210032376355, 0.9630396029214678]","[0.7548062996512275, 0.7653839426849381, 0.7593024804876383, 0.7677634360658887, 0.8096417972325485]","[0.9995668846512605, 0.9996828858547842, 0.9991650959852886, 0.9993372942065933, 0.999687077491615]","[2.7093495491247355, 2.7349471285714477, 2.6774112416618054, 2.7283217335101178, 2.772368477645631]",0.9536121872403909,0.7713795912244482,0.9994878476379083,2.7244796261027475,0.031183407583518695
23,81.17569580518492,l1,0.3389138132617105,"[0.9641198285683782, 0.9639055940224242, 0.914454155945088, 0.9461047420109504, 0.9298564399192668]","[0.7842179847130588, 0.8340095822218717, 0.7715189535282075, 0.7853479390004858, 0.8133363091667906]","[0.9996290615958323, 0.9995720508676682, 0.999212850158633, 0.9997784894053864, 0.9997340962435313]","[2.747966874877269, 2.797487227111964, 2.6851859596319283, 2.7312311704168226, 2.7429268453295883]",0.9436881520932214,0.7976861537260829,0.9995853096542102,2.740959615473515,0.03592683087710995
24,79.6408395791542,l1,0.36301535040148225,"[0.9233800596633737, 0.9615528626730268, 0.9251782930759249, 0.970287025037777, 0.9616743445942848]","[0.7653507019425877, 0.7910282350440161, 0.7666569100255236, 0.7988385986966486, 0.7989626068898036]","[0.9995568898708644, 0.9995363141396352, 0.9992257223486198, 0.9996691982190968, 0.9997967471235094]","[2.688287651476826, 2.752117411856678, 2.6910609254500684, 2.7687948219535228, 2.7604336986075975]",0.9484145170088775,0.784167410519716,0.9995569743403452,2.7321389018689386,0.03508197590980485
25,20.90878990234692,l1,0.17162636440614115,"[0.9520684511396947, 0.9665821497758723, 0.8945457713902454, 0.9497794321120034, 0.9688330927865223]","[0.7550345778783659, 0.6977861689050162, 0.8032695108503739, 0.8049518480358826, 0.7771129851436587]","[0.9996632138226228, 0.9993156659180168, 0.9993924260528833, 0.99962277534076, 0.9997937265966641]","[2.7067662428406836, 2.6636839845989053, 2.6972077082935026, 2.754354055488646, 2.745739804526845]",0.9463617794408676,0.7676310181626596,0.9995575615461894,2.7135503591497168,0.03316885228810634
26,1.1517571243944822,l1,0.27911831301333323,"[0.9488715247755931, 0.9553617097659067, 0.9407579732494008, 0.931597973333715, 0.9580338753602382]","[0.7606241685099956, 0.7757035932629467, 0.7548742775039444, 0.7930067528244814, 0.7649172013196939]","[0.9994932437090464, 0.9995431292378038, 0.999191372503368, 0.9996682494772661, 0.9996665956393862]","[2.708988936994635, 2.7306084322666573, 2.6948236232567133, 2.7242729756354627, 2.722617672319318]",0.9469246112969708,0.7698251986842124,0.999512518113374,2.7162623280945573,0.012828810251720012
27,36.76069500808728,l1,0.5036207131932747,"[0.9344921186343504, 0.9396075244647103, 0.8957533260440442, 0.93592596099913, 0.9521373279211405]","[0.7742921716190075, 0.8129083152053407, 0.7811055277116769, 0.7835718628629093, 0.8489165108097607]","[0.9995743366316368, 0.9996651584311975, 0.9993947761915691, 0.9995705337013095, 0.9996328849839365]","[2.7083586268849946, 2.752180998101249, 2.67625362994729, 2.7190683575633487, 2.8006867237148376]",0.9315832516126751,0.8001588776417389,0.99956753798793,2.7313096672423436,0.042323883506563
28,92.42303400679346,l1,0.21894536132140252,"[0.9252710860824246, 0.937211687266259, 0.8998068599021559, 0.9447708495348961, 0.9204332456132198]","[0.7498453658826953, 0.7956935648482064, 0.7785387485296884, 0.7635201254940328, 0.7664364339355336]","[0.9991482247874716, 0.9996462823414833, 0.9993050316773213, 0.999334772086106, 0.9996558345312744]","[2.6742646767525917, 2.732551534455949, 2.6776506401091655, 2.707625747115035, 2.686525514080028]",0.9254987456797912,0.7708068477380312,0.9994180290847312,2.695723622502554,0.021770070799067794
29,0.22343463838770197,l1,0.3347753300133631,"[0.9510596971848728, 0.9354670415189869, 0.9075781073364834, 0.9248664709193612, 0.9670607712059404]","[0.7072974789915787, 0.7015067333740128, 0.7572637134691775, 0.7137409276827122, 0.7954237114314593]","[0.9991394970312771, 0.9991195983814483, 0.998491113757883, 0.9995545773066655, 0.9994609370140681]","[2.6574966732077288, 2.636093373274448, 2.663332934563544, 2.638161975908739, 2.7619454196514677]",0.937206417633129,0.7350465129897881,0.9991531446982684,2.6714060753211855,0.04649339095439311
30,8.211804901573139,l1,0.5935813056802177,"[0.9570800473949168, 0.9491231763749748, 0.8892761678301467, 0.9376887582422205, 0.9519839761586717]","[0.7453164271843852, 0.8226333525926627, 0.7697775610300819, 0.7952092196161064, 0.7443434493934147]","[0.9995719015913628, 0.9996148667257744, 0.9987221522996022, 0.9997346319861774, 0.9994991816657469]","[2.7019683761706648, 2.771371395693412, 2.657775881159831, 2.7326326098445044, 2.695826607217833]",0.9370304252001862,0.7754560019633302,0.9994285468537326,2.7119149740172492,0.03808700104556107
31,93.55524602564175,l1,0.3672147013823133,"[0.8911524714508768, 0.9493257378935508, 0.8928844033832246, 0.9567260697497844, 0.9660072750303149]","[0.757436065136866, 0.7850033542405204, 0.7997935249202923, 0.7884278409797045, 0.821232702021057]","[0.9994583663741823, 0.9995907027225859, 0.9993650153838047, 0.9997430958586068, 0.9996643751743243]","[2.648046902961925, 2.733919794856657, 2.692042943687322, 2.7448970065880958, 2.786904352225696]",0.9312191915015504,0.790378697459688,0.9995643111027009,2.721162200063939,0.0474170973357435
32,30.566650707823847,l1,0.3989158184631909,"[0.9480393291408054, 0.9606275141555372, 0.9305370459184493, 0.9560300465177197, 0.9646482571960832]","[0.8033861363646865, 0.7642306965099208, 0.7460518260682855, 0.7815300588390004, 0.7660746106634763]","[0.9994010336989467, 0.999556079097672, 0.999068857796792, 0.9995923263173636, 0.9996917753761073]","[2.7508264992044387, 2.72441428976313, 2.6756577297835267, 2.7371524316740836, 2.7304146432356666]",0.951976438585719,0.7722546656890739,0.9994620144573764,2.723693118732169,0.025575265439387724
33,35.525551507565304,l1,0.4797322193278135,"[0.9257094005957966, 0.9625926561401124, 0.9234296154233025, 0.9704213238772251, 0.9636929744103608]","[0.7938189173402523, 0.7959593820695807, 0.776978721920301, 0.7731308146751722, 0.7686012134315842]","[0.9996966955497613, 0.9995680661072985, 0.9989875026182403, 0.9996758498689486, 0.9996842890308879]","[2.7192250134858105, 2.7581201043169914, 2.699395839961844, 2.7432279884213457, 2.731978476872833]",0.9491691940893595,0.7816978098873781,0.9995224806350272,2.730389484611765,0.020107664060840524
34,19.117253842018684,l2,0.43276266149692766,"[0.9560541346459819, 0.9559012953392915, 0.9106084628857402, 0.9455723945703166, 0.9444371426698964]","[0.795018523089189, 0.7343843445473932, 0.7756777180887088, 0.761715670126902, 0.8248390019170574]","[0.9994690025184804, 0.9991934479973041, 0.9991313041746368, 0.9996450206994, 0.9997648401929284]","[2.7505416602536514, 2.689479087883989, 2.6854174851490855, 2.7069330853966185, 2.769040984779882]",0.9425146860222453,0.7783270515538502,0.99944072311655,2.7202824606926455,0.033572706015675004
35,2.1272726416526386,l1,0.3197492481851335,"[0.9465101875004723, 0.9577088788231175, 0.9025388859579769, 0.9289116599567862, 0.9597359692112054]","[0.7250887637998177, 0.7960329732512857, 0.7440984755531851, 0.8043938234798932, 0.7828425014573267]","[0.9993965266494653, 0.9996264533910586, 0.9992059451467098, 0.9995405954659542, 0.9997511460799821]","[2.6709954779497553, 2.753368305465462, 2.6458433066578717, 2.732846078902633, 2.7423296167485143]",0.9390811162899118,0.7704913075083017,0.9995041333466339,2.709076557144847,0.042617197624215064
36,7.065452250859231,l2,0.5175490385760589,"[0.9503200539168326, 0.9482065916454097, 0.8984239228793662, 0.9440134974487197, 0.9324613146891769]","[0.7124682245873192, 0.6969474971565539, 0.7033506863306167, 0.7787123969044054, 0.7508326150241602]","[0.9989540184778741, 0.9986425425164495, 0.998505649649088, 0.9994490276063199, 0.9993915465290161]","[2.661742296982026, 2.643796631318413, 2.6002802588590708, 2.7221749219594447, 2.6826854762423533]",0.9346850761159009,0.7284622840006112,0.9989885569557495,2.662135917072262,0.04047115832701634
37,45.871790549600796,l1,0.3942012635509245,"[0.9347275203977543, 0.9424725089017225, 0.8925429155185043, 0.949764740974549, 0.9728353049846595]","[0.7384693533356977, 0.7002231785221327, 0.7354751908821546, 0.7533766461099457, 0.7766714250064145]","[0.9994311290408732, 0.9991443951545489, 0.999100939042996, 0.9994621400101645, 0.9996809718706342]","[2.672628002774325, 2.641840082578404, 2.627119045443655, 2.7026035270946593, 2.7491877018617084]",0.9384685981554378,0.740843158771269,0.9993639150238434,2.6786756719505505,0.043808696163249276
38,17.986550548281787,l1,0.21824649366898463,"[0.9489317247649618, 0.9510031824290192, 0.891106902846867, 0.9505626276239327, 0.9671426992552253]","[0.7900358682978719, 0.7822322949064062, 0.7520326020096243, 0.7924777528599525, 0.7920775976728993]","[0.9996330223232144, 0.9995677949296018, 0.9993799641, 0.9997371635684091, 0.9997447593408194]","[2.738600615386048, 2.732803272265027, 2.6425194689564915, 2.742777544052294, 2.758965056268944]",0.9417494273840011,0.7817712231493509,0.999612540852409,2.723133191385761,0.04123383815754561
39,0.4918986789707992,l2,0.5724394025233215,"[0.923006680469161, 0.9299404362528817, 0.8678742672600606, 0.9087809221562132, 0.9238073595236336]","[0.7064669547760887, 0.6461073106633652, 0.6375867551186514, 0.6727505951609697, 0.6716211781740893]","[0.9984451550276371, 0.9981640891786663, 0.9962905003785736, 0.9990297616614163, 0.9988242780918651]","[2.627918790272887, 2.5742118360949133, 2.5017515227572855, 2.580561278978599, 2.594252815789588]",0.91068193313239,0.6669065587786329,0.9981507568676318,2.5757392487786546,0.04138894847803078
40,99.74465016385935,l1,0.4409279090248132,"[0.9244653907400371, 0.9569499998743778, 0.9380136461405685, 0.9431070455594742, 0.9620103268035872]","[0.7573452697940892, 0.7926249068732935, 0.7357222525579022, 0.7968727806411819, 0.8263168000172734]","[0.9996341870764397, 0.9996864144993829, 0.9990634599483215, 0.9996471762523429, 0.9994826136178162]","[2.681444847610566, 2.749261321247054, 2.672799358646792, 2.739627002452999, 2.787809740438677]",0.9449092818236091,0.781776401976748,0.9995027702788606,2.726188454079218,0.043272440525691964
41,39.91817259975559,l1,0.5019181223038994,"[0.9592627358189912, 0.9669728883284797, 0.9104741883231999, 0.9196723344158236, 0.9710548682233917]","[0.7487097820551224, 0.8351183070361442, 0.7654112716754201, 0.8199406498799908, 0.7943788890979607]","[0.9995147151652389, 0.9994954223878583, 0.9992764240229779, 0.9995848762629344, 0.9996890968841912]","[2.7074872330393527, 2.8015866177524824, 2.6751618840215983, 2.7391978605587486, 2.7651228542055435]",0.9454874030219773,0.7927117799489276,0.99951210694464,2.7377112899155454,0.043953573340785826
42,49.60159984451439,l1,0.36877722569187815,"[0.9661507070167435, 0.9443182308774997, 0.8865782106937108, 0.9218925598937718, 0.9443539026729149]","[0.7652095524985626, 0.7893667766235508, 0.8044745006158044, 0.7948212936532357, 0.8028268825758874]","[0.9995705088712777, 0.9996647270238911, 0.9994571102941108, 0.9996492167071621, 0.9996198132778705]","[2.730930768386584, 2.7333497345249413, 2.690509821603626, 2.71636307025417, 2.7468005985266726]",0.9326587222309282,0.7913398011934082,0.9995922752348625,2.7235907986591985,0.01915410084325017
43,14.139685202866469,l1,0.46679047922153943,"[0.954590443183099, 0.953632574952774, 0.8906029103632362, 0.9589803971558937, 0.9736580903434452]","[0.8065519051774366, 0.7686107790903507, 0.7640217028440458, 0.7596151519034432, 0.798082763561648]","[0.9995541201567129, 0.9993958683412787, 0.9992697190420091, 0.9996342719878425, 0.9996557943670586]","[2.7606964685172484, 2.7216392223844035, 2.653894332249291, 2.718229821047179, 2.7713966482721517]",0.9462928831996896,0.7793764605153849,0.9995019547789804,2.725171298494055,0.04132768141362705
44,5.987371851944243,l1,0.5428030987299417,"[0.965963427871481, 0.9397994762785404, 0.8925192703565652, 0.9347702512905768, 0.9625568725598939]","[0.7655714265886508, 0.7852050178164586, 0.7957713659138073, 0.8037362124493898, 0.8022182299780952]","[0.9995741134343872, 0.999732857715962, 0.9993629668193846, 0.9995646567038449, 0.9997916417677779]","[2.731108967894519, 2.724737351810961, 2.687653603089757, 2.7380711204438115, 2.7645667443057667]",0.9391218596714115,0.7905004505492804,0.9996052472882713,2.7292275575089624,0.024815970934627906
45,24.84073604361727,l1,0.6350064883961685,"[0.9364426185064224, 0.9604155152833966, 0.923037384761482, 0.9455518655796448, 0.9659489618507773]","[0.7663512173868415, 0.8109500125987517, 0.7616615255165838, 0.809334904461559, 0.7261314569880529]","[0.9994387970429733, 0.9996491788674915, 0.9990953230884517, 0.9997498263903069, 0.9996826966268467]","[2.702232632936237, 2.77101470674964, 2.6837942333665175, 2.7546365964315105, 2.691763115465677]",0.9462792691963446,0.7748858233903577,0.999523164403214,2.7206882569899165,0.03528082807075707
46,2.3619485419291677,l1,0.48543938454659313,"[0.9548187270580061, 0.9437497944727613, 0.9084770455082449, 0.9283744725379677, 0.9716205901691933]","[0.7222979247740061, 0.7677207081902815, 0.8098002160077575, 0.790602752565952, 0.8375339769055636]","[0.9994436192093439, 0.9995613566762255, 0.9991154343343699, 0.9996508431658969, 0.9996805870559932]","[2.676560271041356, 2.7110318593392684, 2.7173926958503722, 2.7186280682698167, 2.80883515413075]",0.9414081259492347,0.7855911156887122,0.999490368088366,2.7264896097263125,0.04394821331509839
47,48.35251175398014,l2,0.304217859564536,"[0.9141574942850009, 0.9421325651347121, 0.8936806227568773, 0.934747203441814, 0.9394223420760085]","[0.7905876796135465, 0.7856200477461676, 0.772020824254909, 0.8072360259150888, 0.8024502738438422]","[0.9994668313097553, 0.9995346032136458, 0.9993605891254279, 0.999450035834821, 0.9996249511859964]","[2.7042120052083027, 2.7272872160945254, 2.6650620361372144, 2.7414332651917235, 2.741497567105847]",0.9248280455388826,0.7915829702747108,0.9994874021339293,2.7158984179475225,0.028837335323926263
48,0.0008384985563726553,l1,0.41720261841518563,"[0.39151945634101826, 0.5460393533281516, 0.5598922627477002, 0.33475667321948277, 0.41170869949993255]","[0.18483016020264828, 0.28454539776887344, 0.18581041752188818, 0.17598049907887975, 0.18486514084474906]","[0.8383643394891658, 0.8549235070065033, 0.8944722897065124, 0.7106093002337035, 0.7928233401027879]","[1.4147139560328323, 1.6855082581035283, 1.6401749699761008, 1.221346472532066, 1.3893971804474696]",0.4487832890272571,0.20320632308340775,0.8182385553077346,1.4702281674183992,0.17133884983560133
49,4.161673775683346,l1,0.7013143085887672,"[0.9561771585374251, 0.9447172661470489, 0.9116466750927305, 0.9505879326831368, 0.9651150758014496]","[0.7150393625119649, 0.779733583922788, 0.7962407666251586, 0.7995299339471582, 0.7740352551780056]","[0.9995262384305968, 0.9994958869989783, 0.9993079015937117, 0.9998591871693023, 0.9995812884689452]","[2.670742759479987, 2.723946737068815, 2.707195343311601, 2.749977053799597, 2.7387316194484006]",0.9456488216523582,0.772915780437015,0.999554100532307,2.7181187026216804,0.027704196911586515
50,0.034560111709350805,l1,0.36184652622106145,"[0.9178613844736029, 0.898053623320618, 0.8738821923316786, 0.8856784390462381, 0.9458630299833524]","[0.5528980995006012, 0.5374468393780293, 0.6244360717850087, 0.623470359706863, 0.5809570744633927]","[0.9974481541271888, 0.9940329122912144, 0.991239026875558, 0.9945868315950049, 0.9978436892483802]","[2.4682076381013927, 2.4295333749898615, 2.4895572909922454, 2.503735630348106, 2.524663793695125]",0.904267733831098,0.583841688966779,0.9950301228274693,2.4831395456253462,0.032515327867842836
