trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
16,0.000462377874008978,"[0.9028694041140918, 0.9128749524559506, 0.9205826926903873, 0.9290954906613831, 0.9045524034669531]","[0.8517073275730861, 0.8721334738529174, 0.8778513338155064, 0.8768158966491103, 0.8639312275427363]","[0.999721641770594, 0.9998257784359599, 0.9997954076703511, 0.999834948712832, 0.999805602507585]","[2.7542983734577717, 2.7848342047448282, 2.798229434176245, 2.8057463360233257, 2.768289233517274]",0.9139949886777531,0.8684878518866712,0.9997966758194643,2.782279516383889,0.018922422193440123
17,0.016070499576250372,"[0.898781687856023, 0.9108448456642934, 0.9202000888167361, 0.9285493477208684, 0.8995741742353337]","[0.8067974092004345, 0.8443918965831771, 0.8525419394525002, 0.8496552447571023, 0.8403803391216341]","[0.9996568705609472, 0.9997957784103576, 0.9997630206472466, 0.9998187877050506, 0.9997750127148557]","[2.705235967617405, 2.7550325206578283, 2.772505048916483, 2.778023380183021, 2.7397295260718235]",0.9115900288586509,0.8387533658229698,0.9997618940076916,2.750105288689312,0.026177697106910678
18,0.000397880110842367,"[0.9028694041140918, 0.9128749524559506, 0.9205826926903873, 0.9290954906613831, 0.9046870836016332]","[0.8517073275730861, 0.8721334738529174, 0.8778513338155064, 0.8768158966491103, 0.8640033994639625]","[0.9997221068333795, 0.9998260518490312, 0.9997960467714254, 0.9998350544326717, 0.9998064556255983]","[2.7542988385205573, 2.784834478157899, 2.798230073277319, 2.8057464417431652, 2.768496938691194]",0.9140219247046891,0.8685022862709164,0.9997971431024212,2.7823213540780274,0.018891869734245496
19,2.8710216876864414,"[0.7284753957223065, 0.7375829752415245, 0.7557257267419331, 0.7552232205200735, 0.7370336948801985]","[0.7083721503436188, 0.7234257543572491, 0.7355519179454528, 0.730872769109466, 0.727664784835469]","[0.9807804122063133, 0.9945280525201293, 0.9790708168638098, 0.9948376585968455, 0.993893231205944]","[2.4176279582722384, 2.455536782118903, 2.470348461551196, 2.480933648226385, 2.4585917109216116]",0.7428082026212072,0.7251774753182512,0.9886220342786084,2.4566077122180667,0.02147120730060123
20,0.0005686340282726377,"[0.9028694041140918, 0.9128749524559506, 0.9205826926903873, 0.929052530548899, 0.9045524034669531]","[0.8517073275730861, 0.8721334738529174, 0.8778513338155064, 0.8749879941772686, 0.8610755601752689]","[0.999719619760521, 0.9998252603003711, 0.9997952922861006, 0.9998346354797909, 0.9998051096569328]","[2.754296351447699, 2.784833686609239, 2.7982293187919947, 2.8038751602059584, 2.7654330732991546]",0.9139863966552564,0.8675511379188094,0.9997959834967434,2.781333518070809,0.018919182936368167
21,0.00010139588749429152,"[0.903098097658302, 0.9129931209575401, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8547011294546144, 0.8740909442209006, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997325038912028, 0.999829395655563, 0.9998001568178614, 0.9998384014313906, 0.9998090104967793]","[2.757531731004119, 2.7869134608340036, 2.8020304095302113, 2.8106074953243176, 2.7697760774731095]",0.9142740975823782,0.8712958435922145,0.9998018936585595,2.7853718348331524,0.01967242898543051
22,0.0050524349358201425,"[0.9022458215032323, 0.9127366287886541, 0.9203660521836023, 0.928871809761509, 0.9048970040553463]","[0.819906504615224, 0.8588063990049757, 0.857295069106644, 0.8569969485375433, 0.8506112489441051]","[0.9996934464307458, 0.9998099159208955, 0.9997842154861499, 0.999828048563936, 0.9997940544172752]","[2.721845772549202, 2.7713529437145255, 2.7774453367763963, 2.785696806862988, 2.7553023074167267]",0.9138234632584687,0.8487232340416984,0.9997819361638005,2.7623286334639676,0.02255772908830762
23,0.000434645562325298,"[0.9028694041140918, 0.9128749524559506, 0.9205826926903873, 0.9290954906613831, 0.9045524034669531]","[0.8517073275730861, 0.8721334738529174, 0.8778513338155064, 0.8768158966491103, 0.8639312275427363]","[0.9997218177971188, 0.9998258759075032, 0.9997956899755296, 0.9998350415950629, 0.9998058273953354]","[2.7542985494842966, 2.784834302216371, 2.7982297164814236, 2.8057464289055565, 2.768289458405025]",0.9139949886777531,0.8684878518866712,0.9997968505341099,2.782279691098535,0.018922410141608684
24,0.00010121883505709456,"[0.903098097658302, 0.9129931209575401, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8547011294546144, 0.8740909442209006, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997325041256723, 0.9998293965936814, 0.9998001574176179, 0.9998391077707867, 0.9998090104967793]","[2.7575317312385885, 2.786913461772122, 2.8020304101299676, 2.8106082016637135, 2.7697760774731095]",0.9142740975823782,0.8712958435922145,0.9998020352809075,2.7853719764555,0.019672610254027594
25,0.0011049532871694218,"[0.9023928982813423, 0.9128749524559506, 0.9205780875787134, 0.928932530548899, 0.9045524034669531]","[0.8415141463779606, 0.8691351158890421, 0.8740210549152697, 0.8615792757901914, 0.8588731077618966]","[0.9997129264606137, 0.9998219539355324, 0.999793136570772, 0.9998324767206254, 0.999802969536384]","[2.7436199711199167, 2.7818320222805255, 2.794392279064755, 2.790344283059716, 2.7632284807652336]",0.9138661744663719,0.861024540146872,0.9997926926447855,2.774683407258029,0.01887303770552906
26,0.0003259137473982406,"[0.9028694041140918, 0.9128795565075162, 0.9205826926903873, 0.9291628307287232, 0.9046870836016332]","[0.8517073275730861, 0.8726541288449553, 0.8778513338155064, 0.8768520119449201, 0.8640033994639625]","[0.9997241369987708, 0.9998264060612045, 0.9997964935475417, 0.9998355412964903, 0.999806732985895]","[2.7543008686859487, 2.785360091413676, 2.7982305200534356, 2.8058503839701334, 2.768497216051491]",0.9140363135284704,0.8686136403284861,0.9997978621779804,2.782447816034937,0.018932116442402693
27,0.005032437486541053,"[0.9022858615432723, 0.9127366287886541, 0.9203660521836023, 0.928871809761509, 0.9048970040553463]","[0.8201687125223219, 0.8588063990049757, 0.857295069106644, 0.8569969485375433, 0.8506112489441051]","[0.999693460183347, 0.9998099219702316, 0.9997842810392042, 0.9998279590282181, 0.9997941114741647]","[2.7221480342489413, 2.7713529497638616, 2.777445402329451, 2.78569671732727, 2.755302364473616]",0.9138314712664769,0.848775675623118,0.9997819467390331,2.7623890936286277,0.0224492897932256
28,0.04871113410159395,"[0.8951641263504646, 0.9101733134486298, 0.9148644771628885, 0.9277750452302902, 0.8965801577195562]","[0.8090445193785655, 0.8349227230904512, 0.8380736290715382, 0.8375726506283644, 0.8348080425104221]","[0.9995802256128479, 0.9997670184088304, 0.9997058102998622, 0.9998005237501661, 0.9997390155856297]","[2.703788871341878, 2.7448630549479116, 2.752643916534289, 2.765148219608821, 2.731127215815608]",0.9089114239823658,0.8308843129358682,0.9997185187314672,2.739514255649701,0.020998777479913328
29,0.0009563343261593643,"[0.9028634865166363, 0.9128749524559506, 0.9205780875787134, 0.929052530548899, 0.9045524034669531]","[0.8497536504636186, 0.8691351158890421, 0.8770787075110645, 0.8719302314911905, 0.8610755601752689]","[0.9997148173393373, 0.9998223822497784, 0.9997937538758626, 0.9998328763582544, 0.9998034876116231]","[2.752331954319592, 2.7818324505947714, 2.7974505489656405, 2.800815638398344, 2.765431451253845]",0.9139842921134305,0.8657946531060368,0.9997934634869712,2.7795724087064384,0.018536555931918396
30,0.002065555825340346,"[0.9023128182012623, 0.9128289555734941, 0.9205350887399457, 0.9289295704364148, 0.9045478020635249]","[0.8374706725968742, 0.8656542511258999, 0.8659977494917327, 0.8608158812456175, 0.8569649991511747]","[0.9997080669477155, 0.9998187505276972, 0.9997898466392597, 0.9998310020136093, 0.9997997821289393]","[2.739491557745852, 2.7783019572270913, 2.7863226848709384, 2.7895764536956413, 2.761312583343639]",0.9138308470029284,0.85738071072226,0.9997894896514442,2.7710010473766324,0.018546244105902426
31,0.00012128731644984972,"[0.9030150587794943, 0.912885473229652, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8531642881940918, 0.8736692759125197, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.999731872654261, 0.9998290810320087, 0.9997998063293229, 0.9998376781657909, 0.9998087181194824]","[2.7559112196278472, 2.7863838301741803, 2.8020300590416727, 2.810606772058718, 2.7697757850958125]",0.914235960261039,0.8709041416784338,0.9998014312601733,2.784941533199646,0.02012740143851395
32,0.0002189802157815148,"[0.9028753217115473, 0.912882514868584, 0.9206273378421013, 0.9291776312911446, 0.9047271236416732]","[0.8525983211671705, 0.8729814318335104, 0.8786703443673686, 0.8805955308560616, 0.8651366024501244]","[0.9997250481821796, 0.9998275356929591, 0.999797476178108, 0.9998362504761265, 0.9998077249983676]","[2.7551986910608974, 2.7856914823950536, 2.799095158387578, 2.809609412623333, 2.769671451090165]",0.9140579858710101,0.8699964461348471,0.9997988071055481,2.7838532391114055,0.019602458779581826
33,0.0001142422082101432,"[0.9030150587794943, 0.9129530407972196, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8531642881940918, 0.8737055622650729, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997321412186903, 0.9998291121741802, 0.9998000023299517, 0.9998376824790612, 0.999808846153188]","[2.7559114881922766, 2.786487715236473, 2.8020302550423017, 2.810606776371988, 2.769775913129518]",0.9142494737745526,0.8709113989489443,0.9998015568710142,2.7849624295945112,0.020128870619818124
34,0.0007368574904290028,"[0.9028664453153641, 0.9128749524559506, 0.9205826926903873, 0.929052530548899, 0.9045524034669531]","[0.8514301476881547, 0.8721334738529174, 0.8775722695404896, 0.8719302314911905, 0.8610755601752689]","[0.9997183619831747, 0.9998237738846548, 0.9997947499793816, 0.999833357136431, 0.9998045067838842]","[2.7540149549866935, 2.784832200193523, 2.797949712210259, 2.8008161191765204, 2.765432470426106]",0.9139858048955108,0.8668283365496041,0.9997949499535052,2.7806090913986203,0.018245183831811437
35,0.00332956587379507,"[0.9022947379394556, 0.9127888754131734, 0.9204920899011779, 0.9289177299864775, 0.904942963444258]","[0.8243955494506846, 0.8608624261285595, 0.8611735762744199, 0.85856430697496, 0.8538866722391149]","[0.9997019199850675, 0.9998143066148323, 0.9997875259546221, 0.9998297381845608, 0.9997962396842024]","[2.726392207375208, 2.7734656081565654, 2.78145319213022, 2.7873117751459984, 2.758625875367575]",0.9138872793369085,0.8517765062135478,0.999785946084657,2.765449731635113,0.021773236720205695
36,0.0002685786306553301,"[0.9028694041140918, 0.9128795565075162, 0.9205826926903873, 0.9291746711786604, 0.9046870836016332]","[0.8517073275730861, 0.8726541288449553, 0.8778513338155064, 0.8797686449105997, 0.8640033994639625]","[0.9997244718428615, 0.9998270191286575, 0.9997967693658064, 0.9998359064982687, 0.9998071540961593]","[2.7543012035300394, 2.785360704481129, 2.7982307958717003, 2.8087792225875288, 2.7684976371617553]",0.9140386816184577,0.8691969669216221,0.9997982641863506,2.78303391272643,0.019677662880033454
37,80.22079083317998,"[0.29684381849983416, 0.29683249008968354, 0.294971690510713, 0.30118694205730095, 0.3035961516803273]","[0.32055357905477655, 0.32269414096056975, 0.318095430887179, 0.32440452948291965, 0.3263437812804306]","[0.742622088539775, 0.7520523270203845, 0.7652359422082455, 0.7555169249024258, 0.7443155559331031]","[1.3600194860943857, 1.371578958070638, 1.3783030636061375, 1.3811083964426465, 1.374255488893861]",0.29868621856757177,0.32241829233317515,0.7519485677207867,1.3730530786215338,0.007293063054204344
38,0.5496401479961408,"[0.7933031462226733, 0.808569806959046, 0.8362812324341836, 0.8294054271555591, 0.7945376402336862]","[0.7483528186472681, 0.7547817335919692, 0.7674311570005036, 0.7671565099118722, 0.7519404321186474]","[0.998770496930017, 0.9994746570342936, 0.9989676022754774, 0.9996427903636949, 0.9993979866725052]","[2.5404264617999583, 2.562826197585309, 2.602679991710165, 2.596204727431126, 2.5458760590248386]",0.8124194506010298,0.757932530254052,0.9992507066551977,2.5696026875102795,0.025541740123848425
39,0.0002444395581389009,"[0.9028694041140918, 0.9128795565075162, 0.9205872978020612, 0.9291746711786604, 0.9047271236416732]","[0.8517073275730861, 0.8726541288449553, 0.8783581720116048, 0.8797686449105997, 0.8651366024501244]","[0.9997246634443782, 0.9998273447978302, 0.9997971355137311, 0.9998361296025444, 0.9998075105568743]","[2.754301395131556, 2.785361030150302, 2.798742605327397, 2.8087794456918047, 2.769671236648672]",0.9140476106488006,0.8695249751580739,0.9997985567830716,2.783371142589947,0.019588573331419327
40,0.0018662967106381238,"[0.9023128182012623, 0.9128289555734941, 0.9205350887399457, 0.9289295704364148, 0.9045478020635249]","[0.8374706725968742, 0.8656542511258999, 0.8659977494917327, 0.8608158812456175, 0.8569649991511747]","[0.9997090338919615, 0.9998190999148396, 0.9997900628592891, 0.9998312134819252, 0.9998006703340073]","[2.739492524690098, 2.7783023066142336, 2.7863229010909674, 2.789576665163957, 2.761313471548707]",0.9138308470029284,0.85738071072226,0.9997900160964045,2.771001573821592,0.018545928339141468
41,0.00017103773854190552,"[0.9030104568466824, 0.912882514868584, 0.9210924541211711, 0.9291776312911446, 0.9047271236416732]","[0.85267072893101, 0.8729814318335104, 0.880660838495106, 0.8805955308560616, 0.8651366024501244]","[0.9997276456983574, 0.9998281444156989, 0.9997992394820442, 0.9998369761789495, 0.9998080461976587]","[2.75540883147605, 2.7856920911177934, 2.8015525320983214, 2.8096101383261556, 2.769671772289456]",0.914178036153851,0.8704090265131624,0.9998000103945417,2.784387073061555,0.019944110106061626
42,0.00010254000585390936,"[0.903058057618262, 0.9129931209575401, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8543476247928588, 0.8740909442209006, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997325000779747, 0.9998293905843854, 0.9998000725113974, 0.9998383959489503, 0.999808978267304]","[2.7571381824890953, 2.786913455762826, 2.8020303252237473, 2.8106074898418774, 2.769776045243634]",0.9142660895743703,0.8712251426598634,0.9998018674780024,2.7852930997122365,0.019784119704515647
43,0.0007077265197398042,"[0.9028664453153641, 0.9128749524559506, 0.9205826926903873, 0.929052530548899, 0.9045524034669531]","[0.8514301476881547, 0.8721334738529174, 0.8775722695404896, 0.8719302314911905, 0.8610755601752689]","[0.9997185672788272, 0.999823844674198, 0.9997947799259059, 0.9998340429850231, 0.9998045588577361]","[2.754015160282346, 2.784832270983066, 2.797949742156783, 2.8008168050251125, 2.765432522499958]",0.9139858048955108,0.8668283365496041,0.999795158744338,2.780609300189453,0.018245276210923155
44,0.00010032503416874054,"[0.903098097658302, 0.9129931209575401, 0.9212398742685913, 0.9292849713584846, 0.9047944637090133]","[0.8547011294546144, 0.8740909442209006, 0.8813753968861023, 0.8814841225344423, 0.8651726032673167]","[0.9997325432218795, 0.9998294001632364, 0.9998001584172119, 0.9998391077707867, 0.9998090119035061]","[2.757531770334796, 2.7869134653416774, 2.8024154295719055, 2.8106082016637135, 2.7697760788798362]",0.9142821055903863,0.8713648392726752,0.999802044295324,2.7854489891583856,0.019738297738806324
45,0.000248084157648158,"[0.9028694041140918, 0.9128795565075162, 0.9205872978020612, 0.9291746711786604, 0.9047271236416732]","[0.8517073275730861, 0.8726541288449553, 0.8783581720116048, 0.8797686449105997, 0.8651366024501244]","[0.9997246239211677, 0.9998273326749835, 0.999797127603359, 0.9998361342223078, 0.9998074306881272]","[2.7543013556083453, 2.785361018027455, 2.798742597417025, 2.808779450311568, 2.769671156779925]",0.9140476106488006,0.8695249751580739,0.9997985298219889,2.7833711156288636,0.01958859594448338
46,0.0004284566302427291,"[0.9028694041140918, 0.9128749524559506, 0.9205826926903873, 0.9290954906613831, 0.9045524034669531]","[0.8517073275730861, 0.8721334738529174, 0.8778513338155064, 0.8768158966491103, 0.8639312275427363]","[0.9997218350084911, 0.9998258902815553, 0.9997958176863372, 0.9998350417072599, 0.9998058693188573]","[2.754298566695669, 2.7848343165904232, 2.798229844192231, 2.8057464290177534, 2.768289500328547]",0.9139949886777531,0.8684878518866712,0.9997968908005002,2.7822797313649246,0.0189224207981254
47,0.0001771880285231484,"[0.9030104568466824, 0.912882514868584, 0.9206273378421013, 0.9291776312911446, 0.9047271236416732]","[0.85267072893101, 0.8729814318335104, 0.8789696229339214, 0.8805955308560616, 0.8651366024501244]","[0.9997276302340558, 0.9998281305508051, 0.9997991426159447, 0.9998367118419184, 0.9998080404428228]","[2.755408816011748, 2.7856920772528997, 2.7993961033919676, 2.8096098739891247, 2.7696717665346204]",0.9140850128980371,0.8700707834009256,0.9997999311371094,2.783955727436072,0.019588328395315904
48,6.948330537579104,"[0.6663232197515281, 0.6659199760664822, 0.6854321465939825, 0.6574234656543427, 0.6456115293914578]","[0.6641233507797466, 0.6666328833984358, 0.6828381842875503, 0.6544967200392844, 0.6469399823068934]","[0.9317793520733574, 0.9516981991939114, 0.9441943556518001, 0.957754409867084, 0.9478062735773983]","[2.262225922604632, 2.2842510586588296, 2.3124646865333327, 2.269674595560711, 2.2403577852757497]",0.6641420674915587,0.663006224162382,0.9466465180727102,2.273794809726651,0.023973078367706645
49,0.011449612789419287,"[0.9019400066776698, 0.9120377075785983, 0.92024473396845, 0.9287569087075185, 0.9046572139898497]","[0.810948920207976, 0.8493330980486895, 0.8555436020426832, 0.8536797699248294, 0.8460634618731911]","[0.9996756036091589, 0.9997988618803711, 0.9997679348375911, 0.9998218382755604, 0.9997829131993835]","[2.712564530494805, 2.761169667507659, 2.7755562708487242, 2.782258516907908, 2.7505035890624243]",0.9135273141844173,0.8431137704194738,0.999769430360413,2.7564105149643043,0.024554799260035298
50,0.00010967038409477695,"[0.9030150587794943, 0.9129530407972196, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8531642881940918, 0.8737055622650729, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997323714054628, 0.9998292304200253, 0.9998000091894227, 0.9998376940375171, 0.9998088531149893]","[2.755911718379049, 2.786487833482318, 2.8020302619017725, 2.810606787930444, 2.7697759200913197]",0.9142494737745526,0.8709113989489443,0.9998016316334833,2.7849625043569803,0.020128809026558017
51,0.00011484151457106758,"[0.9030150587794943, 0.9129530407972196, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8531642881940918, 0.8737055622650729, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997321410187713, 0.9998290995694105, 0.9998000018128974, 0.9998376820792082, 0.9998088425186356]","[2.7559114879923574, 2.786487702631703, 2.8020302545252473, 2.810606775972135, 2.7697759094949657]",0.9142494737745526,0.8709113989489443,0.9998015533997846,2.7849624261232817,0.020128870845357305
52,0.00010250679644230133,"[0.903058057618262, 0.9129931209575401, 0.9211998342285512, 0.9292849713584846, 0.9047944637090133]","[0.8543476247928588, 0.8740909442209006, 0.8810304184837987, 0.8814841225344423, 0.8651726032673167]","[0.9997325000779747, 0.9998293905843854, 0.9998000725113974, 0.9998383959489503, 0.9998089782673041]","[2.7571381824890953, 2.786913455762826, 2.8020303252237473, 2.8106074898418774, 2.769776045243634]",0.9142660895743703,0.8712251426598634,0.9998018674780024,2.7852930997122365,0.019784119704515647
