trial_number,param_n_neighbors,param_n_trees,param_metric,param_search_k,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
37,11,25,hamming,303,"[0.826602037721801, 0.8013216361415649, 0.786414974028652, 0.7808387946942886, 0.7919420499989077]","[0.8475246587640899, 0.8312994025527503, 0.8153581987467038, 0.809041794416153, 0.8092422953489593]","[0.9711583006117535, 0.9802184050123464, 0.9704165767016866, 0.964658473694148, 0.9534411842614897]","[2.6452849970976446, 2.6128394437066618, 2.5721897494770425, 2.5545390628045896, 2.554625529609357]",0.797423898517043,0.8224932699657312,0.9679785880562848,2.5878957565390595,0.03572665149741188
38,5,19,euclidean,475,"[0.8281202339302783, 0.8052731500416302, 0.8059827285676707, 0.7875578820187258, 0.7985424318108286]","[0.8439657467034578, 0.8205686480787334, 0.8311650255316338, 0.8017461194281239, 0.8140077116977744]","[0.9673184579804827, 0.942223317732832, 0.9489922333680415, 0.9467915452499525, 0.9395675637195879]","[2.6394044386142186, 2.5680651158531957, 2.586139987467346, 2.536095546696802, 2.5521177072281906]",0.8050952852738267,0.8222906502879447,0.9489786236101793,2.576364559171951,0.03563136077323348
39,30,13,hamming,370,"[0.776135660745045, 0.7364097917132031, 0.7357183277805117, 0.7461865927704292, 0.7598325234869127]","[0.8112708075636452, 0.7804981091002305, 0.772401843007176, 0.7778542509995319, 0.7900127054685973]","[0.9821652065960805, 0.9938522538546402, 0.9834738502204518, 0.97378459283359, 0.9922720325342281]","[2.5695716749047706, 2.510760154668074, 2.4915940210081393, 2.4978254366035513, 2.542117261489738]",0.7508565792992202,0.7864075432278362,0.9851095872077982,2.5223737097348544,0.029333725863620066
40,12,24,cosine,330,"[0.80575459519965, 0.7824580241483389, 0.787652449009514, 0.7770521066034805, 0.7845054019734924]","[0.8340039887201187, 0.8113133755133646, 0.8159955169575929, 0.8084827142968899, 0.801242137900851]","[0.9645801619116697, 0.9739409211137761, 0.9656202901407285, 0.9624948463757037, 0.9614600294518267]","[2.604338745831438, 2.5677123207754797, 2.5692682561078355, 2.548029667276074, 2.5472075693261704]",0.7874845153868952,0.8142075466777634,0.965619249798741,2.5673113118633997,0.020741087662781793
41,8,29,hamming,409,"[0.8266973828574632, 0.8159620382035147, 0.8021445660630667, 0.7878983173294064, 0.798884545604447]","[0.8453309071734794, 0.838205863035457, 0.8344151767311138, 0.8115359406336876, 0.8106185527862011]","[0.9723487795574738, 0.9765438831570442, 0.9570998146719835, 0.9620440673576626, 0.9493919404031155]","[2.6443770695884163, 2.630711784396016, 2.593659557466164, 2.5614783253207567, 2.5588950387937635]",0.8063173700115795,0.8280212880719876,0.9634856970294559,2.5978243551130236,0.03493596805601905
42,6,27,hamming,392,"[0.8326658287958659, 0.8156394272831418, 0.8047252757282598, 0.8155009355311768, 0.8096777623100045]","[0.8526332791988562, 0.8334442254083388, 0.8335102516979093, 0.8331647567806375, 0.8258982624277692]","[0.9723207310147555, 0.9668941387028889, 0.9522173980969487, 0.956559003561996, 0.947120841966538]","[2.6576198390094774, 2.6159777913943696, 2.5904529255231177, 2.6052246958738103, 2.5826968667043118]",0.8156418459296898,0.8357301551027021,0.9590224226686255,2.6103944237010177,0.02627910936401016
43,5,26,hamming,429,"[0.834753735586165, 0.8151558703639867, 0.7946835756376455, 0.823944882000651, 0.8042733355150119]","[0.8484681290765262, 0.8345264102671625, 0.8184641519811612, 0.8469602308920247, 0.8179419178743601]","[0.9719378004131759, 0.966263083632242, 0.948380339446432, 0.9493979028087103, 0.9426578935775712]","[2.655159665075867, 2.6159453642633914, 2.5615280670652387, 2.620303015701386, 2.564873146966943]",0.8145622798206918,0.833272168018247,0.9557274039756264,2.6035618518145656,0.03566400769779789
44,5,23,hamming,430,"[0.831681243293186, 0.8155824042048192, 0.7940985970184987, 0.8087590220001297, 0.8275862668439998]","[0.8468067765726996, 0.8364807953048179, 0.8173893142211105, 0.829682548084752, 0.847815539186287]","[0.9698287958183363, 0.966264670582362, 0.949456613951778, 0.9492736214350902, 0.9448833205669745]","[2.648316815684222, 2.618327870091999, 2.5609445251913874, 2.587715191519972, 2.6202851265972615]",0.8155415066721267,0.8356349946739334,0.9559414044709081,2.6071179058169682,0.030016114261710053
45,10,23,hamming,459,"[0.8258569498283638, 0.8038697049248574, 0.7778349014424812, 0.7838378026793253, 0.7942550500456502]","[0.8471752047750245, 0.8339944559283279, 0.8091776769292095, 0.8115654880758286, 0.8081613972645322]","[0.970285498708303, 0.9781958143758344, 0.9635937147118665, 0.9618378457736227, 0.9552152095851092]","[2.6433176533116916, 2.6160599752290197, 2.550606293083557, 2.5572411365287766, 2.5576316568952917]",0.7971308817841356,0.8220148445945845,0.9658256166309471,2.5849713430096677,0.03759833619685774
46,14,22,hamming,428,"[0.8134974875465072, 0.8089652173432087, 0.7809982762593795, 0.7841653329686653, 0.7983386685326841]","[0.83973618153904, 0.8394247719842102, 0.8129742950274005, 0.8104762256295791, 0.8145720688072957]","[0.9791130269323349, 0.9812573044689209, 0.9714203586476645, 0.9704605468865758, 0.9551497562033036]","[2.632346696017882, 2.62964729379634, 2.5653929299344447, 2.56510210548482, 2.5680604935432836]",0.7971929965300889,0.823436708597505,0.9714801986277599,2.5921099037553543,0.03177938668943881
47,5,19,hamming,318,"[0.8325119707089417, 0.8153542097635796, 0.8027969951288862, 0.8202311449765767, 0.8071722869712309]","[0.8474319454921041, 0.827866535785426, 0.8277871670555951, 0.8285344922959321, 0.8212801678114178]","[0.9712647165399781, 0.9663584262330249, 0.9515792543968077, 0.9481464626328053, 0.942658354417495]","[2.651208632741024, 2.6095791717820305, 2.582163416581289, 2.596912099905314, 2.571110809200144]",0.815613321509843,0.830580061688095,0.9560014428440222,2.60219482604196,0.02775702603875382
48,3,31,euclidean,273,"[0.818975901225855, 0.802558648265906, 0.8223924170220264, 0.8099741911916901, 0.7956325594697546]","[0.8277587006474425, 0.7991102853855563, 0.8292611354560533, 0.8124839495515928, 0.7978515137575647]","[0.9441410420458712, 0.9402363054308991, 0.9467241720088465, 0.9403567990404547, 0.9346470937243728]","[2.5908756439191687, 2.5419052390823613, 2.598377724486926, 2.5628149397837374, 2.528131166951692]",0.8099067434350464,0.813293116959642,0.9412210824500888,2.5644209428447775,0.027127101668063505
49,20,34,hamming,390,"[0.8092878020638347, 0.7842445782682167, 0.7750856798895812, 0.7741700085756744, 0.7880438518816131]","[0.8358249864250051, 0.8179304165144765, 0.8094532422526979, 0.8051684129281259, 0.807777126139662]","[0.9816051973057647, 0.9847830313331042, 0.9803183950707972, 0.9720156080774174, 0.9716959988768475]","[2.6267179857946044, 2.5869580261157976, 2.564857317213076, 2.5513540295812174, 2.5675169768981227]",0.786166384135784,0.8152308368519936,0.9780836461327862,2.5794808671205636,0.02621203982288134
50,13,27,manhattan,500,"[0.8084806427238291, 0.7806575352325974, 0.7661885829098999, 0.7810894421904594, 0.7891238627290451]","[0.8359958684272939, 0.8156448589145251, 0.7907660502042279, 0.8086528555436125, 0.8092212527160458]","[0.9705817655671345, 0.9749823615299651, 0.9637136276014172, 0.9627003619092989, 0.9604668024745324]","[2.6150582767182575, 2.5712847556770875, 2.520668260715545, 2.5524426596433707, 2.5588119179196234]",0.7851080131571663,0.812056177161141,0.9664889838164697,2.563653174134777,0.030651400578168595
51,5,23,hamming,467,"[0.8326202879658007, 0.8163761900345721, 0.7925358775295961, 0.8151441910478323, 0.8066048764783679]","[0.8477917269520076, 0.8358846478512083, 0.8172078164902169, 0.8283926712701333, 0.819316291724732]","[0.9723348544533524, 0.9636119366680815, 0.9449938537755577, 0.9492339073375982, 0.9426599810015829]","[2.652746869371161, 2.615872774553862, 2.5547375477953707, 2.592770769655564, 2.568581149204683]",0.8126562846112337,0.8297186308576595,0.9545669066472346,2.5969418221161282,0.03485831458030262
52,5,26,hamming,426,"[0.8347221406176862, 0.8163798721385211, 0.7943112242326384, 0.8251273168182186, 0.8071352896655927]","[0.8490962112467869, 0.8292636613588956, 0.8172076957597559, 0.8543071959216454, 0.8210231055182089]","[0.9702346058575998, 0.9635752506713048, 0.9494344515097811, 0.9493984866953941, 0.9448799808085906]","[2.654052957722073, 2.6092187841687213, 2.5609533715021757, 2.628832999435258, 2.5730383759923923]",0.8155351686945315,0.8341795739610586,0.955504555108534,2.605219297764124,0.034506269276492404
