trial_number,param_n_neighbors,param_n_trees,param_metric,param_search_k,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
53,12,44,hamming,452,"[0.7868846876917699, 0.7967200657347359, 0.7974355645943807, 0.7816680508884335, 0.791904835057529]","[0.813830174798505, 0.8203727338869662, 0.820961790402241, 0.8027180354703641, 0.8215348003569884]","[0.9787339259780907, 0.973834876857963, 0.9577991908797625, 0.9856228067024294, 0.9869811277123992]","[2.5794487884683654, 2.590927676479665, 2.5761965458763845, 2.5700088930612273, 2.600420763126917]",0.7909226407933698,0.8158835069830129,0.976594385626129,2.5834005334025116,0.010892161017051922
54,15,42,hamming,473,"[0.8040970377434539, 0.7879526876845167, 0.7895489476999147, 0.7751574239222814, 0.7888165522068908]","[0.8326045144382802, 0.8170814394437755, 0.8073105126366336, 0.7989116282057495, 0.8195441793224937]","[0.982533354160679, 0.9758006791327631, 0.9580149560971121, 0.9899696458959965, 0.9891871067432484]","[2.619234906342413, 2.5808348062610555, 2.5548744164336603, 2.5640386980240275, 2.5975478382726327]",0.7891145298514115,0.8150904548093866,0.9791011484059599,2.583306133066758,0.023149112018717513
55,9,48,cosine,376,"[0.7798446151075581, 0.8023852176499352, 0.7971101999340263, 0.7888799552225575, 0.775023874966908]","[0.8118407345283261, 0.8255719537454311, 0.8182406017179232, 0.8143613899446583, 0.8055972810239332]","[0.9786852354225739, 0.9467584059530024, 0.9297713734621483, 0.9747140220481926, 0.9699536684507835]","[2.570370585058458, 2.5747155773483685, 2.545122175114098, 2.5779553672154085, 2.550574824441625]",0.788648772576197,0.8151223921920543,0.9599765410673402,2.563747705835592,0.013315025914220518
56,5,45,manhattan,484,"[0.8058935531945486, 0.8076074378315868, 0.7915258356064437, 0.8203504030107961, 0.8101879944132668]","[0.8273510886615288, 0.8300581865609254, 0.8108887686741098, 0.8470793709580623, 0.8356381622023642]","[0.9443995834180263, 0.9367690097717386, 0.9233952473566392, 0.9717312621123788, 0.9628306643877792]","[2.5776442252741036, 2.574434634164251, 2.525809851637193, 2.639161036081237, 2.6086568210034105]",0.8071130448113284,0.8302031154113981,0.9478251534093124,2.585141313632039,0.03784751300135832
57,10,40,hamming,434,"[0.8012486557362226, 0.7985607293343604, 0.8086435072671402, 0.7928095814659214, 0.8218260399097852]","[0.8268019118013258, 0.8200406829370038, 0.8332497284423084, 0.8207605125254201, 0.8481267533924445]","[0.9764395359002733, 0.9701339793977181, 0.953630344116586, 0.9856243957266814, 0.9757661488883304]","[2.604490103437822, 2.5887353916690823, 2.5955235798260343, 2.599194489718023, 2.64571894219056]",0.804617702742686,0.8297959178197004,0.9723188808059178,2.6067325013683047,0.020156033418171522
58,4,38,hamming,425,"[0.8182522147328447, 0.8354667435641013, 0.8212169474497684, 0.8290956972444832, 0.81768082515006]","[0.8307717116728963, 0.858816692282978, 0.8480755787604097, 0.8147887086821116, 0.8370504918361977]","[0.9586241757213236, 0.9623161176446949, 0.934796432439289, 0.9681568269754688, 0.9410022428531595]","[2.6076481021270648, 2.656599553491774, 2.6040889586494673, 2.6120412329020635, 2.595733559839417]",0.8243424856282516,0.8379006366469186,0.9529791591267873,2.6152222814019574,0.021369731165809983
59,6,24,hamming,346,"[0.8102132526832996, 0.8109489809746542, 0.8177103826874843, 0.8050273248992341, 0.81153422407091]","[0.8314208453088001, 0.8321991563517571, 0.8364109413381802, 0.82440923386889, 0.8370860421134984]","[0.9626095907879543, 0.9717172886914792, 0.9462355568305726, 0.9787285895861457, 0.9700858246281788]","[2.6042436887800537, 2.6148654260178903, 2.600356880856237, 2.60816514835427, 2.618706090812587]",0.8110868330631165,0.8323052437962252,0.9658753701048661,2.609267446964208,0.00672720988322593
60,8,48,cosine,301,"[0.7888622283649744, 0.8082276621670097, 0.8063187609211273, 0.8021997149634411, 0.776224866317127]","[0.823330566929515, 0.8304070579094645, 0.8200743895489282, 0.8250920345162068, 0.807382382670316]","[0.9779310324753118, 0.9447107810393566, 0.9275045932614713, 0.9716858790572183, 0.960005200421013]","[2.5901238277698013, 2.5833455011158306, 2.5538977437315267, 2.598977628536866, 2.5436124494084558]",0.796366646546736,0.821257286314886,0.9563674972508741,2.573991430112496,0.021441556432330453
61,5,43,hamming,414,"[0.8417728724223258, 0.8067180552844917, 0.8223579848386017, 0.8034900430960265, 0.8132698041161476]","[0.8649653250023641, 0.8273061107707355, 0.8480092783616332, 0.819957949172245, 0.8382389954875505]","[0.9609021424530434, 0.9650105433184833, 0.9350234075279532, 0.9744828139784137, 0.9658743654207007]","[2.6676403398777335, 2.5990347093737105, 2.605390670728188, 2.5979308062466853, 2.617383165024399]",0.8175217519515187,0.8396955317589055,0.9602586545397187,2.6174759382501436,0.026017765454044658
62,4,43,hamming,447,"[0.8378838536759844, 0.8354401811786437, 0.8212388772743298, 0.8164272735950793, 0.8176695195653625]","[0.8581162306046725, 0.8578823319096552, 0.8472690423932013, 0.8221578105967052, 0.8413279137008776]","[0.9590814597462489, 0.9623172574299781, 0.9345986903430642, 0.9681594970120806, 0.9499545839581198]","[2.6550815440269058, 2.655639770518277, 2.6031066100105953, 2.6067445812038654, 2.60895201722436]",0.8257319410578801,0.8453506658410224,0.9548222976978984,2.6259049045968004,0.02412351201059439
63,3,41,hamming,386,"[0.850121523061058, 0.8342722577489259, 0.8249319093389309, 0.8582502427435879, 0.8176344750382287]","[0.8726303491210423, 0.8589232051676602, 0.841459401559309, 0.8670070286536949, 0.834445536689515]","[0.9387149660278965, 0.9394019471309951, 0.9304479254332434, 0.9670884120215426, 0.9478976226615683]","[2.661466838209997, 2.6325974100475813, 2.5968392363314834, 2.6923456834188255, 2.599977634389312]",0.8370420815861461,0.8548931042382442,0.944710174655049,2.6366453604794398,0.03650771779030381
64,3,41,hamming,389,"[0.8501325090539171, 0.8342832377104961, 0.8249474735383221, 0.8491989470141604, 0.817648401536948]","[0.8726381862520318, 0.859297161448234, 0.8424933204909215, 0.8738830972693686, 0.8389035229882766]","[0.9398264713563103, 0.9394001469191131, 0.9305536918007853, 0.9671056830237177, 0.9474499983822701]","[2.662597166662259, 2.6329805460778433, 2.597994485830029, 2.6901877273072468, 2.6040019229074947]",0.8352421137707686,0.8574430576897665,0.9448671982964394,2.6375523697569747,0.03495449313837201
65,3,41,hamming,368,"[0.8501371115162345, 0.8342832377104961, 0.824950433431766, 0.8571659987286345, 0.8197507061149608]","[0.8726604245595272, 0.8591088906096483, 0.8408381059689785, 0.8664195372866955, 0.8402415717071107]","[0.9398297001473773, 0.9394104514968825, 0.9305493174689901, 0.9670884697317419, 0.9480943473377876]","[2.662627236223139, 2.632802579817027, 2.5963378568697344, 2.6906740057470717, 2.608086625159859]",0.8372574975004184,0.8558537060263921,0.944994457236556,2.638105660763366,0.03475213134626462
66,3,41,hamming,361,"[0.8501279065915998, 0.8338871981065356, 0.824950433431766, 0.8480716542409924, 0.8197460994122083]","[0.8731725399379064, 0.8588707284824616, 0.8416422775685661, 0.873754688866861, 0.8359473466402476]","[0.9387193510518688, 0.9394034094685061, 0.9305563852562598, 0.9670958019521428, 0.9479181440029893]","[2.662019797581375, 2.632161336057503, 2.597149096256592, 2.6889221450599963, 2.6036115900554453]",0.8353566583566204,0.8566775162992087,0.9447386183463534,2.6367727930021823,0.03477911563017502
67,3,41,manhattan,390,"[0.8295341899444854, 0.821611398926851, 0.8090172128783136, 0.852474819638651, 0.8314811227023]","[0.8466572707614611, 0.8458210222977334, 0.8192708432345183, 0.8773509320382559, 0.8610644676235463]","[0.9368199271755122, 0.9322545085492184, 0.9197067826126936, 0.9579429081867853, 0.9481835353276845]","[2.6130113878814587, 2.599686929773803, 2.5479948387255256, 2.6877686598636923, 2.640729125653531]",0.8288237488181203,0.8500329071911029,0.9389815323703787,2.617838188379602,0.046141360045389136
68,3,36,hamming,357,"[0.8504377201756776, 0.8354616562615494, 0.8249129394078133, 0.8581287220094858, 0.8123207860649936]","[0.8724786263455216, 0.8589437382787848, 0.8374529168545126, 0.8697927166009621, 0.826535653573303]","[0.9398284184227805, 0.9369093920972165, 0.9304624121687662, 0.9670981769390063, 0.9374256913678223]","[2.66274476494398, 2.631314786637551, 2.592828268431092, 2.6950196155494544, 2.576282131006119]",0.8362523647839039,0.8530407303306168,0.9423448181991183,2.631637913313639,0.04371597414743813
69,3,36,hamming,365,"[0.8501371115162345, 0.8354983179402233, 0.8249183582902821, 0.8492208708289042, 0.8123317539838311]","[0.8726604245595272, 0.8597303267164876, 0.8368217530994374, 0.8743683989079301, 0.8267079010886833]","[0.9409423868922712, 0.9419042552669495, 0.930542681655556, 0.9670887392974599, 0.9376167171297912]","[2.6637399229680327, 2.6371328999236603, 2.5922827930452756, 2.6906780090342943, 2.5766563722023057]",0.8344212825118952,0.8540577608744131,0.9436189560484056,2.6320979994347136,0.04270176521531585
70,8,39,hamming,368,"[0.8030632038708732, 0.7990577987406827, 0.8009582974520056, 0.8141810120173661, 0.8135130570521473]","[0.8273912160028258, 0.8212237782614846, 0.823034931602851, 0.8483375213588146, 0.8386878063655929]","[0.9735183037668769, 0.9723965540312942, 0.9465528542799551, 0.9831793950182977, 0.9687158816598327]","[2.6039727236405756, 2.5926781310334617, 2.5705460833348117, 2.6456979283944784, 2.6209167450775728]",0.806154673826615,0.8317350507183138,0.9688725977512513,2.6067623222961798,0.025432622260425176
71,3,36,hamming,347,"[0.8501371115162345, 0.8354460738376619, 0.8248808642663296, 0.8584058163319774, 0.8167112573159403]","[0.8726604245595272, 0.8578736751333546, 0.8374311574072126, 0.869276928592496, 0.833631584714697]","[0.9398274074073706, 0.9419053693422968, 0.9304599743463889, 0.9670890426584736, 0.9380838482823906]","[2.662624943483132, 2.6352251183133135, 2.592771996019931, 2.694771787582947, 2.588426690313028]",0.8371162246536287,0.8541747540814575,0.9434731284073841,2.6347641071424706,0.04071327557370036
72,3,37,hamming,328,"[0.8504331177133602, 0.8342722577489259, 0.8249137590031717, 0.8485458942633964, 0.814396654493041]","[0.8724717290716169, 0.8589201093295419, 0.8374530316207585, 0.8745487871404422, 0.8311697498912697]","[0.9398291552331358, 0.9419028695831025, 0.930554669391764, 0.967106122125974, 0.9374472931932987]","[2.6627340020181127, 2.6350952366615705, 2.592921460015694, 2.6902008035298124, 2.5830136975776092]",0.834512336644379,0.8549126814107257,0.9433680219054551,2.6327930399605597,0.04065744323487156
73,3,37,hamming,327,"[0.8501544810396353, 0.8354953589226173, 0.8248993883591647, 0.8592715791523429, 0.8122884327552646]","[0.8735554805583479, 0.859726559962331, 0.8384719707410071, 0.8703917601989747, 0.8253779366497934]","[0.9398298428581713, 0.9419022599006394, 0.930464107861996, 0.9671064923272645, 0.9381284477703958]","[2.6635398044561542, 2.6371241787855877, 2.593835466962168, 2.696769831678582, 2.5757948171754537]",0.836421848045805,0.8535047416220909,0.9434862301436935,2.633412819811589,0.044320923790614614
74,3,36,hamming,341,"[0.8501434950467762, 0.8342971766896723, 0.8249129394078133, 0.8485458942633964, 0.81439500637017]","[0.8735268968327309, 0.8593064613952793, 0.8374513131317665, 0.8745664141179195, 0.8310344645942565]","[0.9387136311155123, 0.9369037640258904, 0.9304535939594204, 0.96709863296431, 0.9374210880903636]","[2.6623840229950195, 2.630507402110842, 2.592817846499, 2.690210941345626, 2.58285055905479]",0.8344589023555656,0.8551771100143905,0.9421181420310993,2.6317541544010554,0.04065596362669195
75,4,37,hamming,296,"[0.8182522147328447, 0.8354447836409611, 0.8211739073960039, 0.8264828780048086, 0.8132823445601577]","[0.8307717116728963, 0.8587585915571438, 0.8480507672412559, 0.8126665209972671, 0.8305785532614258]","[0.9586240268751977, 0.9623042841916463, 0.9360043046362579, 0.9686149251596136, 0.9422528684496608]","[2.6076479532809387, 2.656507659389751, 2.6052289792735177, 2.607764324161689, 2.5861137662712443]",0.8229272256669551,0.8361652289459979,0.9535600818624752,2.6126525364754283,0.023373608210482396
76,3,35,cosine,322,"[0.8382243972793181, 0.8188538706135481, 0.8095395247967824, 0.834718314203661, 0.8086314729526533]","[0.863149197186177, 0.8379518837277962, 0.8203623275738715, 0.8665653378104305, 0.8400219035882948]","[0.9446854806618772, 0.938749695198622, 0.9181402616194211, 0.9658208432802421, 0.9474427901102854]","[2.646059075127372, 2.595555449539966, 2.548042113990075, 2.6671044952943337, 2.5960961666512334]",0.8219935159691925,0.845610129977314,0.9429678141740896,2.610571460120596,0.041953042099748844
77,41,39,hamming,381,"[0.7531912390674157, 0.7659900052776571, 0.7443327738256573, 0.7564105804472224, 0.742501797378652]","[0.7936521608980649, 0.7965004894854786, 0.7770630793193996, 0.787693783202067, 0.7770972361334639]","[0.9948991633668218, 0.9916990080856154, 0.9704327332007621, 0.9979387343108637, 0.9934550428625661]","[2.5417425633323028, 2.554189502848751, 2.491828586345819, 2.542043097960153, 2.513054076374682]",0.7524852791993208,0.7864013498076947,0.9896849363653258,2.5285715653723413,0.022812606473645053
78,8,34,hamming,397,"[0.802669446315359, 0.7979320187888096, 0.7912003804899531, 0.7942316600639289, 0.8100722565206641]","[0.8259683709275601, 0.8215078543101149, 0.807792067326253, 0.8214569654306981, 0.8377384982363395]","[0.9735301173320342, 0.9723727412627953, 0.9465491891866413, 0.9854140770822216, 0.9687123556518961]","[2.602167934574953, 2.5918126143617197, 2.5455416370028474, 2.6011027025768487, 2.6165231104088997]",0.799221152435743,0.8228927512461931,0.9693156961031176,2.591429599785054,0.02426691927532936
79,4,37,hamming,304,"[0.81792207260776, 0.8342326624288399, 0.816235917380886, 0.8164920829294432, 0.813267974005117]","[0.8305814009529757, 0.8583680143614284, 0.8412918984757334, 0.8256632721321219, 0.830018675257292]","[0.9575136646307584, 0.9627731059226724, 0.9360003118865629, 0.9677050415850826, 0.9522536484674139]","[2.6060171381914943, 2.6553737827129407, 2.5935281277431823, 2.609860396646648, 2.5955402977298228]",0.8196301418704092,0.8371846522359103,0.955249154498498,2.612063948604818,0.022511192687787653
80,7,32,hamming,368,"[0.8034090148979858, 0.8079701282818891, 0.8106744672377363, 0.8044704718029958, 0.8100001556228533]","[0.8247227172669789, 0.8322659916677208, 0.8304330657745327, 0.8355938732847947, 0.8319274711113016]","[0.970179519353219, 0.969872412375441, 0.9463519611545016, 0.9809582602048614, 0.9682984450403908]","[2.598311251518184, 2.610108532325051, 2.5874594941667706, 2.621022605292652, 2.610226071774546]",0.8073048475686921,0.8309886238210658,0.9671321196256828,2.6054255910154405,0.011503354916278541
81,4,41,hamming,276,"[0.8379192512136668, 0.8342326624288399, 0.8212759975412065, 0.8292972980586653, 0.8176775289043182]","[0.8581281806472287, 0.8579562996353836, 0.8484279241416067, 0.8149107251262414, 0.8368465175547147]","[0.9572815739896069, 0.962314476971988, 0.935804735030719, 0.9682367009670564, 0.9512085693900059]","[2.6533290058505026, 2.6545034390362114, 2.6055086567135324, 2.6124447241519633, 2.605732615849039]",0.8280805476293394,0.843253929421035,0.9549692112698752,2.6263036883202497,0.022685973543189186
82,3,39,hamming,348,"[0.8501590835019528, 0.83547977649873, 0.8249365086260414, 0.8485116589394535, 0.8197822994144625]","[0.8735600745631714, 0.8595370864580496, 0.842485494772117, 0.8735262809401882, 0.8400866421646515]","[0.9398279465601352, 0.9394007489122597, 0.9304527914883285, 0.9670929218895031, 0.9374301022105339]","[2.6635471046252595, 2.6344176118690394, 2.597874794886487, 2.689130861769145, 2.597299043789648]",0.835773865396128,0.8578391157796356,0.9428409022121521,2.636453883387916,0.036151073631796586
83,3,38,hamming,349,"[0.8501590835019528, 0.8354907564602999, 0.8249859143049761, 0.8592235364414479, 0.8376660683377303]","[0.8735600745631714, 0.8597227721610013, 0.8414920605619569, 0.8692422817016812, 0.864304494546421]","[0.9398281761573242, 0.9394048276532294, 0.9305576672792337, 0.9671000102339349, 0.9493637844347659]","[2.6635473342224483, 2.6346183562745304, 2.5970356421461664, 2.695565828377064, 2.651334347318917]",0.8415050718092815,0.8616643367068464,0.9452508931516975,2.6484203016678256,0.032529667675686796
84,4,38,hamming,345,"[0.8204698344927496, 0.8221114503076278, 0.8212759975412065, 0.8266180262588263, 0.8176589957028467]","[0.8327768903969579, 0.8465685903364769, 0.8484279241416067, 0.8120166141049461, 0.8366532651665095]","[0.9586259397761063, 0.9623110171145214, 0.9348909917053153, 0.9686989398303645, 0.9422570414675725]","[2.611872664665814, 2.630991057758626, 2.6045949133881288, 2.607333580194137, 2.596569302336929]",0.8216268608606514,0.8352886568292994,0.953356785978776,2.6102723036687268,0.011493206932064771
85,50,40,hamming,330,"[0.7242383854076924, 0.7578264486996663, 0.7438383278119187, 0.7036938135500556, 0.7306358513968694]","[0.7606568878057002, 0.791650663616991, 0.7769745493012086, 0.7402515723896232, 0.7647925672471152]","[0.994856953692409, 0.9942077292670813, 0.9705585553601337, 0.9991243400349226, 0.9947064631317452]","[2.4797522269058017, 2.5436848415837385, 2.4913714324732608, 2.4430697259746013, 2.4901348817757296]",0.7320465653732404,0.7668652480721276,0.9906908082972583,2.4896026217426264,0.03221999119206976
86,7,37,manhattan,349,"[0.8120224438423708, 0.7882514346181001, 0.7893760555740197, 0.7879996879185, 0.7954110596125495]","[0.8338872565666516, 0.8127308397844095, 0.8100021689751745, 0.8133620576469488, 0.8211367625207227]","[0.9571991792643365, 0.9435517353971582, 0.9236524145301145, 0.9753997337173921, 0.9668280244637796]","[2.603108879673359, 2.544534009799668, 2.5230306390793085, 2.576761479282841, 2.5833758465970518]",0.794612136313108,0.8182238170987814,0.9533262174745563,2.5661621708864457,0.028642002891426665
87,26,41,hamming,312,"[0.7680662151661177, 0.7832787574838151, 0.7599536131652422, 0.7687947832406031, 0.7718288327715176]","[0.8042623835451086, 0.8144366417101649, 0.7861372643047347, 0.7940622519811297, 0.8042208567739668]","[0.9919472133337329, 0.9807505025614419, 0.9600024652128742, 0.9968704287427913, 0.9940358906797342]","[2.564275812044959, 2.578465901755422, 2.5060933426828513, 2.559727463964524, 2.5700855802252187]",0.7703844403654592,0.8006238796630211,0.9847213001061149,2.5557296201345947,0.025596141438853182
88,10,39,hamming,399,"[0.801671607674333, 0.7977594452018049, 0.797678676341708, 0.7926650866145016, 0.8044159321957077]","[0.8278621686760055, 0.8204295611664995, 0.8215252516585072, 0.8193485154779637, 0.829772289582106]","[0.9749020105380946, 0.9713659425650902, 0.9541406586961712, 0.9856109245306977, 0.9757667988867449]","[2.604435786888433, 2.5895549489333947, 2.573344586696386, 2.597624526623163, 2.6099550206645588]",0.7988381496056111,0.8237875573122164,0.9723572670433598,2.594982973961187,0.012792020280747541
89,5,35,hamming,387,"[0.8125888839255364, 0.8200438271379015, 0.8250322106858227, 0.8031397363620413, 0.8163115546578052]","[0.8322387582653977, 0.8482493317459625, 0.8508206664078368, 0.8217473715047151, 0.8413668632202443]","[0.9621457357064006, 0.9655405733353859, 0.9352251632781255, 0.9734438047562035, 0.9580810906123909]","[2.6069733778973347, 2.6338337322192498, 2.611078040371785, 2.59833091262296, 2.6157595084904406]",0.8154232425538215,0.8388845982288313,0.9588872735377013,2.6131951143203542,0.011803941414275453
90,8,38,hamming,157,"[0.7904726468637975, 0.8096573414588611, 0.8089748562384719, 0.7863679208800706, 0.8085684634425632]","[0.8192864851865587, 0.8312011065933683, 0.8301542476135657, 0.8154335765475476, 0.832740270534268]","[0.958610808010353, 0.9700323157790994, 0.9510282363605508, 0.9760472271532916, 0.9696786291742532]","[2.568369940060709, 2.610890763831329, 2.5901573402125884, 2.57784872458091, 2.6109873631510845]",0.8008082457767529,0.8257631372950616,0.9650794432955095,2.591650826367324,0.01719770351091678
91,3,34,hamming,357,"[0.8304550896990784, 0.8354891130155887, 0.8245229575773927, 0.8594593725795729, 0.8123023592539838]","[0.8461427388693596, 0.8593596364183904, 0.8372529317924203, 0.870319926979631, 0.8293362377528156]","[0.9398256201642586, 0.9369017890017861, 0.9303434396124608, 0.9671060005499773, 0.9386739232972221]","[2.6164234487326965, 2.6317505384357656, 2.5921193289822737, 2.696885300109181, 2.5803125203040214]",0.8324457784251234,0.8484822943625234,0.942570154525141,2.623498227312788,0.04087408992194106
92,3,40,hamming,376,"[0.8301325090539171, 0.8342722577489259, 0.8249613983440467, 0.8582962507383194, 0.8176454429570663]","[0.8465120956928236, 0.8591502978000253, 0.8408459309720382, 0.8665532155353258, 0.8346163268394494]","[0.9387174101151667, 0.9393818052450729, 0.9305425291132652, 0.9670985448244498, 0.9481152936291918]","[2.6153620148619074, 2.632804360794024, 2.59634985842935, 2.691948011098095, 2.6003770634257073]",0.833061571768455,0.8495355733679325,0.9447711165854292,2.627368261721817,0.034741650204217
93,4,36,hamming,322,"[0.8179486470557954, 0.8342216824672697, 0.8211958372205653, 0.8166368770801163, 0.8129040362081662]","[0.8315092559774803, 0.8581755751302534, 0.8475620573981292, 0.8256569853845002, 0.8298375675354194]","[0.957513475733065, 0.9577760547085661, 0.9360045334269512, 0.9677062447486436, 0.9422544942433144]","[2.6069713787663407, 2.650173312306089, 2.6047624280456456, 2.6100001072132604, 2.5849960979868998]",0.8205814160063826,0.8385482882851564,0.952250960572108,2.611380664863647,0.021289263335119164
94,6,39,hamming,337,"[0.8116723344642688, 0.8073728978902982, 0.8142598581722329, 0.8275355523180675, 0.8110320217777752]","[0.8312542329116169, 0.830782222438431, 0.8333959909253547, 0.8477791148494497, 0.8373661829322097]","[0.9621419752719992, 0.9692642098729446, 0.9465166080917541, 0.976557475503181, 0.9680838233331253]","[2.605068542647885, 2.6074193302016737, 2.594172457189342, 2.6518721426706984, 2.61648202804311]",0.8143745329245287,0.8361155488114124,0.9645128184146008,2.615002900150542,0.019756711312627247
95,5,30,hamming,366,"[0.8296211700284424, 0.8200392246755842, 0.8200056815741505, 0.8178044919516272, 0.8266214128707966]","[0.8579298682042207, 0.8482416480679562, 0.8427334973597007, 0.8434857838465458, 0.8471228541522975]","[0.9587721908048167, 0.9654887316671261, 0.9352214220918077, 0.9744935563280454, 0.9700695205493628]","[2.64632322903748, 2.6337696044106664, 2.597960601025659, 2.635783832126218, 2.6438137875724568]",0.8228183962201202,0.8479027303261442,0.9608090842882315,2.631530210834496,0.017434141937193975
96,3,45,hamming,382,"[0.8501544810396353, 0.8354907564602999, 0.8249348692323748, 0.8571487911331449, 0.8197490579920901]","[0.8735523752056554, 0.8588533969756648, 0.8399083546923838, 0.8659464683785666, 0.840072396007645]","[0.9387228480417571, 0.9393841795582198, 0.9305514255752643, 0.9670881784979651, 0.9493414523487026]","[2.6624297042870477, 2.6337283329941847, 2.595394649500023, 2.6901834380096767, 2.6091629063484376]",0.8374955911715091,0.8556665982519831,0.9450176168043818,2.638179806227874,0.034597112605441266
97,7,45,cosine,388,"[0.7982855073495937, 0.7971626251189597, 0.7985459967812897, 0.7940279689164984, 0.7817697057155586]","[0.8219497146542953, 0.8188994218147113, 0.8092049757210344, 0.8177976849477656, 0.8090701719800262]","[0.978065740828317, 0.9440694866843197, 0.9279908382327418, 0.9698293372419711, 0.9585664480219726]","[2.598300962832206, 2.560131533617991, 2.535741810735066, 2.581654991106235, 2.549406325717557]",0.79395836077638,0.8153843938235665,0.9557043702018644,2.565047124801811,0.022401955415402387
98,5,41,hamming,99,"[0.8008004085536824, 0.8039237864625163, 0.7792236378705302, 0.7847221064548182, 0.8225852178003814]","[0.8259801177271594, 0.8250465765809828, 0.7927282046651547, 0.8028849411965103, 0.8531867418037388]","[0.9432324942817166, 0.9311614709261257, 0.9335917587492273, 0.9661275940121123, 0.9622641432316363]","[2.570013020562558, 2.5601318339696246, 2.505543601284912, 2.553734641663441, 2.6380361028357564]",0.7982510314283857,0.8199653163947092,0.9472754922401638,2.5654918400632583,0.04252966928268921
99,4,44,hamming,380,"[0.8379040445934781, 0.8342170800049524, 0.8212540677166451, 0.8291250690011245, 0.8176543890000942]","[0.8581394261340314, 0.8572993154856603, 0.8465034809104864, 0.8140428053942855, 0.8366498982860019]","[0.9586248149273754, 0.9623144961530167, 0.9346923081749923, 0.9685892895614596, 0.9522685940858884]","[2.6546682856548847, 2.6538308916436293, 2.602449856802124, 2.6117571639568693, 2.606572881371984]",0.8280309300632588,0.842526985242093,0.9552979005805465,2.625855815885898,0.02337180244719981
