trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,67,31,20,7,sqrt,False,gini,balanced_subsample,"[0.9524733374172374, 0.9378244452068729, 0.9454821004272934, 0.9452172347154695, 0.9245812171920356]","[0.7669233866972829, 0.7919453928832819, 0.7514110039135327, 0.8012431739760574, 0.7682954812942352]","[0.9996312328179014, 0.9995056690791009, 0.9991760577670218, 0.9993559031453003, 0.9994541677482037]","[2.719027956932422, 2.7292755071692554, 2.6960691621078476, 2.745816311836827, 2.6923308662344745]",0.9411156669917817,0.775963687752878,0.9994246061115056,2.7165039608561647,0.02015250046474297
11,52,31,20,7,sqrt,False,gini,balanced_subsample,"[0.9535233860008074, 0.94138273829093, 0.9437747107227581, 0.945650519579692, 0.9245511878510212]","[0.7554283104030549, 0.7954894182221026, 0.7505126056358401, 0.7920716339419297, 0.7668265765337321]","[0.9995662225678817, 0.9995191787590122, 0.9991936432293853, 0.999347153755261, 0.999437982930607]","[2.708517918971744, 2.736391335272045, 2.6934809595879834, 2.737069307276883, 2.6908157473153604]",0.9417765084890417,0.7720657089473318,0.9994128362484294,2.7132550536848035,0.020096685860177543
12,57,24,20,7,sqrt,False,gini,balanced_subsample,"[0.9396046815080537, 0.942075048139073, 0.9514329209461302, 0.931644554706984, 0.9223007886915728]","[0.7403487220716329, 0.7697326173336385, 0.7510613370678453, 0.73382645007196, 0.743216830107162]","[0.9992114647616931, 0.9991463647446897, 0.9991031275049741, 0.9987513234357792, 0.9989579965601826]","[2.67916486834138, 2.710954030217401, 2.7015973855189497, 2.6642223282147235, 2.6644756153589175]",0.9374115987983629,0.7476371913304478,0.9990340554014636,2.6840828455302743,0.01914100206451549
13,102,36,20,7,sqrt,False,gini,balanced_subsample,"[0.9565507640711924, 0.9461429548123512, 0.9446196458964026, 0.9460551301954778, 0.9240507301672862]","[0.7888159648051285, 0.7793144264451715, 0.7609831976122889, 0.7970793596445787, 0.763447308548504]","[0.999623755012451, 0.9995546053348933, 0.9992006512943391, 0.9994924588863815, 0.9995614208136885]","[2.7449904838887718, 2.725011986592416, 2.7048034948030306, 2.742626948726438, 2.687059459529479]",0.9434838450285421,0.7779280514111343,0.9994865782683506,2.7208984747080267,0.022242301121750397
14,108,39,17,7,sqrt,False,gini,balanced_subsample,"[0.9533834047122076, 0.9401637575924753, 0.9467236309277385, 0.9395379736423286, 0.9355203879331511]","[0.7925973526858546, 0.7971945955492123, 0.7657029863973253, 0.7877609432485861, 0.7630071287842486]","[0.9996083383797668, 0.9995104726468443, 0.9991848418485209, 0.9995093590116794, 0.9995808169294556]","[2.745589095777829, 2.736868825788532, 2.7116114591735845, 2.7268082759025942, 2.6981083336468554]",0.9430658309615803,0.7812526013330454,0.9994787657632533,2.723797198057879,0.017106904070793398
15,122,39,17,8,sqrt,False,gini,balanced_subsample,"[0.9557218239977106, 0.9431940913488809, 0.933688656242747, 0.9378777181495375, 0.9239932256999193]","[0.7896749779030082, 0.7758688239062869, 0.7642090396005208, 0.7874045806825444, 0.7638960212066016]","[0.9995999630449627, 0.9995322291159351, 0.9991400024824248, 0.9994936735345966, 0.9995830464468214]","[2.7449967649456815, 2.7185951443711027, 2.6970376983256923, 2.7247759723666785, 2.687472293353342]",0.938895103087759,0.7762106886597924,0.9994697829249481,2.7145755746724993,0.020434377095178435
16,89,50,16,5,sqrt,False,gini,balanced_subsample,"[0.9531036989527091, 0.9454045632118178, 0.9455420059931048, 0.9318759595276012, 0.9265735425781995]","[0.8056698016110463, 0.8123813945571732, 0.7874464394308308, 0.7957268008320775, 0.7719808684679605]","[0.9995373254057087, 0.9995466922312659, 0.9991043418948291, 0.9995255761787444, 0.9996095803155172]","[2.758310825969464, 2.757332650000257, 2.7320927873187646, 2.727128336538423, 2.6981639913616773]",0.9404999540526864,0.7946410609798177,0.9994647032052131,2.7346057182377175,0.022220130856955518
17,199,50,17,3,sqrt,False,gini,balanced_subsample,"[0.9486034730393547, 0.9430929304828143, 0.9288811927571605, 0.9323043249103768, 0.9212167937749989]","[0.8242705217615018, 0.8192886277358086, 0.7964572883233327, 0.803825099292106, 0.789335230255135]","[0.9996637287250397, 0.9995668460351506, 0.9989930409879151, 0.9995720208647407, 0.9996183409201056]","[2.7725377235258963, 2.7619484042537734, 2.7243315220684083, 2.7357014450672237, 2.7101703649502396]",0.934819742992941,0.8066353534735768,0.9994827955065902,2.7409378919731084,0.023194066470428983
18,295,50,16,3,,False,gini,balanced_subsample,"[0.9133053988872026, 0.9080537595363716, 0.8787782432991669, 0.9024770225711246, 0.8961636082411322]","[0.7411906439019191, 0.7503996398439438, 0.7049874707460291, 0.7195649537313481, 0.7041763224324804]","[0.9784713228967425, 0.9691842647523399, 0.9555258346393338, 0.9708524438476012, 0.978011516552538]","[2.6329673656858645, 2.627637664132655, 2.5392915486845298, 2.592894420150074, 2.578351447226151]",0.8997556065069997,0.724063806131144,0.970409076537711,2.5942284891758547,0.034318511495510615
19,207,44,15,3,log2,False,gini,balanced_subsample,"[0.9560846946980106, 0.9461220059712488, 0.9583595654563462, 0.9379787678483357, 0.9251074863022408]","[0.8038017026129299, 0.7925638062737491, 0.7854994849309463, 0.7954750902202415, 0.7737590972628986]","[0.9996056320111812, 0.9995196368315851, 0.9992824742754804, 0.999523492709886, 0.9995830650558059]","[2.7594920293221215, 2.738205449076583, 2.7431415246627733, 2.732977350778463, 2.6984496486209455]",0.9447305040552365,0.7902198362601531,0.9995028601767878,2.734453200492177,0.020074576833546093
20,203,45,18,5,sqrt,False,gini,balanced_subsample,"[0.9490138173921042, 0.9450604083479881, 0.9454113875985591, 0.9380332004172655, 0.9250312349971428]","[0.8000288517151634, 0.8124443108446578, 0.786681594041652, 0.7988691003007407, 0.7724626583891725]","[0.9996264154968187, 0.9995404230942553, 0.9990569888715775, 0.9995826589841234, 0.9996162874268619]","[2.7486690846040864, 2.757045142286901, 2.7311499705117885, 2.7364849597021297, 2.697110180813177]",0.9405100097506118,0.7940973030582773,0.9994845547747275,2.7340918675836163,0.020597936208863875
21,209,45,15,3,log2,False,gini,balanced_subsample,"[0.956290040947499, 0.9462785528586127, 0.9606290568841906, 0.9385075185061268, 0.9251605665969005]","[0.8036801786448016, 0.7879460993667581, 0.7830737203417231, 0.7977712290778999, 0.7771711252235717]","[0.999579617733854, 0.9995385800012387, 0.9992552600644413, 0.999527233557491, 0.9995915850403526]","[2.7595498373261544, 2.7337632322266097, 2.742958037290355, 2.7358059811415174, 2.701923276860825]",0.945373147158666,0.7899284705309508,0.9994984552794757,2.7348000729690924,0.01877271333568122
22,244,47,14,2,log2,False,gini,balanced_subsample,"[0.9566810978223248, 0.9472410653912614, 0.9480617384379245, 0.9382497628711514, 0.9364055800183014]","[0.8183935330609645, 0.8012299791186024, 0.800537081546286, 0.8022630231368886, 0.7958373034113922]","[0.9996224086845885, 0.9995886116589134, 0.9993388261034015, 0.9995903020411613, 0.9996432053776536]","[2.7746970395678776, 2.748059656168777, 2.747937646087612, 2.740103088049201, 2.7318860888073475]",0.9453278489081928,0.8036521840548267,0.9995566707731436,2.748536703736163,0.01437580235214013
23,259,46,14,2,log2,False,gini,balanced_subsample,"[0.9524490685108549, 0.9462852114821304, 0.9456455723856947, 0.9413273740773458, 0.9262940294567578]","[0.8223609599540009, 0.823070266469049, 0.7932547158876259, 0.8010161913222898, 0.7847424385313435]","[0.9996405174221752, 0.9996052972031784, 0.99928787685912, 0.9995866911613683, 0.9996498655341003]","[2.774450545887031, 2.768960775154358, 2.7381881651324402, 2.741930256561004, 2.7106863335222013]",0.9424002511825567,0.8048889144328617,0.9995540496359885,2.7468432152514066,0.023055230698999667
24,291,46,9,2,log2,False,gini,balanced_subsample,"[0.9524608348059422, 0.9465264127016195, 0.9477463384622103, 0.9414416389952848, 0.9362266256849442]","[0.817663994649049, 0.7968242224090046, 0.7924782386132566, 0.8048107076846539, 0.792545719775494]","[0.9996706034350473, 0.9996023306809825, 0.9993145758979002, 0.9995913093468255, 0.999647839107835]","[2.7697954328900387, 2.7429529657916065, 2.739539152973367, 2.7458436560267643, 2.7284201845682734]",0.9448803701300003,0.8008645766262916,0.9995653316937181,2.74531027845001,0.013593714453098866
25,296,35,9,2,log2,False,gini,balanced_subsample,"[0.9492072175045578, 0.9446141392545714, 0.9472151522808402, 0.9371435513601649, 0.9248594625975995]","[0.8065834666358114, 0.7850448503443878, 0.7770304592514193, 0.7947811772883406, 0.7747880922596978]","[0.9996462327992083, 0.9995606399206031, 0.999401341674387, 0.9995011384996221, 0.9995699568268178]","[2.7554369169395776, 2.7292196295195623, 2.7236469532066465, 2.7314258671481277, 2.699217511684115]",0.9406079045995469,0.7876456091559314,0.9995358619441277,2.7277893756996057,0.017962000501561538
26,271,41,9,2,log2,True,gini,balanced_subsample,"[0.940643046262397, 0.944367616636867, 0.9456720902351522, 0.9426566488240996, 0.9260811524864103]","[0.823290463482448, 0.7867629695469158, 0.7871474278289757, 0.8121473713062296, 0.7937182158788584]","[0.9996867093576013, 0.9996410910102425, 0.9993680840461071, 0.9995836912248189, 0.9996518128770162]","[2.7636202191024464, 2.730771677194025, 2.732187602110235, 2.754387711355148, 2.7194511812422846]",0.9398841108889853,0.8006132896086855,0.9995862777031572,2.740083678200828,0.016329944477657447
27,274,45,7,2,log2,False,gini,balanced_subsample,"[0.9524733373816184, 0.9453065159317872, 0.9478505850609307, 0.9381940287838959, 0.9251372996086914]","[0.8107601362115682, 0.8210978391144149, 0.7991486876409105, 0.7988823388499199, 0.7881453126138457]","[0.9996658268981778, 0.9996111538486686, 0.999320287978953, 0.9996045175439073, 0.9996474900114244]","[2.7628993004913642, 2.7660155088948706, 2.7463195606807944, 2.7366808851777233, 2.7129301022339614]",0.9417923533533846,0.8036068628861319,0.9995698552562263,2.744969071495743,0.019294864829116323
28,242,47,13,4,log2,False,gini,balanced_subsample,"[0.9562796655695027, 0.9441494898680486, 0.9465038020706089, 0.9382767329596675, 0.9357112783776053]","[0.8001419830282157, 0.7764780571112531, 0.7742206423145217, 0.7930193471022474, 0.7790035178098911]","[0.9995437715896928, 0.9994667020767624, 0.9992777422832954, 0.9995101650288817, 0.9995746862047451]","[2.7559654201874113, 2.7200942490560642, 2.720002186668426, 2.7308062450907964, 2.714289482392241]",0.9441841937690866,0.7845727094732258,0.9994746134366755,2.7282315166789877,0.014860120773747092
29,274,42,11,1,log2,True,gini,balanced_subsample,"[0.9436890616462859, 0.9373369715462545, 0.9243752593011964, 0.9326294497887472, 0.9208527025188183]","[0.8367831450375169, 0.8150152339592595, 0.8119509950709829, 0.8390248523763195, 0.8100064613747184]","[0.9998359704607149, 0.9997993748643387, 0.9995772554690945, 0.9997556910804063, 0.9997742787667353]","[2.7803081771445175, 2.7521515803698526, 2.7359035098412736, 2.7714099932454728, 2.730633442660272]",0.9317766889602603,0.8225561375637594,0.9997485141282578,2.7540813406522777,0.01934988672354928
30,267,35,12,1,log2,True,gini,balanced_subsample,"[0.9405778926587735, 0.9440268468160334, 0.9458816091730938, 0.9361300092054224, 0.9271558234187407]","[0.8169304255553317, 0.8007092263999833, 0.7986059283955995, 0.8057434731276705, 0.8011467305500497]","[0.99979937350905, 0.9997328507900352, 0.9995026785631612, 0.9996659675303191, 0.9997219012761844]","[2.757307691723155, 2.744468924006052, 2.743990216131855, 2.7415394498634122, 2.7280244552449746]",0.9387544362544128,0.8046271568057269,0.99968455433375,2.7430661473938898,0.009319083411911783
31,282,42,11,2,log2,True,gini,balanced_subsample,"[0.9406554778818688, 0.9454086555249749, 0.9475398517881645, 0.9414473033282243, 0.9260609172657418]","[0.8171611219151984, 0.7998858356714809, 0.7943621554512933, 0.830610359727566, 0.7889034419246754]","[0.9996660093637725, 0.9996463629770657, 0.9993511010525488, 0.9995942647163757, 0.9996467745697051]","[2.7574826091608395, 2.7449408541735214, 2.7412531082920064, 2.771651927772166, 2.714611133760122]",0.9402224411577949,0.8061845829380427,0.9995809025358934,2.7459879266317317,0.01896727011107302
32,238,40,11,1,log2,True,gini,balanced_subsample,"[0.9374956834918862, 0.9441851764333937, 0.9427512185153171, 0.9307119583790214, 0.9241463227195175]","[0.8404705627544625, 0.8160052548352652, 0.8171399034280975, 0.814994139893411, 0.816426190138478]","[0.9998201058657284, 0.9997728143814654, 0.999555732274639, 0.9997317205505599, 0.9997639687422426]","[2.777786352112077, 2.759963245650124, 2.7594468542180537, 2.7454378188229924, 2.740336481600238]",0.9358580719078272,0.8210072102099429,0.9997288683629272,2.756594150480697,0.01309483611460795
33,234,41,13,1,log2,True,gini,balanced_subsample,"[0.9367157314914203, 0.9419014395085267, 0.946810819565835, 0.9298009181738108, 0.9241899007840878]","[0.8465005294397973, 0.8091840655150904, 0.8185292658005531, 0.8130906706832272, 0.8172198508682073]","[0.9998201346831851, 0.9997784240509786, 0.9995756629808514, 0.9997535827986621, 0.999763920612535]","[2.7830363956144026, 2.7508639290745958, 2.7649157483472395, 2.7426451716557, 2.7411736722648303]",0.935883761904736,0.8209048764613749,0.9997383450252425,2.7565269833913537,0.015707446372362044
34,233,4,12,1,log2,True,gini,balanced_subsample,"[0.8387631474098067, 0.8463728375141922, 0.8383636661824515, 0.82148283679992, 0.8359987459820789]","[0.38137113919768717, 0.3722846138981162, 0.3773795655256453, 0.3732724268109204, 0.4004368725038163]","[0.986374272920688, 0.9874253470997787, 0.986564159891945, 0.9862826283210688, 0.9864756500989189]","[2.206508559528182, 2.206082798512087, 2.2023073916000415, 2.181037891931909, 2.222911268584814]",0.83619624677769,0.3809489235872371,0.9866244116664799,2.2037695820314065,0.013402424168488258
35,229,41,10,1,log2,True,entropy,balanced,"[0.9332206085575604, 0.9348412589728531, 0.9249998892271728, 0.9234819156732874, 0.921576690697216]","[0.8525666864864809, 0.8240144789572096, 0.829840671293583, 0.8232199420512509, 0.8209853476236291]","[0.9998174664697278, 0.9997549567869468, 0.9995037298112419, 0.9997485272688226, 0.999780397319889]","[2.785604761513769, 2.7586106947170093, 2.7543442903319977, 2.746450384993361, 2.742342435640734]",0.9276240726256179,0.8301254252824306,0.9997210155313256,2.7574705134393747,0.015184934427404673
36,225,41,10,1,log2,True,entropy,balanced,"[0.933206678612911, 0.9348412589728531, 0.9249597688660894, 0.9234773121515935, 0.921576690697216]","[0.852406176693519, 0.8240144789572096, 0.829681191874875, 0.8232121729262749, 0.8209853476236291]","[0.9998176030564956, 0.999753600546407, 0.9994926666630665, 0.9997447649652217, 0.9997806873146147]","[2.7854304583629257, 2.75860933847647, 2.754133627404031, 2.74643425004309, 2.74234272563546]",0.9276123418601326,0.8300598736151015,0.999717864509161,2.7573900799843956,0.015131470364079195
37,162,24,7,1,log2,True,entropy,balanced,"[0.9411916427336342, 0.9428144545526953, 0.9451622594388582, 0.9313009723797699, 0.926414812310923]","[0.7813300104171449, 0.7803358682192838, 0.7844404889797147, 0.7993112007589351, 0.7825243048589803]","[0.9995532825404458, 0.9995304198021635, 0.9992932987733003, 0.9993751115425563, 0.9994944055778816]","[2.722074935691225, 2.7226807425741426, 2.7288960471918733, 2.729987284681261, 2.708433522747785]",0.9373768282831761,0.7855883746468117,0.9994493036472696,2.7224145065772576,0.007681294627652858
38,221,37,10,4,,True,entropy,balanced,"[0.9115103864450579, 0.9058757374290934, 0.8914945997807757, 0.9009374789988247, 0.9046516918522451]","[0.7966182544566134, 0.7831300207831796, 0.7618591374994721, 0.7725108806852536, 0.7722963149363454]","[0.9983393018475054, 0.997106557675229, 0.9921870824612617, 0.9982227006922593, 0.9928313825160445]","[2.7064679427491765, 2.686112315887502, 2.64554081974151, 2.6716710603763376, 2.669779389304635]",0.9028939789011993,0.7772829216721728,0.99573740503846,2.6759143056118324,0.02007842189039122
39,222,34,3,1,log2,True,entropy,balanced,"[0.9338066112790603, 0.9233172579780377, 0.9205629522853614, 0.9208149736626154, 0.9207564311089063]","[0.8328735612753658, 0.812932521294758, 0.8174456874455833, 0.8170764407095319, 0.8235381658773746]","[0.9998189900391803, 0.9997325732321107, 0.9994868701500457, 0.9996846926284405, 0.9997562650484337]","[2.7664991625936066, 2.735982352504906, 2.7374955098809908, 2.7375761070005877, 2.7440508620347144]",0.9238516452627963,0.8207732753205228,0.9996958782196422,2.744320798802961,0.011432915720252545
40,185,40,8,1,log2,True,entropy,balanced,"[0.9378599456404667, 0.9342137930163511, 0.9249880600812375, 0.9253044883351532, 0.9215972986304795]","[0.8590031736716354, 0.8234718457868496, 0.8310267880636991, 0.8250256067116895, 0.8223593848551825]","[0.9998078127024875, 0.9997730719382415, 0.9994886434695706, 0.9997519710940327, 0.9997867883259424]","[2.7966709320145897, 2.7574587107414423, 2.755503491614507, 2.7500820661408754, 2.7437434718116043]",0.9287927171407377,0.8321773598178112,0.9997216575060548,2.7606917344646034,0.018610113548829327
41,180,40,8,1,log2,True,entropy,balanced,"[0.9378951144820692, 0.9342183954786685, 0.9248057477150812, 0.9252773744285789, 0.9216019010927968]","[0.8603470259927911, 0.8235549789603404, 0.8316045228448765, 0.8257867468501352, 0.8223671651697358]","[0.9998106243241414, 0.999774995311279, 0.999495078795888, 0.9997492957182215, 0.9997701673579021]","[2.7980527647990017, 2.757548369750288, 2.755905349355846, 2.7508134169969356, 2.7437392336204347]",0.9287597066394389,0.8327320879635758,0.9997200323014864,2.761211826904501,0.019038134214873804
42,182,33,7,1,log2,True,entropy,balanced,"[0.9362561348979562, 0.9384719844233714, 0.923128973375913, 0.9246827035124285, 0.9213118355513896]","[0.8444125508862688, 0.8042697340011316, 0.8029748809658301, 0.806806515477889, 0.8195571875432889]","[0.9998274930264748, 0.9997388932957094, 0.9994938077901083, 0.9996821619752027, 0.9997144661247711]","[2.7804961788107, 2.7424806117202127, 2.7255976621318516, 2.7311713809655203, 2.74058348921945]",0.9287703263522118,0.8156041737748817,0.9996913644424532,2.7440658645695466,0.019230964453602662
43,164,39,8,1,log2,True,entropy,balanced,"[0.9369466167147348, 0.9343651063138292, 0.9082794049991451, 0.9231278075392956, 0.9215704971592544]","[0.8554290110032402, 0.8194297978437372, 0.8112710822606755, 0.8259530338202465, 0.8215256430315776]","[0.9998258550165882, 0.9997691312400468, 0.9995048163427991, 0.9997428182164855, 0.9997762286837819]","[2.792201482734563, 2.753564035397613, 2.7190553036026195, 2.748823659576028, 2.7428723688746137]",0.9248578865452519,0.8267217135918953,0.9997237698999403,2.7513033700370877,0.023642904912137455
44,189,27,5,2,log2,True,entropy,balanced,"[0.9437168932159445, 0.9415969828220588, 0.947758936625741, 0.9349222360099924, 0.9268010955259132]","[0.7765675604793725, 0.7827065943199568, 0.78128741106446, 0.7909072241851602, 0.7785974937808255]","[0.9996182457527096, 0.9994480436589268, 0.9992595315527321, 0.9994060157126557, 0.9994956250499629]","[2.719902699448027, 2.7237516208009422, 2.728305879242933, 2.7252354759078083, 2.7048942143567016]",0.93895922883993,0.782013256765955,0.9994454923453974,2.720417977951283,0.008219406256821592
45,144,40,10,1,,True,entropy,balanced,"[0.9057159743273386, 0.8972339725889776, 0.8968869375778634, 0.894391710221067, 0.9087640253807683]","[0.8211236346774337, 0.8067238906732128, 0.7899342030068537, 0.7923609857799341, 0.7932112232914915]","[0.992023211785796, 0.9905291096840284, 0.9867663608255062, 0.9864462462149762, 0.9885696852439257]","[2.7188628207905685, 2.694486972946219, 2.673587501410223, 2.6731989422159774, 2.6905449339161853]",0.9005985240192029,0.8006707874857852,0.9888669227508465,2.690136234255834,0.01676332399579968
46,191,37,5,2,log2,True,entropy,balanced,"[0.9397585852491224, 0.9429634997320875, 0.9435537556293621, 0.940069897633539, 0.9234689924263607]","[0.7976483849461128, 0.7919781299104272, 0.7958249900305302, 0.8048628320767264, 0.7915733343989032]","[0.9996782132725373, 0.9995582275500555, 0.9992396709667015, 0.999551589774736, 0.9995817339987566]","[2.7370851834677725, 2.7344998571925703, 2.738618416626594, 2.7444843194850015, 2.7146240608240206]",0.9379629461340944,0.7963775342725399,0.9995218871125575,2.7338623675191918,0.010162197074408139
47,173,32,10,3,log2,True,entropy,balanced,"[0.9481379085305777, 0.9435959937653419, 0.9419124750995675, 0.9393395029493733, 0.9254582988219844]","[0.7829350725708601, 0.7711549772803727, 0.7708742523216603, 0.788571665795099, 0.7752718494243963]","[0.999466840811481, 0.9994414541218173, 0.9991786406275076, 0.9994373421980552, 0.9994968356117346]","[2.730539821912919, 2.714192425167532, 2.7119653680487357, 2.7273485109425275, 2.700226983858115]",0.939688835833369,0.7777615634784778,0.9994042226741191,2.7168546219859655,0.010998880380719432
48,215,18,8,9,log2,True,entropy,balanced,"[0.9447886284528899, 0.9347124031122748, 0.9415730557605261, 0.9320468156152133, 0.9194865044294808]","[0.686203625951056, 0.6927944663755227, 0.6820144713782341, 0.7033448981926314, 0.6928033982333262]","[0.9990094583999309, 0.9987945759815111, 0.998745354697422, 0.9986304486502087, 0.9988129566321242]","[2.630001712803877, 2.6263014454693083, 2.6223328818361824, 2.634022162458053, 2.611102859294931]",0.934521481474077,0.691432172026154,0.9987985588722396,2.6247522123724707,0.007849170048304703
49,144,43,8,1,,True,entropy,balanced,"[0.9057904619255686, 0.9035723923733403, 0.8964558529560223, 0.889263690021477, 0.9064573619079833]","[0.8226557224149263, 0.8122500485715999, 0.7903570038086345, 0.7914778570521948, 0.7949196905717513]","[0.9920496040698967, 0.990559980038992, 0.986805917106348, 0.9864822458078342, 0.9871665648707291]","[2.7204957884103917, 2.7063824209839322, 2.673618773871005, 2.667223792881506, 2.6885436173504638]",0.9003079518368782,0.8023320644838213,0.98861286237876,2.69125287869946,0.019898490060826425
