trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,62.88598424589488,l1,0.30574314649330314,"[0.9393180291419446, 0.9694989928758442, 0.9667501354550534, 0.9082205484607642, 0.9493570979725396]","[0.8059558349766458, 0.7602516963965378, 0.7324134002218827, 0.777941120980634, 0.8024105993123918]","[0.999512754279636, 0.9996939367353044, 0.9996219626697394, 0.998947902486905, 0.9997403273492631]","[2.7447866183982264, 2.7294446260076866, 2.6987854983466755, 2.685109571928303, 2.7515080246341945]",0.946628960781229,0.7757945303776184,0.9995033767041696,2.7219268678630173,0.025865676024457166
11,55.30287406162621,l1,0.2550271396925266,"[0.9123695998935102, 0.9591738427978792, 0.9507996152231516, 0.911022326709534, 0.9606172367588687]","[0.7883294953538345, 0.7975285673017726, 0.798478684012017, 0.7138442471399792, 0.841041816334716]","[0.9996507629843856, 0.9994210739731882, 0.9997612387094105, 0.9979787506160669, 0.9997573254943714]","[2.7003498582317302, 2.75612348407284, 2.749039537944579, 2.62284532446558, 2.801416378587956]",0.9387965242765887,0.7878445620284638,0.9993138303554845,2.7259549166605366,0.060703676092168465
12,37.43693232738309,l1,0.2437019466323438,"[0.9279403469865549, 0.9401776087644099, 0.9565865865743487, 0.9061423034612646, 0.8897178107784843]","[0.7265286673564968, 0.7733455021398791, 0.7658699178152547, 0.8075032512701393, 0.7877965976223377]","[0.9994322461825924, 0.9995606778467446, 0.999539958460398, 0.998450511132639, 0.9996000020354573]","[2.653901260525644, 2.7130837887510335, 2.7219964628500013, 2.712096065864043, 2.677114410436279]",0.9241129313130125,0.7722087872408215,0.9993166791315662,2.6956383976854,0.025903941138098834
13,10.725309433129842,l1,0.2554086989073002,"[0.9279161517542655, 0.9428225251655165, 0.9643089942941395, 0.9051846496078282, 0.9507657033201327]","[0.7965826867512636, 0.8128819674107898, 0.7727121564922912, 0.7813403496512774, 0.7454893416534664]","[0.9996637719338571, 0.99949809826597, 0.9997107456205532, 0.9984685451847569, 0.9995808080630411]","[2.7241626104393863, 2.755202590842276, 2.736731896406984, 2.6849935444438624, 2.69583585303664]",0.9381996048283764,0.7818013003918177,0.9993843938136356,2.71938529903383,0.02586107007737488
14,98.9211534386737,l1,0.5561597820547028,"[0.9071079597362949, 0.9559523096838499, 0.9487936611174504, 0.9037375827014619, 0.9514667551083593]","[0.7595978138671655, 0.771245834193463, 0.7744912689882131, 0.761659638608455, 0.7746602425033803]","[0.9996179267238021, 0.9996154678599274, 0.9997402899704277, 0.9980138309909118, 0.9995060667664736]","[2.666323700327262, 2.7268136117372404, 2.7230252200760914, 2.6634110523008285, 2.725633064378213]",0.9334116536694832,0.7683309596321354,0.9992987164623086,2.7010413297639273,0.029575689132664618
15,6.309747938197496,l1,0.19086051021323908,"[0.9428225710466063, 0.9547359609724393, 0.9674647242308206, 0.9039699086892594, 0.9572529355329737]","[0.8098101146263769, 0.7828936600564841, 0.76081526883482, 0.7262422611550953, 0.8074187976381189]","[0.9996724252831619, 0.9996385708415377, 0.9997065230519933, 0.9969353186951195, 0.9997279836739985]","[2.752305110956145, 2.737268191870461, 2.7279865161176335, 2.6271474885394746, 2.764399716845091]",0.9452492200944199,0.7774360204621791,0.9991361643091622,2.721821404865761,0.04895289827188434
16,0.050411658381180294,l1,0.33243907788993654,"[0.9041011368837379, 0.9019229962356983, 0.9398766626899824, 0.8836924938954912, 0.9184522018685086]","[0.5413113747672272, 0.5765017856266936, 0.7066700351472217, 0.6632978726927088, 0.7095011699825515]","[0.9939748647806421, 0.9955927073066985, 0.9972410548169185, 0.9862584062187207, 0.9982255694919848]","[2.4393873764316076, 2.4740174891690905, 2.6437877526541227, 2.5332487728069206, 2.6261789413430447]",0.9096090983146837,0.6394564476432806,0.9942585205229928,2.5433240664809573,0.08082775670229983
17,11.885316958623596,l1,0.10113265077948477,"[0.9410978033638596, 0.952597050909483, 0.9587840206086747, 0.9013666169513503, 0.9576805471279198]","[0.8365926039436404, 0.7956626774404185, 0.766972986839314, 0.7985507622606767, 0.7771090636499512]","[0.9994710547453429, 0.9996182238378992, 0.9995222494070003, 0.9973860199771966, 0.9996521251241073]","[2.7771614620528426, 2.7478779521878005, 2.725279256854989, 2.6973033991892237, 2.7344417359019784]",0.9423052077922576,0.7949776188268002,0.9991299346183092,2.736412761237367,0.026265145277332765
18,3.8840501784253876,l1,0.10623689396617989,"[0.9392338537370821, 0.9588349727361247, 0.958829499680817, 0.9123132038663918, 0.9589102763646105]","[0.7290148244827358, 0.7828417505770665, 0.7015431780166839, 0.8003158341093788, 0.7909807977275163]","[0.9994997940527348, 0.9995156268591286, 0.9988468276709646, 0.9989014572588739, 0.9997622683430913]","[2.6677484722725526, 2.74119235017232, 2.6592195053684655, 2.7115304952346446, 2.7496533424352183]",0.9456243612770052,0.7609392769826763,0.9993051948369587,2.7058688330966403,0.03694918191687079
19,14.744739273586735,l2,0.8521432561656781,"[0.9254871178483595, 0.9616619925966975, 0.9402825345350933, 0.9019516235403977, 0.932949043477754]","[0.7793193508750178, 0.7463201635464916, 0.7529942765491936, 0.7416089315707112, 0.8172568753632709]","[0.9993420554070613, 0.999453024675686, 0.9994708821336478, 0.9978854083585995, 0.9993864332294875]","[2.7041485241304386, 2.707435180818875, 2.6927476932179344, 2.6414459634697085, 2.749592352070512]",0.9324664623996604,0.7674999195809369,0.9991075607608965,2.6990739427414936,0.03466634329599119
20,0.0001275274919165615,l1,0.1932931528541697,"[0.04, 0.04, 0.04, 0.04, 0.04]","[7.056167090036692e-05, 3.6707609769871524e-05, 9.311512415349887e-05, 4.2351944660125645e-05, 1.1298238180983653e-05]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.5400705616709004, 0.5400367076097699, 0.5400931151241535, 0.5400423519446601, 0.540011298238181]",0.04,5.080691753296932e-05,0.5,0.5400508069175329,2.8324715066077343e-05
21,24.085133480780357,l1,0.2631498672271142,"[0.9334839625615159, 0.9434868194665965, 0.9495310034941314, 0.8983506839762189, 0.9596823361735736]","[0.7815612512298492, 0.7727487393584137, 0.8001878145592021, 0.8094879722242132, 0.803001405816526]","[0.9995920862241856, 0.9996471211016927, 0.9996164823498358, 0.9991854666170285, 0.9997456373036638]","[2.714637300015551, 2.715882679926703, 2.7493353004031693, 2.7070241228174603, 2.7624293792937635]",0.9369069611344074,0.793397436637641,0.9995573587192812,2.7298617564913292,0.021856921722385275
22,19.20774652630117,l1,0.34298941641740305,"[0.9544443213427389, 0.9597379828769739, 0.965308600802183, 0.9069820170140652, 0.9441778047005801]","[0.8058721746145505, 0.802575874772967, 0.7860652939939119, 0.7821550447018971, 0.7526582615268761]","[0.9996366695143568, 0.9996696985164293, 0.9996842525355683, 0.9988779339626166, 0.999433576965644]","[2.7599531654716465, 2.76198355616637, 2.751058147331663, 2.6880149956785786, 2.6962696431931]",0.9461301453473082,0.7858653299220405,0.999460426298923,2.7314559015682716,0.03241439454060273
23,2.451303877236611,l1,0.34688667880862006,"[0.9446535466851358, 0.9259811625871146, 0.9622436058003692, 0.9015804806938383, 0.9503156977070369]","[0.6980086315344322, 0.7852672991578342, 0.8084106969697312, 0.7653341678028319, 0.7671323913060606]","[0.999530755146644, 0.999383928523784, 0.999694093154965, 0.9986650257046421, 0.9995772830886844]","[2.642192933366212, 2.710632390268733, 2.7703483959250654, 2.6655796742013127, 2.717025372101782]",0.936954898694699,0.764830637354178,0.999370217123744,2.701155753172621,0.04443319655656435
24,27.040791771869962,l1,0.17718088071243346,"[0.9243118022747329, 0.9592822965755501, 0.9365278549237197, 0.9030780043139575, 0.9508470127588544]","[0.7745702933948136, 0.7807703262834085, 0.7876777796808122, 0.7539580602392255, 0.7698565806602992]","[0.9997122511912528, 0.9994260103415371, 0.9996805542128478, 0.998807182698052, 0.9994094674985818]","[2.6985943468607996, 2.7394786332004957, 2.7238861888173798, 2.655843247251235, 2.7201130609177353]",0.934809394169363,0.7733666080517119,0.9994070931884543,2.707583095409529,0.028975595625258626
25,3.3806816876679,l1,0.48563261874696584,"[0.9350003155990155, 0.9449900758492246, 0.9571080720826269, 0.9163845029915954, 0.95050979818219]","[0.7865734005720012, 0.798593443753268, 0.7969499889879559, 0.8074061680484076, 0.7914482050610984]","[0.9996252121734925, 0.999715228961723, 0.9993804721987327, 0.9988664604965561, 0.9996021189014942]","[2.721198928344509, 2.7432987485642157, 2.753438533269316, 2.722657131536559, 2.7415601221447825]",0.9407985529409306,0.7961942412845462,0.9994378985463998,2.7364306927718767,0.012525697674129895
26,0.1529527774976215,l1,0.4989447470184291,"[0.9303371813331437, 0.9506320904922834, 0.9349329387905521, 0.8971616843054072, 0.9301179167083237]","[0.7523495269328448, 0.6822098882461911, 0.6720009618851822, 0.6652397447571954, 0.7547584183520065]","[0.9989189622761383, 0.9986875925526452, 0.9988466840162034, 0.9952086605655679, 0.9994846893960596]","[2.681605670542127, 2.6315295712911198, 2.6057805846919377, 2.5576100896281706, 2.68436102445639]",0.928636362325942,0.705311708034684,0.998229317761323,2.632177388121949,0.047799121135692964
27,2.3980683607818802,l1,0.7353652814708074,"[0.9411447222904128, 0.9612854180722379, 0.9696888068365687, 0.908149466409164, 0.9459537667838478]","[0.7718570036824229, 0.7954749347408075, 0.7634068668452888, 0.7502988144412209, 0.7885476572554253]","[0.9995869445652628, 0.9994613212443213, 0.9996826563672369, 0.99676881022559, 0.9995672940178104]","[2.7125886705380986, 2.7562216740573664, 2.7327783300490944, 2.655217091075975, 2.7340687180570837]",0.9452444360784462,0.773917055393033,0.9990134052840443,2.7181748967555235,0.03437534669473968
28,93.93288473774524,l2,0.5106109199681527,"[0.9528786274471455, 0.9643457799703979, 0.9654002616913169, 0.909271424651906, 0.965051560741071]","[0.7908017547829544, 0.8173763164466117, 0.7710039619596131, 0.790462003940701, 0.7629441595540394]","[0.9996319849343038, 0.9997307838156348, 0.9996839521974518, 0.9987787911228349, 0.9997926760879754]","[2.7433123671644037, 2.781452880232645, 2.7360881758483817, 2.698512219715442, 2.727788396383086]",0.9513895309003674,0.7865176393367839,0.9995236376316402,2.7374308078687917,0.02676554075227357
29,0.060527710853916554,l2,0.48084733442384214,"[0.8690559187398473, 0.6735996860810838, 0.8494782579127428, 0.8285452839778609, 0.7622201575556905]","[0.5558638906410472, 0.4608010315615132, 0.5555816403460168, 0.579888572284061, 0.58813679866722]","[0.9890564417899725, 0.9695034135586049, 0.9800941665408353, 0.9882074586148403, 0.9911046836781742]","[2.413976251170867, 2.103904131201202, 2.3851540647995946, 2.3966413148767622, 2.341461639901085]",0.796579860853445,0.5480543866999716,0.9835932328364855,2.328227480389902,0.11469093113354582
30,0.23580292530021355,l2,0.5702477481653342,"[0.8754444538473051, 0.8260853032108391, 0.8979399514097662, 0.8811629377431792, 0.8795060023966286]","[0.6097421384822217, 0.6238133835122156, 0.6966956555350622, 0.6237122096226204, 0.5367907053041614]","[0.9945605928053749, 0.9940931238449947, 0.9975812434875564, 0.9912413403648279, 0.9899278960002467]","[2.4797471851349018, 2.443991810568049, 2.5922168504323846, 2.4961164877306277, 2.4062246037010366]",0.8720277297215435,0.6181508184912563,0.9934808393006002,2.4836593875134,0.06248979089973318
31,9.669948346991665,l2,0.5604398175748545,"[0.934083153542601, 0.9503524534229868, 0.9496446593092975, 0.9062950294896924, 0.9498672177291974]","[0.7670717441665942, 0.7791145579202682, 0.7889025368379816, 0.7603852290892192, 0.8002638349805805]","[0.9995622095107302, 0.9993323240570727, 0.9998185969238095, 0.9985376074785356, 0.9994212016293663]","[2.7007171072199254, 2.7287993354003275, 2.7383657930710887, 2.6652178660574473, 2.7495522543391444]",0.9380485026987551,0.7791475805989287,0.9993343879199028,2.7165304712175864,0.03033410753112956
32,58.674795574220944,l2,0.6994888453889467,"[0.9222388696737912, 0.9508201933855447, 0.9691059953292459, 0.9117096872311049, 0.964701960717762]","[0.7835623860648658, 0.7890265867970641, 0.7833252189327579, 0.7706956407665014, 0.7474924756207016]","[0.9996796997975872, 0.9996233311745484, 0.9997305551833839, 0.9990354305436597, 0.9994546201119836]","[2.7054809555362445, 2.739470111357157, 2.7521617694453875, 2.681440758541266, 2.7116490564504474]",0.9437153412674899,0.7748204616363782,0.9995047273622326,2.7180405302661006,0.025146065513751006
33,89.15792891725513,elasticnet,0.39001154455678233,"[0.9488264234669953, 0.9324172230627751, 0.9712335104874004, 0.9105245059838883, 0.955322984362458]","[0.7784821468122327, 0.7518158259721777, 0.7459097095314788, 0.775935867288848, 0.793098646262886]","[0.9996494563732786, 0.9993264911322391, 0.9996697492298509, 0.9982946009069501, 0.9996654201539893]","[2.7269580266525066, 2.683559540167192, 2.71681296924873, 2.6847549741796866, 2.748087050779333]",0.9436649294727033,0.7690484391735246,0.9993211435592617,2.7120345122054896,0.02490111523713729
34,2.950637821127803,elasticnet,0.4689556832282155,"[0.8658542498179255, 0.9573910687127075, 0.953832168995709, 0.9158111357605331, 0.9474909147846805]","[0.7361455154001075, 0.738796356310916, 0.7668489525111469, 0.671549329991244, 0.7397017747289891]","[0.9990690401258591, 0.9993616669909775, 0.9994459403103606, 0.9972676908857595, 0.9995694483927771]","[2.601068805343892, 2.695549092014601, 2.720127061817217, 2.5846281566375366, 2.686762137906447]",0.9280759076143111,0.7306083857884806,0.9989427573411467,2.657627050743939,0.05426022404257146
35,1.1972384941497456,l2,0.14360062083985517,"[0.9251671031019404, 0.9179981106982535, 0.9487085370061179, 0.8641210399990181, 0.9093256670686927]","[0.7528956633939043, 0.6549614297065074, 0.6367690757202714, 0.6783941678831209, 0.7020967719944952]","[0.9981289372012416, 0.9978188648989945, 0.9990616234865827, 0.9939479905419377, 0.9979545039968697]","[2.6761917036970866, 2.5707784053037557, 2.5845392362129718, 2.5364631984240766, 2.6093769430600573]",0.9130640915748046,0.6850234217396599,0.9973823840251252,2.5954698973395898,0.04673404667009914
36,8.399819378271935,l1,0.6035794150458111,"[0.9232932332385942, 0.9461023309359254, 0.9482971641163774, 0.9085653219398567, 0.948271279564373]","[0.7921446655667266, 0.8067551942369298, 0.7521873631501296, 0.7635259782578732, 0.8056251766293986]","[0.9996556387093457, 0.9995866441635826, 0.9996458493409996, 0.9981644947589199, 0.9996782642189583]","[2.7150935375146665, 2.752444169336438, 2.7001303766075067, 2.67025579495665, 2.75357472041273]",0.9349058659590254,0.7840476755682115,0.9993461782383612,2.718299719765598,0.03180815132515975
37,0.001517952366750583,l2,0.21658518722186768,"[0.6254427283306706, 0.5277121932415095, 0.7307201193317622, 0.8019146549230836, 0.7659251908685725]","[0.3148165532536921, 0.2673875930674672, 0.29755573400201946, 0.48726963042242744, 0.2799811404299716]","[0.9327400114559374, 0.8714125997333844, 0.9478528553043091, 0.9627059200820315, 0.941718605236509]","[1.8729992930403, 1.6665123860423612, 1.9761287086380908, 2.2518902054275425, 1.9876249365350531]",0.6903429773391198,0.32940213023511555,0.9312859983624342,1.9510311059366692,0.18948617978093835
38,27.76040705592293,elasticnet,0.4313784644512732,"[0.9350848053525905, 0.9563771682968988, 0.9212287246604096, 0.9000832492303258, 0.9667853121337427]","[0.7859564748707432, 0.7664878730204989, 0.769280996322711, 0.7385274151466503, 0.7859417694633843]","[0.9995266590833326, 0.9995300670895864, 0.9994160585279188, 0.9982910931409856, 0.9994881229083622]","[2.720567939306666, 2.722395108406984, 2.6899257795110394, 2.6369017575179616, 2.752215204505489]",0.9359118519347934,0.7692389057647976,0.9992504001500372,2.7044011578496283,0.039082056650409036
39,0.2991087553251453,l1,0.10184107262626645,"[0.9202128142952374, 0.9656755643805822, 0.9661436827555124, 0.9107141497954888, 0.9282123276905057]","[0.7245879387192388, 0.7671474170504011, 0.7663001477666649, 0.7718882859296741, 0.7791352372606785]","[0.9994023484548056, 0.9995138926764169, 0.9995673054620905, 0.9987029063676046, 0.9992885804330223]","[2.644203101469282, 2.7323368741074, 2.732011135984268, 2.6813053420927675, 2.7066361453842065]",0.9381917077834654,0.7618118053453314,0.999295006678788,2.6992985198075843,0.03339086230457484
40,36.61547571609604,l2,0.522253156565995,"[0.919064322768898, 0.9533109520956604, 0.9516170640374991, 0.9046741131160259, 0.9412760951148894]","[0.7838974976253931, 0.7724600249276382, 0.7955816314854047, 0.792819110563953, 0.8157664615542037]","[0.9992483039836937, 0.9994511265488041, 0.9995202944802634, 0.998769545472505, 0.9997670549080663]","[2.702210124377985, 2.7252221035721025, 2.746718990003167, 2.696262769152484, 2.7568096115771596]",0.9339885094265945,0.7921049452313186,0.9993512650786665,2.7254447197365796,0.02378164516964298
41,19.852548757691043,l1,0.30361727052579635,"[0.94100558137988, 0.9569028819683616, 0.9308639867012988, 0.9078927695420846, 0.943778565636554]","[0.7664145838733181, 0.7845932526331875, 0.8256439925841558, 0.7702289135941038, 0.7955721904220843]","[0.9997311293394653, 0.9996657024848971, 0.9995651749471867, 0.9991259833923779, 0.9996459916023949]","[2.7071512945926637, 2.7411618370864463, 2.756073154232641, 2.6772476665285665, 2.7389967476610333]",0.936088757045636,0.7884905866213698,0.9995467963532644,2.72412614002027,0.02834677518669442
42,16.822877064918806,l1,0.1539660244329023,"[0.9390778529076205, 0.9497548993896267, 0.9655058558293197, 0.9041270514990142, 0.9455533708572115]","[0.7496197192520188, 0.7897194373160685, 0.7568630596301815, 0.7870198062737243, 0.7763443736059115]","[0.9993857413915337, 0.999749454881763, 0.9994620392385185, 0.9986547910303193, 0.9996569389314399]","[2.688083313551173, 2.739223791587458, 2.72183095469802, 2.6898016488030576, 2.721554683394563]",0.9408038060965584,0.771913279215581,0.9993817930947149,2.712098878406855,0.019968977316326523
43,5.151984384319419,l1,0.38758612543404286,"[0.9492431614115655, 0.947259787308236, 0.9781028022151023, 0.9085142688892621, 0.9547848347747402]","[0.761145433324961, 0.7907006573230226, 0.7633836871343388, 0.7948212592024373, 0.794076642163363]","[0.999675211967336, 0.9997384949555839, 0.9997462238954529, 0.9982902529033134, 0.9997203628765926]","[2.7100638067038627, 2.7376989395868425, 2.741232713244894, 2.7016257809950126, 2.7485818398146957]",0.9475809709197813,0.7808255358296246,0.9994341093196557,2.7278406160690616,0.0184930565401225
44,1.405450617795104,l1,0.3464695239818635,"[0.951543313827228, 0.9581559391999788, 0.963492810179687, 0.8962802296988346, 0.9357536405949247]","[0.6631469900310656, 0.7498259487320657, 0.7529019576217564, 0.7730921323607702, 0.7604752121723617]","[0.9994212459533942, 0.9995156292898827, 0.999643996901392, 0.9986978424913285, 0.9987050331725343]","[2.614111549811688, 2.707497517221927, 2.7160387647028355, 2.6680702045509332, 2.694933885939821]",0.9410451867001306,0.739888448183604,0.9991967495617065,2.680130384445441,0.03677349548546146
45,99.94950597165982,l1,0.3009029946540648,"[0.9562116052636754, 0.9675893690473971, 0.9663429398911323, 0.9021143906096605, 0.8918625756761006]","[0.7486024560557025, 0.7727933240006568, 0.7962956771981324, 0.7750787008365323, 0.7992368499435452]","[0.9996037576202681, 0.9995498444930533, 0.9997046731941299, 0.9980744770468288, 0.9995137602687946]","[2.704417818939646, 2.739932537541107, 2.7623432902833946, 2.6752675684930214, 2.69061318588844]",0.936824176097593,0.778401401606914,0.999289302524615,2.714514880229122,0.03208490993940498
46,48.2627740931049,l1,0.44138599513076693,"[0.9444850912412235, 0.9521410811071179, 0.9659691403165865, 0.9020885557636662, 0.9489736145412074]","[0.7611304537966299, 0.7755193880411066, 0.7819767414408005, 0.760772784980473, 0.7986973625350184]","[0.9995537708034338, 0.9995163087672314, 0.9997684380655207, 0.9984398175353842, 0.9997470470296149]","[2.705169315841287, 2.7271767779154557, 2.747714319822908, 2.661301158279523, 2.747418024105841]",0.9427314965939603,0.7756193461588057,0.999405076440237,2.7177559191930025,0.032285171298793214
47,12.201946706493988,elasticnet,0.1372969207490163,"[0.9351607971142804, 0.9597000987698762, 0.9177027940642022, 0.905550475055485, 0.9444989160570327]","[0.7589207468010717, 0.796040965986316, 0.7673384645879949, 0.7443335457179231, 0.8034425144164241]","[0.9996237537346103, 0.9995695392392578, 0.9992901445777868, 0.9972858672004157, 0.9994606104523349]","[2.6937052976499625, 2.75531060399545, 2.684331403229984, 2.6471698879738237, 2.7474020409257918]",0.9325226162121754,0.774015247501946,0.9990459830408811,2.7055838467550024,0.04056222038910203
48,41.65030375219229,l1,0.5326630728068605,"[0.9265758991780713, 0.9524269748783908, 0.9592068296066611, 0.9130527268618185, 0.9641667139152861]","[0.8064468730860015, 0.7915321303412435, 0.7819982631197004, 0.7596069804833866, 0.8163296824036276]","[0.9992865537408998, 0.99967516716695, 0.9996783410056787, 0.9982694660026776, 0.9998114194340104]","[2.7323093260049727, 2.743634272386584, 2.7408834337320402, 2.670929173347883, 2.780307815752924]",0.9430858288880455,0.7911827858867919,0.9993441894700433,2.7336128042448804,0.03539675864975211
49,0.015055726632604058,l1,0.6704268842558395,"[0.8737392264242553, 0.860946822758912, 0.9106603205307104, 0.8614291483264602, 0.8179697199697874]","[0.5994471927788085, 0.4477059129916045, 0.5981443135357657, 0.5474995488942149, 0.5360431177457848]","[0.9920027093341297, 0.9932218981678008, 0.9958342925556107, 0.986107199701555, 0.9874147867494883]","[2.465189128537194, 2.301874633918317, 2.504638926622087, 2.3950358969222303, 2.3414276244650605]",0.8649490476020251,0.5457680171892358,0.990916177301717,2.401633242092978,0.07519247702958973
50,50.61877285184699,l2,0.5412344982800742,"[0.9484377742517779, 0.9457125131691765, 0.9436277955959669, 0.9021153982735716, 0.9532966613385037]","[0.7820255373629227, 0.7670745865312796, 0.7591541284107854, 0.762202152239015, 0.8147842270143313]","[0.9997113762394543, 0.9997528809754485, 0.9997774486813904, 0.9978299980831469, 0.999605185023606]","[2.730174687854155, 2.7125399806759045, 2.7025593726881425, 2.6621475485957333, 2.767686073376441]",0.9386380285257994,0.7770481263116668,0.9993353778006092,2.715021532638075,0.03452620362407096
