trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,32,logistic,0.05996486101312271,32,0.004161935041020501,"[0.5950509322691386, 0.5962987502949766, 0.5755955292844744, 0.6329444669483949, 0.6167696815022568]","[0.6216901498355385, 0.6222300629832214, 0.6153188939158316, 0.6468575763962288, 0.6420731211875116]","[0.9982802133069789, 0.9959714632730416, 0.9972712339098804, 0.9954683464004529, 0.9973151270192822]","[2.215021295411656, 2.21450027655124, 2.1881856571101865, 2.2752703897450766, 2.2561579297090506]",0.6033318720598482,0.6296339608636663,0.9968612767819274,2.2298271097054423,0.03145326154313672
11,256,relu,0.0015751690518260772,32,0.00010306438669603567,"[0.8771906968302653, 0.9094155999031628, 0.9090553181295599, 0.9266898290810563, 0.9111124788346148]","[0.9153640531876654, 0.9335572258427928, 0.9328946634466044, 0.9430181558778392, 0.932367885580244]","[0.9998415343338978, 0.999914223914974, 0.9999117235572257, 0.9998663670710606, 0.9998860914907235]","[2.7923962843518284, 2.8428870496609298, 2.84186170513339, 2.8695743520299564, 2.8433664559055822]",0.9066927845557318,0.9314403967870291,0.9998839880735761,2.838017169416337,0.02507680993666785
12,128,relu,0.0009332375242390775,32,0.00010076763095826203,"[0.888827619722151, 0.9135680778479502, 0.8993482065662597, 0.8856586564702497, 0.9220358691233679]","[0.9217842038858969, 0.9325749713158541, 0.9267130595759463, 0.9212032926600985, 0.9405179417803963]","[0.9998301063591222, 0.9999234998355391, 0.9999309725909566, 0.9998920514197326, 0.9999121782441146]","[2.81044192996717, 2.8460665489993433, 2.8259922387331624, 2.8067540005500806, 2.862465989147879]",0.9018876859459957,0.9285586938436385,0.999897761689893,2.830344141479527,0.021215744274078824
13,64,relu,0.0010296783547623168,32,0.001389143168262221,"[0.8410032262581137, 0.8912926157860691, 0.8887364852206936, 0.8519828322890394, 0.8431465868268555]","[0.8771278642166209, 0.9204506853113553, 0.9100128170879218, 0.8837882712111239, 0.8765998193823211]","[0.9998377976361672, 0.9998923699026632, 0.9998943556582478, 0.9998653604572599, 0.9999095558649738]","[2.717968888110902, 2.8116356710000874, 2.7986436579668634, 2.735636463957423, 2.7196559620741505]",0.8632323492761543,0.8935958914418686,0.9998798879038624,2.7567081286218853,0.040232400838461364
14,32,relu,0.0027029028921428254,32,0.005832545764624349,"[0.7328300780698731, 0.7559754262594629, 0.77851631457498, 0.7559281804801568, 0.769390022172122]","[0.757718782164194, 0.7864724535257026, 0.7983646371928783, 0.7841425095261245, 0.7932883855940662]","[0.9997462672699384, 0.9997489774229997, 0.9998244791036707, 0.999716607193147, 0.9998314117477948]","[2.4902951275040053, 2.5421968572081655, 2.576705430871529, 2.539787297199428, 2.5625098195139833]",0.758528004311319,0.7839973536005932,0.9997735485475101,2.542298906459423,0.029335990010185
15,256,logistic,0.00048221477058713036,256,0.00010956540030330339,"[0.8307772208148496, 0.8518627144071642, 0.8347109849693861, 0.893006571129383, 0.7635901542003972]","[0.8579348945212465, 0.8720852251996835, 0.8631490390434753, 0.9203540759947562, 0.7973142443170609]","[0.9998602524455679, 0.9998763957655573, 0.999904514980646, 0.9998803375231113, 0.9998839233613365]","[2.688572367781664, 2.723824335372405, 2.6977645389935074, 2.8132409846472504, 2.5607883218787943]",0.8347895291042361,0.8621674958152445,0.9998810848152437,2.6968381097347245,0.08106369248796734
16,128,relu,6.53851015558676e-05,32,0.0010347822636305696,"[0.8398487812375284, 0.8761713701286793, 0.8414228011354393, 0.8082571823912684, 0.8375293637084584]","[0.8774351872453091, 0.9000872697925737, 0.8626170144027493, 0.8394347070065247, 0.8623161153431123]","[0.9998564395810123, 0.9998853383100607, 0.9999155617591398, 0.9998444137449283, 0.9998995627773701]","[2.71714040806385, 2.7761439782313135, 2.703955377297328, 2.6475363031427213, 2.699745041828941]",0.8406458997202748,0.868378058758054,0.9998802632345022,2.7089042217128307,0.04114224760290924
17,128,tanh,0.0033700228017712556,32,0.0001941461355300191,"[0.8782859102906109, 0.8936213414757005, 0.9163362866293575, 0.8685566621477534, 0.8645013972065833]","[0.9062203579526725, 0.9175340512454321, 0.9366235494278634, 0.8988416109762527, 0.8670367262548123]","[0.9997932186041422, 0.9998823758588135, 0.9998938854936735, 0.9998466053441376, 0.9998886076196662]","[2.784299486847426, 2.811037768579946, 2.8528537215508947, 2.767244878468144, 2.731426731081062]",0.8842603195500012,0.9052512591714066,0.9998609385840866,2.7893725173054946,0.04092023603290606
18,256,relu,0.0005074447244510699,32,0.0022129277289587375,"[0.8104605666312894, 0.8151574315066118, 0.8404464770434281, 0.7964622175915609, 0.7740015063025625]","[0.8496582508079946, 0.8382881425502714, 0.8504249289432608, 0.8188709276042186, 0.8060771269168232]","[0.999808240640368, 0.9998804259774156, 0.9998994675487155, 0.9998633243994901, 0.9998633366695253]","[2.659927058079652, 2.6533260000342986, 2.6907708735354046, 2.6151964695952694, 2.5799419698889112]",0.8073056398150905,0.8326638753645138,0.999862959047103,2.639832474226707,0.03840414898708536
19,64,logistic,0.04066096211810838,256,0.0005607273420915988,"[0.8373066116210011, 0.897727629426006, 0.9163212252827165, 0.8901097516502958, 0.9199870537039362]","[0.8697016717089645, 0.9284909103503776, 0.9284800519634618, 0.919078563040216, 0.936640979200657]","[0.9998529432332062, 0.9998996461247581, 0.9999235999451069, 0.9998892253768836, 0.999887699636733]","[2.7068612265631717, 2.8261181859011417, 2.844724877191285, 2.8090775400673955, 2.856515732541326]",0.8922904543367911,0.9164784352527354,0.9998906228633375,2.808659512452864,0.05340187144775043
20,32,tanh,0.0055708728876491115,64,0.008167498444173067,"[0.775766359368681, 0.7513430176115599, 0.7818810709991463, 0.7545424860954983, 0.7307744540765517]","[0.8071690043599651, 0.7801807438123584, 0.8012780962651462, 0.7712176998226938, 0.7570390072176282]","[0.9996747838039362, 0.9997629225764341, 0.999754595997604, 0.9995957576359008, 0.999796470103571]","[2.5826101475325824, 2.531286684000352, 2.5829137632618964, 2.525355943554093, 2.487609931397751]",0.7588614776302874,0.7833769102955583,0.9997169060234892,2.541955293949335,0.036532696125399784
21,128,relu,0.0009932877040220176,32,0.00010760692849967877,"[0.8951167183370149, 0.9100621378137993, 0.9038036219377475, 0.8867016805038307, 0.9090515843107525]","[0.9233025969389863, 0.9326397638478638, 0.9322028274471146, 0.9221639084341665, 0.9306120367309572]","[0.9998437666709438, 0.9999233319948821, 0.9999304380025503, 0.9998962049797947, 0.9999175370813994]","[2.818263081946945, 2.842625233656545, 2.8359368873874122, 2.808761793917792, 2.839581158123109]",0.9009471485806291,0.9281842266798176,0.9999022557459141,2.829033631006361,0.013195370745290336
22,128,relu,0.0010652014381872957,32,0.00019416049948139794,"[0.8886777850756127, 0.8999606452688269, 0.8991301386009747, 0.8836329087012261, 0.8713627190574107]","[0.921689448311134, 0.9247969450800844, 0.9265454383732328, 0.920551857447103, 0.8817217778220349]","[0.999820569165417, 0.9999206318726539, 0.9999280620537369, 0.9998926381592622, 0.9999148596541815]","[2.8101878025521634, 2.824678222221565, 2.8256036390279444, 2.8040774043075913, 2.752999356533627]",0.8885528393408103,0.9150610934067178,0.9998953521810503,2.803509284928578,0.026579927061310897
23,128,relu,0.00027456329233533207,32,0.00010447965021572084,"[0.8787786987243181, 0.9025397007302804, 0.9062195919646575, 0.8907979418089179, 0.8900488111550612]","[0.9167372042356395, 0.9278486006976692, 0.9312886935402469, 0.9197844717710999, 0.9193520386599865]","[0.9998545156928835, 0.9999084819842018, 0.9999265162058936, 0.9998893866436392, 0.999932252390191]","[2.7953704186528414, 2.8302967834121513, 2.8374348017107978, 2.8104718002236573, 2.8093331022052386]",0.8936769488766471,0.9230022017809285,0.9999022305833618,2.8165813812409373,0.015249569601209066
24,128,relu,0.0014962750440198492,32,0.0002703507301134929,"[0.869120515359446, 0.886608238368074, 0.9076728332358815, 0.9055556126521074, 0.9080462408103531]","[0.9081795201398856, 0.9154193503948814, 0.9363571779409512, 0.9352395510740757, 0.9297814857500171]","[0.9998338920140607, 0.9999131751757767, 0.9999262721469833, 0.9998936732210906, 0.999916059021606]","[2.7771339275133924, 2.8019407639387324, 2.8439562833238163, 2.840688836947274, 2.837743785581976]",0.8954006880851724,0.9249954170599622,0.9998966143159034,2.820292719461038,0.026381740525713303
25,256,relu,0.00040522476330164816,32,0.0005849386584458226,"[0.8947749735164403, 0.8982572766456235, 0.8975208860353062, 0.8827890724839749, 0.8792778637223444]","[0.9281920110470885, 0.9220928828305213, 0.9239289044276654, 0.9159444670424552, 0.9132145556542929]","[0.9998476142563887, 0.9999104709526077, 0.9999171505896376, 0.9998784859157946, 0.9999203493317151]","[2.8228145988199174, 2.820260630428752, 2.8213669410526094, 2.7986120254422246, 2.792412768708352]",0.8905240144807378,0.9206745642004048,0.9998948142092287,2.8110933928903714,0.012897449031302598
26,128,relu,5.45614307709237e-05,32,0.00016038398897012265,"[0.8663540510838, 0.8957653023796114, 0.8750503468938372, 0.8233426407592499, 0.8682401983595015]","[0.8953881280320333, 0.9217495528427073, 0.9087730968599661, 0.8487011051483658, 0.8946331330417023]","[0.9998621109727982, 0.9999149812038967, 0.999923318152295, 0.9998606940218334, 0.9999209254565478]","[2.7616042900886315, 2.8174298364262156, 2.7837467619060985, 2.671904439929449, 2.7627942568577515]",0.8657505078952001,0.8938490031849551,0.9998964059614742,2.7594959170416287,0.048232838682876325
27,128,relu,0.004965848302734053,32,0.00034330411655097786,"[0.8927179192580275, 0.9054537432548655, 0.8837295064003392, 0.8887831118503982, 0.9102121945376936]","[0.9175210094262036, 0.9340167101554883, 0.9079603875007343, 0.9156303134927185, 0.9300639858906449]","[0.999779286090989, 0.9999029228566829, 0.9998541827374356, 0.9998792592242625, 0.9998531788677257]","[2.81001821477522, 2.8393733762670363, 2.791544076638509, 2.804292684567379, 2.840129359296064]",0.8961792950602648,0.9210384812931579,0.9998537659554192,2.8170715423088417,0.019461422661965037
28,256,logistic,0.0007519785121017902,256,0.0001599051260771606,"[0.8849692566316739, 0.8717705915727276, 0.8987377589502494, 0.8972738805745066, 0.8516076510726016]","[0.9189605785322247, 0.8905698430138445, 0.9331089940757603, 0.9211117128863251, 0.8825845724427086]","[0.9998526535403055, 0.9998962246112965, 0.999901124563165, 0.9998759912093687, 0.9998998388120888]","[2.803782488704204, 2.7622366591978684, 2.8317478775891747, 2.8182615846702004, 2.7340920623273988]",0.8808718277603518,0.9092671401901727,0.9998851665472449,2.790024134497769,0.03640894703526042
29,128,tanh,0.00010625488338444988,64,0.00031265745649841344,"[0.883560318175483, 0.8735294345237316, 0.8961041822097786, 0.8948498339756221, 0.8655783497761514]","[0.917653461026097, 0.8957456667028363, 0.927185589614788, 0.9208009890910485, 0.9018139426190444]","[0.9998457142294448, 0.9999041036802281, 0.999918727329631, 0.9998847217751806, 0.9999152676109141]","[2.8010594934310244, 2.769179204906796, 2.8232084991541977, 2.8155355448418513, 2.7673075600061097]",0.8827244237321533,0.9126399298107628,0.9998937069250798,2.795258060467996,0.023183602839763406
30,64,tanh,0.014656253017127991,32,0.0008001501501141874,"[0.8569370122650062, 0.9036489994225626, 0.8818261584279533, 0.7805995753945553, 0.8397191470576126]","[0.8916969778314798, 0.8767527702618709, 0.8777485221805194, 0.8121421839527008, 0.8603555367858635]","[0.9997537080456473, 0.9998042913613729, 0.99982563582359, 0.9996703404593109, 0.9997916152078418]","[2.7483876981421336, 2.7802060610458064, 2.7594003164320626, 2.592412099806567, 2.699866299051318]",0.8525461785135379,0.8637391982024869,0.9997691181795526,2.7160544948955776,0.06721490796604901
31,128,relu,0.001549635984472054,32,0.00012467500738919804,"[0.8902919436222365, 0.9076847099528284, 0.9036605922893769, 0.905992062251955, 0.9093399813597131]","[0.9211702256810717, 0.9347976287893015, 0.9316604488404203, 0.9344091903850409, 0.9307580603635393]","[0.9998343178923754, 0.9999085766676228, 0.9999284531668735, 0.9998852577483224, 0.9999099302886649]","[2.8112964871956834, 2.8423909154097524, 2.835249494296671, 2.8402865103853183, 2.840007972011917]",0.9033938578952221,0.9305591108118747,0.9998933071527716,2.8338462758598686,0.011514477634970693
32,128,relu,0.0022778454930938215,32,0.0001007898465315658,"[0.8570362802531852, 0.9148442111652507, 0.9046407733835521, 0.8792637707472133, 0.9196970483482129]","[0.8988173472488323, 0.9378747909404918, 0.9321478976409953, 0.912963941123511, 0.9357176898085907]","[0.999836046608273, 0.9999084175895402, 0.9999198473224069, 0.9998751759554788, 0.9999067211646198]","[2.7556896741102905, 2.8526274196952826, 2.8367085183469545, 2.792102887826203, 2.8553214593214236]",0.8950964167794828,0.9235043333524843,0.9998892417280638,2.818489991860031,0.03871432512825656
33,16,relu,0.0017680476772920924,32,0.00025066229295057143,"[0.8729500507944198, 0.9023417633622646, 0.9041752361355024, 0.9031092719893954, 0.9066826280301277]","[0.9113980153007695, 0.9269704671803717, 0.9296978317683524, 0.9279863359186136, 0.9303836399614677]","[0.9998312603386017, 0.9998949012755376, 0.9999104194993877, 0.9998825546235705, 0.9999258048942613]","[2.784179326433791, 2.829207131818174, 2.8337834874032426, 2.8309781625315793, 2.8369920728858564]",0.897851790062342,0.9252872580259149,0.9998889881262718,2.8230280362145286,0.01960245919773854
34,128,relu,0.000592262165775929,32,0.00014444815488666115,"[0.8954949582583143, 0.899725066620183, 0.9136260573550489, 0.878354069183256, 0.8999178845895043]","[0.9265559329710665, 0.9241527129700781, 0.938594597537824, 0.912619677622982, 0.9245313661574922]","[0.9998416766022648, 0.9999190006175553, 0.9999325044072411, 0.9998968217062234, 0.999928839165631]","[2.8218925678316458, 2.8237967802078163, 2.852153159300114, 2.790870568512461, 2.8243780899126274]",0.8974236072012612,0.9252908574518885,0.999903768499783,2.822618233152933,0.01941771733122634
35,16,tanh,0.0002504714458260734,64,0.0004452224793899689,"[0.7627345019731295, 0.7529242414732239, 0.8015864007715753, 0.7617727913600754, 0.8242180512421341]","[0.7877037310012053, 0.7794593116923798, 0.8301124127888143, 0.7863519835789674, 0.8570679352876601]","[0.9998128811846239, 0.9998162729259574, 0.9998762148933961, 0.9998095911554006, 0.9998899974815633]","[2.5502511141589586, 2.5321998260915612, 2.6315750284537858, 2.5479343660944433, 2.6811759840113574]",0.7806471973640277,0.8081390748698054,0.9998409915281883,2.5886272637620213,0.057831604876232366
36,128,relu,0.0039042491715678765,32,0.0002557032690524631,"[0.8784309018176413, 0.8365279459312259, 0.9001608412453431, 0.9068206814657455, 0.8710285375070712]","[0.9140355526173439, 0.8679504292597988, 0.9249752286194624, 0.9316981942099726, 0.8963026785553567]","[0.999821634687979, 0.999895061566063, 0.9999185793138031, 0.9998785769904326, 0.9998842391300917]","[2.7922880891229642, 2.7043734367570877, 2.825054649178609, 2.8383974526661504, 2.7672154551925194]",0.8785937815934055,0.9069924166523868,0.9998796183376738,2.7854658165834665,0.04759123222620932
37,256,tanh,0.001378852834472823,128,0.0019215303372339884,"[0.8700638032946284, 0.8934302085451393, 0.8959030205160279, 0.8812396801776669, 0.902348550820609]","[0.9110508136157164, 0.9193105755407813, 0.9135684199872418, 0.9170652542947114, 0.9232782222729287]","[0.9998284715905369, 0.9999050473391492, 0.9999014500493472, 0.9998695271784338, 0.9999212437016997]","[2.7809430885008815, 2.81264583142507, 2.8093728905526167, 2.798174461650812, 2.8255480167952376]",0.8885970526708142,0.9168546571422759,0.9998851479718333,2.8053368577849236,0.014997049729726548
38,16,relu,0.011284543572447422,256,0.010912194154936588,"[0.8199003255917962, 0.8299563321664575, 0.8467653416267227, 0.898490177490824, 0.8087141926277178]","[0.8546648776032056, 0.8376074909319047, 0.8649668702266851, 0.921475311305731, 0.8402331894247557]","[0.9997768321857989, 0.9998759075579531, 0.9998385759667889, 0.9998374192791023, 0.9998704889514858]","[2.6743420353808007, 2.6674397306563153, 2.7115707878201967, 2.8198029080756575, 2.648817871003959]",0.8407652739007035,0.8637895478984564,0.999839844788226,2.704394666587386,0.06120158014102868
39,128,tanh,0.00834362720334249,32,0.00013589946342906773,"[0.8619330465058036, 0.8820813212696058, 0.8725182382879497, 0.8891582662249345, 0.9122571841179482]","[0.9005625660640889, 0.8713522453794382, 0.893038327910916, 0.9186699510503525, 0.9287883271276268]","[0.9997172636960027, 0.9998146388875492, 0.9997799982818605, 0.9998056702868081, 0.9998797654848821]","[2.7622128762658953, 2.753248205536593, 2.765336564480726, 2.807633887562095, 2.840925276730457]",0.8835896112812482,0.9024822835064846,0.9997994673274204,2.785871362115153,0.03331730253190859
40,32,relu,0.00016022933687029445,128,0.0002152939510917456,"[0.8066893327930211, 0.8013443184137016, 0.7534510535570768, 0.8614160701560905, 0.8389753614087557]","[0.8275412296077979, 0.8237552055126035, 0.7715199409661326, 0.8879240502110562, 0.8650034104089829]","[0.9998525291659126, 0.9998677206047358, 0.99981785878742, 0.999866545206011, 0.9998996285678706]","[2.6340830915667315, 2.624967244531041, 2.5247888533106293, 2.7492066655731575, 2.703878400385609]",0.812375227265729,0.8351487673413146,0.99986085646639,2.6473848510734337,0.0765094341613171
41,128,relu,0.0007925624576347848,32,0.00010414848533123865,"[0.8945695170333073, 0.900237594761941, 0.8993621362920308, 0.9074129759505076, 0.8849967099930137]","[0.926219499540295, 0.9204153404376245, 0.9267422543180337, 0.9318806061241297, 0.9129573101010915]","[0.9998324189398755, 0.9999230988522605, 0.9999314728658183, 0.9998994275120303, 0.9999269589462734]","[2.8206214355134778, 2.820576034051826, 2.826035863475883, 2.8391930095866678, 2.7978809790403787]",0.8973157868061602,0.9236430021042349,0.9999026754232517,2.8208614643336465,0.013349619818115664
42,128,relu,0.00031871318326185636,32,0.00013527954516258492,"[0.8986975286241387, 0.9025105824773317, 0.9102400332368816, 0.8933478058409787, 0.8863114547371507]","[0.9287957921271309, 0.9276756854026238, 0.9340248745447355, 0.9217127176439992, 0.9117402602965842]","[0.999854029848558, 0.9999168107530134, 0.999925651546043, 0.9998883336309143, 0.99993453797187]","[2.8273473505998274, 2.830103078632969, 2.84419055932766, 2.8149488571158923, 2.7979862530056048]",0.8982214809832962,0.9247898660030147,0.9999038727500797,2.822915219736391,0.015549054568670609
43,128,relu,0.0011693551453157572,32,0.00038092207438208297,"[0.8793465658475056, 0.8964403960476431, 0.8991011019659054, 0.8694595056469504, 0.9038968838587581]","[0.9043216242440351, 0.9229599302634192, 0.9277746415333504, 0.9018045716625943, 0.9264608714673684]","[0.9998218934613149, 0.9999152847187655, 0.9999256177126221, 0.9998715689100385, 0.9999208509455767]","[2.7834900835528558, 2.8193156110298276, 2.826801361211878, 2.7711356462195833, 2.8302786062717034]",0.8896488906733525,0.9166643278341535,0.9998910431496636,2.8062042616571694,0.02417214817396915
44,128,relu,0.0021054811487636843,32,0.022057345919169868,"[0.6162598101884922, 0.6478940638227292, 0.6561632410679543, 0.6258021861275035, 0.6319626716094563]","[0.6409849281494201, 0.6746903942014066, 0.6786436273571098, 0.6592898769085643, 0.6522031424626269]","[0.9993586767651287, 0.9993837398366179, 0.9993957823531906, 0.9990754625496345, 0.9993358369657761]","[2.256603415103041, 2.3219681978607536, 2.3342026507782547, 2.284167525585702, 2.2835016510378594]",0.635616394563227,0.6611623938158255,0.9993098996940695,2.296088688073122,0.028220763908288232
45,256,logistic,0.0007713124221252793,32,0.00013692271869477209,"[0.8619381117745135, 0.8682962157423475, 0.8885764139398799, 0.8121574442265019, 0.8595655397481959]","[0.8987389225612032, 0.8939334016227669, 0.9115018399960948, 0.8514034694756751, 0.8807873985303037]","[0.9998097480749589, 0.9998996516733126, 0.9998942405763747, 0.9998543685974063, 0.9999112634186903]","[2.7604867824106756, 2.762129269038427, 2.799972494512349, 2.6634152822995834, 2.74026420169719]",0.8581067450862877,0.8872730064372089,0.9998738544681485,2.7452536059916453,0.04524024714336399
46,128,relu,0.002805198811245421,64,0.07647662696666964,"[0.5998982708181283, 0.5749234036673682, 0.6046854742399309, 0.598609957651382, 0.5799973107059039]","[0.6298262228527483, 0.6094293149138674, 0.6285314033125783, 0.6144918959655444, 0.6041975537772365]","[0.9981547558569097, 0.9980637411705544, 0.9984301979275872, 0.9979735615896632, 0.9984264988211123]","[2.2278792495277866, 2.18241645975179, 2.2316470754800966, 2.2110754152065897, 2.1826213633042526]",0.5916228834165426,0.617295278164395,0.9982097510731653,2.207127912654103,0.021253785402673406
47,64,tanh,0.001571769513613196,32,0.00022309840926383026,"[0.9107533552928193, 0.9085467714055233, 0.9073880164443797, 0.8978523272420804, 0.8908365033322702]","[0.9280230544083249, 0.9333927060219444, 0.9353269029218562, 0.9103678298748382, 0.9196913932948705]","[0.9998366398128067, 0.9998894669464048, 0.9999162311873525, 0.9998622211050516, 0.9999299116276326]","[2.8386130495139508, 2.8418289443738725, 2.8426311505535886, 2.80808237822197, 2.810457808254773]",0.9030753947434146,0.9253603773043668,0.9998868941358496,2.828322666183631,0.015632444915570202
48,256,relu,0.0006357041564012622,128,0.0004711281096585675,"[0.8993818078094855, 0.905580802393129, 0.9224491810524721, 0.9082040723636888, 0.884903449314717]","[0.930800498469308, 0.9304492144890937, 0.9466443519199763, 0.9358604499101879, 0.9148457602603011]","[0.9998603241938169, 0.9999126390677598, 0.9999285455351204, 0.9998936427065483, 0.9999255566445342]","[2.8300426304726107, 2.8359426559499825, 2.8690220785075686, 2.843958164980425, 2.7996747662195522]",0.9041038625866985,0.9317200550097734,0.999904141629556,2.835728059226028,0.022398376946212276
49,256,logistic,0.00040288090002300593,128,0.000750720313252481,"[0.8008308612165089, 0.8309120872590247, 0.8044354492209592, 0.7835012697487806, 0.7671901901588939]","[0.82988589416331, 0.8578156193101019, 0.8276208409556695, 0.8080867353495499, 0.7993538684092322]","[0.999837913746493, 0.9998561095248608, 0.9998980933808965, 0.9998404919460824, 0.9998776640332433]","[2.6305546691263118, 2.6885838160939874, 2.631954383557525, 2.591428497044413, 2.5664217226013695]",0.7973739715208334,0.8245525916375728,0.9998620545263153,2.621788617684721,0.04154278512727686
