trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
53,0.0003558330781264671,"[0.908802813157216, 0.894445996927876, 0.9290758158282822, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8615966029091999, 0.876459575177627, 0.8608952188372812, 0.8832424172730049]","[0.9998138995000511, 0.9997808621259412, 0.9998387610158623, 0.9996537245669055, 0.9998172437900097]","[2.7792551776079737, 2.755823461963017, 2.8053741520217716, 2.7483286342419646, 2.8318836886375958]",0.9137856688651466,0.8705664558295639,0.999780898199754,2.7841330228944647,0.031107846299815497
54,0.802840705189067,"[0.7964536592655871, 0.7920375414487886, 0.7817273356579397, 0.8126830392757668, 0.8127730219421501]","[0.7545005280119226, 0.7626194781474919, 0.7455533068603267, 0.7779537378931455, 0.7621206188921241]","[0.9987658810184031, 0.9985514774284203, 0.9994437364108433, 0.9983348792530065, 0.99938339441544]","[2.5497200682959127, 2.5532084970247007, 2.5267243789291096, 2.5889716564219185, 2.574277035249714]",0.7991349195180465,0.7605495339610021,0.9988958737052226,2.5585803271842713,0.021411126654103746
55,0.00010510641723683672,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174026616466, 0.9997901497580847, 0.9998416767805037, 0.9996591872245567, 0.9998213428390741]","[2.7804748325177133, 2.7637006577772114, 2.809683670401904, 2.752092424236593, 2.833901086234663]",0.9139369459193876,0.8742476364614562,0.9997859518527731,2.787970534233617,0.030045056544346496
56,0.00019477371947396071,"[0.9088087316302499, 0.8946440910794742, 0.9292226599052033, 0.8877856088729901, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8791029855897967, 0.8623167882257726, 0.8845493112284672]","[0.9998159905928087, 0.9997846805027302, 0.9998405630043876, 0.9996558268906283, 0.9998195143269899]","[2.779790359283485, 2.7632224303015436, 2.8081662084993875, 2.749758223989391, 2.8331987716030724]",0.9138582075071066,0.8731856761647606,0.9997833150635088,2.786827198735376,0.030286918624837608
57,0.00010426120145862601,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174030960827, 0.9997901514926969, 0.9998416780475929, 0.9996591902896012, 0.9998213443076804]","[2.78047483295215, 2.763700659511824, 2.809683671668993, 2.752092427301638, 2.8339010877032695]",0.9139369459193876,0.8742476364614562,0.9997859534467309,2.787970535827575,0.030045056142570876
58,0.0005628396006574137,"[0.908759813880659, 0.894445996927876, 0.9290055167433361, 0.8877796908377777, 0.9487536147124318]","[0.8703596784928177, 0.8615966029091999, 0.8730886896203338, 0.8606003975898253, 0.8829108438224539]","[0.9998114787909982, 0.9997780394887039, 0.9998362779186365, 0.9996522694746188, 0.999815404114503]","[2.778930971164475, 2.75582063932578, 2.8019304842823063, 2.748032357902222, 2.8314798626493887]",0.9137489266204162,0.869711242486926,0.9997786939574921,2.783238863064834,0.030614982201691742
59,0.0003123894680480897,"[0.908802813157216, 0.894445996927876, 0.9290758158282822, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8615966029091999, 0.876459575177627, 0.8608952188372812, 0.8832424172730049]","[0.9998142023509363, 0.9997813149354111, 0.9998400665752417, 0.9996550145203109, 0.9998176970437901]","[2.779255480458859, 2.755823914772487, 2.805375457581151, 2.74832992419537, 2.831884141891376]",0.9137856688651466,0.8705664558295639,0.999781659085138,2.7841337837798483,0.03110777489088751
60,7.3602744991080336,"[0.6474108258812495, 0.6634770832915745, 0.6489609024508759, 0.6529998246043318, 0.6351940195350145]","[0.6385531928963171, 0.6636219077572038, 0.6494026394348263, 0.6523289724769705, 0.6313774006008882]","[0.9399849193275854, 0.9368005265195358, 0.9503505116743122, 0.9302627852986479, 0.9489727016931778]","[2.225948938105152, 2.263899517568314, 2.2487140535600143, 2.2355915823799504, 2.2155441218290806]",0.6496085311526093,0.647056822633241,0.9412742889026517,2.2379396426885023,0.016975587009503947
61,0.00010128473443676114,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174040265034, 0.9997901571471455, 0.9998416810267631, 0.9996592304532783, 0.9998213747255668]","[2.7804748338825704, 2.7637006651662723, 2.8096836746481633, 2.7520924674653147, 2.8339011181211555]",0.9139369459193876,0.8742476364614562,0.9997859694758514,2.787970551856695,0.030045055321100533
62,0.00010329767878464508,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.999817405033748, 0.9997901513648231, 0.9998416787164821, 0.9996591913583305, 0.999821345552227]","[2.780474834889815, 2.76370065938395, 2.8096836723378824, 2.752092428370367, 2.833901088947816]",0.9139369459193876,0.8742476364614562,0.999785954405122,2.7879705367859655,0.030045056288496522
63,0.0001902580179987524,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8877856088729901, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8623167882257726, 0.8845493112284672]","[0.9998159986575803, 0.999784704110748, 0.9998405660504279, 0.9996559779387426, 0.9998196994768045]","[2.779790367348257, 2.7632224539095613, 2.8096825596718285, 2.7497583750375054, 2.833198956752887]",0.9138662235391706,0.8734809297579764,0.9997833892468607,2.787130542544008,0.03050588809539994
64,0.00016625206250108632,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998164261953589, 0.999785004287988, 0.9998410010366685, 0.9996561988751249, 0.9998198758993184]","[2.7797907948860354, 2.7632227540868013, 2.809682994658069, 2.750924873856367, 2.833199133175401]",0.9138748233506998,0.873705585522943,0.9997837012588917,2.787364110132535,0.030222376014285495
65,0.00033525122270307875,"[0.908802813157216, 0.894445996927876, 0.9290758158282822, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8615966029091999, 0.876459575177627, 0.8608952188372812, 0.8832424172730049]","[0.9998140379811526, 0.9997812637100749, 0.9998396717996286, 0.9996549006561695, 0.9998176259010981]","[2.7792553160890754, 2.7558238635471506, 2.805375062805538, 2.7483298103312284, 2.8318840707486843]",0.9137856688651466,0.8705664558295639,0.9997815000096247,2.784133624704335,0.031107739826056042
66,0.0009117103600751623,"[0.9087568546441419, 0.894445996927876, 0.9290009142810187, 0.8877796908377777, 0.9487536147124318]","[0.8681763707543605, 0.8599491374714119, 0.8707297995647814, 0.8597312420394969, 0.8799898989850631]","[0.9998098246285746, 0.999775697062109, 0.9998344194388968, 0.9996497808621008, 0.9998136829331739]","[2.776743050027077, 2.754170831461397, 2.799565133284697, 2.747160713739375, 2.828557196630669]",0.9137474142806493,0.8677152897630227,0.999776680984971,2.7812393850286425,0.029963603926965274
67,0.0001001970934082833,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174080367026, 0.9997901571471456, 0.9998416829745501, 0.9996592684928243, 0.9998213777483917]","[2.7804748378927693, 2.7637006651662723, 2.8096836765959505, 2.752092505504861, 2.8339011211439806]",0.9139369459193876,0.8742476364614562,0.9997859788799228,2.787970561260767,0.030045047241818345
68,0.0005389047183982446,"[0.908759813880659, 0.894445996927876, 0.9290055167433361, 0.8877796908377777, 0.9487536147124318]","[0.8703596784928177, 0.8615966029091999, 0.8730886896203338, 0.8606003975898253, 0.8829108438224539]","[0.9998115976678844, 0.9997781401374745, 0.9998365792037635, 0.9996524993674456, 0.9998154547477275]","[2.778931090041361, 2.7558207399745505, 2.8019307855674334, 2.7480325877950484, 2.831479913282613]",0.9137489266204162,0.869711242486926,0.9997788542248591,2.7832390233322015,0.030614960700339422
69,0.001757797992740092,"[0.9086649376179939, 0.894445996927876, 0.9289549160854859, 0.8876950082953803, 0.9487490117204871]","[0.8598436043709698, 0.8599491374714119, 0.8633411510911216, 0.8544025689395851, 0.8792879115270311]","[0.9998070570107208, 0.9997716914655382, 0.9998300318175084, 0.9996470257429053, 0.9998101268650049]","[2.7683155989996844, 2.754166825864826, 2.7921260989941157, 2.741744602977871, 2.8278470501125232]",0.9137019741294445,0.8633648746800239,0.9997731865803354,2.776840035389804,0.030508389382437325
70,0.00016218095387599593,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998164400231577, 0.9997850224911072, 0.9998410047948506, 0.9996565594927911, 0.9998198814205114]","[2.779790808713834, 2.7632227722899207, 2.809682998416251, 2.750925234474033, 2.833199138696594]",0.9138748233506998,0.873705585522943,0.9997837816444836,2.787364190518127,0.030222287683503615
71,0.00010812844539187482,"[0.9088487716702899, 0.8947515847451466, 0.9292627400655239, 0.8878716069882825, 0.9488699460476151]","[0.8714625559190009, 0.8691589232739801, 0.8805792535558763, 0.8641404547729857, 0.8852097973479738]","[0.9998173875860548, 0.9997901416101104, 0.9998416702659944, 0.9996591780631817, 0.9998213445333326]","[2.7801287151753455, 2.763700649629237, 2.8096836638873945, 2.75167123982445, 2.8339010879289215]",0.9139209299033716,0.8741101969739633,0.9997859444117347,2.78781707128907,0.03016328300168342
72,0.00028447315899734056,"[0.908802813157216, 0.894486036967916, 0.9290850207529171, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8635231613153745, 0.877487069480417, 0.8608952188372812, 0.8832424172730049]","[0.9998148887017634, 0.9997816264805247, 0.999840121562886, 0.9996551998071523, 0.9998178580410864]","[2.7792561668096862, 2.7577908247638154, 2.8064122117962205, 2.748330109482211, 2.8318843028886724]",0.9137955178580816,0.8711572663713568,0.9997819389186826,2.784734723148121,0.030900746009313265
73,0.00010285623832674345,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.999817405033748, 0.9997901515992926, 0.9998416791854511, 0.9996591911238459, 0.9998213738567248]","[2.780474834889815, 2.7637006596184195, 2.8096836728068513, 2.7520924281358825, 2.8339011172523136]",0.9139369459193876,0.8742476364614562,0.9997859601598125,2.7879705425406565,0.030045065028346633
74,0.00016695301886782688,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8877885678905963, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8630987663592968, 0.8845493112284672]","[0.9998164256199708, 0.9997850035845793, 0.9998410008367484, 0.9996562005510811, 0.9998198758993184]","[2.7797907943106472, 2.763222753383393, 2.8096829944581487, 2.750543534800974, 2.833199133175401]",0.9138668153426919,0.8736373253846812,0.9997837012983396,2.7872878420257123,0.030314576812926628
75,0.00041604542050780374,"[0.9087627731171759, 0.894445996927876, 0.9290728568106762, 0.8877796908377777, 0.9488210683380642]","[0.8703665099780035, 0.8615966029091999, 0.8731247519591534, 0.8606003975898253, 0.8829471427383662]","[0.9998127265461916, 0.9997803231756903, 0.9998378785980093, 0.9996530978015409, 0.9998165646429373]","[2.778942009641371, 2.755822923012766, 2.802035487367839, 2.748033186229144, 2.8315847757193677]",0.9137764772063139,0.8697270810349096,0.9997801181528739,2.7832836763940976,0.030659963190310825
76,0.0002362049489549391,"[0.908805772393733, 0.894486036967916, 0.9290879797705232, 0.8877796908377777, 0.9488240275745811]","[0.8708978907944968, 0.8635231613153745, 0.8778203842928497, 0.8608952188372812, 0.8832424172730049]","[0.9998154945232952, 0.9997828075319534, 0.9998403329618997, 0.9996555035782645, 0.9998190873215365]","[2.779519157711525, 2.757792005815244, 2.8067486970252724, 2.7483304132533233, 2.8318855321691228]",0.9137967015089062,0.8712758145026014,0.9997826451833898,2.7848551611948973,0.03093906019775817
77,0.00015482339581919256,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998166719276631, 0.999785041765993, 0.9998411058320806, 0.9996566055998757, 0.9998198926313024]","[2.7797910406183393, 2.7632227915648064, 2.8096830994534807, 2.750925280581118, 2.8331991499073848]",0.9138748233506998,0.873705585522943,0.9997838635513829,2.787364272425026,0.030222280186880255
78,0.0007587726504113282,"[0.9087568546441419, 0.894445996927876, 0.9290009142810187, 0.8877796908377777, 0.9487536147124318]","[0.8681763707543605, 0.8599491374714119, 0.8707297995647814, 0.8597312420394969, 0.8799898989850631]","[0.9998105693712642, 0.9997768079892657, 0.9998351873927693, 0.9996498359720052, 0.9998141068563804]","[2.7767437947697666, 2.7541719423885533, 2.7995659012385694, 2.74716076884928, 2.8285576205538754]",0.9137474142806493,0.8677152897630227,0.9997773015163369,2.781240005560009,0.02996359615012645
79,0.2104723893361581,"[0.8640474307952947, 0.8651688929468522, 0.8708372944066752, 0.8693693597018292, 0.9071778790210573]","[0.7993684986157937, 0.7983046123492731, 0.7951167165300052, 0.8120980848432825, 0.8232817036212322]","[0.9996186173429309, 0.9994791511697401, 0.9997128096367728, 0.9993226963208941, 0.9996901623341319]","[2.6630345467540195, 2.6629526564658654, 2.665666820573453, 2.680790140866006, 2.7301497449764214]",0.8753201713743417,0.8056339231919173,0.9995646873608939,2.6805187819271525,0.025683279106198525
80,0.00027719428079641854,"[0.908802813157216, 0.894486036967916, 0.9290850207529171, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8635231613153745, 0.877487069480417, 0.8608952188372812, 0.8832424172730049]","[0.9998151180719057, 0.9997817539360753, 0.9998401324995971, 0.999655213692604, 0.9998178578965617]","[2.7792563961798287, 2.757790952219366, 2.8064122227329316, 2.748330123367663, 2.8318843027441476]",0.9137955178580816,0.8711572663713568,0.9997820152193487,2.784734799448787,0.0309007138678396
81,0.00010451995428233843,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174033305973, 0.9997901500271023, 0.9998416780475929, 0.9996591889863872, 0.999821343673338]","[2.7804748331866644, 2.763700658046229, 2.809683671668993, 2.752092425998424, 2.8339010870689267]",0.9139369459193876,0.8742476364614562,0.9997859528130035,2.7879705351938475,0.030045056484943943
82,0.00014018055520548744,"[0.9088087316302499, 0.8947515847451466, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8691589232739801, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998168244857246, 0.9997887533094914, 0.9998412582577885, 0.9996580943923131, 0.9998210389982046]","[2.779791193176401, 2.763699261328618, 2.8096832518791888, 2.7509267693735553, 2.833200296274287]",0.9138963220838343,0.8737786384338712,0.9997851938887046,2.7874601544064097,0.030146667701550674
83,0.00010251539155253248,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174052336695, 0.9997901515992926, 0.9998416803578738, 0.9996591915582507, 0.9998213742565676]","[2.7804748350897364, 2.7637006596184195, 2.809683673979274, 2.752092428570287, 2.8339011176521565]",0.9139369459193876,0.8742476364614562,0.9997859606011309,2.787970542981975,0.030045065206331326
84,0.0002104639754958014,"[0.9088087316302499, 0.8945707189808079, 0.9292226599052033, 0.887782649855384, 0.9488299460476152]","[0.8711656370604266, 0.8681725547053594, 0.8791029855897967, 0.8612041866755266, 0.8845493112284672]","[0.9998157463606921, 0.9997829753788667, 0.9998403883311995, 0.9996556915500407, 0.9998194489428432]","[2.7797901150513686, 2.7625262490650337, 2.8081660338261996, 2.7486425280809517, 2.833198706218926]",0.9138429412838521,0.8728389350519151,0.9997828501127286,2.786464726448496,0.030669631341702138
85,0.000410338712562339,"[0.9087627731171759, 0.894445996927876, 0.9290728568106762, 0.8877796908377777, 0.9488210683380642]","[0.8703665099780035, 0.8615966029091999, 0.8731247519591534, 0.8606003975898253, 0.8829471427383662]","[0.9998131885892063, 0.9997804024069861, 0.9998379928841975, 0.9996531394653769, 0.999816575870986]","[2.7789424716843856, 2.755823002244062, 2.802035601654027, 2.74803322789298, 2.8315847869474164]",0.9137764772063139,0.8697270810349096,0.9997802598433505,2.7832838180845743,0.030659943849177296
86,0.017304789872980852,"[0.9033636133482575, 0.8935426950155461, 0.9284617902193973, 0.8877861600965459, 0.9439137123094062]","[0.8435732420589184, 0.8371646632291718, 0.8507453356691406, 0.8426248650511284, 0.8591242634632015]","[0.9997797248187911, 0.9997324765923626, 0.9998037892979958, 0.9996065309578631, 0.9997869215490692]","[2.746716580225967, 2.7304398348370804, 2.7790109151865336, 2.7300175561055373, 2.802824897321677]",0.9114135941978306,0.846646473894312,0.9997418886432163,2.757801956735359,0.028706895698115673
87,0.0002660004803151166,"[0.908802813157216, 0.894486036967916, 0.9290850207529171, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8635231613153745, 0.877487069480417, 0.8608952188372812, 0.8832424172730049]","[0.9998151273977542, 0.9997817911636601, 0.9998402404019977, 0.9996552562569632, 0.9998179993787653]","[2.779256405505677, 2.7577909894469506, 2.806412330635332, 2.748330165932022, 2.8318844442263513]",0.9137955178580816,0.8711572663713568,0.9997820829198283,2.784734867149267,0.03090075533080749
88,0.00014132888886058575,"[0.9088087316302499, 0.8947515847451466, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8691589232739801, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998168146268438, 0.9997887495348715, 0.9998412571199302, 0.999658090009832, 0.9998210381639407]","[2.77979118331752, 2.7636992575539985, 2.8096832507413305, 2.750926764991074, 2.8332002954400233]",0.9138963220838343,0.8737786384338712,0.9997851898910838,2.7874601504087893,0.030146669439431208
89,0.0001455616128317473,"[0.9088087316302499, 0.8946841311195142, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8691228646427612, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.999816803192043, 0.9997886942775047, 0.9998412537063556, 0.9996566650321062, 0.9998210326879616]","[2.7797911718827195, 2.7635956900397805, 2.8096832473277558, 2.750925340013348, 2.833200289964044]",0.9138828313587078,0.8737714267076274,0.9997848897791941,2.7874391478455296,0.030163362772190318
90,0.00010078982172533306,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174076368599, 0.9997901571471456, 0.999841682060928, 0.9996592317564922, 0.9998213754049274]","[2.780474837492927, 2.7637006651662723, 2.8096836756823285, 2.7520924687685286, 2.833901118800516]",0.9139369459193876,0.8742476364614562,0.9997859708012706,2.7879705531821144,0.030045055186897686
91,0.00010559821174774404,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174007855298, 0.9997901495236151, 0.9998416767805037, 0.9996591872591211, 0.9998213426391527]","[2.7804748306415967, 2.763700657542742, 2.809683670401904, 2.7520924242711575, 2.8339010860347416]",0.9139369459193876,0.8742476364614562,0.9997859513975845,2.787970533778428,0.0300450566064582
92,0.0002011753794264602,"[0.9088087316302499, 0.8946440910794742, 0.9292226599052033, 0.8877856088729901, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8791029855897967, 0.8623167882257726, 0.8845493112284672]","[0.999815864973788, 0.9997832653240727, 0.999840408771103, 0.9996557804519374, 0.9998194924579632]","[2.7797902336644644, 2.763221015122886, 2.808166054266103, 2.7497581775507003, 2.833198749734046]",0.9138582075071066,0.8731856761647606,0.9997829623957729,2.7868268460676395,0.03028712799361259
93,0.00013641708342694935,"[0.9088087316302499, 0.8947515847451466, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8691589232739801, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998168282888271, 0.9997888698133376, 0.9998413717352697, 0.9996580993452001, 0.9998210521760251]","[2.7797911969795033, 2.7636993778324643, 2.80968336535667, 2.7509267743264423, 2.8332003094521077]",0.9138963220838343,0.8737786384338712,0.9997852442717321,2.7874602047894377,0.030146668671717537
94,0.000334333336332884,"[0.908802813157216, 0.894445996927876, 0.9290758158282822, 0.8877796908377777, 0.9488240275745811]","[0.8706384649507067, 0.8615966029091999, 0.876459575177627, 0.8608952188372812, 0.8832424172730049]","[0.9998140402673295, 0.9997812655858308, 0.9998396713021727, 0.9996549044216034, 0.9998176401705967]","[2.7792553183752524, 2.7558238654229066, 2.805375062308082, 2.748329814096662, 2.831884085018183]",0.9137856688651466,0.8705664558295639,0.9997815043495066,2.7841336290442174,0.031107742858976554
95,0.00010255565424674303,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174052336695, 0.9997901515992927, 0.9998416801233893, 0.9996591915582507, 0.9998213742565676]","[2.7804748350897364, 2.7637006596184195, 2.8096836737447894, 2.752092428570287, 2.8339011176521565]",0.9139369459193876,0.8742476364614562,0.999785960554234,2.787970542935078,0.03004506517243963
96,0.000209409250323003,"[0.9088087316302499, 0.8946381726064402, 0.9292226599052033, 0.887782649855384, 0.9488299460476152]","[0.8711656370604266, 0.8682086702433183, 0.8791029855897967, 0.8612041866755266, 0.8845493112284672]","[0.9998158567659936, 0.9997829756133363, 0.9998403905442167, 0.9996556954221429, 0.9998194495426076]","[2.77979022545667, 2.762629818463095, 2.808166036039217, 2.7486425319530534, 2.83319870681869]",0.9138564320089785,0.8728461581595071,0.9997828735776594,2.7864854637461454,0.03065348204569894
97,0.0001010460308107665,"[0.9088888117103299, 0.8947515847451466, 0.9292627400655239, 0.8879116470283226, 0.9488699460476151]","[0.8717686181457371, 0.8691589232739801, 0.8805792535558763, 0.864521589983714, 0.8852097973479738]","[0.9998174040265033, 0.9997901571471455, 0.999841682060928, 0.9996592311221675, 0.9998213754049274]","[2.78047483388257, 2.7637006651662723, 2.8096836756823285, 2.752092468134204, 2.833901118800516]",0.9139369459193876,0.8742476364614562,0.9997859699523343,2.787970552333178,0.03004505551853671
98,0.0004830030482434454,"[0.9087627731171759, 0.894445996927876, 0.9290055167433361, 0.8877796908377777, 0.9487536147124318]","[0.8703665099780035, 0.8615966029091999, 0.8730886896203338, 0.8606003975898253, 0.8829108438224539]","[0.9998120637534055, 0.9997791615881395, 0.999836907516087, 0.9996527564029755, 0.9998157979097764]","[2.778941346848585, 2.7558217614252154, 2.801931113879757, 2.7480328448305786, 2.831480256444662]",0.9137495184677196,0.8697126087839633,0.9997793374340768,2.7832414646857595,0.030614578454618502
99,0.00015193366167014227,"[0.9088087316302499, 0.8946440910794742, 0.9292627400655239, 0.8878286079306363, 0.9488299460476152]","[0.8711656370604266, 0.8687936587193391, 0.8805792535558763, 0.8634400670506056, 0.8845493112284672]","[0.9998166759576425, 0.9997850441480272, 0.9998412164026411, 0.999656619417173, 0.9998200061797088]","[2.7797910446483187, 2.7632227939468406, 2.8096832100240414, 2.750925294398415, 2.8331992634557914]",0.9138748233506998,0.873705585522943,0.9997839124210385,2.7873643212946817,0.03022232704482422
