trial_number,param_n_neighbors,param_n_trees,param_metric,param_search_k,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
53,5,44,hamming,485,"[0.8206464564239891, 0.8325520354663005, 0.8155745354146353, 0.792821130398228, 0.8475721266283694]","[0.8477570211553953, 0.8558263399239939, 0.838177924852221, 0.813352109225863, 0.8805255715359022]","[0.9703827135624252, 0.9701464140933684, 0.9477472462920298, 0.9519373751228402, 0.9710004298167246]","[2.6387861911418096, 2.658524789483663, 2.601499706558886, 2.558110614746931, 2.6990981279809962]",0.8218332568663046,0.8471277933386752,0.9622428357774776,2.631203885982457,0.04824627610779069
54,5,44,hamming,57,"[0.7998129520794025, 0.8216266888697197, 0.8026983869143537, 0.7902934769627733, 0.8050305014529772]","[0.8309419222252471, 0.8461427115730649, 0.8337197739765148, 0.8122079838769851, 0.8415458805261757]","[0.9206724631161013, 0.9481773559888899, 0.9426220173449766, 0.9309920345924594, 0.9425608946104695]","[2.551427337420751, 2.6159467564316743, 2.579040178235845, 2.533493495432218, 2.5891372765896223]",0.8038924012558454,0.8329116544355974,0.9370049531305794,2.573809008822022,0.02885893461097996
55,6,46,hamming,436,"[0.8204730196475807, 0.8323259932759163, 0.8242160539867949, 0.7930690409328364, 0.8429559753114413]","[0.8443939042381272, 0.8593943936671437, 0.8415689501362382, 0.8113521680601496, 0.8758899642150928]","[0.972139585560665, 0.9689106049629622, 0.9482236579078078, 0.9553245838690149, 0.9740476773812842]","[2.637006509446373, 2.660630991906022, 2.614008662030841, 2.559745792862001, 2.6928936169078184]",0.8226080166309139,0.8465198760633503,0.9637292219363468,2.6328571146306112,0.04492998303602354
56,17,46,hamming,439,"[0.7767674385578337, 0.7964715074620135, 0.8167271388077089, 0.7820595493596233, 0.7955474536150517]","[0.8095181548424013, 0.825322891398138, 0.8445861879943121, 0.8096443654276234, 0.8266399391699065]","[0.9856201844093782, 0.9868853605808431, 0.9788508953213924, 0.9702262942429263, 0.9854733006137226]","[2.5719057778096133, 2.6086797594409945, 2.6401642221234134, 2.561930209030173, 2.607660693398681]",0.7935146175604462,0.8231423077664763,0.9814112070336524,2.598068132360575,0.028167793410804713
57,6,49,cosine,458,"[0.8052664029745458, 0.8143755258352524, 0.8403641416996643, 0.8292270115217, 0.8423581793415614]","[0.8219221489436308, 0.8307493659991251, 0.8581627502461207, 0.8574663216417099, 0.8757488412247812]","[0.9521205903148788, 0.9595745233922436, 0.9428148664027054, 0.9608509615155745, 0.9688918962964626]","[2.5793091422330554, 2.604699415226621, 2.6413417583484904, 2.6475442946789842, 2.6869989168628052]",0.8263182522745447,0.8488098856110735,0.9568505675843729,2.6319787054699915,0.03708212657356704
58,10,49,cosine,379,"[0.7971839893896953, 0.7926245433120223, 0.8271354382150402, 0.7972235525542657, 0.8004693619192288]","[0.8252013765385352, 0.8133932741557058, 0.8519856381939015, 0.819839231467228, 0.8245152587722245]","[0.9598219022710999, 0.9635388253461545, 0.9505509832933634, 0.9698678087792493, 0.9757665582230581]","[2.58220726819933, 2.5695566428138825, 2.629672059702305, 2.586930592800743, 2.6007511789145115]",0.8029273770780504,0.826986955825519,0.963909215582585,2.5938235484861543,0.020515561588493894
59,13,48,cosine,424,"[0.7795986205320747, 0.7765232406157097, 0.7999543436651179, 0.7762997258671264, 0.7871413190473878]","[0.8099880942239855, 0.8036453771607798, 0.8308210068153263, 0.7980472237537541, 0.8148629064827952]","[0.9629520055364766, 0.967077278161857, 0.9540475611205769, 0.9737218967986777, 0.9766103650575889]","[2.552538720292537, 2.5472458959383464, 2.584822911601021, 2.548068846419558, 2.578614590587772]",0.7839034499454832,0.8114729216873282,0.9668818213350354,2.562258192967847,0.016111319230596093
60,7,46,cosine,400,"[0.80430565171044, 0.7982022892493843, 0.8334538641385733, 0.8279126153523371, 0.8095021223780714]","[0.8267105149483315, 0.816767198818312, 0.8537118977250299, 0.8590431275224667, 0.8293551546354304]","[0.9556904655761912, 0.9600215925519929, 0.9440830473549855, 0.9631535345321133, 0.9693415753667857]","[2.5867066322349626, 2.5749910806196894, 2.6312488092185884, 2.650109277406917, 2.6081988523802875]",0.8146753085657611,0.8371175787299141,0.9584580430764138,2.610250930372089,0.02768176565111835
61,5,43,cosine,458,"[0.8046993667942443, 0.8373847376439046, 0.8311000108881601, 0.8022707013644893, 0.8668889682419056]","[0.8281009749420696, 0.8593065303808636, 0.8518422057325751, 0.8194645290537835, 0.9044778188271521]","[0.9508100280798771, 0.9591240712605453, 0.9384064515954462, 0.9565921999366677, 0.9673191606050473]","[2.583610369816191, 2.655815339285313, 2.6213486682161813, 2.5783274303549404, 2.738685947674105]",0.8284687569865408,0.8526384117872887,0.9544503822955168,2.635557551069346,0.05868821496474385
62,6,43,cosine,460,"[0.80504313237894, 0.8285139108412615, 0.8398783806005639, 0.8102796431006474, 0.8412153221987042]","[0.821639642349671, 0.856045311842793, 0.8571573681679364, 0.8332614137700548, 0.8751311573459284]","[0.9521213715403463, 0.9591282019221667, 0.9408154039919558, 0.9608534392420397, 0.9688915268735427]","[2.5788041462689573, 2.643687424606221, 2.6378511527604562, 2.604394496112742, 2.6852380064181753]",0.8249860778240233,0.8486469786952767,0.9563619887140102,2.62999504523331,0.03626811462123589
63,9,44,cosine,481,"[0.8064006182025029, 0.7953925026877228, 0.8146877936263601, 0.8010968914871018, 0.8096774023540347]","[0.8358254010464098, 0.8162464070118746, 0.8413820311083663, 0.8229214317441905, 0.8366117073465494]","[0.9592575618914613, 0.9628850493441377, 0.9492156658543266, 0.9696409657378743, 0.9755738789892199]","[2.601483581140374, 2.574523959043735, 2.605285490589053, 2.5936592889691665, 2.621862988689804]",0.8054510416715445,0.8305973956514782,0.9633146243634039,2.599363061686426,0.015461775611635678
64,3,50,cosine,443,"[0.8230932365570715, 0.8374479382573189, 0.8554376243749691, 0.8360904757442964, 0.8782580130954747]","[0.832229185152692, 0.850160790458349, 0.8764182567645459, 0.8572187888877039, 0.8854556076174629]","[0.9454683019814528, 0.9514660903727687, 0.9377923232343978, 0.9556743969276756, 0.9576576579442776]","[2.600790723691216, 2.6390748190884366, 2.669648204373913, 2.648983661559676, 2.721371278657215]",0.8460654576058261,0.8602965257761508,0.9496117540921146,2.655973737474091,0.03960663846338888
65,3,47,cosine,190,"[0.8093690926227651, 0.8303929850645879, 0.8435509620437215, 0.8268364391108471, 0.8553633604153126]","[0.814951975497417, 0.8426208377679734, 0.8658946727479756, 0.8499468669249953, 0.8663521133120858]","[0.9395817679603183, 0.9510640542640897, 0.9342409535941143, 0.9560888994247159, 0.9576536771360551]","[2.5639028360805005, 2.624077877096651, 2.6436865883858114, 2.6328722054605582, 2.6793691508634536]",0.8331025678514468,0.8479532932500895,0.9477258704758587,2.628781731577395,0.03749498913445556
66,35,50,cosine,443,"[0.7283762299722406, 0.708030735088467, 0.7395201230665741, 0.7232339920039458, 0.7298655376585976]","[0.764619620065826, 0.7382575690989072, 0.7708314031418942, 0.7556303738738697, 0.7584128644085024]","[0.9736908580772493, 0.9789363384314764, 0.9729178665254153, 0.9806016262083452, 0.9868542293091436]","[2.466686708115316, 2.4252246426188506, 2.4832693927338836, 2.4594659920861606, 2.4751326313762436]",0.725805323557965,0.7575503661177999,0.978600183710326,2.461955873386091,0.020028263419073704
67,4,48,cosine,417,"[0.8098397409269421, 0.8461880720553073, 0.827197693805914, 0.8275263940628793, 0.8705256640570933]","[0.8192475212979438, 0.8593980675226824, 0.8472070293752121, 0.8481552208396792, 0.896255039886633]","[0.9426644481514882, 0.9590771536498408, 0.9384038867091563, 0.9565171670016772, 0.9616521746277426]","[2.571751710376374, 2.6646632932278305, 2.6128086098902825, 2.632198781904236, 2.7284328785714687]",0.8362555129816271,0.85405257578443,0.9516629660279812,2.6419710547940385,0.05266362406196408
68,8,49,cosine,416,"[0.8031276240036951, 0.7966966136215803, 0.8291983027276991, 0.8072718547084851, 0.8324602588424638]","[0.8291201990742958, 0.8169882939194731, 0.8498016566986084, 0.8313681781217416, 0.8587945271361253]","[0.9573347135564344, 0.9628865731195798, 0.947046461499815, 0.9690390803225118, 0.970882430583653]","[2.5895825366344254, 2.5765714806606335, 2.6260464209261225, 2.6076791131527384, 2.6621372165622423]",0.8137509307807846,0.8372145709900488,0.9614378518163988,2.612403353587232,0.02995537235400328
69,4,47,cosine,354,"[0.8098287669900421, 0.8328437647850742, 0.8271867228788707, 0.826687076207581, 0.8564324510848432]","[0.819239670603964, 0.8473887539850796, 0.847199199637421, 0.8487384825761686, 0.875783842888278]","[0.9426641242254754, 0.959077113551421, 0.9384052725160754, 0.9563521175206923, 0.9611945168960504]","[2.5717325618194815, 2.6393096323215746, 2.6127911950323672, 2.631777676304442, 2.6934108108691714]",0.8305957563892823,0.8476699899381824,0.9515386289419429,2.629804375269407,0.03950140832287016
70,12,18,cosine,385,"[0.7732054421831484, 0.7846923342498225, 0.7930589146490064, 0.7833777558121207, 0.7940322193409819]","[0.8058012205691886, 0.8090232062892561, 0.8263380841679916, 0.8035317587760583, 0.8211304819309055]","[0.9580758545151449, 0.9666133116613586, 0.9627239510471151, 0.9711848738198366, 0.9749010887579617]","[2.537082517267482, 2.560328852200437, 2.5821209498641133, 2.5580943884080156, 2.5900637900298493]",0.785673333247016,0.81316495034668,0.9666998159602833,2.5655380995539794,0.018808326212638077
71,6,49,cosine,437,"[0.8052664029745458, 0.8143755258352524, 0.8403641416996643, 0.8292210926107795, 0.8373472054046616]","[0.8219221489436308, 0.8307493659991251, 0.8581627502461207, 0.8574236044173962, 0.8686245028203728]","[0.9521207545928676, 0.9595747175859932, 0.942814941628179, 0.9608500229627669, 0.9688880146689927]","[2.5793093065110444, 2.6046996094203707, 2.6413418335739642, 2.6474947199909424, 2.674859722894027]",0.8253148737049806,0.8473764744853289,0.9568496902877598,2.6295410384780693,0.033632425116217377
72,4,45,cosine,453,"[0.8097848712424427, 0.8461880720553073, 0.8261287442573915, 0.8067826450005846, 0.8896165731480024]","[0.8188760437454754, 0.8593980675226824, 0.8457288944442263, 0.8223110372286646, 0.909100266649674]","[0.9476654647985703, 0.9584356095061776, 0.9386465580209531, 0.9565170986057413, 0.9616521498815266]","[2.5763263797864884, 2.6640217490841676, 2.610504196722571, 2.5856107808349904, 2.760368989679203]",0.8357001811407457,0.8510828619181445,0.9525833761625938,2.639366419221484,0.0677440041123863
73,3,45,cosine,403,"[0.8123396580871309, 0.8507702976537524, 0.8554220509856084, 0.816837632395802, 0.85615274993758]","[0.8206568306754892, 0.8618472846048335, 0.8764027009532817, 0.8309249902041657, 0.8710083667652049]","[0.9423874940696335, 0.9510209563521522, 0.9377919349053867, 0.9560525057970767, 0.960156918689696]","[2.5753839828322533, 2.6636385386107384, 2.669616686844277, 2.6038151283970445, 2.687318035392481]",0.8383044778119748,0.8521680346405951,0.949481961962789,2.639954474415359,0.04280067608189858
74,3,45,cosine,413,"[0.8123286841502312, 0.8507702976537524, 0.8554330219126517, 0.816837632395802, 0.85615274993758]","[0.8204623966879347, 0.8618472846048335, 0.8764105384640739, 0.8309249902041657, 0.871012320639299]","[0.942387484226932, 0.9510209695131863, 0.9377919753262363, 0.95605274052813, 0.9601569387183038]","[2.575178565065098, 2.6636385517717724, 2.6696355357029615, 2.603815363128098, 2.6873220092951824]",0.8383044772100036,0.8521315061200614,0.9494820216625577,2.639918004992622,0.04286614381225953
75,3,45,cosine,394,"[0.8123797382474516, 0.8507702976537524, 0.855417448523291, 0.816837632395802, 0.85615274993758]","[0.8206793707503208, 0.8618472846048335, 0.8758929880799711, 0.8309218827777473, 0.8710083667652049]","[0.9423875425973504, 0.951021312453471, 0.9377917191556715, 0.9560524879818618, 0.960156918689696]","[2.5754466515951226, 2.663638894712057, 2.6691021557589334, 2.603812003155411, 2.687318035392481]",0.8383115733515755,0.8520699785956156,0.9494819961756102,2.6398635481228014,0.04271145536448158
76,3,45,cosine,396,"[0.8123396580871309, 0.8507702976537524, 0.855417448523291, 0.8161229154146702, 0.85615274993758]","[0.8180209430116365, 0.8618472846048335, 0.8758929880799711, 0.8305539582403557, 0.8710083667652049]","[0.942388468860645, 0.951021312453471, 0.9377917191556715, 0.9556743351064493, 0.960156918689696]","[2.5727490699594124, 2.663638894712057, 2.6691021557589334, 2.6023512087614753, 2.687318035392481]",0.8381606139232849,0.8514647081404003,0.9494065508531866,2.639031872916872,0.04377250737444587
77,3,45,cosine,393,"[0.8123797382474516, 0.8507702976537524, 0.855417448523291, 0.8160829154146699, 0.85615274993758]","[0.8206793707503208, 0.8618472846048335, 0.8758929880799711, 0.8305282076745181, 0.8710083667652049]","[0.9423875425973504, 0.9510212321993053, 0.9377917191556715, 0.9556743012960627, 0.960156918689696]","[2.5754466515951226, 2.6636388144578915, 2.6691021557589334, 2.6022854243852507, 2.687318035392481]",0.8381606299553491,0.8519912435749697,0.9494063427876173,2.639558216317936,0.04297272072412763
78,3,45,cosine,398,"[0.8123396580871309, 0.8507702976537524, 0.855417448523291, 0.8168776323958022, 0.8562705042258721]","[0.8204243875203442, 0.8618472846048335, 0.8758929880799711, 0.8309476348164874, 0.8710155313968451]","[0.9423888725259257, 0.9510209563521522, 0.9377917191556715, 0.9560525217922486, 0.960274811023706]","[2.5751529181334005, 2.6636385386107384, 2.6691021557589334, 2.6038777890045384, 2.687560846646423]",0.8383351081771698,0.8520255652836962,0.9495057761699407,2.639866449630807,0.04284301363466794
79,3,45,cosine,367,"[0.8124616125828874, 0.8374369643204191, 0.855417448523291, 0.816833031521636, 0.8553527499375798]","[0.8206551090578011, 0.8498458089763734, 0.8758929880799711, 0.830914171976288, 0.8705085902536581]","[0.9424466042237184, 0.9512172619936902, 0.9377915683044021, 0.9560912380146537, 0.9601563668928905]","[2.575563325864407, 2.6385000352904826, 2.669102004907664, 2.6038384415125777, 2.6860177070841287]",0.8355003613771625,0.8495633336688184,0.9495406078858709,2.6346043029318524,0.04069639173365607
80,4,48,cosine,412,"[0.8098397409269421, 0.8461880720553073, 0.827197693805914, 0.8275263940628793, 0.8705256640570933]","[0.8192475212979438, 0.8593980675226824, 0.8472070293752121, 0.8481552208396792, 0.896255039886633]","[0.9426644481514882, 0.9590771511872797, 0.9384041616300742, 0.95651715533827, 0.9616520122808021]","[2.571751710376374, 2.6646632907652696, 2.6128088848112005, 2.6321987702408287, 2.7284327162245283]",0.8362555129816271,0.85405257578443,0.9516629857175829,2.6419710744836404,0.05266354052783798
81,4,47,cosine,409,"[0.8098287669900421, 0.8461880720553073, 0.8271867228788707, 0.8267826450005846, 0.8705256640570933]","[0.819239670603964, 0.8593980675226824, 0.847199199637421, 0.8489831065055121, 0.896255039886633]","[0.9476645282603703, 0.9590775081190196, 0.9384053116044272, 0.9565170997929208, 0.9616520122808021]","[2.5767329658543763, 2.6646636476970094, 2.612791234120719, 2.6322828512990175, 2.7284327162245283]",0.8361023741963797,0.8542150168312425,0.952663292011508,2.64298068303913,0.05135524782142811
82,4,47,cosine,347,"[0.8098287669900421, 0.8307385016271793, 0.8271867228788707, 0.826687076207581, 0.8564324510848432]","[0.8204478727224772, 0.8461148453311683, 0.847199199637421, 0.8487384825761686, 0.875783842888278]","[0.9398072015188766, 0.959075756092154, 0.9384039331220212, 0.9559732929314373, 0.9611945168960504]","[2.570083841231396, 2.635929103050502, 2.612789855638313, 2.631398851715187, 2.6934108108691714]",0.8301747037577034,0.8476568486311027,0.9508909401121078,2.628722492500914,0.03983972140383
83,8,48,cosine,410,"[0.8031276240036951, 0.7970166136215802, 0.8291983027276991, 0.8080324906005376, 0.8100727499728613]","[0.8291201990742958, 0.817159574966562, 0.8498016566986084, 0.8318006501273202, 0.830380512215137]","[0.9567607942751978, 0.9628862548661714, 0.947046635905442, 0.9694183387257805, 0.9709630445243075]","[2.5890086173531888, 2.5770624434543135, 2.6260465953317493, 2.609251479453638, 2.611416306712306]",0.8094895561852746,0.8316525186163848,0.9614150136593798,2.602557088461039,0.01737006358764256
84,3,50,cosine,392,"[0.8185264109775876, 0.837116964320419, 0.8550838969510864, 0.8360904757442964, 0.8582580130954747]","[0.8288641507462639, 0.8496758999241986, 0.8757138255383033, 0.8572156787787135, 0.8721168437278938]","[0.9454626341525312, 0.9514659336289064, 0.9377919583453729, 0.9558767660404512, 0.9576559492786124]","[2.5928531958763825, 2.638258797873524, 2.6685896808347627, 2.649182920563461, 2.688030806101981]",0.8410151522177728,0.8567172797430747,0.9496506482891748,2.6473830802500222,0.032130850499602986
85,7,50,cosine,370,"[0.8114109148683346, 0.7842762978001732, 0.8330401072867751, 0.8278957285225792, 0.8072081768050887]","[0.8380290603650902, 0.8083671194793888, 0.8535544674397864, 0.8587892379428116, 0.8275194756047116]","[0.9558016419644028, 0.9600212488576624, 0.9440148260993182, 0.9631927398092464, 0.9668407482426509]","[2.6052416171978274, 2.552664666137224, 2.63060940082588, 2.649877706274637, 2.601568400652451]",0.8127662450565902,0.8372518721663577,0.9579742409946561,2.6079923582176034,0.03278993844489942
86,4,50,cosine,409,"[0.818087861227694, 0.8325347387219739, 0.827191325341188, 0.8275263940628793, 0.8705256640570933]","[0.8300077178252222, 0.8472266056204053, 0.8481106038426556, 0.8481552208396792, 0.896255039886633]","[0.9457407398919168, 0.9590768622978675, 0.9384042492836961, 0.9565167235275328, 0.9591512695911664]","[2.593836318944833, 2.6388382066402465, 2.61370617846754, 2.6321983384300913, 2.725931973534893]",0.8351731966821656,0.853951037602919,0.9517779689184358,2.6409022032035208,0.04530982323714257
87,27,50,cosine,408,"[0.7497587025475089, 0.7234941099954589, 0.755487574750047, 0.7374871852665044, 0.7512182035893228]","[0.7917635534547539, 0.7578069698888806, 0.7819621821045314, 0.76908409751508, 0.7823501001474097]","[0.9728426228713927, 0.9784349069046309, 0.9729155081514661, 0.980618663930451, 0.9833189710221801]","[2.5143648788736552, 2.4597359867889703, 2.5103652650060444, 2.4871899467120357, 2.5168872747589126]",0.7434891552297683,0.776593380622131,0.9776261345760243,2.4977086704279237,0.02171637990799765
88,4,48,cosine,335,"[0.8098688471503628, 0.8297893706780484, 0.8271867228788707, 0.8273908252698757, 0.8564324510848432]","[0.821575816058542, 0.8455860079516822, 0.847199199637421, 0.8478887249736071, 0.875783842888278]","[0.9398070313870952, 0.9590751082867374, 0.938404068950871, 0.9563512528077974, 0.9586939182956878]","[2.571251694596, 2.6344504869164678, 2.612789991467163, 2.6316308030512805, 2.690910212268809]",0.8301336434124001,0.8476067183019061,0.9504662759456378,2.628206637659944,0.038636737310868786
89,9,47,cosine,375,"[0.8045193893927567, 0.7784651126878525, 0.822127417369616, 0.7995864168816158, 0.8021170443323615]","[0.8304129041774657, 0.804272711594438, 0.8453042174917387, 0.8210755703907577, 0.8258300701723397]","[0.9592514635688858, 0.9633273894026203, 0.9492146106515595, 0.9697158124621903, 0.9755685860217923]","[2.594183757139108, 2.5460652136849107, 2.6166462455129142, 2.590377799734564, 2.6035157005264935]",0.8013630761328405,0.825379094765348,0.9634155724214096,2.5901577433195984,0.023834781940991215
90,4,48,manhattan,420,"[0.8108327302037588, 0.8115858339022882, 0.8151574397588619, 0.7857388232952122, 0.8359352963389094]","[0.8195040405970306, 0.8236024906148117, 0.8334607977933906, 0.8003033103867869, 0.8484630938852543]","[0.9348986405142655, 0.9548723208312563, 0.9398062036265086, 0.9489514417893216, 0.9511974167129924]","[2.565235411315055, 2.5900606453483563, 2.588424441178761, 2.534993575471321, 2.635595806937156]",0.811850024699806,0.8250667466554548,0.9459452046948689,2.58286197605013,0.033062662737072646
91,3,50,cosine,385,"[0.817465428170166, 0.837116964320419, 0.8550838969510864, 0.8360904757442964, 0.8582580130954747]","[0.8280876097945788, 0.8496758999241986, 0.8757138255383033, 0.8572156787787135, 0.8721168437278938]","[0.9449495768883278, 0.9514659336289064, 0.9377918146804625, 0.9557128313326921, 0.9576559387763429]","[2.5905026148530723, 2.638258797873524, 2.6685895371698525, 2.649018985855702, 2.6880307955997114]",0.8408029556562884,0.8565619715527376,0.9495152190613464,2.646880146270372,0.032930235119454955
92,7,50,cosine,362,"[0.8114109148683346, 0.7842762978001732, 0.8330355048244578, 0.8278847606037416, 0.8072081768050887]","[0.8378738585769726, 0.8083671194793888, 0.8535467629669546, 0.8585945998722501, 0.8275194756047116]","[0.9558014998145731, 0.9600212488576624, 0.9440147885179435, 0.9631887621463626, 0.9663854050678923]","[2.60508627325988, 2.552664666137224, 2.630597056309356, 2.649668122622354, 2.6011130574776926]",0.8127631309803591,0.8371803633000555,0.9578823408808868,2.6078258351613015,0.03275553902560937
93,4,49,cosine,385,"[0.8109825980697991, 0.8325347387219739, 0.8271867228788707, 0.8267207091629097, 0.8571923307237599]","[0.8198457571511484, 0.8472266056204053, 0.847199199637421, 0.8475512194854449, 0.876249626995766]","[0.9432361448520955, 0.9590766120045146, 0.9384041271642642, 0.9559742733536355, 0.9616506595001444]","[2.574064500073043, 2.6388379563468938, 2.612790049680556, 2.6302462020019903, 2.6950926172196703]",0.8309234199114627,0.8476144817780371,0.951668363374931,2.6302062650644307,0.03934455164317985
94,7,49,cosine,428,"[0.8043166256473399, 0.8003075524072791, 0.8333690563966624, 0.8271519794602845, 0.8310449795209284]","[0.8267183466609295, 0.8181843498150267, 0.8537259045700352, 0.8586106173658853, 0.8568968267236372]","[0.9562641785122413, 0.9600223438000648, 0.9440158954822222, 0.9627756556239574, 0.969342365383562]","[2.5872991508205105, 2.5785142460223707, 2.6311108564489194, 2.6485382524501273, 2.6572841716281275]",0.8192380386864988,0.8428272090271027,0.9584840877604096,2.620549335474011,0.031990301376412275
95,22,46,cosine,403,"[0.7601301551587903, 0.7411313688776375, 0.7667009710252429, 0.7602001206340655, 0.7631692476567402]","[0.79688077205162, 0.7718977309872463, 0.7988882130142483, 0.7900061302279046, 0.7955268673706306]","[0.9702124655212426, 0.9782561088149189, 0.9578478682661431, 0.9786929244915393, 0.9847750976542945]","[2.5272233927316528, 2.4912852086798027, 2.5234370523056344, 2.5288991753535095, 2.5434712126816654]",0.7582663726704955,0.7906399427303299,0.9739568929496277,2.522863208350453,0.017190888913024838
96,4,48,cosine,416,"[0.8098397409269421, 0.8461880720553073, 0.827197693805914, 0.8275263940628793, 0.8705256640570933]","[0.8192435753624698, 0.8593980675226824, 0.8472070293752121, 0.8481552208396792, 0.896255039886633]","[0.9426649648277506, 0.9590771536498408, 0.9384038867091563, 0.9565171670016772, 0.9616521746277426]","[2.571748281117163, 2.6646632932278305, 2.6128086098902825, 2.632198781904236, 2.7284328785714687]",0.8362555129816271,0.8540517865973353,0.9516630693632335,2.6419703689421956,0.052664538556365555
97,5,50,cosine,412,"[0.8120426900719235, 0.821162232365806, 0.8316397748154837, 0.8219570653319375, 0.8630149334126506]","[0.8376302521996586, 0.8331278579111959, 0.8526086885007141, 0.8459710194403278, 0.8992503434741665]","[0.9488924643984319, 0.9595694987697676, 0.9384083091046679, 0.9562133562614821, 0.9648361520916953]","[2.598565406670014, 2.6138595890467693, 2.6226567724208656, 2.624141441033747, 2.7271014289785125]",0.8299633391995602,0.8537176323052126,0.953583956125209,2.6372649276299813,0.04582943130855007
98,9,47,euclidean,446,"[0.7939177520412878, 0.7886958409898758, 0.7925000471296738, 0.787062158590658, 0.7858110458980668]","[0.8231972420742301, 0.8158193104543673, 0.8204823452950607, 0.8165007544151008, 0.8152402417369069]","[0.9486589795581534, 0.9591443130370695, 0.9454596242134558, 0.9663320920303659, 0.9722011667199137]","[2.565773973673671, 2.5636594644813124, 2.5584420166381903, 2.5698950050361247, 2.573252454354887]",0.7895973689299125,0.8182479787951331,0.9583592351117917,2.566204582836837,0.00510317929583786
99,7,48,cosine,430,"[0.8043166256473399, 0.8003075524072791, 0.8333690563966624, 0.827162499245371, 0.8310369646016348]","[0.8267183466609295, 0.8181843498150267, 0.8537259045700352, 0.8586610781432289, 0.8568781868475329]","[0.9556920273829096, 0.9600224061504321, 0.9440158930200393, 0.9627757162767512, 0.9693423435493516]","[2.586726999691179, 2.578514308372738, 2.631110853986737, 2.648599293665351, 2.657257494998519]",0.8192385396596574,0.8428335732073506,0.9583696772758967,2.6204417901429045,0.03211439202204359
