trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
13,32,relu,0.006294479349684617,32,0.002395045347225772,"[0.7771947368451483, 0.7962996360855094, 0.7759014109334911, 0.7768085937718736, 0.808231581791538]","[0.8038547871016662, 0.81600072223003, 0.7922796438415844, 0.7954052649232178, 0.8420540029356056]","[0.9997368246135782, 0.9998599909618322, 0.9997571502725134, 0.9998944349271093, 0.9998878451318645]","[2.580786348560393, 2.6121603492773717, 2.567938205047589, 2.572108293622201, 2.650173429859008]",0.786887191885512,0.8099188842064209,0.9998272491813796,2.596633325273312,0.03093103634431419
14,64,relu,0.03376411766700481,128,0.0001151573867271171,"[0.9129850471668823, 0.8637680506260516, 0.8572461332296313, 0.9183389583310223, 0.8632239425759194]","[0.912610715492964, 0.8917498548277635, 0.8766844071924809, 0.9118729484293169, 0.8912286122871982]","[0.9998172827803183, 0.999819822637253, 0.9997835362203712, 0.9997980178880355, 0.9998221261677894]","[2.8254130454401647, 2.7553377280910683, 2.7337140766424834, 2.8300099246483743, 2.754274681030907]",0.8831124263859014,0.8968293076459446,0.9998081571387534,2.7797498911706,0.03993852996839864
15,256,tanh,0.08380007732557918,128,0.00011579217536426934,"[0.8419557402819582, 0.8811991976391608, 0.7998392348060765, 0.8235659483494144, 0.8420289377723091]","[0.8341972066913069, 0.8723817835645825, 0.8103608082044207, 0.8517025061376907, 0.8691601221837927]","[0.9995219549080606, 0.9990142503500792, 0.9973020644039791, 0.9982516723231025, 0.9995891857146307]","[2.675674901881326, 2.7525952315538227, 2.607502107414476, 2.6735201268102076, 2.7107782456707326]",0.8377178117697838,0.8475604853563586,0.9987358255399703,2.6840141226661127,0.04786113623110548
16,64,relu,0.023939737955361893,128,0.00024530556028998945,"[0.9042726476571497, 0.9084911387285279, 0.8637311575563968, 0.8955061642098233, 0.8998605844278694]","[0.9288131173830897, 0.9140520701895888, 0.8932060341791683, 0.9067865487243583, 0.9139776941411207]","[0.9998530312290574, 0.999859132699468, 0.9998349990481665, 0.9998988088881119, 0.9997997139616862]","[2.8329387962692967, 2.8224023416175847, 2.7567721907837317, 2.8021915218222935, 2.8136379925306763]",0.8943723385159534,0.9113670929234653,0.9998491371652982,2.805588568604717,0.026420105269190523
17,64,relu,0.0014258133518412998,128,0.00025152370582421773,"[0.8729439296349223, 0.9170198973245286, 0.8726513593557117, 0.9283173919134398, 0.8944703155481853]","[0.8951376426367665, 0.9350366738717439, 0.8980713782352087, 0.9458564441450679, 0.9135204235878257]","[0.9998993314463283, 0.9999029525520986, 0.9998533308328246, 0.9999311748405191, 0.9999291629137419]","[2.767980903718017, 2.8519595237483713, 2.770576068423745, 2.8741050108990267, 2.807919902049753]",0.8970805787553575,0.9175245124953225,0.9999031905171025,2.8145082817677824,0.04264412896010955
18,64,logistic,0.0013932411867213742,128,0.0002658918052069823,"[0.8705022741022874, 0.891650130767831, 0.8696555489173547, 0.8557841976428691, 0.8906070147487681]","[0.884180049721031, 0.9164194411675267, 0.8992590650864759, 0.8879930154478544, 0.9111605367862795]","[0.9998862433264973, 0.9998976206664776, 0.9998485496248191, 0.9999054868315984, 0.9999101706968833]","[2.754568567149816, 2.8079671926018355, 2.7687631636286496, 2.7436826999223216, 2.801677722231931]",0.875639833235822,0.8998024216418334,0.9998896142292552,2.775331869106911,0.0254365910703455
19,64,tanh,0.0015928196946792396,64,0.0003617016501181717,"[0.8929160535735755, 0.8912441943812385, 0.8733624457148075, 0.9293635469883373, 0.861946712735039]","[0.9071426627355816, 0.9130404494129803, 0.9014050744858255, 0.9476095060247554, 0.8903216869761695]","[0.9999034484424192, 0.9999057527184917, 0.999848342843377, 0.9999320548884744, 0.9999175828405089]","[2.7999621647515767, 2.8041903965127104, 2.77461586304401, 2.876905107901567, 2.752185982551717]",0.8897665906785995,0.9119038759270625,0.9999014363466543,2.8015719029523165,0.042071692989179996
20,64,relu,0.0004519330879920798,256,0.00021828108524762725,"[0.8666977715377437, 0.879796222257589, 0.866796512302883, 0.8753565744137503, 0.865148193229262]","[0.884901036765467, 0.910207486428651, 0.9008420538295152, 0.911234153519166, 0.8936588738636257]","[0.9998937073456514, 0.9998889028190454, 0.9998582539011062, 0.9999328787347695, 0.9999229292496473]","[2.751492515648862, 2.7898926115052856, 2.767496820033504, 2.7865236066676857, 2.758729996342535]",0.8707590547482458,0.900168720881285,0.999899334410044,2.7708271100395745,0.015107156477063047
21,64,tanh,0.0020222719095458483,64,0.0002887640577211765,"[0.8891015439757259, 0.8862513763266004, 0.8665833716297691, 0.9262029802713537, 0.9159504995772345]","[0.9048426392697831, 0.9137981022920549, 0.896614527897914, 0.9463814172313288, 0.9393461258936103]","[0.9998848928186945, 0.9999008576845566, 0.9998539391379555, 0.9999224733629574, 0.9999245615149644]","[2.7938290760642035, 2.799950336303212, 2.763051838665638, 2.87250687086564, 2.8552211869858093]",0.8968179543561368,0.9201965625169383,0.9998973449038256,2.8169118617769007,0.04069353724054362
22,64,tanh,0.002937017460500625,64,0.0008089516322702887,"[0.8950903801702562, 0.9033719542990363, 0.860456342261008, 0.9171455419449457, 0.9150517918584714]","[0.9115917389111935, 0.9185773326370041, 0.8861694587488377, 0.9454920135587547, 0.9363476810364487]","[0.9998760357112974, 0.9999017554720411, 0.9998588775121979, 0.9999120102882021, 0.9999176514864064]","[2.806558154792747, 2.821851042408081, 2.7464846785220436, 2.8625495657919022, 2.8513171243813265]",0.8982232021067436,0.9196356449784477,0.999893266094029,2.8177521131792203,0.040876826944808854
23,64,tanh,0.003243929300163221,64,0.0009783889330748125,"[0.8950839966397145, 0.8995236604235796, 0.8582953102253597, 0.9153579090045425, 0.9079247834608123]","[0.9114415274421426, 0.917673553187662, 0.884616222568435, 0.9418856230856556, 0.931233266383763]","[0.9998717402087699, 0.9998961719407462, 0.9998549990895075, 0.9999102099667694, 0.9999176786317066]","[2.806397264290627, 2.8170933855519875, 2.7427665318833023, 2.8571537420569673, 2.839075728476282]",0.8952371319508018,0.9173700385335316,0.9998901599675,2.8124973304518335,0.03904183688724945
24,16,tanh,0.0001851789094297829,64,0.0006796508609988792,"[0.7411287816340466, 0.7832781430959237, 0.7778884051671211, 0.8120526325643411, 0.7251081955136455]","[0.7679075921470822, 0.8089867779906434, 0.7987093984060252, 0.8479011183690477, 0.7530386698078442]","[0.9998323554725274, 0.9998282381317124, 0.9998169242944686, 0.9998818400538455, 0.999750074732366]","[2.5088687292536562, 2.5920931592182797, 2.576414727867615, 2.6598355909872344, 2.4778969400538555]",0.7678912315950156,0.7953087113441285,0.9998218865369839,2.5630218294761287,0.06415016979103046
25,32,tanh,0.0021343439669729634,64,0.00033874780255193103,"[0.8848895118241288, 0.9076453611642092, 0.8828127469276992, 0.9136117698141178, 0.9110576582945962]","[0.9026839871025051, 0.9252012334179186, 0.9118928837193511, 0.939414773083428, 0.9346175613538705]","[0.9998980684140986, 0.9999170805852706, 0.9998084071168628, 0.9999246106389215, 0.9999173709207488]","[2.7874715673407326, 2.8327636751673984, 2.794514037763913, 2.852951153536467, 2.8455925905692157]",0.9000034096049502,0.9227620877354147,0.9998931075351806,2.822658604875545,0.026743084781500365
26,32,tanh,0.002260207741996696,64,0.0016071867964867184,"[0.8334846487804322, 0.8875118739347608, 0.8596035571895905, 0.8590092300232358, 0.8607680295084716]","[0.856526520021052, 0.9150989267692878, 0.8824650525040881, 0.8919948140151688, 0.8869219287666477]","[0.9998814023646054, 0.9998743430451104, 0.9998080859179974, 0.9999013116354258, 0.9999097813922845]","[2.6898925711660895, 2.802485143749159, 2.7418766956116762, 2.7509053556738303, 2.747599739667404]",0.8600754678872982,0.8866014484152489,0.9998749848710847,2.746551901173632,0.03572314482392959
27,32,tanh,0.00041978905268568486,64,0.000709375886959021,"[0.7675311920240108, 0.8759053029963969, 0.8437272502281139, 0.8662580410331203, 0.8626482598222023]","[0.7981953503657182, 0.9004832614203466, 0.8779345540206128, 0.9046865053071168, 0.8911121748156287]","[0.9997751064159711, 0.9998803675917566, 0.9998471578464327, 0.9999195269483043, 0.9999116884012931]","[2.5655016488057, 2.7762689320085, 2.7215089620951596, 2.7708640732885415, 2.7536721230391237]",0.8432140092207687,0.8744823691858846,0.9998667694407516,2.7175631478474047,0.07839577128536339
28,32,tanh,0.0007091539247109344,64,0.004675021213896488,"[0.7649132354116724, 0.7972487069430909, 0.7946934495499574, 0.7902959137160412, 0.7964951332798601]","[0.7951416649628303, 0.8274158205518981, 0.8153386807889683, 0.8073030916820091, 0.8279887746397645]","[0.9997116656621707, 0.9998583984127888, 0.9998059985638562, 0.9998714082709749, 0.9998823841610168]","[2.5597665660366733, 2.624522925907778, 2.609838128902782, 2.597470413669025, 2.624366292080641]",0.7887292877801244,0.8146376065250941,0.9998259710141616,2.6031928653193797,0.023941741523514803
29,128,tanh,0.010078641600946028,64,0.0007607618294945237,"[0.7967603487197149, 0.8654957001883955, 0.8732359857903863, 0.8622521268052218, 0.8318463151927534]","[0.812857044836181, 0.8774345295951551, 0.8918682056276234, 0.8698664884422476, 0.8638620445046876]","[0.9997989770848634, 0.9998552793380375, 0.9997565019617533, 0.9998413727956589, 0.9998365545271014]","[2.6094163706407594, 2.742785509121588, 2.764860693379763, 2.731959988043128, 2.6955449142245422]",0.8459180953392943,0.8631776626011789,0.9998177371414829,2.7089134950819562,0.054565446752487416
30,32,tanh,0.003320662834531171,64,0.00040509028655836627,"[0.8804453011295909, 0.9090547831432173, 0.8695723051653474, 0.9055531812200551, 0.9080748430781125]","[0.8998910592342678, 0.9286133801806489, 0.8943878771291562, 0.9375514653102104, 0.9293146838222]","[0.999890498365131, 0.9999026162413196, 0.9997992586703329, 0.9999106365840597, 0.9999114139682815]","[2.7802268587289896, 2.837570779565186, 2.7637594409648365, 2.843015283114325, 2.837300940868594]",0.8945400827472646,0.9179516931352966,0.9998828847658249,2.8123746606483864,0.033442285664453654
31,64,tanh,0.0011470871203814238,256,0.00018087111119582686,"[0.8904059505092866, 0.9128694315728958, 0.8799825657458312, 0.9218437988709569, 0.9095000597798334]","[0.9030494614531421, 0.9278711382846743, 0.9084540717945296, 0.9465385235826007, 0.9359594604187029]","[0.9999061177489819, 0.999923210382798, 0.999877852952747, 0.9999377208003896, 0.9999284826227759]","[2.7933615297114107, 2.840663780240368, 2.788314490493108, 2.8683200432539473, 2.845388002821312]",0.9029203612957607,0.9243745311067298,0.9999146769015385,2.827209569304029,0.03117710456543357
32,64,tanh,0.00024947001325336884,256,0.00016479289943136647,"[0.8586709648824088, 0.8736201455959687, 0.8351675920458824, 0.8660302361199449, 0.8915250728657828]","[0.8802238925764533, 0.903200407526309, 0.8698201479191112, 0.9051009696186089, 0.9107086802588494]","[0.9998882647013028, 0.9998805373829378, 0.9998601251660196, 0.9999217570760601, 0.999925526984105]","[2.738783122160165, 2.7767010905052154, 2.7048478651310135, 2.771052962814614, 2.802159280108737]",0.8650028023019974,0.8938108195798664,0.9998952422620849,2.758708864143949,0.03365138344025415
33,16,tanh,0.001081143749727033,256,0.0003688171994828302,"[0.866757620242394, 0.8940980879087489, 0.8437473868778731, 0.8730800640182868, 0.8207354813246335]","[0.8829744115826577, 0.9193381954473447, 0.8707445961304435, 0.9105632786036544, 0.8585430095557975]","[0.9998822736624932, 0.9998869927729714, 0.9998285876801021, 0.9999226035734954, 0.9998993481034237]","[2.749614305487545, 2.813323276129065, 2.714320570688419, 2.7835659461954365, 2.679177838983855]",0.8596837280743872,0.8884326982639795,0.9998839611584971,2.7480003874968637,0.047760792958561886
34,64,tanh,0.0008862088627263995,256,0.00016793753733246314,"[0.8925151180378181, 0.8959905683565652, 0.8792446312434582, 0.9236438051565282, 0.9105538013646377]","[0.9033678623330588, 0.9228745740382861, 0.90822807259541, 0.9470810151112425, 0.9360330710172885]","[0.9999037218750213, 0.9999137206434513, 0.9998716770795878, 0.9999381902124154, 0.9999300346617853]","[2.7957867022458984, 2.8187788630383026, 2.787344380918456, 2.870663010480186, 2.8465169070437115]",0.9003895848318015,0.9235169190190572,0.9999114688944521,2.823817972745311,0.031148569250825955
35,32,tanh,0.0008063882320111464,256,0.0001662551593377716,"[0.873210910761456, 0.8863614271858438, 0.8547522043432465, 0.8840848721690016, 0.8902525537341123]","[0.8927173874792529, 0.9134248584472373, 0.8854004485331707, 0.918281511496329, 0.9118866738714769]","[0.9998741764655551, 0.9998857128495644, 0.9998607617291603, 0.9999302000196496, 0.9999165537672379]","[2.765802474706264, 2.7996719984826455, 2.7400134146055772, 2.80229658368498, 2.802055781372827]",0.877732393638732,0.9043421759654933,0.9998934809662334,2.7819680505704585,0.02510662574310133
36,128,logistic,0.0003138215321743422,256,0.0005518952978916098,"[0.7764639468987579, 0.7896662617227144, 0.768539769120121, 0.759396446389147, 0.7974761793874064]","[0.799627960632574, 0.8140966243458592, 0.7902794949566528, 0.7838923867220882, 0.8277809879445475]","[0.9998526866327109, 0.9998603807813651, 0.9998403064338416, 0.9998658729848985, 0.9998960549915316]","[2.5759445941640426, 2.6036232668499384, 2.5586595705106157, 2.5431547060961335, 2.6251532223234855]",0.7783085207036293,0.8031354909203443,0.9998630603648696,2.581307071988843,0.029724622679137305
37,64,tanh,0.0001595270320853074,256,0.00011694462153657845,"[0.8478908006547198, 0.8603751633791922, 0.8361554538714735, 0.8302183648336634, 0.8115374692984585]","[0.8699945215277826, 0.8831217764873202, 0.8703052759354698, 0.8652641206216155, 0.8416883794203709]","[0.9998756959876804, 0.9998755134947075, 0.9998637836395687, 0.9999091526998355, 0.999901186793125]","[2.717761018170183, 2.7433724533612196, 2.706324513446512, 2.6953916381551144, 2.6531270355119543]",0.8372354504075015,0.8660748147985118,0.9998850665229835,2.7031953317289967,0.029677884095222085
38,64,tanh,0.0006689514849851689,256,0.0004795771115117807,"[0.8859108641040896, 0.9055024872517672, 0.8783405616410791, 0.9183617187506052, 0.8894833874821557]","[0.9011311659629817, 0.9308938078629716, 0.9078484668285554, 0.9447605049806169, 0.9093955446457119]","[0.9999041866211207, 0.9999094975509176, 0.9998667029675239, 0.9999336963653858, 0.9999301753971734]","[2.786946216688192, 2.8363057926656565, 2.786055731437158, 2.863055920096608, 2.7988091075250408]",0.8955198038459393,0.9188058980561674,0.9999088517804242,2.814234553682531,0.030487076465277377
39,32,logistic,1.0232071938037312e-05,256,0.0016370759732005774,"[0.10241127845116069, 0.10332837212187922, 0.10274767330238763, 0.10370219044950922, 0.10262322135611587]","[0.09871942686364972, 0.09910026655197171, 0.09884320766928438, 0.0994113172273818, 0.09868093267600864]","[0.7304607691657418, 0.717602822710575, 0.7271050636501566, 0.7242798694836544, 0.7208726634915008]","[0.9315914744805522, 0.9200314613844258, 0.9286959446218286, 0.9273933771605454, 0.9221768175236253]",0.10296254713621053,0.09895103019765925,0.7240642377003257,0.9259778150341955,0.004259387767552574
40,16,tanh,0.00010421991188507298,256,0.00018176796967541946,"[0.7025991130810982, 0.7304153778762453, 0.7079271301395006, 0.7172532887002336, 0.7253357069217883]","[0.7324646258016473, 0.7557057167954639, 0.7379188852553589, 0.74644713219105, 0.7531098940252682]","[0.9995266320046687, 0.9997361128501088, 0.9994792574330489, 0.9996141786311177, 0.9997253303810437]","[2.434590370887414, 2.485857207521818, 2.4453252728279082, 2.463314599522401, 2.4781709313281]",0.7167061233437731,0.7451292508137577,0.9996163022599976,2.461451676417528,0.019288465689417885
41,64,tanh,0.002145846603899847,64,0.00031043782340350195,"[0.8961356071270977, 0.8862513763266004, 0.8789270077221115, 0.9088262725257031, 0.9160304995772344]","[0.9114899146466989, 0.9137981022920549, 0.906148095036237, 0.9364441589372627, 0.9393911911581482]","[0.9999019648861298, 0.9999005180646896, 0.9998390755629161, 0.999933934341139, 0.9999229619719092]","[2.8075274866599265, 2.799949996683345, 2.7849141783212645, 2.845204365804105, 2.8553446527072914]",0.8972341526557495,0.9214542924140805,0.9998996909653567,2.8185881360351863,0.027067023612501996
42,64,tanh,0.002818587359264798,64,0.00031042998581275926,"[0.9129056644257574, 0.9152097553891749, 0.8657424745068377, 0.9113002314355065, 0.9170330078726875]","[0.9305984351373661, 0.9290443720163456, 0.895819868950742, 0.9374360770607736, 0.9364948202690442]","[0.9998854101119128, 0.999918255910241, 0.9998523733532069, 0.9999346812001498, 0.9999214508609271]","[2.843389509675036, 2.8441723833157617, 2.7614147168107865, 2.84867098969643, 2.8534492790026587]",0.9044382267259928,0.9258787146868543,0.9999024342872875,2.8302193757001346,0.03458991298581437
43,64,tanh,0.004542873875129158,64,0.0001463580578794661,"[0.8909231458128821, 0.9083372149315372, 0.8620442275082361, 0.9251339247599369, 0.9330767335479183]","[0.9003795885082755, 0.9261017258237954, 0.885155383573421, 0.9478542361114967, 0.9297405570480088]","[0.9998454679724397, 0.9999067535871581, 0.9998506833317171, 0.9999356586847994, 0.9999075593600136]","[2.791148202293597, 2.8343456943424905, 2.7470502944133743, 2.8729238195562328, 2.862724849955941]",0.9039030493121022,0.9178462982129995,0.9998892245872255,2.821638572112327,0.04684613881543831
44,64,tanh,0.0050561600570874134,64,0.00010361238571024788,"[0.9117192609958262, 0.8874822363916036, 0.8700198927906481, 0.9249580018698853, 0.8917827707848568]","[0.9235901174238159, 0.9160407627454805, 0.8944074630565411, 0.9478867616884321, 0.9160447290095054]","[0.9998882862404619, 0.9998997521594114, 0.9998488153929505, 0.9999345646428105, 0.9999205379927631]","[2.835197664660104, 2.8034227512964955, 2.7642761712401396, 2.872779328201128, 2.8077480377871256]",0.897192432566564,0.919593966784755,0.9998983912856794,2.816684790636999,0.03603258046596853
45,256,tanh,0.011383887781183507,256,0.00020521223753893804,"[0.917756321969308, 0.84209141794919, 0.8579776605251458, 0.9063287743011599, 0.8874229110100853]","[0.9093357591375109, 0.8787084183387806, 0.8826407945444213, 0.9271149801149012, 0.8966734553879632]","[0.9998979208002209, 0.9997918083271717, 0.9998696221693392, 0.9998808010124941, 0.9998989281059143]","[2.8269900019070398, 2.7205916446151424, 2.7404880772389064, 2.8333245554285553, 2.7839952945039625]",0.8823154171509777,0.8988946815047154,0.9998678160830281,2.7810779147387215,0.04506055059127101
46,128,tanh,0.004206840841462537,64,0.0001503087688714471,"[0.8737315612354115, 0.9211152700136028, 0.8778082536747198, 0.9226182171904935, 0.9069982260678596]","[0.8897068859573996, 0.9396334256099442, 0.9016727042508612, 0.9442730413110962, 0.9313953071829616]","[0.9998680061860961, 0.9998835908916329, 0.9998390551790799, 0.9999242508987336, 0.9999228712642432]","[2.763306453378907, 2.86063228651518, 2.7793200131046607, 2.8668155094003236, 2.8383164045150644]",0.9004543056364174,0.9213362728624526,0.9998875548839571,2.821678133382827,0.04250436261433211
47,128,logistic,0.000893784690168073,32,0.016607732072887103,"[0.4583953005633512, 0.428100038702201, 0.4613427888277492, 0.4307700096104, 0.45510149588651844]","[0.48783322261272266, 0.4568223008373418, 0.4765134562326402, 0.46557736946238293, 0.49083678551258336]","[0.9960515373869689, 0.9956521030661213, 0.9957823649116263, 0.9948513111586051, 0.9958042135657587]","[1.9422800605630428, 1.880574442605664, 1.9336386099720158, 1.8911986902313882, 1.9417424949648603]",0.446741926718044,0.4755166269315342,0.9956283060178162,1.917886859667394,0.02652060360502295
48,128,tanh,0.016820673577078313,64,0.0004950709427330219,"[0.7885125694036718, 0.8558859600470415, 0.8593962095930836, 0.851857568297295, 0.8682782091946726]","[0.8097683735854254, 0.8149881348161762, 0.87165068902136, 0.8894852410050246, 0.8793540977120644]","[0.9996717039390322, 0.9997006828046701, 0.9997879458278643, 0.9997512846257749, 0.9998582522034569]","[2.597952646928129, 2.6705747776678876, 2.730834844442308, 2.7410940939280946, 2.7474905591101937]",0.8447861033071529,0.8530493072280102,0.9997539738801595,2.6975893844153225,0.056824846736150646
49,128,tanh,0.007303299581489554,256,0.0001427361163194464,"[0.9117431537332837, 0.9134784798156678, 0.8781112091038098, 0.9252744247895512, 0.9276247313075348]","[0.932419795338006, 0.9209306334945847, 0.9054719193634828, 0.9372001786371632, 0.9183995142570303]","[0.999868293552838, 0.9998732786417455, 0.9998359234787586, 0.9999224454383908, 0.9999250854780917]","[2.844031242624128, 2.834282391951998, 2.7834190519460513, 2.8623970488651054, 2.8459493310426565]",0.9112463997499696,0.9228844082180533,0.9998850053179649,2.834015813285988,0.026863787991082116
