trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,128,relu,0.0780825744231361,128,0.0006287898785636417,"[0.7826114143663964, 0.7653337135858124, 0.7820450339424712, 0.7969175933371182, 0.8034063855256828]","[0.8208787331618507, 0.7912821746267683, 0.803592943370251, 0.7892299634552693, 0.811525077708075]","[0.9993123310059585, 0.9991420332019914, 0.9992309994132114, 0.9987926663362374, 0.9990502314418555]","[2.6028024785342057, 2.555757921414572, 2.584868976725933, 2.584940223128625, 2.6139816946756134]",0.7860628281514962,0.8033017784644428,0.9991056522798509,2.58847025889579,0.019757394993173215
11,32,relu,0.0011031878367014987,128,0.00033963022336999606,"[0.9175206530067487, 0.8687175018664424, 0.8758898120702873, 0.9057864547224961, 0.8868046496496427]","[0.9374760845665621, 0.9010544940681061, 0.895594842630073, 0.9160387837214427, 0.9179298335618826]","[0.9998858630372655, 0.9998719070167934, 0.9998599487212546, 0.9999330426000204, 0.9999269129529008]","[2.8548826006105763, 2.769643902951342, 2.771344603421615, 2.821758281043959, 2.804661396164426]",0.8909438142631234,0.9136188077096132,0.999895534865647,2.804458156838384,0.03209517043757082
12,128,relu,1.0016282646637029e-05,128,0.00011374664260922094,"[0.705074440234917, 0.6774065665591064, 0.7098508446973593, 0.6360105922705304, 0.6125594442372475]","[0.7338940175924011, 0.7018291920301611, 0.7429944835957403, 0.6538591897476613, 0.6372715702529433]","[0.9996235901975308, 0.999580626166415, 0.999739629674701, 0.9990162000156084, 0.9992061751006901]","[2.438592048024849, 2.3788163847556825, 2.4525849579678005, 2.2888859820338, 2.2490371895908807]",0.6681803775998321,0.6939696906437814,0.9994332442309892,2.361583312474603,0.08057314098772544
13,64,relu,0.00023332946515394293,128,0.00035093488963316603,"[0.8724356763535894, 0.8728193476106288, 0.8718900288246868, 0.8685194988642937, 0.8845087070611228]","[0.9026171704575896, 0.9054787883294853, 0.8957462579122771, 0.8935111546921349, 0.9233356027649251]","[0.999883052449954, 0.9998848634386291, 0.9998702465910456, 0.9999151986064426, 0.9999259966691321]","[2.7749358992611333, 2.7781829993787435, 2.7675065333280093, 2.7619458521628713, 2.80777030649518]",0.8740346517428643,0.9041377948312824,0.9998958715510406,2.7780683181251873,0.015896657004973842
14,32,relu,0.0024502159081125907,64,0.07550029288064421,"[0.6020443035678991, 0.6003596997066292, 0.5886295355675615, 0.5946730703058567, 0.5956077106545048]","[0.6245061704487105, 0.6314825275961088, 0.6081875645026189, 0.6240898062539508, 0.6136125849643395]","[0.9985094496611998, 0.9981198576333113, 0.9979188482579247, 0.9985709310511995, 0.9984787951219453]","[2.2250599236778092, 2.2299620849360493, 2.194735948328105, 2.217333807611007, 2.2076990907407894]",0.5962628639604902,0.6203757307531457,0.9983195763451163,2.214958171058752,0.012605070613629431
15,128,relu,4.867621721359673e-05,128,0.001984505058353861,"[0.812717780757486, 0.7629478628038021, 0.7354706017711039, 0.8020013000684822, 0.8034624725874928]","[0.8385861626182001, 0.7966283491420658, 0.7692535395309196, 0.8243973055342722, 0.8310332783443937]","[0.9998427008639966, 0.9998570590330331, 0.999777077090344, 0.9998990196938441, 0.9999220399621954]","[2.6511466442396827, 2.559433270978901, 2.5045012183923676, 2.6262976252965986, 2.634417790894082]",0.7833200035976734,0.8119797270339703,0.9998595793286826,2.595159309960326,0.055028436348786576
16,256,tanh,0.0003402891204016688,32,0.005580446513719054,"[0.7577024387738938, 0.7405247984351326, 0.7299271487956467, 0.7583440090175467, 0.7382455464873356]","[0.7850835788804611, 0.7697427446604465, 0.7655784157716375, 0.7875045194746323, 0.772025663060632]","[0.9997607589274802, 0.9997794695342809, 0.9997238694640622, 0.9998126295554945, 0.9999012938385569]","[2.542546776581835, 2.51004701262986, 2.495229434031346, 2.5456611580476736, 2.5101725033865248]",0.7449487883019111,0.7759869843695619,0.9997956042639748,2.520731376935448,0.019866555771727565
17,128,relu,0.00132372897254788,256,0.00028312747370712186,"[0.915154670388808, 0.8749608175708533, 0.9010944791189658, 0.8997847112685716, 0.9068866101645842]","[0.9357703195235342, 0.9069950020312757, 0.914580951945205, 0.9174368077921302, 0.9300988788198713]","[0.9998890851556789, 0.9998835476947818, 0.9999071606996774, 0.999938867204373, 0.9999319997769542]","[2.8508140750680213, 2.781839367296911, 2.815582591763848, 2.817160386265075, 2.8369174887614097]",0.8995762577023566,0.9209763920224032,0.9999101321062931,2.820462781831053,0.023317155071589622
18,128,relu,0.006391588149932901,256,0.00037747373797837906,"[0.911276305472446, 0.8834120611707434, 0.9300639873286203, 0.9181403737916195, 0.9013425055166536]","[0.9256075674826928, 0.9061091410102401, 0.9487054820241496, 0.9355268186294181, 0.9288567582995794]","[0.9998777902591967, 0.9998490987878881, 0.999896586847181, 0.9999358017860344, 0.9999234679653517]","[2.836761663214335, 2.789370300968872, 2.878666056199951, 2.8536029942070718, 2.830122731781585]",0.9088470466560166,0.9289611534892159,0.9998965491291305,2.837704749274363,0.02941148806356526
19,128,tanh,0.006386072262584984,256,0.0007993345766145612,"[0.874146982149731, 0.866739091669183, 0.9070915783943864, 0.8901222948983724, 0.8989506586462435]","[0.8929158146670128, 0.8949106232230635, 0.9286052445836326, 0.9162212874519851, 0.9282044616421434]","[0.9998760469281415, 0.999854791556352, 0.9999014317764855, 0.9999095222885869, 0.9999279882868555]","[2.766938843744885, 2.7615045064485986, 2.8355982547545047, 2.806253104638944, 2.827083108575242]",0.8874101211515832,0.9121714863135674,0.9998939561672842,2.799475563632435,0.03037564728022609
20,128,relu,0.03830937072398789,256,0.007004150843179874,"[0.8460143806370197, 0.8217523300579984, 0.8599831987304798, 0.8933190105747117, 0.868989131576311]","[0.8618967222256526, 0.8424553690610719, 0.8881215428969498, 0.9084379057740041, 0.8951297282849849]","[0.9998251393524435, 0.9997978936842423, 0.9998220440716006, 0.9998984557676431, 0.9998973224285662]","[2.707736242215116, 2.6640055928033126, 2.74792678569903, 2.801655372116359, 2.764016182289862]",0.8580116103153042,0.8792082536485326,0.9998481710608992,2.7370680350247363,0.04735844962116396
21,128,relu,0.003003517708409775,256,0.00029685707242929914,"[0.8904895223328342, 0.8820215645941719, 0.8969647231524641, 0.8986635407557528, 0.8985072325586009]","[0.9147260124531935, 0.9111805485133246, 0.9129840245720314, 0.9165237636854505, 0.9239342597289331]","[0.9998853578390811, 0.9998822801069116, 0.9998905682457382, 0.9999296373382994, 0.9999285374498532]","[2.805100892625109, 2.793084393214408, 2.8098393159702337, 2.8151169417795026, 2.822370029737387]",0.8933293166787649,0.9158697217905868,0.9999032761959767,2.809102314665328,0.009852272422452926
22,128,relu,0.0010129206964910524,256,0.00028867020493301564,"[0.9033918026962131, 0.8792893387314578, 0.8972622104729635, 0.9053452448178732, 0.9045781950603353]","[0.9299155777974719, 0.9128995427651299, 0.9108562953454836, 0.921558250122507, 0.9296651194675419]","[0.9998896929893827, 0.9998890598304704, 0.999903446387072, 0.9999288136617598, 0.9999418660224092]","[2.833197073483068, 2.792077941327058, 2.808021952205519, 2.82683230860214, 2.8341851805502865]",0.8979733583557685,0.9209789570996267,0.999910575778219,2.818862891233614,0.0163628386557206
23,128,relu,0.007612602508769579,256,0.0005593598204535209,"[0.9061072088084337, 0.8826099776050073, 0.9140044692337683, 0.9181147923355399, 0.8994291202334267]","[0.9289170123128221, 0.903569280850365, 0.9398967794303746, 0.9428916030942376, 0.9200377486811526]","[0.9998775848522231, 0.9998405715882237, 0.9998951153282429, 0.999934905742752, 0.9999131534603768]","[2.834901805973479, 2.786019830043596, 2.853796363992386, 2.8609413011725295, 2.819380022374956]",0.9040531136432352,0.9270624848737905,0.9998922661943638,2.831007864711389,0.026794100384514602
24,128,relu,0.006619004514305697,256,0.0006366770392141201,"[0.8971626268794168, 0.8830223864936758, 0.940747693428499, 0.8929783663418795, 0.8986804171842376]","[0.9197387723332178, 0.9054619830401484, 0.9460537886769335, 0.9080982716842955, 0.9270134940406554]","[0.9998890604726723, 0.9998422218102726, 0.9999065050948053, 0.9999353347293213, 0.9999269003622121]","[2.816790459685307, 2.788326591344097, 2.8867079872002375, 2.8010119727554965, 2.8256208115871053]",0.902518298065542,0.9212732619550501,0.9999000044938567,2.8236915645144487,0.03402193992098801
25,32,relu,0.00566225094297701,64,0.001465164239516715,"[0.8476695454439336, 0.8590818686528695, 0.8753392757982499, 0.8990197202024254, 0.8500043220377747]","[0.8680638065245461, 0.8899872068607186, 0.8995586354785184, 0.9063639402152924, 0.8683849687016832]","[0.9998406599218242, 0.9998564773055165, 0.9998593115261891, 0.999923539368652, 0.9999160550993603]","[2.715574011890304, 2.748925552819105, 2.7747572228029576, 2.8053071997863697, 2.7183053458388184]",0.8662229464270507,0.8864717115561518,0.9998792086443083,2.752573866627511,0.034145385276824695
26,16,relu,0.027162483345746922,256,0.0001950937077827314,"[0.8965975479263311, 0.8412157839077026, 0.9300259910426111, 0.875686232272436, 0.8970964060379438]","[0.9148815437645738, 0.8665961207969463, 0.9474252236872026, 0.8791253745970578, 0.9231587622193232]","[0.9998349405008825, 0.9998111748853055, 0.9998124660337508, 0.999924610060163, 0.9998969677014842]","[2.8113140321917873, 2.7076230795899545, 2.8772636807635648, 2.7547362169296568, 2.820152135958751]",0.8881243922374049,0.9062374050130207,0.9998560318363172,2.794217829086743,0.0581703193273051
27,128,relu,0.01119601229494335,256,0.0005223671180882113,"[0.8776145978026232, 0.8765788492265806, 0.9386370935400589, 0.9224291086920894, 0.8958859619524698]","[0.8908420650233009, 0.9038778057789529, 0.9388462255820416, 0.9375931417825963, 0.9236195807116916]","[0.9998665856457776, 0.9997924044768238, 0.9998810236894278, 0.999926294139502, 0.9999103937870913]","[2.7683232484717015, 2.7802490594823572, 2.8773643428115285, 2.8599485446141877, 2.8194159364512528]",0.9022291222427643,0.9189557637757166,0.9998753403477245,2.8210602263662055,0.042736164296848095
28,64,logistic,0.0005719406866572845,64,0.0012894771405698893,"[0.7716624467261844, 0.7570294478171544, 0.7718054844446133, 0.7850656214524233, 0.7509775251402189]","[0.7894042307857757, 0.7815668981234185, 0.7969868402461464, 0.8035384113412405, 0.780602172084216]","[0.9998207021684016, 0.9998375607950623, 0.9997806945945845, 0.9998761641467263, 0.9999276032209166]","[2.560887379680362, 2.5384339067356354, 2.568573019285344, 2.5884801969403903, 2.5315073004453517]",0.7673081051161189,0.7904197105161594,0.9998485449851383,2.557576360617417,0.020654132213395498
29,128,tanh,0.05342092354119843,32,0.00010319216051112414,"[0.8002269856620658, 0.8264586634786996, 0.8005782126454593, 0.8682377325564994, 0.8369268954715888]","[0.8222356251275872, 0.8246750690709141, 0.8092604308706796, 0.8268343537275541, 0.8572537664969271]","[0.9978413498920918, 0.9992930867870666, 0.99950024424497, 0.9996531049929013, 0.999716639850962]","[2.620303960681745, 2.6504268193366802, 2.609338887761109, 2.6947251912769548, 2.6938973018194776]",0.8264856979628625,0.8280518490587324,0.9992008851535983,2.653738432175193,0.03575695580048479
30,128,relu,0.0037768947939743054,256,0.0042089203396909495,"[0.8585566938306108, 0.8804767226086756, 0.8878814227532655, 0.8956178290686556, 0.8970974717946244]","[0.8762164360561323, 0.913595403868924, 0.9209887639672039, 0.9151037242187031, 0.9233089394300201]","[0.9998851282795155, 0.9998430125048943, 0.9999052263586676, 0.9999215406648146, 0.9999307886540708]","[2.7346582581662586, 2.793915138982494, 2.808775413079137, 2.8106430939521734, 2.8203371998787152]",0.8839260280111665,0.9098426535081968,0.9998971392923925,2.7936658208117557,0.030691512351191892
31,128,relu,0.007252973864679641,256,0.0005469065889582822,"[0.9108285472585345, 0.8784376689604162, 0.9273692544206864, 0.8907288293917773, 0.8978569240838219]","[0.9315545202196525, 0.8887782627024514, 0.9453048206953732, 0.8978937022263374, 0.9264501725627905]","[0.9998919231551556, 0.9998399654664625, 0.9998961672391874, 0.9999366216699326, 0.9999255175976544]","[2.8422749906333427, 2.76705589712933, 2.872570242355247, 2.7885591532880474, 2.824232614244267]",0.9010442448230472,0.917996295681321,0.9998980390256786,2.818938579530047,0.03758641354537594
32,128,relu,0.01195138834851707,256,0.0008040112418848191,"[0.9013302917053687, 0.874713621837278, 0.932371259815965, 0.9125323720489814, 0.9019137648712708]","[0.9224502093934958, 0.9027433745457162, 0.9509744969944427, 0.9322511081592698, 0.9192687592309616]","[0.9998851269108004, 0.9998333155769452, 0.9998960806247824, 0.9999116270992022, 0.9999167903327009]","[2.823665628009665, 2.7772903119599395, 2.88324183743519, 2.8446951073074533, 2.8210993144349334]",0.9045722620557728,0.9255375896647772,0.9998885881088864,2.829998439829436,0.034491439823245235
33,128,relu,0.014189558484296826,256,0.00019453799292027985,"[0.9058425708052781, 0.9052327501017993, 0.9455903380294903, 0.8898893608921807, 0.8852854046174908]","[0.9115596620267499, 0.8896754556956793, 0.9513672948081972, 0.8997357374371873, 0.9134585700001979]","[0.9998336678879598, 0.9998349089869569, 0.9998963766190719, 0.9999083291197262, 0.9998708131464054]","[2.8172359007199876, 2.7947431147844357, 2.8968540094567596, 2.7895334274490944, 2.798614787764094]",0.9063680848892478,0.9131593439936022,0.9998688191520241,2.8193962480348747,0.03983919183015394
34,16,relu,0.001779380164045932,64,0.0008129752093876008,"[0.8836331739913426, 0.8680678290529371, 0.8885325731979821, 0.8937371956306354, 0.875297745257592]","[0.9140904687778891, 0.8991257747067675, 0.9085950921548414, 0.9070187634023885, 0.9029757036709133]","[0.999868552222294, 0.9998472576770429, 0.9998522264141679, 0.9999102111595309, 0.9999232922306956]","[2.7975921949915254, 2.7670408614367474, 2.7969798917669912, 2.800666170192555, 2.778196741159201]",0.8818537034260979,0.9063611605425599,0.9998803079407462,2.788095171909404,0.013178957568796655
35,128,logistic,0.0005716292509746517,256,0.000993469473072351,"[0.8423777228461892, 0.7700891235480936, 0.798880270549429, 0.8469609277121967, 0.8193275996640188]","[0.8650791454743231, 0.7987313588634763, 0.8231299896253589, 0.8625119155098598, 0.8478747569694984]","[0.9998343615324734, 0.9998489562461635, 0.9998436044820135, 0.9999118628272302, 0.9999267111058212]","[2.7072912298529856, 2.5686694386577336, 2.6218538646568015, 2.7093847060492866, 2.6671290677393387]",0.8155271288639854,0.8394654332885032,0.9998730992387405,2.6548656613912294,0.05364834597894325
36,128,relu,0.020368905157849844,64,0.0021867633264985695,"[0.8039591536675317, 0.7958729447259789, 0.8537917703980429, 0.8708275071922893, 0.8091921754297082]","[0.8256242102848255, 0.8317039672108851, 0.868806987880944, 0.8860580568456976, 0.8335954035386708]","[0.9998064817664197, 0.9997816341169865, 0.9998516290124897, 0.9998393656186642, 0.9998723291029679]","[2.629389845718777, 2.6273585460538507, 2.7224503872914765, 2.7567249296566514, 2.642659908071347]",0.8267287102827103,0.8491577251522046,0.9998302879235055,2.6757167233584207,0.05352347293150353
37,16,logistic,0.003861836121429501,256,0.00019848402372975857,"[0.8857626213416177, 0.8672242178561446, 0.8741286950722749, 0.8998050141605067, 0.8436436269766525]","[0.9115209772408047, 0.8949957303900586, 0.8946833195956058, 0.9133470523195117, 0.865047024862565]","[0.9998684148888032, 0.9998576279125362, 0.9998487986900203, 0.9999211092561587, 0.9999074202596856]","[2.7971520134712256, 2.7620775761587395, 2.768660813357901, 2.8130731757361773, 2.708598072098903]",0.8741128350814392,0.8959188208817093,0.9998806742014409,2.769912330164589,0.0358531639995565
38,256,relu,0.010498271561122261,64,0.0004990409985516838,"[0.9157894935646127, 0.8573671921475635, 0.9097379773379147, 0.8942001677150418, 0.8921731264022067]","[0.9235180843533147, 0.8757153349765278, 0.9173262832410504, 0.91232566221189, 0.9192936558758227]","[0.9998643603076269, 0.9998629995424885, 0.9998767154061103, 0.9999289553797063, 0.9998752439517634]","[2.8391719382255545, 2.7329455266665796, 2.8269409759850754, 2.806454785306638, 2.811342026229793]",0.8938535914334679,0.9096358041317212,0.9998816549175391,2.803371050482728,0.03706762800871952
39,64,relu,0.03203654261408715,32,0.0015435985206247137,"[0.7657762747147961, 0.7627703731743115, 0.7281294733913325, 0.7484857497958967, 0.7187310557800874]","[0.780504692844751, 0.7883830564292365, 0.723112031321716, 0.7633268157297075, 0.7354391400210587]","[0.9995686163211569, 0.999060565026946, 0.9986766227752482, 0.9996547031643371, 0.9992726521149754]","[2.545849583880704, 2.550213994630494, 2.4499181274882966, 2.511467268689941, 2.4534428479161217]",0.7447785853712847,0.758153147269294,0.9992466318805328,2.5021783645211118,0.04337548582897478
40,32,logistic,0.00011192516167947167,256,0.0004028026183533963,"[0.6258513496244651, 0.6691646177030344, 0.6795726075960391, 0.6762339307268522, 0.6896081592545932]","[0.6437974537587086, 0.6889535016369369, 0.7105911533224005, 0.6917918303230097, 0.7185835516715363]","[0.999002975957417, 0.9995231346047889, 0.9995491342029794, 0.9993970153986673, 0.9997217931519659]","[2.2686517793405905, 2.3576412539447604, 2.389712895121419, 2.3674227764485294, 2.4079135040780955]",0.6680861329809968,0.6907434981425185,0.9994388106631638,2.358268441786679,0.04810140798584932
41,128,relu,0.005276581164329405,256,0.0008555936803160137,"[0.9080003615412292, 0.8806145306689228, 0.9294701684476908, 0.9003777678652896, 0.8994207354053978]","[0.9335705620961118, 0.9098606865621399, 0.9429842453278146, 0.915931294485487, 0.9194958625285038]","[0.9998922527701656, 0.9998694864925368, 0.9998997480796943, 0.9999376834374141, 0.9999095490207439]","[2.8414631764075065, 2.7903447037235996, 2.8723541618551995, 2.816246745788191, 2.8188261469546454]",0.903576712785706,0.9243685302000115,0.999901743960111,2.8278469869458283,0.02752690185913341
42,128,relu,0.017737684261528244,256,0.0009383765479543755,"[0.9110015302340286, 0.8837214554029421, 0.8689875376384049, 0.9030479439369998, 0.9002158115096498]","[0.9357796869429609, 0.9134283344726123, 0.8805944159115748, 0.923621352106609, 0.9262660611909455]","[0.9998600429517849, 0.9998018142917536, 0.9997934373940904, 0.9999252566073638, 0.9998640631019728]","[2.8466412601287745, 2.796951604167308, 2.74937539094407, 2.8265945526509726, 2.8263459358025678]",0.8933948557444051,0.9159379701249405,0.9998489228693932,2.8091817487387383,0.033844960984259535
43,128,relu,0.004853790066043556,256,0.0028310489385140157,"[0.8802426775203394, 0.8759267262931506, 0.9014673556457773, 0.9004772518294197, 0.9021693398502465]","[0.9020827080156449, 0.904072625331183, 0.9281496767327537, 0.9281719463421159, 0.9212336176560204]","[0.9998797493327978, 0.9998585933333808, 0.9999005785222269, 0.9999358067747123, 0.9999096182082262]","[2.782205134868782, 2.7798579449577145, 2.829517610900758, 2.8285850049462478, 2.823312575714493]",0.8920566702277867,0.9167421148155436,0.9998968692342688,2.808695654277599,0.02269870321096154
44,128,relu,0.009043284476822105,256,0.00014729272322323983,"[0.9016690997849771, 0.883104220237644, 0.9450559818369879, 0.9134281143779549, 0.9001715336199381]","[0.9160730405488491, 0.9093809504923831, 0.957580366463294, 0.9391848749664357, 0.9271995793516484]","[0.9998701453918233, 0.9998571640387647, 0.9999034249997254, 0.9999309100161098, 0.9999152918620595]","[2.81761228572565, 2.792342334768792, 2.902539773300007, 2.8525438993605006, 2.827286404833646]",0.9086857899715003,0.9298837623645222,0.9998953872616966,2.8384649395977193,0.037392215529875136
45,128,relu,0.009361514073288116,64,0.00015456783298653705,"[0.902669023094782, 0.8738875819572988, 0.9252508673202482, 0.9022308945072026, 0.8785119885488555]","[0.8914220359904301, 0.9047196083315014, 0.9474756453331691, 0.9187857454983387, 0.9041625778951304]","[0.9998772924348144, 0.9997974062564806, 0.9998895669561791, 0.9999260142826887, 0.9999099682634562]","[2.7939683515200264, 2.778404596545281, 2.872616079609596, 2.82094265428823, 2.7825845347074423]",0.8965100710856774,0.913313122609714,0.9998800496387238,2.8097032433341154,0.034776330443600886
46,128,tanh,0.0921788103107627,256,0.0002125717229911123,"[0.8553798480768142, 0.8610175575856522, 0.8285361287986069, 0.8725255686767727, 0.8731511805683152]","[0.8712306529334672, 0.8994324513536127, 0.8384917334418346, 0.8529185277816894, 0.8914711812505991]","[0.9978359472187779, 0.9995621813753628, 0.9787124486789937, 0.9924364078389347, 0.9996509890928189]","[2.7244464482290596, 2.7600121903146277, 2.645740310919435, 2.717880504297397, 2.764273350911733]",0.8581220567412323,0.8707089093522405,0.9936395948409776,2.7224705609344504,0.04258955553725004
47,256,relu,0.0020623055572404235,128,0.00012622683550665147,"[0.8982604164335164, 0.8796585681660044, 0.9399273913621821, 0.9213460127497294, 0.8896719812568861]","[0.9131413682621673, 0.9090646208431457, 0.9526057541807166, 0.929080966364864, 0.9150594390233188]","[0.9998813379837117, 0.9998814854365021, 0.9999177855300735, 0.9999257379779571, 0.9999233959411238]","[2.811283122679395, 2.7886046744456525, 2.8924509310729722, 2.8503527170925507, 2.8046548162213285]",0.9057728739936637,0.9237904297348425,0.9999059485738737,2.8294692523023794,0.03746789621662126
48,256,relu,0.0017314872436206535,128,0.00023613915495077512,"[0.8951480145997008, 0.8807878593544737, 0.9430497711501609, 0.8987542377775622, 0.8888291036187279]","[0.9115712003893879, 0.9107544289773781, 0.9524721881122818, 0.9086296919294421, 0.9140253666890463]","[0.9998814543105757, 0.9998883237598521, 0.9999189792031288, 0.9999310431557308, 0.9999255966608638]","[2.8066006692996646, 2.791430612091704, 2.8954409384655717, 2.807314972862735, 2.802780066968638]",0.9013137973001252,0.9194905752195073,0.9999090794180303,2.8207134519376624,0.03779412156401781
49,256,relu,0.0033015123086338493,128,0.00041754965002842423,"[0.9126470346649023, 0.880878956727535, 0.8954620793188866, 0.9194157429603865, 0.9000656368600187]","[0.9259083859754417, 0.9099880185294356, 0.9089198277233926, 0.9297701864641472, 0.9260001347054273]","[0.999872650802572, 0.9998796971537114, 0.9999043435760322, 0.9999241873048448, 0.9999292630417856]","[2.838428071442916, 2.790746672410682, 2.8042862506183113, 2.8491101167293786, 2.8259950346072316]",0.9016938901063458,0.9201173106795688,0.9999020283757891,2.821713229161704,0.02149854170366479
