trial_number,param_n_neighbors,param_n_trees,param_metric,param_search_k,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,7,34,hamming,146,"[0.7769330303318251, 0.805802997830424, 0.8830244381390625, 0.797515604661039, 0.7947314826895092]","[0.8089039717573856, 0.829527218232482, 0.8952937499142136, 0.8199415947943994, 0.8125711187214013]","[0.9515698859456898, 0.9772884227170598, 0.9786210959830021, 0.9478200027033621, 0.9650507166050385]","[2.5374068880349006, 2.6126186387799657, 2.756939284036278, 2.5652772021588004, 2.5723533180159492]",0.811601510730372,0.8332475306839765,0.9640700247908305,2.608919066205179,0.0778194443423243
11,3,34,hamming,141,"[0.8107225307115421, 0.8536429641851861, 0.8641790313134362, 0.8248050965376917, 0.8029019919780939]","[0.8454473201119721, 0.8801590160802958, 0.8732114663606432, 0.8477863627974693, 0.8180116830021841]","[0.9424309389781348, 0.957076565320601, 0.9732610685502558, 0.941887093715403, 0.9233949298070864]","[2.5986007898016488, 2.6908785455860826, 2.7106515662243353, 2.614478553050564, 2.544308604787364]",0.8312503229451901,0.8529231696705128,0.9476101192742963,2.631783611889999,0.061261418560488626
12,3,32,hamming,138,"[0.7973909663904739, 0.8327586788179915, 0.8699197965152868, 0.8254492759353639, 0.8029106917978914]","[0.8257460041489967, 0.8549037835511355, 0.8768519430504873, 0.8495984893678573, 0.8176280509690304]","[0.9372962708598801, 0.9553631758273938, 0.9732390524495541, 0.9410089063023531, 0.9233993794033233]","[2.560433241399351, 2.6430256381965207, 2.7200107920153282, 2.616056671605574, 2.5439381221702453]",0.8256858818914015,0.8449456542175013,0.9460613569685009,2.616692893077404,0.0629711228753398
13,3,30,hamming,91,"[0.7916760250456112, 0.8323605441838825, 0.8711856432669396, 0.797644878356205, 0.8036935252105962]","[0.8182309793463856, 0.8548694653976986, 0.881670722766726, 0.807094430008137, 0.8170509395381831]","[0.9311801266567545, 0.9574380193954382, 0.9691722662397178, 0.9324921781483547, 0.9173770365324008]","[2.5410871310487515, 2.6446680289770192, 2.7220286322733833, 2.5372314865126966, 2.53812150128118]",0.8193121232126469,0.835783307411426,0.9415319253945331,2.5966273560186064,0.07492517238851848
14,15,10,manhattan,192,"[0.7266736124300683, 0.7515405649970124, 0.7675903689852216, 0.727346735501495, 0.7400541940295889]","[0.758609564628559, 0.7848906586205774, 0.7943157829244845, 0.7623337139655537, 0.7683707520731835]","[0.9574826081528284, 0.9830655483185216, 0.9905368317569315, 0.9701480742948227, 0.9541198737972287]","[2.4427657852114555, 2.519496771936111, 2.5524429836666376, 2.4598285237618716, 2.462544819900001]",0.7426410951886773,0.7737040944424717,0.9710705872640666,2.487415776895215,0.04154749248262305
15,5,37,hamming,12,"[0.6782531658909536, 0.7355041570770366, 0.6701850345800946, 0.7052019671730164, 0.7099879081609566]","[0.7162606720091682, 0.7728790793682339, 0.7157078558355898, 0.7489977129250979, 0.7555510120006182]","[0.8935080922926408, 0.9111282030654645, 0.8936861167606677, 0.8879266544800523, 0.9143975448449609]","[2.2880219301927625, 2.419511439510735, 2.279579007176352, 2.3421263345781664, 2.3799364650065358]",0.6998264465764116,0.7418792664277416,0.9001293222887572,2.3418350352929105,0.05339867206415543
16,15,29,hamming,111,"[0.7445983110798657, 0.7764397753286315, 0.78050015072581, 0.7780498641629261, 0.7809502428268124]","[0.7738651554427346, 0.8021349239359182, 0.8028596311727024, 0.8055595005792969, 0.8023839715933404]","[0.9674288954295851, 0.9794142196083591, 0.9783459670708546, 0.9510734766617149, 0.9743491655166271]","[2.4858923619521853, 2.557988918872909, 2.561705748969367, 2.534682841403938, 2.5576833799367797]",0.7721076688248091,0.7973606365447985,0.9701223448574282,2.539590650227036,0.028504432992051035
17,8,41,hamming,202,"[0.7763419900349718, 0.8074565893391831, 0.8443928029907917, 0.7932276385691391, 0.790167813929523]","[0.8085864867930378, 0.8314384177477856, 0.8570649613328183, 0.8179335456398065, 0.8075567673204896]","[0.9551507310108528, 0.9776603960472987, 0.9794836510571711, 0.9687667336423068, 0.9650323667498223]","[2.5400792078388625, 2.6165554031342673, 2.680941415380781, 2.5799279178512524, 2.562756947999835]",0.8023173669727217,0.8245160357667876,0.9692187757014903,2.596052178441,0.049250588542199214
18,29,28,manhattan,79,"[0.6725614227625543, 0.6755314867000562, 0.7221699736567397, 0.6698613253884024, 0.6872481528165099]","[0.6977914502368665, 0.715294955790133, 0.7557377657910094, 0.7013839684073693, 0.7251733848010362]","[0.9667894497167794, 0.987165174229955, 0.9884515861259925, 0.978255581500815, 0.9668853345838425]","[2.3371423227162, 2.377991616720144, 2.4663593255737415, 2.3495008752965867, 2.3793068722013886]",0.6854744722648525,0.7190763050052829,0.9775094252314769,2.382060202501612,0.04518451522633379
19,17,34,euclidean,229,"[0.7200962891924594, 0.7616682862234525, 0.7710812504908278, 0.7292586040506904, 0.7442851948587252]","[0.7544711037971819, 0.7915067859940602, 0.7975811735376565, 0.764035117032534, 0.7743862144439876]","[0.9493462517618856, 0.9843798307054347, 0.9921491359399778, 0.9714394683397761, 0.9579506169716449]","[2.4239136447515266, 2.5375549029229476, 2.560811559968462, 2.4647331894230007, 2.4766220262743577]",0.7452779249632311,0.7763960789610841,0.9710530607437438,2.492727064668059,0.049846463578521905
20,50,15,hamming,149,"[0.67361064975372, 0.7065274767321971, 0.7271235478271436, 0.7075704903030976, 0.68607065299648]","[0.7157236453407606, 0.7474507811371249, 0.7659957993175206, 0.7510899058257499, 0.7310551558122762]","[0.9961323503629292, 0.9964172003286883, 0.9766869919887701, 0.9883278968865227, 0.9905418362537982]","[2.38546664545741, 2.4503954581980105, 2.4698063391334344, 2.4469882930153704, 2.4076676450625545]",0.7001805635225277,0.7422630574866865,0.9896212551641417,2.432064876173356,0.030821280394235682
21,3,31,hamming,145,"[0.8300558353691134, 0.835387829181834, 0.8698778918228451, 0.8298579427867161, 0.8140234294237438]","[0.8636879122081526, 0.8553496504903448, 0.8773663732108961, 0.8505563169721588, 0.8347641967008387]","[0.9430871543500526, 0.9553606753855272, 0.9730962817015694, 0.9548347553732246, 0.9300646867288777]","[2.6368309019273184, 2.646098155057706, 2.7203405467353106, 2.6352490151320995, 2.57885231285346]",0.8358405857168506,0.8563448899164781,0.9512887107078504,2.643474186341179,0.04517321280217008
22,4,38,hamming,149,"[0.8061164058603968, 0.8426340927660684, 0.8794926593672103, 0.8166053574372936, 0.8049166165354106]","[0.8331669402315547, 0.8730940024678004, 0.8888710920589763, 0.8366513674537702, 0.82302247113377]","[0.9472986640076482, 0.9622127466520694, 0.9730366418528269, 0.9440895122485827, 0.9375583696480004]","[2.5865820100995993, 2.6779408418859383, 2.7414003932790134, 2.5973462371396465, 2.565497457317181]",0.829953026393276,0.8509611746691743,0.9528391868818256,2.633753387944276,0.06595437881843871
23,9,39,hamming,47,"[0.7198582781062184, 0.7513782421845728, 0.7759607689380623, 0.7718895941582009, 0.7490346288740724]","[0.7529688429900534, 0.7824978448827189, 0.8042762730396409, 0.80862223990175, 0.7785110034417094]","[0.9464844804958029, 0.9532809883442972, 0.9646307550132285, 0.9338520285663044, 0.9376768296776836]","[2.419311601592075, 2.487157075411589, 2.544867796990932, 2.514363862626255, 2.4652224619934655]",0.7536243024522252,0.7853752408511745,0.9471850164194633,2.486184559722864,0.042778834265382634
24,3,45,hamming,163,"[0.803407703900392, 0.8562936215604496, 0.8724874732430666, 0.8259447558432953, 0.8032677786494371]","[0.8307372992821576, 0.8760129411012235, 0.877502250733051, 0.8488046021296892, 0.8200622184021025]","[0.9427769167004272, 0.9570927291081778, 0.9745067204356692, 0.9366355224214459, 0.9251362534015481]","[2.5769219198829765, 2.689399291769851, 2.7244964444117867, 2.6113848803944304, 2.548466250453088]",0.8322802666393281,0.8506238623296447,0.9472296284134536,2.6301337573824264,0.06673727893173412
25,17,27,hamming,74,"[0.7291047597217697, 0.7542628296098102, 0.7779967697569369, 0.7594154345972024, 0.7496292409770449]","[0.7625200482656835, 0.7863752170875706, 0.8020721162117428, 0.7971258636707674, 0.7834202374387833]","[0.9750322670512049, 0.9791206747176954, 0.9803928200134203, 0.9559130767714161, 0.9696839330593257]","[2.466657075038658, 2.519758721415076, 2.5604617059821, 2.512454375039386, 2.5027334114751536]",0.7540818069325528,0.7863026965349096,0.9720285543226126,2.5124130577900745,0.03016600266729975
26,12,38,hamming,231,"[0.75653369271713, 0.8009062866446496, 0.8412169707913294, 0.792299951116966, 0.7890648309680415]","[0.7799546569838881, 0.8267736990562553, 0.8598415470417408, 0.8206124475099977, 0.8141268467375695]","[0.9632818511705818, 0.9781364966151956, 0.9928736341133866, 0.9787302343605403, 0.9731343636252718]","[2.4997702008716, 2.6058164823161007, 2.6939321519464565, 2.591642632987504, 2.5763260413308826]",0.7960043464476232,0.8202618394658903,0.9772313159769952,2.5934975018905084,0.062164270707978315
27,7,44,manhattan,111,"[0.7540616459517462, 0.7717279526889038, 0.7900852122662372, 0.7552584638584999, 0.7663396403566145]","[0.7792277704202979, 0.8040329528013542, 0.8123207562026071, 0.7856728074812034, 0.7890252978311316]","[0.949028817712709, 0.980492459425507, 0.9799135741588743, 0.9681121950032076, 0.9423115095795457]","[2.482318234084753, 2.556253364915765, 2.582319542627719, 2.5090434663429106, 2.497676447767292]",0.7674945830244004,0.7940559169473189,0.9639717111759687,2.525522211147688,0.03764003155631588
28,11,26,euclidean,176,"[0.7390161916007633, 0.7657451141266982, 0.7814950692876775, 0.7415380539912774, 0.7584634626938217]","[0.7716317953474544, 0.7940403006353219, 0.8071513318515597, 0.7722461957048731, 0.7817822021971326]","[0.9430734986444481, 0.9773654196198107, 0.9899356195985124, 0.9640086270653696, 0.9545152173847797]","[2.453721485592666, 2.5371508343818308, 2.5785820207377497, 2.4777928767615203, 2.494760882275734]",0.7572515783400476,0.7853703651472684,0.9657796764625841,2.5084016199499004,0.044417762128205224
29,7,25,euclidean,252,"[0.7513201237549676, 0.7802297079185735, 0.835286827622503, 0.7666607728202071, 0.7730345902573345]","[0.7791361804299793, 0.8017433343931111, 0.8498027591230684, 0.7947879081970747, 0.7923645755005423]","[0.9396085020452533, 0.9807796029870913, 0.9838899898299406, 0.9604442068493472, 0.9459460872775471]","[2.4700648062302, 2.562752645298776, 2.668979576575512, 2.521892887866629, 2.511345253035424]",0.7813064044747172,0.8035669515287551,0.962133677797836,2.547007033801308,0.06774631324177086
30,27,31,hamming,123,"[0.734473808996744, 0.7600515420380937, 0.7656710223743659, 0.7588850985876218, 0.7565946518309217]","[0.7632785369693026, 0.7890235101039249, 0.7939474207705669, 0.7966878371855306, 0.7893863434716778]","[0.9774987036500291, 0.9943034090035162, 0.9842793748894462, 0.9671494377757403, 0.9855024881366483]","[2.475251049616076, 2.543378461145535, 2.5438978180343788, 2.5227223735488926, 2.531483483439248]",0.7551352247655494,0.7864647297002005,0.981746682691076,2.523346637156826,0.02531169105825377
31,3,46,hamming,161,"[0.8033003558175763, 0.8563029475456806, 0.872031771392766, 0.8252159394857541, 0.8032958121283307]","[0.8304752399868027, 0.8817956019034997, 0.8759129065442456, 0.8501437934810993, 0.820065258505349]","[0.9428000055746298, 0.9570677189698822, 0.9745143430011961, 0.9366289328592697, 0.9241300266915105]","[2.576575601379009, 2.6951662684190625, 2.722459020938208, 2.611988665826123, 2.54749109732519]",0.8320293652740215,0.8516785600841992,0.9470282054192977,2.6307361307775183,0.06749651427629147
32,5,36,hamming,276,"[0.795686100233301, 0.8287985016058572, 0.8654949307586643, 0.8060559711144036, 0.7996015030223509]","[0.8264410583527793, 0.8566783102342606, 0.8873429618325068, 0.824806650089813, 0.8167744911218374]","[0.9522204365766737, 0.9672100643459183, 0.9866122087048869, 0.957720311792845, 0.9553134112806638]","[2.5743475951627537, 2.652686876186036, 2.739450101296058, 2.5885829329970615, 2.571689405424852]",0.8191274013469154,0.8424086943262393,0.9638152865401975,2.625351382213352,0.06418513820374323
33,3,33,hamming,221,"[0.7879489117088919, 0.8391216754568476, 0.8930940609896377, 0.843746964210172, 0.8174743390286079]","[0.8102497726951277, 0.8576930159683926, 0.902258782710001, 0.8743054040263636, 0.8413890902375278]","[0.9432132978317087, 0.9570702105471033, 0.9850396485598728, 0.9520248905773251, 0.9307625677479825]","[2.5414119822357284, 2.6538849019723436, 2.780392492259512, 2.6700772588138606, 2.589625997014118]",0.8362771902788314,0.8571792131274826,0.9536221230527986,2.6470785264591123,0.08101122591681083
34,9,31,cosine,55,"[0.7311785753461153, 0.7704474663946415, 0.749969004086717, 0.7606429774588517, 0.7623483702952928]","[0.773370603374876, 0.8023719953745209, 0.7812806831651227, 0.7979412627715243, 0.7873825966254764]","[0.948399473838423, 0.9835636804715868, 0.9833716253477925, 0.9650053795272372, 0.9481096893814613]","[2.452948652559414, 2.5563831422407493, 2.5146213125996324, 2.523589619757613, 2.4978406563022304]",0.7549172787163237,0.7884694282623039,0.9656899697133003,2.5090766766919277,0.033928965306110906
35,19,33,hamming,228,"[0.7545786156855833, 0.7895490079864906, 0.7987365876247449, 0.7816561337941279, 0.7715515315478902]","[0.7801256782406781, 0.81988178265152, 0.8239313659108822, 0.8109671554194382, 0.7961925607714729]","[0.9697821125278133, 0.9793793629838242, 0.9933659732028807, 0.9792147828003016, 0.9830970551782718]","[2.504486406454075, 2.588810153621835, 2.616033926738508, 2.571838072013868, 2.5508411474976347]",0.7792143753277674,0.8062197085987984,0.9809678573386182,2.566401941265184,0.03760501358644526
36,6,19,hamming,308,"[0.7877613711709084, 0.8237995735748691, 0.862957157653494, 0.7982035614524389, 0.7907856180317325]","[0.8215723552704921, 0.8516413233255861, 0.875311419864362, 0.820337347480423, 0.8087889050385115]","[0.9511282286240313, 0.9688580304466954, 0.9759969987892713, 0.9595379620386537, 0.958594601183782]","[2.5604619550654317, 2.6442989273471507, 2.714265576307127, 2.5780788709715154, 2.558169124254026]",0.8127014563766884,0.8355302701958749,0.9628231642164866,2.6110548907890503,0.060335029463696115
37,10,39,cosine,191,"[0.7660941898339128, 0.8063114655679806, 0.7924793497770648, 0.7834048343337433, 0.7977652125258891]","[0.7945968266382843, 0.833147501104415, 0.8103946809572169, 0.8152360554029688, 0.8198240573328733]","[0.9619065977979285, 0.985091549694873, 0.9914253587341081, 0.9704550293184565, 0.949184686347599]","[2.5225976142701256, 2.6245505163672687, 2.59429938946839, 2.5690959190551688, 2.5667739562063616]",0.7892110104077181,0.8146398242871518,0.971612644378593,2.5754634790734627,0.03369030139472897
38,13,22,euclidean,215,"[0.7387966673272635, 0.7697461712177427, 0.7841970465161515, 0.7446485776415004, 0.7492942424287778]","[0.7692672597990611, 0.7960541735291006, 0.8056030930599847, 0.7748303898744879, 0.7761257550317072]","[0.9486451872921806, 0.9817758405602841, 0.9886613570927147, 0.9674271985108941, 0.9585207542478519]","[2.456709114418505, 2.5475761853071273, 2.578461496668851, 2.4869061660268823, 2.483940751708337]",0.7573365410262872,0.7843761342588683,0.9690060675407851,2.5107187428259405,0.04505261667714741
39,5,42,manhattan,253,"[0.7686996939556653, 0.7944284585977459, 0.8342996132006355, 0.7775662720916773, 0.7936527064055405]","[0.7930806753110431, 0.8150205108466662, 0.8470515203164539, 0.8002467322565545, 0.8174868450431773]","[0.9470913980439402, 0.9762758738362686, 0.9797068574348506, 0.9493513497562573, 0.9376082709082215]","[2.508871767310649, 2.5857248432806808, 2.66105799095194, 2.5271643541044893, 2.5487478223569395]",0.7937293488502528,0.8145772567547789,0.9580067499959076,2.56631335560094,0.05384065401415773
40,32,36,hamming,119,"[0.7293553153556046, 0.7497584854044077, 0.7514061537454709, 0.7354137452636696, 0.749549675020112]","[0.7607262762276684, 0.7826761819400214, 0.7844506805617719, 0.7717535319582294, 0.7840502341693986]","[0.980191371022392, 0.9940678147034997, 0.9846240604057703, 0.9801867156508951, 0.986071645026849]","[2.470272962605665, 2.526502482047929, 2.520480894713013, 2.4873539928727944, 2.5196715542163597]",0.743096674957853,0.776731380971418,0.9850283213618812,2.5048563772911523,0.0220658781595881
41,3,48,hamming,171,"[0.7803597496576063, 0.8561489444389601, 0.872437016980616, 0.825947715517731, 0.8069908164018201]","[0.8030551438293287, 0.8818920882736876, 0.8762624504789673, 0.8502813704356559, 0.8222592460200666]","[0.9428127281951657, 0.9553092009914024, 0.9745339057439351, 0.9282867856363372, 0.9241020181892192]","[2.526227621682101, 2.69335023370405, 2.7232333732035183, 2.604515871589724, 2.5533520806111056]",0.8283768485993468,0.8467500598075413,0.945008927751212,2.6201358361580995,0.07682741203111827
42,5,45,hamming,157,"[0.7824236480064322, 0.8097116483787131, 0.8721255583292106, 0.8054563434867781, 0.803572947355956]","[0.8077564147140052, 0.8293474856237694, 0.8805417495503781, 0.82116361112465, 0.8250025129609527]","[0.9501967664862292, 0.9705887484070448, 0.9760455147687995, 0.9424295208015281, 0.9451441955248601]","[2.5403768292066666, 2.6096478824095275, 2.7287128226483883, 2.569049475412956, 2.573719655841769]",0.814658029111418,0.832762354794751,0.9568809491976923,2.6043013331038614,0.06598648190878335
43,3,47,hamming,100,"[0.809627880731679, 0.8310778176477978, 0.8760797894653425, 0.8165875928859313, 0.8019753290913859]","[0.8368619603716637, 0.8466235955400713, 0.8834322236480149, 0.8326259708605821, 0.8205142393067315]","[0.9444418363769107, 0.9603708683188029, 0.9681227069734939, 0.9193345866707443, 0.9208347567813826]","[2.5909316774802535, 2.638072281506672, 2.7276347200868516, 2.568548150417258, 2.5433243251795]",0.8270696819644273,0.8440115979454127,0.9426209510242668,2.613702230934107,0.06493835563019881
44,9,33,hamming,138,"[0.7656365636346406, 0.8042348173248659, 0.8486260507386821, 0.7957272269595022, 0.7763959642688314]","[0.7924180709017002, 0.82614039728994, 0.8669934374850654, 0.8234876021172718, 0.7919829116435169]","[0.9496245174405409, 0.9775015512828925, 0.9786399034853517, 0.9539653264972625, 0.9673150430030459]","[2.5076791519768817, 2.6078767658976982, 2.694259391709099, 2.573180155574036, 2.535693918915394]",0.7981241245853045,0.8202044838874988,0.9654092683418186,2.583737876814622,0.06481096853634416
45,14,43,cosine,179,"[0.7535547582834403, 0.7664618666849511, 0.7749650690043233, 0.7782427004991949, 0.7684229915905314]","[0.7907133846793166, 0.8014327045249522, 0.800260390934486, 0.815635838038417, 0.792841115207435]","[0.9642948360906963, 0.9852718218403447, 0.9918561925548788, 0.9708024478386307, 0.9584854172721718]","[2.5085629790534534, 2.553166393050248, 2.5670816524936884, 2.5646809863762425, 2.5197495240701384]",0.7683294772124881,0.8001766866769213,0.9741421431193444,2.542648307008754,0.02399675522883549
46,6,39,hamming,482,"[0.7832498561453446, 0.8410400060348993, 0.8555759238294465, 0.7943048245004098, 0.8108103277209575]","[0.8105583138159467, 0.8743620138474687, 0.8850442132780958, 0.8177632026066167, 0.8392676996346928]","[0.9525888407885935, 0.9750671838964391, 0.9867699220132289, 0.9704766460136579, 0.9585702292111233]","[2.546397010749885, 2.690469203778807, 2.727390059120771, 2.5825446731206845, 2.6086482565667737]",0.8169961876462114,0.8453990886365641,0.9686945643846085,2.6310898406673844,0.06757628913488022
47,6,39,hamming,437,"[0.8008229493238602, 0.8413844716262018, 0.8786679718011794, 0.8042538135333266, 0.8041503913707321]","[0.8351005508338519, 0.8757990158001867, 0.8999035222922922, 0.8243853528385168, 0.8286030546266455]","[0.9525905778875693, 0.9717320460065427, 0.9867733897330535, 0.9679129421317074, 0.9651029422943913]","[2.5885140780452813, 2.6889155334329313, 2.765344883826525, 2.596552108503551, 2.5978563882917687]",0.82585591953106,0.8527582992782987,0.9688223796106529,2.6474365984200117,0.06948691643041799
48,24,35,hamming,409,"[0.752761850574857, 0.7859786441286066, 0.7814719366180237, 0.7821141852520935, 0.7710345880711277]","[0.7787169356713474, 0.818072181543152, 0.8052545122069066, 0.8121280344328645, 0.7968182605358429]","[0.9747545053798209, 0.9916246232598682, 0.9933631790096753, 0.9841871808020903, 0.9820468598768364]","[2.5062332916260255, 2.595675448931627, 2.5800896278346057, 2.5784294004870487, 2.549899708483807]",0.7746722409289417,0.8021979848780226,0.9851952696656582,2.5620654954726225,0.031583277428617475
49,8,29,hamming,310,"[0.7734076747697719, 0.8022674233578115, 0.8673193209117587, 0.8027595919328462, 0.7941222929727967]","[0.8065544515719076, 0.8243738574883643, 0.8867696671639641, 0.8244712404304696, 0.8095764251622269]","[0.9561938598340021, 0.9779366721778544, 0.9896233678220986, 0.9753441727193598, 0.9675685416358246]","[2.5361559861756815, 2.6045779530240303, 2.7437123558978214, 2.6025750050826755, 2.571267259770848]",0.8079752607889971,0.8303491283633866,0.9733333228378278,2.611657711990211,0.0705732906428632
50,10,37,manhattan,438,"[0.7448554437017394, 0.7928753389298352, 0.8074355439782078, 0.7576707519716486, 0.7715029292511104]","[0.7740445635500077, 0.8254496317012048, 0.8319142308131873, 0.790503925276318, 0.7999221029515426]","[0.9593095562081231, 0.9820776416348806, 0.9911565640978641, 0.976915408235386, 0.9534483815613952]","[2.4782095634598704, 2.6004026122659205, 2.6305063388892593, 2.5250900854833525, 2.5248734137640483]",0.7748680015665081,0.8043668908584521,0.9725815103475298,2.55181640277249,0.05551740859431971
51,5,40,hamming,496,"[0.7906907026956184, 0.827727300350812, 0.8642513876832907, 0.8019330103169378, 0.8003220033099382]","[0.8205715598333292, 0.8547589547726218, 0.885086302172211, 0.8216521518377702, 0.8220214320062296]","[0.9517237022712434, 0.9683177911263452, 0.9870035547430349, 0.9576357957563668, 0.9548592982649444]","[2.5629859648001907, 2.650804046249779, 2.7363412445985364, 2.581220957911075, 2.577202733581112]",0.8169848808713194,0.8408180801244324,0.9639080284323869,2.6217109894281387,0.06489307723325809
52,6,32,hamming,461,"[0.8027922222448983, 0.8391339220854088, 0.8658757677181842, 0.8246881772151374, 0.8057337498929148]","[0.8400251990096694, 0.8735566731156125, 0.8905517430657887, 0.8522853452385807, 0.8353123931853841]","[0.9525900224994109, 0.9716877173019455, 0.987806026805266, 0.9704756556770393, 0.9615853774902989]","[2.5954074437539787, 2.6843783125029668, 2.744233537589239, 2.647449178130757, 2.6026315205685977]",0.8276447678313087,0.8583462707230071,0.9688289599547921,2.654819998509107,0.05509318067115369
