trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
20,0.0008626405870318854,"[0.9046077306243799, 0.9226535443440942, 0.9470205360027721, 0.901620871946989, 0.8924174126251693]","[0.8589375950165521, 0.8664477483002819, 0.8728636284711194, 0.8465713857398366, 0.865420156868639]","[0.9997639705205588, 0.9998091458212001, 0.9998465260854794, 0.9997409276435166, 0.9998088404772512]","[2.763309296161491, 2.7889104384655763, 2.819730690559371, 2.7479331853303424, 2.7576464099710596]",0.913664019108681,0.8620481028792858,0.9997938821096012,2.775506004097568,0.02593641021800381
21,0.00012205030154290328,"[0.9046870194449231, 0.9233184762917955, 0.9472553922356495, 0.9019266874653219, 0.8927256682792095]","[0.8641951884143055, 0.8843709178054189, 0.8771771059320688, 0.8519540398007489, 0.8715705496202065]","[0.9997712896267649, 0.9998139208634619, 0.9998504853421751, 0.9997491549381696, 0.9998187354856867]","[2.7686534974859933, 2.8075033149606763, 2.8242829835098933, 2.7536298822042404, 2.7641149533851026]",0.91398264874338,0.8698535603145497,0.9998007172512517,2.783636926309181,0.027304723896394288
22,0.0005569735219752802,"[0.9046106894231077, 0.9226535443440942, 0.947065099034677, 0.901620871946989, 0.8924220161468633]","[0.8618481752620177, 0.8735741003996718, 0.8736859061358082, 0.8467747231368152, 0.8659408170687576]","[0.9997657126674045, 0.9998106651549873, 0.9998479625458665, 0.9997425326498476, 0.9998111101596323]","[2.76622457735253, 2.796038309898753, 2.820598967716352, 2.748138127733652, 2.7581739433752532]",0.9136744441791464,0.8643647444006142,0.9997955966355476,2.777834785215308,0.026695994867930038
23,0.0031618939136537033,"[0.9046018130269244, 0.9225304656440925, 0.9469212156536063, 0.9015584729861679, 0.8924114941521353]","[0.8511551000994808, 0.8554003483375872, 0.849371835031678, 0.8374933805304885, 0.8564728212452997]","[0.9997554807682498, 0.999802825966756, 0.9998413844582723, 0.9997310164854875, 0.9997927995876114]","[2.755512393894655, 2.7777336399484356, 2.7961344351435566, 2.7387828700021437, 2.748677114985046]",0.9136046922925853,0.8499786970489067,0.9997847014532754,2.7633680907947675,0.02079409603671289
24,0.0002920261613767792,"[0.9046106894231077, 0.9232421469265181, 0.9471080185300971, 0.9017685195946367, 0.8924922022741366]","[0.8621821297572947, 0.8831048061054974, 0.8760855537576959, 0.8484963630326124, 0.8689763216531899]","[0.999768368199531, 0.9998118630383337, 0.9998492082631819, 0.9997457226422957, 0.9998151027631417]","[2.766561187379933, 2.806158816070349, 2.823042780550975, 2.7500106052695448, 2.761283626690468]",0.9138443153496991,0.8677690348612581,0.9997980529812969,2.7814114031922537,0.028132800897544132
25,0.00010756951330032674,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997718800272714, 0.9998151563055181, 0.999850749373196, 0.9997494384149651, 0.9998193487339131]","[2.7686540878865, 2.808002717104401, 2.8242832475409143, 2.7564033585502896, 2.764115566633329]",0.9140948235589729,0.8703956574131411,0.9998013145709728,2.784291795543087,0.026798906939852474
26,0.04622985528121393,"[0.8956335141174285, 0.9218565419423768, 0.9355834486763497, 0.893664019798748, 0.8913703614017241]","[0.8222934473881804, 0.8260566157102736, 0.8106753449397298, 0.8088707601613662, 0.838533415716345]","[0.9996912307913245, 0.9997555706364497, 0.9998081679058647, 0.9996616617271239, 0.9996915604709682]","[2.7176181922969334, 2.7476687282891, 2.746066961521944, 2.702196441687238, 2.7295953375890374]",0.9076215771873253,0.821285916783179,0.9997216383063462,2.7286291322768506,0.01724787284765013
27,0.0039619850394111665,"[0.9046018130269244, 0.9225304656440925, 0.9468766526217014, 0.901510872397526, 0.892331333831494]","[0.8511551000994808, 0.8548276276864393, 0.8474388205984645, 0.8352710256917268, 0.8545172108329377]","[0.9997530445950632, 0.9998009011676703, 0.9998398442518784, 0.9997280268885491, 0.9997899162036085]","[2.7555099577214683, 2.777158994498202, 2.794155317472044, 2.7365099249778018, 2.74663846086804]",0.9135702275043478,0.84864195698181,0.9997823466213539,2.761994531107511,0.020936097364588752
28,0.0005019199080417852,"[0.9046106894231077, 0.9226565029239758, 0.947065099034677, 0.901620871946989, 0.8924249753833804]","[0.8618481752620177, 0.8735809312917273, 0.8754439332390749, 0.8467747231368152, 0.8681645282920738]","[0.9997663066167541, 0.9998111830135638, 0.999848098759156, 0.9997431230556353, 0.9998131096986396]","[2.7662251713018797, 2.7960486172292667, 2.822357131032908, 2.7481387181394394, 2.7604026133740938]",0.9136756277424262,0.8651624582443418,0.9997963642287498,2.7786344502155176,0.02694923295111322
29,39.12670645162239,"[0.37854014756008497, 0.3856662622238219, 0.3805763068268318, 0.37889417933702924, 0.37754025829845284]","[0.3969110905971461, 0.40792704092272314, 0.4003920845760717, 0.3994553311505571, 0.3999271321927653]","[0.8064660181463441, 0.8067355411350559, 0.8188454707326774, 0.8040339861432093, 0.8010613866722174]","[1.581917256303575, 1.6003288442816008, 1.5998138621355809, 1.5823834966307957, 1.5785287771634355]",0.38024343084924417,0.40092253588785265,0.8074284805659009,1.5885944473029974,0.009466254221082463
30,7.2257151460470075,"[0.6545413644555126, 0.6616758943280244, 0.6559834095839403, 0.64608482851731, 0.6538103874424237]","[0.6471032985025127, 0.6633420644223067, 0.6564792547308832, 0.6455352860178633, 0.6534124787696672]","[0.9413267787358492, 0.9432325821977713, 0.9596236299512401, 0.9401261524792175, 0.9377887903201312]","[2.2429714416938746, 2.2682505409481024, 2.272086294266064, 2.231746267014391, 2.2450116565322222]",0.6544191768654422,0.6531744764886467,0.9444195867368419,2.252013240090931,0.01554415601640637
31,0.00011134264817377272,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997718371490394, 0.9998147987838335, 0.9998506167594684, 0.999749435473703, 0.9998192227820091]","[2.768654045008268, 2.8080023595827166, 2.8242831149271868, 2.7564033556090273, 2.764115440681425]",0.9140948235589729,0.8703956574131411,0.9998011821896107,2.784291663161725,0.026798828677087466
32,0.00024391495260771365,"[0.9046106894231077, 0.9232421469265181, 0.9471080185300971, 0.9017744389435082, 0.8924922022741366]","[0.8621821297572947, 0.8831048061054974, 0.8760855537576959, 0.8507371038358117, 0.8689763216531899]","[0.9997690217956614, 0.999812270418444, 0.9998495416098635, 0.9997463610179074, 0.999815812002816]","[2.7665618409760637, 2.8061592234504595, 2.8230431138976564, 2.7522579037972275, 2.7612843359301427]",0.9138454992194734,0.868217183021898,0.9997986013689385,2.78186128361031,0.02764118971173233
33,0.0008558152652298022,"[0.9046077306243799, 0.9226535443440942, 0.9470205360027721, 0.901620871946989, 0.8924174126251693]","[0.8589375950165521, 0.8664477483002819, 0.8728636284711194, 0.8465713857398366, 0.865420156868639]","[0.9997640069810543, 0.9998091488968222, 0.9998465307378508, 0.999741153477998, 0.9998088428964778]","[2.7633093326219864, 2.7889104415411983, 2.8197306952117422, 2.7479334111648237, 2.757646412390286]",0.913664019108681,0.8620481028792858,0.9997939365980407,2.775506058586007,0.025936360343650263
34,0.00010381260104181354,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997719258139856, 0.9998151758230854, 0.9998507551033642, 0.9997495842663996, 0.9998195340099899]","[2.768654133673214, 2.8080027366219684, 2.8242832532710826, 2.756403504401724, 2.764115751909406]",0.9140948235589729,0.8703956574131411,0.9998013950033651,2.7842918759754793,0.026798848506135464
35,95.7461478902789,"[0.28763291215203574, 0.2788395591460645, 0.2768244177743261, 0.27713650579163956, 0.283405483688169]","[0.3026444205833527, 0.2970264147925097, 0.29510018492480206, 0.29519991151659664, 0.3019493329237256]","[0.7401561595186946, 0.7358720016821876, 0.744313554457495, 0.7365879643885895, 0.7318574215097471]","[1.330433492254083, 1.3117379756207619, 1.316238157156623, 1.3089243816968257, 1.3172122381216416]",0.280767775710447,0.29838405294819736,0.7377574203113427,1.3169092489699872,0.00740199292728397
36,0.00026625994505362105,"[0.9046106894231077, 0.9232421469265181, 0.9471080185300971, 0.9017744389435082, 0.8924922022741366]","[0.8621821297572947, 0.8831048061054974, 0.8760855537576959, 0.8507371038358117, 0.8689763216531899]","[0.9997688025837858, 0.9998119716157884, 0.9998493610393424, 0.9997461216678224, 0.9998152940025118]","[2.766561621764188, 2.806158924647804, 2.8230429333271356, 2.7522576644471424, 2.7612838179298382]",0.9138454992194734,0.868217183021898,0.9997983101818502,2.781860992423222,0.02764123603226466
37,0.0007357671447885461,"[0.9046077306243799, 0.9226535443440942, 0.9470604960427322, 0.901620871946989, 0.8924174126251693]","[0.8589375950165521, 0.8667762680339173, 0.8731790719621593, 0.8465713857398366, 0.865420156868639]","[0.9997646524276023, 0.9998091819328618, 0.9998468856121329, 0.9997416137500301, 0.9998093549679864]","[2.763309978068534, 2.7892389943108733, 2.8200864536170243, 2.7479338714368557, 2.757646924461795]",0.913672011116673,0.8621768955242208,0.9997943377381227,2.7756432443790167,0.026091491336751666
38,0.00010134787196628263,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997719283103257, 0.999815178298955, 0.9998507741753674, 0.9997497155714266, 0.999819615932337]","[2.7686541361695545, 2.808002739097838, 2.8242832723430857, 2.756403635706751, 2.7641158338317533]",0.9140948235589729,0.8703956574131411,0.9998014424576823,2.7842919234297967,0.026798814681013482
39,0.007545845735740445,"[0.904437218451776, 0.9223006854133392, 0.9417876001897838, 0.90134775256293, 0.8922081341140151]","[0.8445271191335099, 0.8440859163114617, 0.8333828101079955, 0.8256758704133866, 0.8506453998379117]","[0.9997469142713943, 0.9997928905994479, 0.9998361460987065, 0.9997197687336579, 0.9997799489963177]","[2.74871125185668, 2.7661794923242486, 2.775006556396486, 2.7267433917099746, 2.7426334829482446]",0.9124162781463688,0.8396634231608531,0.9997751337399048,2.751854835047127,0.017127159973721284
40,0.01921478556394062,"[0.8992065216402897, 0.9221776067133375, 0.9415161954064412, 0.9010749494399881, 0.8918322871547072]","[0.8284631071213248, 0.8342775285087899, 0.8244957369183773, 0.8157527421948698, 0.8439864503955924]","[0.9997288944281871, 0.9997798026147795, 0.9998261539265672, 0.9996985992676528, 0.9997490678170994]","[2.7273985231898017, 2.756234937836907, 2.7658380862513856, 2.716526290902511, 2.735567805367399]",0.9111615120709526,0.8293951130277908,0.9997565036108572,2.7403131287096008,0.018221669767675808
41,0.00018628590696932254,"[0.9046195658192907, 0.9232480640862814, 0.9472553922356495, 0.9017790398176742, 0.8927227090426926]","[0.8641590111633488, 0.8839077840046944, 0.8768284129605571, 0.8512189550779258, 0.8709667616573136]","[0.9997699917395564, 0.9998131682913446, 0.9998500412486397, 0.9997475954725723, 0.9998166883248898]","[2.768548568722196, 2.8069690163823204, 2.823933846444846, 2.752745590368172, 2.763506159024896]",0.9139249542003178,0.869416184972768,0.9997994970154005,2.783140636188486,0.027401378222741992
42,0.00010913437964943287,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997718415212559, 0.9998151557057653, 0.9998506894878422, 0.9997494383114186, 0.9998192383901603]","[2.7686540493804843, 2.808002716504648, 2.8242831876555603, 2.756403358446743, 2.7641154562895762]",0.9140948235589729,0.8703956574131411,0.9998012726832884,2.7842917536554026,0.026798910090993267
43,0.00034700590449083553,"[0.9046106894231077, 0.9227285600713023, 0.9470680584901371, 0.9017685195946367, 0.8924922022741366]","[0.8621821297572947, 0.8740979057114997, 0.8757493394086531, 0.8484963630326124, 0.8689763216531899]","[0.9997678432447306, 0.9998117411231254, 0.9998487765530544, 0.9997446536125095, 0.9998149426451844]","[2.7665606624251327, 2.7966382069059272, 2.8226661744518444, 2.7500095362397587, 2.761283466572511]",0.9137336059706641,0.86590041191265,0.9997975914357209,2.779431609319035,0.026555486687750703
44,0.0002448397666131301,"[0.9046106894231077, 0.9232421469265181, 0.9471080185300971, 0.9017744389435082, 0.8924922022741366]","[0.8621821297572947, 0.8831048061054974, 0.8760855537576959, 0.8507371038358117, 0.8689763216531899]","[0.99976901949924, 0.9998121511791689, 0.9998495408101727, 0.999746360314589, 0.9998158122027374]","[2.7665618386796424, 2.8061591042111846, 2.823043113097966, 2.7522579030939087, 2.761284336130064]",0.9138454992194734,0.868217183021898,0.9997985768011816,2.781861259042553,0.027641168885160432
45,0.00010235493382671206,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997719273723876, 0.9998151767265469, 0.9998507733410998, 0.9997497048433865, 0.9998195373893362]","[2.7686541352316163, 2.8080027375254297, 2.824283271508818, 2.756403624978711, 2.7641157552887523]",0.9140948235589729,0.8703956574131411,0.9998014239345514,2.7842919049066657,0.026798828322660145
46,0.0011458138196879443,"[0.9046077306243799, 0.9226535443440942, 0.9470205360027721, 0.901620871946989, 0.8924174126251693]","[0.8534583825714219, 0.8649946781198515, 0.8714288531697604, 0.8465713857398366, 0.865420156868639]","[0.9997632929032173, 0.9998081570158516, 0.999845793615057, 0.999738541136656, 0.99980567817881]","[2.7578294060990194, 2.7874563794797975, 2.8182951827875895, 2.7479307988234813, 2.7576432476726183]",0.913664019108681,0.860374691293902,0.9997922925699184,2.7738310029725013,0.025890651867827914
47,0.0005161373033859423,"[0.9046106894231077, 0.9226535443440942, 0.947065099034677, 0.901620871946989, 0.8924249753833804]","[0.8618481752620177, 0.8735741003996718, 0.8754439332390749, 0.8467747231368152, 0.8681645282920738]","[0.9997662941470307, 0.9998110520255601, 0.9998480505428842, 0.9997431023889328, 0.9998130361961525]","[2.766225158832156, 2.796038696769326, 2.822357082816636, 2.7481386974727373, 2.7604025398716066]",0.9136750360264496,0.8651610920659307,0.9997963070601121,2.7786324351524927,0.026947951247358742
48,0.00019127036104159007,"[0.9046136482218354, 0.9232480640862814, 0.9472553922356495, 0.9017790398176742, 0.8927227090426926]","[0.8634175715060323, 0.8839077840046944, 0.8768284129605571, 0.8512189550779258, 0.8709667616573136]","[0.9997698354461966, 0.9998124552227329, 0.9998499919431856, 0.9997474699032948, 0.9998164342208546]","[2.767801055174064, 2.8069683033137087, 2.823933797139392, 2.7527454647988945, 2.763505904920861]",0.9139237706808266,0.8692678970413047,0.999799237347253,2.7829909050693837,0.027482428806091103
49,0.0029726140396052927,"[0.9046018130269244, 0.9225304656440925, 0.9469212156536063, 0.901598513026208, 0.8924114941521353]","[0.8514469772304358, 0.8554003483375872, 0.8546128109417834, 0.837714023142331, 0.8564728212452997]","[0.9997560921033627, 0.9998035558315876, 0.9998419886605331, 0.9997322398197471, 0.999794824772366]","[2.755804882360723, 2.7777343698132673, 2.8013760152559226, 2.739044775988286, 2.748679140169801]",0.9136127003005934,0.8511293961794874,0.9997857402375192,2.7645278367176003,0.022400260164155833
50,0.00038602806121085974,"[0.9046106894231077, 0.9227239565496081, 0.947065099034677, 0.9017685195946367, 0.8924922022741366]","[0.8621821297572947, 0.8736171014401019, 0.8754439332390749, 0.8484963630326124, 0.8689763216531899]","[0.9997672033001688, 0.9998117099498143, 0.9998484304150733, 0.9997441972979922, 0.9998142161113887]","[2.7665600224805713, 2.796152767939524, 2.8223574626888253, 2.7500090799252415, 2.761282740038715]",0.9137320933752331,0.8657431698244548,0.9997971514148875,2.7792724146145757,0.026392588952922163
51,0.00010434059943419309,"[0.9046870194449231, 0.9233230798134896, 0.9472553922356495, 0.9024829580215925, 0.8927256682792095]","[0.8641951884143055, 0.8848644809853933, 0.8771771059320688, 0.8541709621137318, 0.8715705496202065]","[0.9997719249106132, 0.9998151751195418, 0.9998507563450157, 0.9997495840319601, 0.9998195326029022]","[2.768654132769842, 2.8080027359184245, 2.824283254512734, 2.7564035041672845, 2.7641157505023184]",0.9140948235589729,0.8703956574131411,0.9998013946020066,2.7842918755741204,0.026798849118311974
52,0.00017692220609583136,"[0.9046195658192907, 0.9232480640862814, 0.9472553922356495, 0.9017790398176742, 0.8927227090426926]","[0.8641590111633488, 0.8839077840046944, 0.8768284129605571, 0.8512189550779258, 0.8709667616573136]","[0.9997700850677311, 0.9998133293922726, 0.9998500977274083, 0.9997477548439988, 0.9998168930383196]","[2.768548662050371, 2.806969177483248, 2.823933902923615, 2.7527457497395984, 2.7635063637383257]",0.9139249542003178,0.869416184972768,0.9997996320139462,2.783140771187032,0.02740134842376827
