trial_number,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_gamma,param_reg_alpha,param_reg_lambda,param_min_child_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
11,269,35,0.06106658454797589,0.7100849701281576,0.6019633634324983,0.0485442908791297,0.00014176662789795066,0.032661059871270846,2,"[0.9534514026855666, 0.9482394648381702, 0.9113465679021003, 0.9484035691634848, 0.9677965004777163]","[0.8341051870978865, 0.8245706941511414, 0.8011674993917015, 0.8345793015283698, 0.8480920577863066]","[0.9997493878869136, 0.999780307600959, 0.9990759609871404, 0.9998450424692744, 0.999628282486892]","[2.787305977670367, 2.7725904665902705, 2.711590028280942, 2.782827913161129, 2.815516840750915]",0.9458475010134076,0.8285029479910812,0.9996157962862359,2.7739662452907243,0.03428006655765505
12,246,41,0.06534332210115021,0.7053563181591475,0.6023733659911183,0.3984877943178411,0.00010524431454661287,0.029182498873099753,3,"[0.957491791417636, 0.9583904090312416, 0.9111831988693113, 0.9543962674336599, 0.9657067246097756]","[0.802760555637951, 0.832293519810761, 0.7931744787832679, 0.8321218821955542, 0.8145012470086884]","[0.999719424118643, 0.9997654593330353, 0.9989301481045512, 0.9998365215255381, 0.999577247531228]","[2.75997177117423, 2.790449388175038, 2.7032878257571307, 2.786354671154752, 2.779785219149692]",0.9494336782723248,0.8149703366872444,0.9995657601225991,2.763969775082169,0.03209568432645035
13,256,42,0.12608926574119958,0.7379089449152663,0.6720336429955462,0.03468945681541718,0.00010463398604949633,0.028638122302534097,3,"[0.9492763746924118, 0.9412992409965494, 0.9109584074758758, 0.947470537446712, 0.9654951938140001]","[0.8374717771801992, 0.810108407842428, 0.8037218038836111, 0.8416167168957783, 0.8473815545431307]","[0.9996835842377874, 0.9996913383597132, 0.9988838780644219, 0.9997447835125618, 0.9994551876045383]","[2.7864317361103983, 2.7510989871986906, 2.7135640894239086, 2.788832037855052, 2.812331935961669]",0.9428999508851097,0.8280600520690294,0.9994917543558046,2.7704517573099436,0.03451921281770816
14,295,44,0.1642007276892034,0.7717372966625426,0.6813441982374763,0.1325377768962097,5.186276275452795,0.025471860221510257,3,"[0.9559977700589242, 0.9566109783204274, 0.9123295723323861, 0.9534933992837034, 0.9653918871852347]","[0.7780862348153458, 0.8056910912287053, 0.7771317566268301, 0.8087509441447398, 0.8016344762284733]","[0.9994337805747296, 0.9996374163314015, 0.9984580408443361, 0.9996970894323444, 0.9987626122608744]","[2.7335177854489996, 2.761939485880534, 2.687919369803552, 2.7619414328607874, 2.7657889756745826]",0.9487647214361351,0.794258900608819,0.9991977878887373,2.7422214099336912,0.029521438378600894
15,267,35,0.1333014018844403,0.7646630040657868,0.6744467320079843,1.85509288147052,0.011480314763701673,0.11183132400786924,10,"[0.9567590122912725, 0.9473222945927493, 0.9164307983278052, 0.9531901464947918, 0.9686980391223227]","[0.7792417641396782, 0.7968599720856895, 0.7694399848382496, 0.80183340912369, 0.8169400133185535]","[0.9995573134093041, 0.9996187216402989, 0.9987914544076539, 0.9996903792233511, 0.9989921206214418]","[2.7355580898402545, 2.7438009883187378, 2.6846622375737086, 2.754713934841833, 2.784630173062318]",0.9484800581657884,0.7928630287011722,0.99932999786041,2.74067308472737,0.0325654204310836
16,143,50,0.037706093740206795,0.6825079898747748,0.6518551529307528,0.019679916276361478,0.30639753677862375,0.006516370639024936,7,"[0.9528390252349568, 0.9560521226110125, 0.9190409176896087, 0.9567280774758151, 0.967338317792096]","[0.7685209282224748, 0.7831499346844326, 0.7628530397421086, 0.7814098900287018, 0.7895860583049985]","[0.9996109225129441, 0.9996588873795956, 0.9987855819635577, 0.9997633392164402, 0.9994916962636401]","[2.7209708759703757, 2.7388609446750407, 2.680679539395275, 2.737901306720957, 2.7564160723607345]",0.9503996921606979,0.7771039701965432,0.9994620854672356,2.7269657478244764,0.02571674688245598
17,77,39,0.17740509848751335,0.8051574974157605,0.7269894320051064,1.5245848882629294,0.00024916486134978524,0.0600818430176137,2,"[0.9466859441734522, 0.9493692447965845, 0.9169744136999327, 0.9548113750032976, 0.9562895803710958]","[0.7817233436389885, 0.8279766325099738, 0.7923985529579636, 0.8240473073745257, 0.8110976087190472]","[0.999453658344662, 0.9997040323479048, 0.9986941051564573, 0.9997910480720051, 0.9992644050185924]","[2.727862946157103, 2.777049909654463, 2.7080670718143534, 2.7786497304498283, 2.766651594108735]",0.9448261116088725,0.8074486890400998,0.9993814497879244,2.7516562504368967,0.028511345268302676
18,264,45,0.49712648710000995,0.7383362138863708,0.644218796155421,0.705412843915295,0.00932594843089169,1.3954650298963647,5,"[0.9407479824303622, 0.9406765836684627, 0.9012721470858246, 0.9279217502496823, 0.9528116051922497]","[0.7889592437909152, 0.7992712420428354, 0.7849198092623477, 0.8093879118842098, 0.8323356294022766]","[0.999407029675584, 0.9993109248679799, 0.998204424051575, 0.9993340315704053, 0.9992463559257375]","[2.7291142558968615, 2.7392587505792783, 2.6843963803997473, 2.7366436937042975, 2.784393590520264]",0.9326860137253163,0.8029747672765171,0.9991005532182562,2.7347613342200896,0.031798267133590054
19,215,33,0.03520560475154081,0.6639981451498108,0.7344586985060197,2.701268512050894,0.00010342162630474956,0.00833816145307611,2,"[0.9548032545847371, 0.9489050110196017, 0.918488251860151, 0.9553600257762059, 0.9647121963755169]","[0.7714005004824113, 0.7740826445595097, 0.7656610625343784, 0.8023251933028129, 0.7792764966925428]","[0.9995940018650541, 0.9996690107065018, 0.9987586829635171, 0.9997681279508385, 0.9994562233811282]","[2.7257977569322023, 2.722656666285613, 2.6829079973580465, 2.7574533470298572, 2.743444916449188]",0.9484537479232426,0.7785491795143311,0.9994492093734078,2.7264521368109813,0.025142615158725654
20,300,40,0.07385946258987555,0.8255080683368515,0.8429553122802896,1.316433526602421,0.003456114679619906,0.001237295564104259,4,"[0.9545760266340071, 0.9449078759236447, 0.911058949101935, 0.9553440716445571, 0.9647187434776563]","[0.7932816843168751, 0.797928459589635, 0.785719390392647, 0.8161332900452045, 0.8018055064304472]","[0.9994556185473072, 0.9996343580556142, 0.9983493593248312, 0.9997024337591518, 0.9989732309424157]","[2.7473133294981893, 2.742470693568894, 2.6951276988194133, 2.7711797954489135, 2.7654974808505193]",0.9461211333563601,0.7989736661549618,0.9992230001258641,2.744317799637186,0.02684100122471595
21,241,41,0.078510410032449,0.7278292875926543,0.6108844677447429,0.3813127460024414,0.00023510895295280698,0.021140125762942132,3,"[0.9575186964847362, 0.9500011751365391, 0.9112133086471357, 0.9518051679029194, 0.9675744173428288]","[0.8026843057710642, 0.8309120170847005, 0.7950170679133218, 0.8292067872157213, 0.8192782877351706]","[0.9997047731258841, 0.9997621516821457, 0.998805230082591, 0.9998172328347262, 0.9995042000973481]","[2.7599077753816843, 2.7806753439033853, 2.7050356066430488, 2.780829187953367, 2.7863569051753476]",0.9476225531028317,0.8154196931439956,0.9995187175645391,2.7625609638113664,0.030147343932772734
22,246,45,0.05008226967051556,0.6583575328742064,0.6499706055435305,0.5565396791218316,0.00010162655723815147,0.11553330855253166,3,"[0.9574159871818256, 0.9527014594873358, 0.9111640540037678, 0.9541981139080054, 0.971779855651211]","[0.7955794828150274, 0.8129904041389835, 0.7888783501124417, 0.8296282421135378, 0.8127223736207531]","[0.9996888494603319, 0.9997389048438954, 0.9990109957709095, 0.9998217533326426, 0.9995741202511512]","[2.752684319457185, 2.765430768470215, 2.699053399887119, 2.7836481093541856, 2.784076349523115]",0.949451894046429,0.8079597705601487,0.9995669247317862,2.756978589338364,0.031275420264982846
23,273,37,0.21793752302363967,0.7636287517431538,0.6009479186589075,0.03664686024090944,0.0004424811277612228,0.015449063803702076,2,"[0.9432900063581474, 0.9454518887267437, 0.9117636268861362, 0.942018896151444, 0.958116727482881]","[0.8149235891352933, 0.8182959533829782, 0.8067719767899182, 0.8418389398691672, 0.8388107168625468]","[0.9996880372867796, 0.9996804075466363, 0.9988055628308742, 0.9997676216477269, 0.9993378326074565]","[2.7579016327802206, 2.763428249656358, 2.7173411665069285, 2.783625457668338, 2.796265276952884]",0.9401282291210705,0.8241282352079807,0.9994558923838948,2.763712356712946,0.02698279717291009
24,218,42,0.1141828289994933,0.7249342479178927,0.6763642619651389,0.41569526135704027,0.0002358315507014819,0.41715552243583304,4,"[0.9552143072031865, 0.9472250672918957, 0.9111926513323185, 0.950130250465078, 0.9678826728765696]","[0.7995126902122557, 0.8134801007416786, 0.7919184142459157, 0.8289721390664866, 0.8370259601311113]","[0.999600095183893, 0.9996954944626866, 0.9987517211402016, 0.9997469291090368, 0.9993494414983388]","[2.7543270925993353, 2.760400662496261, 2.701862786718436, 2.7788493186406016, 2.80425807450602]",0.9463289898338096,0.8141818608794896,0.9994287362788313,2.7599395869921306,0.0338417898477496
25,248,28,0.02578210496476043,0.6995173597436571,0.632075213567822,1.9616174030105147,0.0008327324825306501,0.06737484200921866,6,"[0.9541259013461212, 0.9556119895725377, 0.9172046428647601, 0.9556176062576686, 0.9668430406155412]","[0.7648499455939486, 0.774054493178811, 0.7586646801287599, 0.7801697805377128, 0.7717253776595102]","[0.9996100328285488, 0.9996850833333311, 0.9989350284857059, 0.9997622310770369, 0.9995228296804065]","[2.7185858797686184, 2.72935156608468, 2.674804351479226, 2.735549617872418, 2.7380912479554578]",0.9498806361313259,0.7698928554197486,0.999503041081006,2.71927653263208,0.02323172405517987
26,280,33,0.05836683563975153,0.6540449424884558,0.9977742525136255,1.1023414974780534,0.4559458584363796,0.0026809656255260815,2,"[0.9546350922269088, 0.9448191017346335, 0.9166030399648223, 0.9496811513906789, 0.9646168076399815]","[0.7924889977180682, 0.7890875056648144, 0.7839193464721529, 0.8015807417496038, 0.8029844493302134]","[0.9991739313600754, 0.9993901140350754, 0.9960698226951931, 0.99957936935373, 0.9988047447996903]","[2.7462980213050523, 2.733296721434523, 2.6965922091321683, 2.7508412624940126, 2.766406001769885]",0.9460710385914052,0.7940122081869705,0.998603596448753,2.738686843227128,0.02355853697620142
27,231,46,0.26126636606932285,0.7429127292932399,0.6571024735385717,0.43301035625696344,0.00024360713470948813,0.012871278232476144,5,"[0.9511584000523265, 0.9459561734777066, 0.9166415486181819, 0.9447409552619809, 0.958423721163106]","[0.8033946855440659, 0.8279163016969814, 0.7970147869046219, 0.8205481366589682, 0.8139235978932697]","[0.9995838131215681, 0.9995540757246206, 0.9987496966956678, 0.9996928397717102, 0.9991170551341888]","[2.7541368987179604, 2.7734265508993086, 2.7124060322184715, 2.7649819316926596, 2.7714643741905647]",0.9433841597146604,0.8125595017395814,0.9993394960895511,2.7552831575437926,0.022471504177836304
28,251,38,0.10869564444016987,0.7821514800348031,0.6261990362165343,0.7695611295589698,0.005123374249551607,0.0034038459907155378,3,"[0.9574835493309399, 0.9469982588158419, 0.911206322249257, 0.9565822453766124, 0.9684112420588886]","[0.7957722479495805, 0.8269770149190496, 0.7935961074484251, 0.827206934180768, 0.8165354612474875]","[0.9996654285026749, 0.9997204516681457, 0.9987610478277698, 0.9997787625921901, 0.9993025234757088]","[2.7529212257831954, 2.773695725403037, 2.703563477525452, 2.7835679421495705, 2.784249226782085]",0.9481363235663078,0.8120175531490622,0.999445642813298,2.7595995195286678,0.030217326094156508
29,207,36,0.02562767934136408,0.8085869476270502,0.9363740288978948,2.7416073005245236,0.0004196212219753166,9.353609900206399,1,"[0.9548686754063773, 0.9456765824179563, 0.9147327927604543, 0.9502985114214553, 0.9520113218001097]","[0.7542085791051195, 0.7687505359640373, 0.7466087011942014, 0.7699414112743358, 0.7551201217430987]","[0.9993703490079571, 0.9993924411319155, 0.9976053618282349, 0.9995873339996806, 0.9991046028069606]","[2.708447603519454, 2.713819559513909, 2.6589468557828906, 2.7198272566954715, 2.7062360463501687]",0.9435175767612707,0.7589258698561585,0.9990120177549497,2.701455464372379,0.02176749585939734
30,280,49,0.0025584203332485126,0.8286855644830662,0.7337996639275964,0.26554903250132894,0.02368852828537338,0.0007645610415752012,1,"[0.9572118876097501, 0.9569896406130245, 0.9188958577013919, 0.9563528067487101, 0.9673454246211626]","[0.7825117917043385, 0.7870975304225297, 0.785790241540899, 0.8026277591669424, 0.7969738884054546]","[0.9995082298955558, 0.999642273200882, 0.9991726346360711, 0.9997079775593264, 0.9994525918213025]","[2.7392319092096447, 2.743729444236436, 2.703858733878362, 2.758688543474979, 2.7637719048479195]",0.951359123458808,0.7910002422480328,0.9994967414226276,2.741856107129468,0.021061003221994824
31,276,37,0.2178794649823468,0.7639148141968635,0.6004878911480381,0.05693520153072251,0.0004546405230073229,0.01683330247449322,2,"[0.9494648395438814, 0.9426075654162613, 0.9113772978030745, 0.9420298580588158, 0.9581225382521827]","[0.8181939001742762, 0.8163387895428249, 0.8079159957848671, 0.8418468795387379, 0.8326635174563619]","[0.9996708713623057, 0.9996787827533276, 0.9987751071634358, 0.999763769219334, 0.9994497813242522]","[2.7673296110804633, 2.758625137712414, 2.718068400751377, 2.7836405068168877, 2.790235837032797]",0.9407204198148431,0.8233918164994136,0.9994676623645311,2.7635798986787874,0.025388475697958
32,261,41,0.10942905469497322,0.7503670540395198,0.614732962217459,0.12239709561844078,0.00017170305252188172,0.047894888571834625,2,"[0.9494686755889751, 0.9482866333141458, 0.9109970950552124, 0.9483831581355483, 0.9622309893759521]","[0.8141374724239825, 0.8259051385941243, 0.8044401730167371, 0.8395669582819071, 0.8415348381602111]","[0.9997349648890724, 0.9997334493476474, 0.9988390180911806, 0.9998164853314806, 0.999507029238456]","[2.76334111290203, 2.7739252212559173, 2.7142762861631304, 2.787766601748936, 2.803272856774619]",0.9438733102939668,0.8251169160953925,0.9995261893795675,2.768516415768927,0.030254290432468918
33,231,42,0.1023654765535306,0.7111474024281677,0.7005288930154442,0.6449356787487169,0.00016928744618495336,0.041749007813924925,3,"[0.955328908626475, 0.948464024569719, 0.9112295725735955, 0.9500340672431367, 0.9642621764036445]","[0.8017970914890857, 0.8287873810980919, 0.7920458926777418, 0.8248774269698599, 0.8131705022372999]","[0.9995228824164412, 0.9996961374510376, 0.998639117855787, 0.9997552529637344, 0.9993227484754609]","[2.756648882532002, 2.7769475431188484, 2.7019145831071243, 2.774666747176731, 2.7767554271164054]",0.9458637498833141,0.8121356588944157,0.9993872278324922,2.757386636610222,0.028754388643241525
34,261,34,0.018651306512857235,0.6743415658410432,0.6287560878065129,0.9013456882513171,0.0008590361232817914,0.11236307681489634,1,"[0.9538849234256174, 0.9592623313376575, 0.9184437051038699, 0.9565639537583374, 0.970222328295508]","[0.7838675104249065, 0.7998288591506295, 0.7816349557528689, 0.7958946240786012, 0.7990032302151969]","[0.9997217281927046, 0.9997633745260637, 0.9993311056827727, 0.9998146258515915, 0.9996705746303707]","[2.7374741620432284, 2.758854565014351, 2.699409766539511, 2.7522732036885302, 2.7688961331410757]",0.951675448384198,0.7920458359244407,0.9996602817767007,2.743381566085339,0.02423998607664857
35,201,6,0.05359421638601042,0.9359071332426534,0.6681957265786748,4.071834188001934,0.00014349645171060258,1.0822412743348895,4,"[0.9566686959509753, 0.9578631068638724, 0.9157028276420808, 0.954366991360757, 0.97026463080528]","[0.7553842702459299, 0.7477048845118067, 0.7417039978366634, 0.7836709645567751, 0.7573595070810403]","[0.9995895092831125, 0.9996622646638775, 0.9986322178385855, 0.9997714012628554, 0.9994553662680559]","[2.7116424754800175, 2.705230256039557, 2.6560390433173295, 2.7378093571803874, 2.727079504154376]",0.950973250524593,0.757164724846443,0.9994221518632974,2.7075601272343333,0.02818701098961073
36,285,30,0.1466003197231808,0.7406416008005863,0.6271123906566818,1.2443866020973706,0.00034473955430380614,0.0643577602300955,2,"[0.9563853275885964, 0.9485223811189436, 0.9111539637529817, 0.9460476350370325, 0.9608334165345925]","[0.7945606214294516, 0.8034592751931716, 0.7908929671320958, 0.821294244893881, 0.8119524788903091]","[0.9995441006459802, 0.9996428042392406, 0.9983408794881828, 0.9997217969310865, 0.998933926581963]","[2.750490049664028, 2.751624460551356, 2.7003878103732606, 2.767063676862, 2.7717198220068644]",0.9445885448064292,0.8044319175077819,0.9992367015772906,2.748257163891502,0.02534553502244873
37,162,25,0.011014898237480836,0.6441315076728846,0.7128483911751339,0.3968303238712477,0.1310927998869163,0.006716406260382643,1,"[0.9582484749719371, 0.9571716409850555, 0.9185698600738621, 0.9575332586932933, 0.9699289934155925]","[0.7767506670492006, 0.7757689550246205, 0.768362909501806, 0.7864868753586243, 0.7879742901851242]","[0.999588300490502, 0.9996740293694732, 0.9990945627120945, 0.9997314219181982, 0.9994563239186605]","[2.7345874425116397, 2.7326146253791492, 2.686027332287763, 2.7437515559701158, 2.757359607519377]",0.9522904456279481,0.7790687394238751,0.9995089276817858,2.7308681127336087,0.0240639220287302
38,137,43,0.0731009614723719,0.6961673252773322,0.6184099220364653,0.2773361414063831,0.001334344304042593,0.18215349888999044,4,"[0.9550128621851965, 0.9572937606705944, 0.9191119087841939, 0.9533790303646587, 0.9713711788068775]","[0.7908825631267052, 0.8251065134309696, 0.7917394024034831, 0.8238290358445299, 0.8108361450523773]","[0.9997363797183887, 0.9997490186236436, 0.9990140104613597, 0.9998270891003258, 0.9996395391423952]","[2.7456318050302904, 2.7821492927252076, 2.7098653216490365, 2.7770351553095143, 2.78184686300165]",0.9512337481623042,0.8084787319716131,0.9995932074092225,2.7593056875431397,0.028197850126427976
39,255,47,0.314002758801548,0.7894745116642969,0.7530640341365834,0.6813598726038659,0.0006675356299735077,0.5208701087883431,6,"[0.9409853841212975, 0.9399466440292724, 0.910700206249178, 0.947389183531499, 0.9579894157422695]","[0.806132007678571, 0.8058678416152112, 0.7904594208926461, 0.8161252826653468, 0.8137948717208028]","[0.9995146822579454, 0.9994235405173597, 0.998267758317136, 0.9996356716181148, 0.9986705638443422]","[2.7466320740578136, 2.745238026161843, 2.69942738545896, 2.7631501378149608, 2.7704548513074143]",0.9394021667347033,0.8064758849145155,0.9991024433109796,2.7449804949601986,0.024726336460712834
40,228,31,0.09868472411251869,0.7155688752111374,0.6904400569432037,3.094579330922305,0.0021377251169766237,0.034565620789377145,3,"[0.954760763809709, 0.947349436202385, 0.9130647692889907, 0.9548810013783521, 0.9667677725324687]","[0.7756162414069226, 0.8027821467836833, 0.7654788879911026, 0.8053108635368517, 0.7871926746283309]","[0.9993404585653313, 0.9996316844466143, 0.9983757816765533, 0.9997185513533523, 0.9990445646491121]","[2.729717463781963, 2.749763267432683, 2.676919438956647, 2.759910416268556, 2.7530050118099116]",0.9473647486423811,0.7872761628693782,0.9992222081381927,2.733863119649952,0.03019091793765349
41,272,39,0.19794292820720272,0.7458087917483603,0.6004414404503624,0.012555875657226285,0.00017434265043015837,0.012841408815620936,2,"[0.9463175868869226, 0.9463921444836096, 0.912028044721651, 0.9436994069215885, 0.9571894535046233]","[0.8154894151942987, 0.8440860934634642, 0.8084328021348264, 0.842513444454792, 0.8429738009187812]","[0.9996994187136528, 0.999670903501639, 0.9988897369646038, 0.9997579237918586, 0.9993574090875827]","[2.7615064207948743, 2.7901491414487127, 2.719350583821081, 2.7859707751682388, 2.7995206635109873]",0.941125327303679,0.8306991112332325,0.9994750784118672,2.771299516948779,0.028849900035188506
42,239,39,0.20744671796463252,0.7509277621622599,0.6467424233570391,0.015118697378535884,0.00017401436828959018,0.009935216802465605,1,"[0.9459839477997894, 0.9356348172883423, 0.9068344299053872, 0.9412429789394762, 0.9528521487955601]","[0.8401658542733866, 0.8440422358003441, 0.8088734388327314, 0.8442877977767721, 0.8498393038961563]","[0.9996959583199785, 0.9996806265472311, 0.9988008011954917, 0.99975360950067, 0.9991194987743904]","[2.785845760393155, 2.7793576796359174, 2.7145086699336103, 2.7852843862169183, 2.801810951466107]",0.9365096645457109,0.8374417261158781,0.9994100988675523,2.7733614895291416,0.03035454838760424
43,264,39,0.4514175670192819,0.7491024451540935,0.6468541315107201,0.011638015104547199,0.0001748936524281564,0.0034922258528201034,1,"[0.9379673226723341, 0.9396843711631745, 0.9122270450437598, 0.9287016704011761, 0.940090973312668]","[0.8200627105928804, 0.831556159442459, 0.8176602820142008, 0.8385029494213024, 0.844162800216353]","[0.9994071774386013, 0.9991691280983654, 0.9978860497308976, 0.9995305784855466, 0.9990803030243448]","[2.7574372107038156, 2.770409658703999, 2.7277733767888583, 2.7667351983080253, 2.783334076553366]",0.9317342765186225,0.8303889803374392,0.999014647355551,2.761137904211613,0.018637875532238127
