trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,64,relu,1.1078246697317525e-05,128,0.0001377694314342605,"[0.6225214131417011, 0.7195281930852698, 0.6946054150140669, 0.6367203460037912, 0.7127888257677505]","[0.6415053448219707, 0.7509605642538659, 0.7310937400611749, 0.6544540130416452, 0.7447536973598207]","[0.9991789109071452, 0.9997733844169815, 0.9997562818701055, 0.9993125425693767, 0.9997600342856724]","[2.2632056688708166, 2.4702621417561175, 2.4254554369453474, 2.290486901614813, 2.4573025574132434]",0.6772328386025159,0.7045534719076955,0.9995562308098563,2.381342541320067,0.08698693562296667
11,128,tanh,0.0018502740785111657,32,0.00037949378358828736,"[0.8483912787031653, 0.9079113789752391, 0.8738829051699507, 0.8856214075712968, 0.8513840005062531]","[0.8792805235232095, 0.9255472358754662, 0.8884250270632067, 0.9140017660676635, 0.8727044384795599]","[0.9999040818210928, 0.9999184582627357, 0.9999134038480567, 0.9998491941875095, 0.9998971483194563]","[2.7275758840474675, 2.833377073113441, 2.7622213360812142, 2.79947236782647, 2.723985587305269]",0.873438194185181,0.8959917982018212,0.9998964572877702,2.7693264496747725,0.042096662370973
12,128,tanh,0.08061705748785596,64,0.0005103622675456996,"[0.8315166708006978, 0.8162030572287163, 0.8121369920890096, 0.8224287181385839, 0.7843247563065461]","[0.8248952177194768, 0.8148228949439107, 0.8319163474117404, 0.842174224583141, 0.7800814107946256]","[0.999299694200084, 0.9994964432379877, 0.9993705155954211, 0.998409765643995, 0.9991468958016414]","[2.655711582720259, 2.630522395410615, 2.643423855096171, 2.66301270836572, 2.563553062902813]",0.8133220389127107,0.8187780190905789,0.9991446628958258,2.631244720899115,0.03560574667449872
13,128,tanh,0.0005398524467846199,128,0.0003051447686255351,"[0.894221135216436, 0.8980986499938859, 0.894853686921465, 0.8912608497811348, 0.8952181888977426]","[0.9275525414804255, 0.9094861998384698, 0.9299495627884035, 0.9276487954716527, 0.9173904632984624]","[0.9999305802256268, 0.9999296627111935, 0.9999153460040496, 0.9998863015148105, 0.9999008470259705]","[2.821704256922488, 2.8075145125435492, 2.824718595713918, 2.8187959467675983, 2.8125094992221755]",0.8947305021621329,0.9224055125754826,0.9999125474963302,2.817048562233946,0.006245949981372513
14,16,tanh,0.0005823901862567856,128,0.00021145514895885799,"[0.867015312917338, 0.8602481313524761, 0.8423120904496689, 0.8558939882710583, 0.8594391821067296]","[0.8968319694534463, 0.884181842028156, 0.8782892126354269, 0.8799920584263444, 0.8752649031297974]","[0.9998978008538754, 0.9999030678408587, 0.9998907235200083, 0.9998673794349103, 0.9998706128597681]","[2.7637450832246597, 2.744333041221491, 2.720492026605104, 2.735753426132313, 2.734574698096295]",0.8569817410194542,0.8829119971346342,0.9998859169018841,2.7397796550559725,0.014215412624594487
15,128,relu,3.4404998444718137e-05,128,0.013922794425953428,"[0.7207428492565693, 0.7275880868601924, 0.7299352424037986, 0.7234557429283506, 0.7388667396863243]","[0.7515540192018167, 0.75670759186661, 0.7599984598024766, 0.7541908760202741, 0.767086938087752]","[0.9996699753706612, 0.9997590947882068, 0.9998441526086106, 0.9997164613735481, 0.9997864291657902]","[2.471966843829047, 2.484054773515009, 2.4897778548148857, 2.477363080322173, 2.5057401069398666]",0.7281177322270471,0.7579075769957858,0.9997552226613633,2.4857805318841963,0.011653436724399809
16,64,tanh,0.00033472299494456497,128,0.0008709230286510812,"[0.8679501316173415, 0.8729424166888861, 0.8999440287823, 0.8762425700329355, 0.8947003807672715]","[0.9009920047898977, 0.8966474855478352, 0.9352449425160896, 0.9032212262971516, 0.9169378292222572]","[0.9999086577535237, 0.999904511093661, 0.9999092635741056, 0.9998759426205511, 0.9998791062791312]","[2.768850794160763, 2.7694944133303823, 2.835098234872495, 2.7793397389506382, 2.81151731626866]",0.8823559055777469,0.9106086976746463,0.9998954962641946,2.7928600995165875,0.026219664375168917
17,64,tanh,0.0037992154664401264,128,0.0002567758897701185,"[0.8770164138413385, 0.9075555024484767, 0.8559672546536613, 0.88296150713661, 0.8994056159453535]","[0.9053720815579278, 0.9208014918843216, 0.8755392824858518, 0.9045968748085201, 0.9207918995741884]","[0.9999269479683737, 0.9999107281611849, 0.9999170778635629, 0.9998635285908688, 0.9999097256365461]","[2.78231544336764, 2.828267722493983, 2.731423615003076, 2.7874219105359987, 2.820107241156088]",0.884581258805088,0.9054203260621619,0.9999056016441074,2.789907186511357,0.03425700897164606
18,128,relu,0.00037444440896702396,128,0.0001103098435478398,"[0.8782099538708583, 0.8869089562281185, 0.8878397341623686, 0.8685790340500771, 0.8956195653088008]","[0.9060793734542092, 0.9060347523283903, 0.9277539826026691, 0.8988931678462475, 0.9195134668702734]","[0.9999273614495905, 0.9999175407361062, 0.9999132859188358, 0.9998989306402939, 0.9998980991616743]","[2.784216688774658, 2.792861249292615, 2.8155070026838738, 2.767371132536619, 2.8150311313407483]",0.8834314487240447,0.9116549486203578,0.9999110435813001,2.7949974409257026,0.018471555007645787
19,32,logistic,4.3470072140865536e-05,64,0.09245376883427557,"[0.22503513350764343, 0.2275808979373731, 0.22234526080743883, 0.222859738547974, 0.2243356607693077]","[0.2280019556891115, 0.23410045854779238, 0.22632912328503857, 0.22631521262505921, 0.22765487134671417]","[0.9831721290687712, 0.983857999037587, 0.9819879841594996, 0.984009124133286, 0.9830661781063645]","[1.436209218265526, 1.4455393555227525, 1.430662368251977, 1.4331840753063192, 1.4350567102223863]",0.2244313383139474,0.22848032429874315,0.9832186829011016,1.4361303455137922,0.005064931716613835
20,16,tanh,0.004401067060279475,128,0.007472884299114768,"[0.806916279756549, 0.7706268893753148, 0.7841142929927857, 0.7886812622360417, 0.7879898385093139]","[0.822028474065354, 0.8036725394129769, 0.8089469373971768, 0.8122577650865273, 0.8046529194454426]","[0.9998315837302179, 0.9998338283982215, 0.9998800699279093, 0.9998306744480189, 0.9998042395814539]","[2.6287763375521207, 2.574133257186513, 2.5929413003178716, 2.600769701770588, 2.5924469975362103]",0.787665712574001,0.8103117270814956,0.9998360792171643,2.5978135188726608,0.017780483774789413
21,128,relu,0.0003319453526175767,128,0.0001138543625012783,"[0.8815684288481708, 0.890714735896037, 0.8515311044213767, 0.8716669280540433, 0.8756397441703353]","[0.9080339917708325, 0.9103621376355758, 0.8856903417932855, 0.9017740574062456, 0.892899892954986]","[0.9999244942500942, 0.999919044532125, 0.999908483135415, 0.9998922161372215, 0.9998915383923724]","[2.7895269148690973, 2.800995918063738, 2.7371299293500773, 2.7733332015975103, 2.768431175517694]",0.8742241882779925,0.8997520843121851,0.9999071552894456,2.7738834278796234,0.02172857688903986
22,128,relu,0.0003032331973269537,128,0.0002263090141927001,"[0.8739935838051633, 0.8837834389135658, 0.9018339688763432, 0.871276806923117, 0.8736397441703354]","[0.9043602932981974, 0.9011454323008123, 0.9359196661596036, 0.9015185419077499, 0.8917565101541889]","[0.9999217462822153, 0.9999186800906112, 0.9999150908535493, 0.9998871950325736, 0.9998879021133336]","[2.778275623385576, 2.7848475513049893, 2.837668725889496, 2.7726825438634406, 2.7652841564378576]",0.880905508537705,0.9069400887641106,0.9999061228744566,2.7877517201762716,0.02577521895806323
23,128,relu,0.00013856043481069337,128,0.00026047763638003483,"[0.879100485909839, 0.874781289611919, 0.85139832114594, 0.8478971831627304, 0.8710458379998813]","[0.907678753495505, 0.8950011867596804, 0.8857911876871551, 0.8732262952289211, 0.8872673104355584]","[0.9999218486672586, 0.9999193771126399, 0.9998985364409472, 0.9998801602382911, 0.9998872339538923]","[2.786701088072603, 2.7697018534842393, 2.7370880452740423, 2.7210036386299428, 2.758200382389332]",0.864844623566062,0.889792946721364,0.9999014312826058,2.754539001570032,0.0232674624273599
24,128,relu,0.0004939922118012993,128,0.0010147293953270023,"[0.8684783684179689, 0.8959780276428227, 0.9058345231951277, 0.873711641180235, 0.8933805298088819]","[0.9002050589988241, 0.911030217834162, 0.9405300422274506, 0.9024975535183468, 0.9173100150067518]","[0.9999254933031494, 0.9999128085137969, 0.999916059155467, 0.9998838231604968, 0.9998916057451629]","[2.7686089207199425, 2.8069210539907816, 2.8462806245780454, 2.7760930178590786, 2.8105821505607964]",0.8874766180490072,0.9143145775171071,0.9999059579756147,2.8016971535417285,0.02772840101015866
25,64,relu,0.0036704568964801136,128,0.0009144483117969391,"[0.876842351333827, 0.8802853636964899, 0.8392268241675701, 0.8844856254483601, 0.8843273848979759]","[0.9051006929346421, 0.9032610332123394, 0.8618192665500763, 0.8904749396377553, 0.9043786724972922]","[0.9999103052305961, 0.999903483253567, 0.9999128486728397, 0.9998851108348845, 0.9998997660424681]","[2.781853349499065, 2.7834498801623964, 2.7009589393904863, 2.774845675921, 2.788605823437736]",0.8730335099088447,0.8930069209664211,0.999902302806871,2.765942733682137,0.03278847179077915
26,128,tanh,0.0009853496722625169,128,0.0013727867587180677,"[0.877522902242461, 0.8935860611067161, 0.8929239009755225, 0.8895234437381498, 0.8961274430650596]","[0.9063328128891425, 0.9060498033189782, 0.9286705467530848, 0.9240563684372257, 0.9199396558176421]","[0.9999152925559303, 0.9999204513299169, 0.9998998841074185, 0.999875424649769, 0.9998893569527212]","[2.783771007687534, 2.7995563157556114, 2.8214943318360257, 2.8134552368251446, 2.815956455835423]",0.8899367502255817,0.9170098374432147,0.9999000819191511,2.806846669587948,0.013615071111675347
27,128,tanh,0.0013509010522799194,256,0.001690885565475497,"[0.8854086830540752, 0.8936798251893872, 0.887680271538931, 0.8857807873480636, 0.8918938695193528]","[0.9165781162810639, 0.9094898543774874, 0.9244989249623375, 0.9187624256652103, 0.9169426808638933]","[0.999922442681666, 0.9999294660355399, 0.9999063109937772, 0.9998741974702169, 0.9998785876558057]","[2.801909242016805, 2.8030991456024146, 2.8120855074950457, 2.8044174104834907, 2.8087151380390516]",0.8888886873299618,0.9172544004299985,0.9999022009674011,2.806045288727362,0.003796023376905406
28,64,tanh,0.0008263064936744744,64,0.0003932545018090702,"[0.8826939457498844, 0.8969547978897129, 0.9132693338298558, 0.8709762657906307, 0.9001743290983881]","[0.9089220752896202, 0.9119161263059838, 0.9427148291030315, 0.8984083809688994, 0.9200751266222598]","[0.9999205339478233, 0.9999157320234776, 0.9999106995241926, 0.9998751983130836, 0.9999033199958538]","[2.791536554987328, 2.808786656219174, 2.85589486245708, 2.7692598450726136, 2.820152775716502]",0.8928137344716944,0.9164073076579589,0.9999050967608861,2.8091261388905395,0.029009413358027907
29,64,logistic,7.090831096710884e-05,64,0.0003765462204256019,"[0.7322087977816808, 0.7015395742036132, 0.6954963724568662, 0.6881732329740943, 0.7058945781702325]","[0.7621794568928667, 0.7339765680410767, 0.7266518438626095, 0.7074612894384606, 0.7371659103155247]","[0.999778072027742, 0.9997589082338911, 0.9997691806197936, 0.9996316189188079, 0.9996757647168072]","[2.4941663267022895, 2.435275050478581, 2.421917396939269, 2.395266141331363, 2.4427362532025643]",0.7046625111172974,0.7334870137101077,0.9997227089034084,2.4378722337308134,0.03246310175058376
30,64,tanh,0.00018800790716153962,64,0.005266788854793035,"[0.7824315361864679, 0.7420650314320935, 0.7410972660286349, 0.7752295826492558, 0.7561823900769522]","[0.8039411762941568, 0.7724585907304692, 0.7662685152033685, 0.7979949769677636, 0.785736360465688]","[0.9998467421324595, 0.9998270659773388, 0.9998544731362942, 0.9998203817705948, 0.9998199586725641]","[2.586219454613084, 2.5143506881399014, 2.5072202543682973, 2.5730449413876144, 2.5417387092152044]",0.7594011612746808,0.7852799239322892,0.9998337243378502,2.5445148095448205,0.03118240094098771
31,64,tanh,0.0009002725552053096,64,0.00036388904028141514,"[0.8861684951421485, 0.897893100386581, 0.9136629481537955, 0.8597067215065914, 0.8972091015574375]","[0.9101541961142686, 0.9102288267924814, 0.9428869868905675, 0.8910663535555753, 0.9168240499136405]","[0.999922482174608, 0.9999189401051702, 0.9999118703753196, 0.9998766322487171, 0.999895688268436]","[2.796245173431025, 2.8080408672842325, 2.8564618054196824, 2.7506497073108838, 2.813928839739514]",0.8909280733493107,0.9142320826533068,0.9999051226344502,2.8050652786370676,0.03396430027876518
32,64,tanh,0.0026904397065252417,64,0.00019046694567867933,"[0.8805018015491314, 0.9021687698627572, 0.9068178785773163, 0.8689311748946416, 0.8962504079102274]","[0.9079649438741189, 0.9199622236000613, 0.9104045551959742, 0.9081184147487196, 0.9119731493893494]","[0.9999224710632104, 0.9999221887422951, 0.9999120501243384, 0.9998409749984434, 0.9999035730462807]","[2.7883892164864608, 2.8220531822051136, 2.817134483897629, 2.7768905646418043, 2.8081271303458575]",0.8909340065588148,0.9116846573616447,0.9999002515949135,2.802518915515373,0.017222748044220856
33,16,tanh,0.0008210162816048968,64,0.0029205049274072348,"[0.806126562536275, 0.7666608777312537, 0.7836032178107949, 0.8007004923639527, 0.7997191690141406]","[0.8241351185049852, 0.8014105972834387, 0.8165941866880219, 0.8212679527926638, 0.8201611276265379]","[0.9998416821053004, 0.9998750617658115, 0.9998632307192052, 0.9998336310957673, 0.999860210363334]","[2.630103363146561, 2.5679465367805037, 2.600060635218022, 2.6218020762523837, 2.6197405070040123]",0.7913620638912834,0.8167137965791295,0.9998547632098838,2.607930623680297,0.022289840015687862
34,256,tanh,0.00691810840841708,256,0.0006297035417992537,"[0.8780865659122035, 0.874435592110564, 0.8866502633298766, 0.8898923606772823, 0.9204176205968492]","[0.9048195645987239, 0.8968624149633971, 0.9174594031923519, 0.9159230652505035, 0.9274651047837031]","[0.9999216026757913, 0.9998907588397049, 0.9998992154090697, 0.999813882235583, 0.9998776876130668]","[2.7828277331867186, 2.7711887659136663, 2.8040088819312983, 2.8056293081633688, 2.847760412993619]",0.8898964805253552,0.9125059105577359,0.9998806293546432,2.8022830204377343,0.0261829346695392
35,64,tanh,0.00018750052748961877,128,0.0014179636322513192,"[0.838873822756923, 0.8195217802101147, 0.8617517958948046, 0.8309454205558731, 0.8523579421604555]","[0.8719682865380994, 0.8552798951108201, 0.8964735807257276, 0.8659689436633582, 0.8686924128066243]","[0.9998999040469279, 0.999878578203861, 0.9999053457483921, 0.9998414534288443, 0.9998622442116093]","[2.7107420133419504, 2.6746802535247958, 2.758130722368924, 2.6967558176480755, 2.720912599178689]",0.8406901523156343,0.871676623768926,0.999877505127927,2.7122442812124867,0.02769083135923853
36,64,tanh,0.027763740363166083,256,0.00016525862106042487,"[0.8588272120944915, 0.8726726938271192, 0.8846465620571591, 0.87582139561068, 0.9075112823577665]","[0.8872186490579179, 0.8827452987221637, 0.9160140502366122, 0.8951056998672317, 0.9208439799198751]","[0.9998527985226023, 0.9997640739403927, 0.9998357926926884, 0.9997282105099718, 0.9998577981431722]","[2.745898659675012, 2.7551820664896756, 2.80049640498646, 2.7706553059878836, 2.828213060420814]",0.8798958291894433,0.9003855355607602,0.9998077347617654,2.7800890995119687,0.03036681300617007
37,256,logistic,0.002103108712275006,64,0.002577741849938269,"[0.7296500878599614, 0.7871559342980419, 0.73285934927442, 0.7626008536177942, 0.7310393466263474]","[0.7621827015183956, 0.8161554521610058, 0.7625691678261171, 0.7868005133043674, 0.7620528586495388]","[0.9997406553889854, 0.9998129419265236, 0.9998206710224486, 0.9997194470882149, 0.9997420211347716]","[2.4915734447673423, 2.6031243283855714, 2.495249188122986, 2.5491208140103767, 2.4928342264106575]",0.748661114335313,0.777952138691885,0.9997671473121889,2.526380400339387,0.04407443526898359
38,32,tanh,0.0010485972347972635,32,0.0047062134385987015,"[0.7628610996308366, 0.7598069131583206, 0.7452016446922954, 0.7648217205847873, 0.7674999888573207]","[0.7852019956017677, 0.786419581084678, 0.7703921368336267, 0.7893613991307921, 0.794259775705954]","[0.9998294890769881, 0.999822036985824, 0.99984259698849, 0.999737454115782, 0.9997544932860363]","[2.5478925843095928, 2.5460485312288226, 2.515436378514412, 2.5539205738313613, 2.561514257849311]",0.7600382733847122,0.7851269776713636,0.999797214090624,2.5449624651466998,0.01572109717886939
39,128,tanh,9.363970034901027e-05,128,0.00032677757535494077,"[0.8516169307398936, 0.8612817782039329, 0.8423827020339156, 0.857085245574281, 0.7790932198510483]","[0.886838361167628, 0.8886255255370062, 0.8794310219538761, 0.8845279628774763, 0.8002078167068636]","[0.9999098225070574, 0.9999135949711628, 0.9998896894252864, 0.9998670583127762, 0.9998334455996749]","[2.738365114414579, 2.749820898712102, 2.721703413413078, 2.7414802667645333, 2.5791344821575866]",0.8382919752806144,0.8679261376485702,0.9998827221631915,2.706100835092376,0.06413739485877801
40,256,tanh,0.000501541805555855,128,0.024587478304498075,"[0.7534705879425633, 0.7371550209138712, 0.7328255849762693, 0.7585388322730708, 0.7563694637380216]","[0.7842662579690383, 0.7711864668967888, 0.7615617250845592, 0.7845937360208595, 0.785118078642818]","[0.9997618492924352, 0.9997983052427781, 0.9997992431155563, 0.9997289392908308, 0.999780413395024]","[2.537498695204037, 2.508139793053438, 2.4941865531763847, 2.542861507584761, 2.5412679557758637]",0.7476718979687591,0.7773452529228129,0.9997737500673249,2.524790900958897,0.01986662372682921
41,128,tanh,0.0011359548737512632,256,0.0019015706141473634,"[0.8854057240364688, 0.8932484434934038, 0.8872305245590596, 0.8500667401900401, 0.8908734762633937]","[0.9165712133806061, 0.9082324811943364, 0.9246021005201419, 0.8805658394804897, 0.9138030065232163]","[0.9999240615754151, 0.9999241518396847, 0.9999066533941332, 0.9998751408995473, 0.9998949860345036]","[2.80190099899249, 2.801405076527425, 2.811739278473335, 2.730507720570077, 2.8045714688211136]",0.8813649817084732,0.9087549282197582,0.9999049987486568,2.7900249086768882,0.02998653594304835
42,128,tanh,0.001551562539295386,256,0.0014499402200195725,"[0.8825739636086084, 0.8921821812478341, 0.897680271538931, 0.8864402728543556, 0.8960558271280464]","[0.9133120418233095, 0.9090493426271883, 0.9302331193611812, 0.9214951466494751, 0.9183715566308054]","[0.999920022621669, 0.999925776913464, 0.9999071184177122, 0.9998791003784133, 0.9998947006149861]","[2.795806028053587, 2.8011573007884865, 2.8278205093178244, 2.807814519882244, 2.814322084373838]",0.8909865032755551,0.9184922414183918,0.9999053437892489,2.809384088483196,0.011124681775264883
43,128,tanh,0.0006411315420121405,256,0.0010492236717342899,"[0.8965020803257832, 0.8962421357875262, 0.9223023459769507, 0.870611456900198, 0.8958109524365819]","[0.9320967619201549, 0.9031852904617008, 0.9495941000844965, 0.901168183892466, 0.9171451648332655]","[0.9999212545563188, 0.9999297819586449, 0.9999090985594098, 0.999879387244342, 0.999898736331263]","[2.828520096802257, 2.799357208207872, 2.871805544620857, 2.771659028037006, 2.8128548536011104]",0.8962937942854079,0.9206379002384167,0.9999076517299956,2.8168393462538206,0.033227956250208704
44,128,tanh,0.0002451646985151518,256,0.0005808003963195598,"[0.8826898977016459, 0.8874135092613551, 0.8589280712285325, 0.8596787895461507, 0.8954822227160685]","[0.909382915708472, 0.912613941285996, 0.8955394087514038, 0.8863100531506585, 0.9175526042895115]","[0.9999170785655125, 0.9999196800288029, 0.9998952476631195, 0.9998635773332883, 0.9998858073806813]","[2.7919898919756303, 2.799947130576154, 2.7543627276430556, 2.7458524200300976, 2.8129206343862614]",0.8768384980907505,0.9042797846372084,0.999896278194281,2.7810145609222396,0.026243452435164325
45,128,tanh,0.0006274370307588556,256,0.0008017328596127537,"[0.8847481892285204, 0.8911726184550416, 0.92229138106467, 0.873208283011565, 0.895999631681865]","[0.9114804584824304, 0.9060315046603855, 0.9495870918106992, 0.9019053921511244, 0.9172420156399502]","[0.9999254075523935, 0.9999239356508839, 0.9999106642913722, 0.9998819506936507, 0.9999000776842464]","[2.796154055263344, 2.7971280587663108, 2.8717891371667417, 2.77499562585634, 2.8131417250060617]",0.8934840206883324,0.9172492925489181,0.9999084071745094,2.81064172041176,0.03288894084142322
46,128,tanh,0.0005761450786357211,256,0.0011001449812758604,"[0.8961016391843529, 0.8915708637293637, 0.9064178171848034, 0.8631725305923961, 0.8972534937061063]","[0.9322279483991178, 0.9057676980449455, 0.9402264731159417, 0.8937844235037017, 0.9184559287368059]","[0.9999212884120487, 0.9999267791433266, 0.9999107741652189, 0.9998787448890144, 0.9998930587556262]","[2.8282508759955194, 2.797265340917636, 2.846555064465964, 2.756835698985112, 2.8156024811985385]",0.8909032688794045,0.9180924943601024,0.999906129073047,2.808901892312554,0.030605033083380577
47,128,logistic,0.002141534548848495,256,0.0007232779061100883,"[0.8604285140892004, 0.8617468471052782, 0.8824902751546615, 0.8507159705335542, 0.8701034707887411]","[0.8877251531004293, 0.8782291079508888, 0.9200809374961423, 0.8817842907893143, 0.8877510950540939]","[0.9999141843292314, 0.9999140902316777, 0.9999010239053406, 0.999869612745265, 0.9998748105304287]","[2.748067851518861, 2.7398900452878445, 2.8024722365561443, 2.7323698740681337, 2.7577293763732635]",0.865097015534287,0.8911141168781738,0.9998947443483888,2.7561058767608495,0.024671586635798652
48,128,tanh,0.00012676418958934107,256,0.0021988385569015087,"[0.8289799916505294, 0.8715174812548532, 0.8490418061612819, 0.8548867956958311, 0.7831304609103333]","[0.8620713273511775, 0.8945553198045928, 0.8847384338885285, 0.8861638534543574, 0.8017252763495561]","[0.9999066913684617, 0.9999138848264479, 0.9998855749230784, 0.9998599326845757, 0.9998384316283152]","[2.6909580103701685, 2.7659866858858937, 2.7336658149728885, 2.7409105818347643, 2.5846941688882046]",0.8375113071345657,0.8658508421696425,0.9998809030861757,2.703243052390384,0.06400923501943342
49,128,tanh,0.0016708231866076938,256,0.003975334625871668,"[0.8737499068032575, 0.8912441122061749, 0.8458494787210639, 0.882091346793236, 0.8912124341207562]","[0.9029534066836434, 0.9173262185136167, 0.8755660942297303, 0.9163933772841756, 0.9170851882680169]","[0.9999181730171898, 0.9999196645749373, 0.9998976340588399, 0.9998648037644755, 0.9998738010490592]","[2.776621486504091, 2.808489995294729, 2.721313207009634, 2.798349527841887, 2.808171423437832]",0.8768294557288977,0.9058648569958365,0.9998948152929004,2.7825891280176345,0.03275377904274588
