trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
38,258,34,12,1,log2,True,entropy,balanced,"[0.9587226922176627, 0.9474323581463058, 0.9207398949438459, 0.9483645180887439, 0.9537265794102912]","[0.8277362134657349, 0.809875619071255, 0.8066975501863476, 0.8355408356989618, 0.8320533317506655]","[0.9997366785910059, 0.9997874660260959, 0.9994289288198062, 0.9997890727273784, 0.999488771708255]","[2.7861955842744037, 2.7570954432436565, 2.7268663739499996, 2.7836944265150843, 2.7852686828692117]",0.94579720856137,0.822380710034593,0.9996461835745084,2.7678241021704713,0.023179005882924028
39,292,36,10,1,log2,True,gini,balanced,"[0.9603066142151845, 0.9725382708114928, 0.9254855926276313, 0.9584573271033656, 0.9677364756510921]","[0.8128252773890992, 0.845664367522849, 0.805192575953651, 0.8356183482095948, 0.8173151376689007]","[0.9997112392213137, 0.9998064271767839, 0.9994457320080385, 0.9997862293715193, 0.9995800646831892]","[2.7728431308255974, 2.8180090655111254, 2.730123900589321, 2.79386190468448, 2.7846316780031817]",0.9569048560817534,0.8233231413488189,0.999665938492169,2.779893935922741,0.028972689638681427
40,291,27,9,3,log2,True,gini,balanced,"[0.9639518793339984, 0.971024817071142, 0.9180689837219026, 0.9485486067217793, 0.9658102789431954]","[0.7694969503024328, 0.789094493977533, 0.7603317713885958, 0.7726206822741821, 0.775463072039712]","[0.9992194185590071, 0.99954692715899, 0.9988762013156213, 0.9995709268124113, 0.999333473613069]","[2.7326682481954383, 2.759666238207665, 2.6772769564261196, 2.720740215808373, 2.740606824595976]",0.9534809131584036,0.7734013939964912,0.9993093894918197,2.726191696646714,0.027541448838620447
41,277,35,10,1,log2,True,gini,balanced,"[0.9602178801465638, 0.9714539733341913, 0.9228655421239607, 0.958575856081962, 0.9694870297691393]","[0.8082592703023792, 0.8129036689126697, 0.8026188112896946, 0.8351838518159, 0.8122427189215368]","[0.9996800174806313, 0.9997996129093177, 0.9994104217267983, 0.999779218424362, 0.9995424463944402]","[2.7681571679295742, 2.784157255156179, 2.7248947751404535, 2.793538926322224, 2.7812721950851165]",0.9565200562911634,0.8142416642484361,0.9996423433871099,2.7704040639267093,0.02416043174027679
42,299,32,6,1,log2,True,gini,balanced,"[0.9617736235563795, 0.9702764315701069, 0.9217881097516318, 0.9574352783451145, 0.9661349641304336]","[0.8018429056068129, 0.8205350449482474, 0.7983879065264806, 0.8276391932459068, 0.8091255284955136]","[0.9996177537142354, 0.9997645359638483, 0.9993310049243327, 0.9997629157936808, 0.9995153409293814]","[2.763234282877428, 2.7905760124822026, 2.7195070212024453, 2.784837387384702, 2.7747758335553288]",0.9554816814707332,0.8115061157645922,0.9995983102650958,2.7665861075004208,0.025311544663490042
43,259,38,12,1,log2,True,gini,balanced,"[0.9627663400973963, 0.9579381271425056, 0.9257475260026571, 0.9522301373670772, 0.9631087992019681]","[0.8064022624003665, 0.8274338321828918, 0.8098828608430714, 0.8388561281802488, 0.8258716755544723]","[0.9997378139063372, 0.9998069363044045, 0.9995181972282413, 0.9997957343628505, 0.9995902210751183]","[2.7689064164041, 2.785178895629802, 2.7351485840739698, 2.7908819999101766, 2.7885706958315586]",0.9523581859623208,0.8216893518322103,0.9996897805753905,2.773737318369921,0.020771648517134707
44,261,32,10,1,log2,True,gini,balanced,"[0.959378994589309, 0.970504892365178, 0.9199869509043378, 0.9565979012761258, 0.9692840484639313]","[0.7934856618508799, 0.8411967332545481, 0.7862795417337543, 0.8272163169052098, 0.8080446375129676]","[0.9996038429025309, 0.9997643001262339, 0.9992918704758048, 0.9997667899105229, 0.9994875572470133]","[2.7524684993427195, 2.81146592574596, 2.7055583631138966, 2.7835810080918586, 2.7768162432239123]",0.9551505575197764,0.8112445782514719,0.9995828721324213,2.7659780079036693,0.03557955572569737
45,288,36,12,9,log2,True,gini,balanced,"[0.9663228777888575, 0.970204258404302, 0.9162869930195258, 0.9524607081198555, 0.9657274811115574]","[0.7622755208481736, 0.7413799786564749, 0.7458220232002217, 0.7514362721267291, 0.76657246515862]","[0.9990810847245248, 0.9994813268926479, 0.9989284404505071, 0.9995901697320151, 0.9991298281110129]","[2.7276794833615563, 2.711065563953425, 2.6610374566702544, 2.7034871499785997, 2.73142977438119]",0.9542004636888196,0.7534972519980438,0.9992421699821415,2.706939885669005,0.025162913800368066
46,273,39,8,3,log2,True,entropy,balanced,"[0.9572042234621803, 0.9713068679092026, 0.9218172020336207, 0.9573102285536504, 0.9695756930439774]","[0.7852621528009768, 0.7858494386739134, 0.7804551124105551, 0.7934145350300743, 0.7961872154650397]","[0.9992443603096433, 0.9996537922056943, 0.9988065633219462, 0.9996624330165909, 0.9991177245201819]","[2.7417107365728004, 2.7568100987888102, 2.701078877766122, 2.7503871966003155, 2.7648806330291986]",0.9554428430005263,0.7882336908761118,0.9992969746748113,2.742973508551449,0.022284931161998693
47,255,43,13,6,log2,True,gini,balanced,"[0.9583530989408083, 0.9689035012605725, 0.9187448706828338, 0.9529736229675039, 0.9675021746361707]","[0.7690109774333558, 0.7638428956481711, 0.7646367857254316, 0.7932772936568457, 0.7854245248523126]","[0.9992437036835075, 0.9995707709577064, 0.9990184183278135, 0.9996519828715352, 0.9991589825467089]","[2.7266077800576713, 2.7323171678664497, 2.682400074736079, 2.745902899495885, 2.752085682035192]",0.9532954536975777,0.7752384954632234,0.9993287716774543,2.7278627208382558,0.024496812284250317
48,143,28,14,1,log2,True,gini,balanced,"[0.9652837353860254, 0.9610951899430478, 0.9196554977262548, 0.9516298631489646, 0.958128182850118]","[0.7816671514625978, 0.7788697772354084, 0.7719346347740376, 0.7933552516225604, 0.802579626806675]","[0.9994595630421352, 0.999627747331528, 0.9990854704747326, 0.9996514817909302, 0.9994137286440687]","[2.7464104498907584, 2.739592714509984, 2.6906756029750247, 2.7446365965624553, 2.760121538300862]",0.9511584938108821,0.7856812883802559,0.9994475982566791,2.736287380447817,0.023797531396048024
49,300,12,11,2,log2,True,gini,balanced,"[0.9519684770623053, 0.9496917054001917, 0.8828783495874795, 0.9314638450292465, 0.9434395203958347]","[0.635955298327287, 0.6508115949631708, 0.6186104675883843, 0.641622775448282, 0.6313239076812525]","[0.9968552414398192, 0.9972693640901751, 0.996494769908288, 0.9977415172533348, 0.9973340498189103]","[2.5847790168294114, 2.5977726644535375, 2.4979835870841516, 2.5708281377308633, 2.5720974778959973]",0.9318883794950115,0.6356648088016753,0.9971389885021054,2.5646921767987925,0.03475722730169329
