trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,0.0002448283030819193,"[0.9118170095846883, 0.9088989214478042, 0.9297437882421035, 0.9489569872679584, 0.8811637925618702]","[0.8582564426695426, 0.8637809799229009, 0.8724675978207037, 0.8895289081668569, 0.8473935389348121]","[0.9997545928534908, 0.9996647988489041, 0.9998556023204028, 0.9998462747808118, 0.999766396996871]","[2.7698280451077215, 2.7723447002196093, 2.80206698838321, 2.8383321702156272, 2.728323728493553]",0.9161160998208848,0.8662854935029631,0.9997775331600961,2.7821791264839444,0.0366015311566899
11,0.00019332274308308514,"[0.9118170095846883, 0.9089389214478042, 0.9298514301771565, 0.9489569872679584, 0.8812085175045121]","[0.8582564426695426, 0.8641286072226151, 0.872826473585429, 0.8895289081668569, 0.8481993264083559]","[0.9997566566418041, 0.999665518576233, 0.9998558997009807, 0.999846459087327, 0.9997678920363974]","[2.769830108896035, 2.772733047246652, 2.8025338034635663, 2.8383323545221426, 2.7291757359492657]",0.9161545731964239,0.8665879516105598,0.9997784852085484,2.7825210100155324,0.036381312589911195
12,0.00010535949474444057,"[0.9118229284956085, 0.9090894480329779, 0.9299313502570766, 0.9490058649775094, 0.8818695405914515]","[0.8593171247578245, 0.8715627935542216, 0.8770589464359514, 0.8949317884584751, 0.8528437850212955]","[0.9997581087914561, 0.9996679416514245, 0.9998570513263495, 0.9998472417264758, 0.9997721305838728]","[2.7708981620448894, 2.780320183238624, 2.8068473480193776, 2.84378489516246, 2.73448545619662]",0.9163438264709247,0.8711428876455536,0.9997804948159157,2.787267208932394,0.03655065249026738
13,0.00011393294049658551,"[0.9118199690401484, 0.9090894480329779, 0.9298913902171165, 0.9490029057409923, 0.8818695405914515]","[0.8590646549173506, 0.8715627935542216, 0.873481666289545, 0.8945529415166992, 0.8528437850212955]","[0.9997579946204104, 0.9996678974388139, 0.9998568525171662, 0.9998472252636761, 0.9997719773694329]","[2.7706426185779094, 2.7803201390260135, 2.8032299090238277, 2.8434030725213675, 2.73448530298218]",0.9163346507245373,0.8703011682598223,0.9997803894418998,2.7864162084262594,0.036091523509703724
14,0.0016287140072101713,"[0.9116500295850689, 0.908384928115916, 0.9296549930789795, 0.9488026819012968, 0.8810845096303573]","[0.8452400813577614, 0.8533830945331883, 0.8620227704181914, 0.8817738852553635, 0.8404253123377944]","[0.9997482043295123, 0.9996559605056535, 0.9998480403778689, 0.9998392864638678, 0.9997530840889788]","[2.7566383152723426, 2.761423983154758, 2.7915258038750395, 2.830415853620528, 2.7212629060571305]",0.9159154284623237,0.8565690287804598,0.9997689151531762,2.7722533723959595,0.03664814913491986
15,0.013513263398250205,"[0.9009979846093483, 0.9080979635275058, 0.9295098014396789, 0.9483424076340596, 0.8809634879537828]","[0.8317168878692611, 0.8429947145686052, 0.8372394259088288, 0.866220100232648, 0.8321943106438855]","[0.999717622546031, 0.9996327450852724, 0.9998322797667706, 0.999826374239619, 0.9997034489252217]","[2.7324324950246406, 2.7507254231813834, 2.766581507115278, 2.8143888821063268, 2.71286124752289]",0.9135823290328752,0.8420730878446456,0.9997424941125829,2.7553979109901037,0.034535829821327496
16,0.001042277138052276,"[0.9117450675845363, 0.9088900443949858, 0.9296549930789795, 0.9488086003743308, 0.8810845096303573]","[0.855747372636051, 0.8588854033966856, 0.8622653025474785, 0.8839197207356793, 0.8404253123377944]","[0.99975027923865, 0.9996590742350986, 0.9998506376385301, 0.9998423751515544, 0.9997568114764064]","[2.7672427194592375, 2.76743452202677, 2.791770933264988, 2.8325706962615644, 2.721266633444558]",0.9160366430126379,0.8602486223307377,0.9997718355480479,2.7760571008914234,0.03631734709165787
17,0.009412476911916618,"[0.9009933826765366, 0.9081838815627181, 0.9295897215195988, 0.9484865187509479, 0.8810128174779832]","[0.8316217889240002, 0.8453064830214088, 0.8397929862659678, 0.8689395701206756, 0.8337123963948625]","[0.999726893541642, 0.9996373576021884, 0.9998352039045549, 0.9998297294613212, 0.9997198513357733]","[2.732342065142179, 2.7531277221863153, 2.7692179116901214, 2.817255818332945, 2.714445065208619]",0.913653264397557,0.8438746449453831,0.9997498071690961,2.7572777165120357,0.03525219465154693
18,0.000447762452317904,"[0.9117450675845363, 0.908895962430198, 0.9296579514400473, 0.9488145188473648, 0.8810920738863517]","[0.8577268296671476, 0.8634649095981599, 0.8643364175017129, 0.8867654719052208, 0.8468767909268259]","[0.9997533831547362, 0.9996624103684963, 0.9998540620650878, 0.9998443803845574, 0.9997622444208685]","[2.76922528040642, 2.7720232823968542, 2.7938484310068477, 2.835424371137143, 2.727731109234046]",0.9160411148376996,0.8638340839198134,0.999775296078749,2.7796504948362624,0.035141965613623885
19,0.3119011629704258,"[0.8061851750527389, 0.8695998910437318, 0.8291125586009503, 0.8570917207713332, 0.8215311559701034]","[0.7519375941853255, 0.8011883624971305, 0.7583425368418549, 0.7958829002282992, 0.7716013507986559]","[0.9995015436280699, 0.9993924883498996, 0.9996953106376405, 0.9996727691290698, 0.999234648471832]","[2.5576243128661345, 2.670180741890762, 2.587150406080446, 2.652647390128702, 2.5923671552405914]",0.8367041002877716,0.7757905489102532,0.9994993520433024,2.611994001241327,0.042419040851727555
20,0.0005530864570223647,"[0.9117450675845363, 0.908895962430198, 0.9296579514400473, 0.9488115596108478, 0.8810920738863517]","[0.8577268296671476, 0.8634649095981599, 0.8643364175017129, 0.886758629591094, 0.8468767909268259]","[0.9997522192439707, 0.9996615627789022, 0.9998537651220617, 0.9998437227223821, 0.9997611123697382]","[2.7692241164956544, 2.77202243480726, 2.793848134063822, 2.835413911924324, 2.727729977182916]",0.9160405229903963,0.863832715456988,0.999774476447411,2.7796477148947956,0.03513906209571253
21,0.0001315445766048595,"[0.9118199690401484, 0.9090894480329779, 0.9298913902171165, 0.9489629057409924, 0.8818024264974917]","[0.8590646549173506, 0.8712141004716422, 0.8731599090238507, 0.8902454360004478, 0.8528078934504484]","[0.9997575250276033, 0.9996674758126299, 0.9998565312442765, 0.9998471509781823, 0.999770928283914]","[2.7706421489851025, 2.7799710243172497, 2.8029078304852435, 2.8390554927196225, 2.734381248231854]",0.9163132279057453,0.8692983987727481,0.9997799222693212,2.7853915489478145,0.03474368042020179
22,0.00010810018449230797,"[0.9118229284956085, 0.9090894480329779, 0.9299313502570766, 0.9490058649775094, 0.8818695405914515]","[0.8593171247578245, 0.8715627935542216, 0.8770589464359514, 0.8949317884584751, 0.8528437850212955]","[0.9997580678269767, 0.9996679416470673, 0.999856942660683, 0.9998472352165483, 0.9997721015834135]","[2.77089812108041, 2.7803201832342666, 2.806847239353711, 2.8437848886525328, 2.7344854271961605]",0.9163438264709247,0.8711428876455536,0.9997804577869378,2.7872671719034163,0.03655065087970071
23,0.005655402914395392,"[0.9048554404468806, 0.9082560510630975, 0.9295956382417349, 0.9486216410896054, 0.8810233414084135]","[0.8315901839279205, 0.8461374553379002, 0.8417263309697032, 0.8729333618586128, 0.8351185014396977]","[0.9997391377313376, 0.9996446021957288, 0.9998408369527533, 0.9998322218230075, 0.999734078904903]","[2.736184762106139, 2.7540381085967267, 2.7711628061641913, 2.8213872247712257, 2.715875921753014]",0.9144704224499465,0.8455011667067668,0.999758175521546,2.7597297646782595,0.035895065000967716
24,0.0007728386934790323,"[0.9117450675845363, 0.9088930034125918, 0.9296579514400473, 0.9488115596108478, 0.8810845096303573]","[0.8575053160113429, 0.8591806797015243, 0.8625379781032734, 0.886758629591094, 0.844502007519448]","[0.9997512934270841, 0.9996609665698182, 0.9998527789354194, 0.9998428672387106, 0.9997592099762409]","[2.7690016770229633, 2.767734649683934, 2.79204870847874, 2.8354130564406526, 2.7253457271260464]",0.9160384183356761,0.8620969221853365,0.9997734232294547,2.7779087637504674,0.03592326077879741
25,0.00010467944785805876,"[0.9118229284956085, 0.9090894480329779, 0.9299313502570766, 0.9490058649775094, 0.8818695405914515]","[0.8593171247578245, 0.8715627935542216, 0.8770589464359514, 0.8949317884584751, 0.8528437850212955]","[0.9997581111978866, 0.9996679421203635, 0.9998570519260984, 0.9998472428642752, 0.9997721312528863]","[2.77089816445132, 2.780320183707563, 2.8068473486191263, 2.8437848963002597, 2.7344854568656336]",0.9163438264709247,0.8711428876455536,0.999780495872302,2.787267209988781,0.036550652479808154
26,0.03065938323972667,"[0.9004992739754012, 0.9032247543604625, 0.9231136617963478, 0.9474269265861689, 0.8803684718337642]","[0.816476161053126, 0.8310959719383568, 0.8205825663045685, 0.8571495429325074, 0.8263915160747912]","[0.9996919779945272, 0.9996056522718739, 0.9998192081658215, 0.9998148998047988, 0.9996653847896516]","[2.716667413023054, 2.7339263785706933, 2.7435154362667378, 2.804391369323475, 2.706425372698207]",0.9109266177104288,0.83033915166067,0.9997194246053347,2.740985193976434,0.034241226001413175
27,0.00036290189366449505,"[0.9118124076518764, 0.908895962430198, 0.9296979114800074, 0.9488174780838817, 0.8811591879803116]","[0.8577628853640761, 0.8634649095981599, 0.8646387701441454, 0.8871046230254623, 0.8469127388188865]","[0.9997538748819579, 0.999663578900327, 0.9998544383882328, 0.9998456389282903, 0.9997641270430618]","[2.7693291678979106, 2.7720244509286847, 2.7941911200123855, 2.8357677400376344, 2.72783605384226]",0.9160765895252551,0.8639767853901461,0.999776331628374,2.779829706543775,0.03524155795731081
28,0.0030225394232452707,"[0.9116470701296088, 0.9082590100807038, 0.9296402012736396, 0.9487167634282629, 0.8810710260254911]","[0.8441289557320388, 0.8473737476466363, 0.8535091573638168, 0.8764014393730991, 0.8388702520234324]","[0.9997442717923352, 0.9996513867720425, 0.9998446799692573, 0.9998357028331347, 0.9997466605402959]","[2.7555202976539825, 2.7552841444993827, 2.782994038606714, 2.824953905634497, 2.719687938589219]",0.9158668141875413,0.8520567104278047,0.999764540381413,2.767688064996759,0.034984491630002015
29,15.332835646386469,"[0.5881407209942014, 0.5919716934566547, 0.5943529132599252, 0.5916873288771118, 0.5901894925189805]","[0.5926443884386446, 0.5917101432089865, 0.5953528956592405, 0.5931089651674133, 0.5944180190164979]","[0.8869293747810302, 0.8919009063785132, 0.8955170411504493, 0.8944095872336666, 0.8746017537515668]","[2.067714484213876, 2.0755827430441545, 2.085222850069615, 2.0792058812781917, 2.0592092652870453]",0.5912684298213746,0.5934468822981567,0.8886717326590452,2.0733870447785767,0.009076933520091124
30,0.000352565184209161,"[0.9118170095846883, 0.908895962430198, 0.9296979114800074, 0.9489523853351466, 0.8811591879803116]","[0.8582564426695426, 0.8634649095981599, 0.8646387701441454, 0.887177143902238, 0.8469127388188865]","[0.9997540075377459, 0.9996635887745685, 0.999854450980485, 0.9998455427992983, 0.9997641768703401]","[2.7698274597919768, 2.7720244608029265, 2.7941911326046376, 2.8359750720366828, 2.727836103669538]",0.9161044913620703,0.8640900010265945,0.9997763533924877,2.7799708457811527,0.035278193163525026
31,0.0001326940006834948,"[0.9118199690401484, 0.9090894480329779, 0.9298514301771565, 0.9489629057409924, 0.8818024264974917]","[0.8590646549173506, 0.8712141004716422, 0.872826473585429, 0.8902454360004478, 0.8528078934504484]","[0.9997574864245172, 0.9996674726843451, 0.9998565292721137, 0.999847149336896, 0.9997709238604989]","[2.7706421103820165, 2.779971021188965, 2.8025344330346993, 2.8390554910783363, 2.734381243808439]",0.9163052358977535,0.8692317116850636,0.9997799123156742,2.7853168598984914,0.034706335321196935
32,0.00012032591528119241,"[0.9118199690401484, 0.9090894480329779, 0.9298913902171165, 0.9490029057409923, 0.8818695405914515]","[0.8590646549173506, 0.8715627935542216, 0.8731599090238507, 0.8945529415166992, 0.8528437850212955]","[0.9997579023156011, 0.9996678841250964, 0.9998568435970974, 0.9998472111402161, 0.9997718800659932]","[2.7706425262731003, 2.780320125712296, 2.8029081428380644, 2.8434030583979073, 2.73448520567874]",0.9163346507245373,0.8702368168066836,0.9997803442488008,2.7863518117800217,0.036061792953710405
33,0.0006839658328654976,"[0.9117450675845363, 0.9088930034125918, 0.9296579514400473, 0.9488115596108478, 0.8810891142119159]","[0.8575053160113429, 0.8591806797015243, 0.8643364175017129, 0.886758629591094, 0.8449705394643704]","[0.9997518178203161, 0.9996612676223263, 0.9998531466873375, 0.9998434173092854, 0.9997604656987952]","[2.7690022014161952, 2.7677349507364424, 2.7938475156290976, 2.835413606511227, 2.7258201193750815]",0.9160393392519879,0.8625503164540088,0.999774023027612,2.778363678733609,0.03593292699155701
34,0.00025321163156520143,"[0.9118170095846883, 0.9088989214478042, 0.9297437882421035, 0.9489569872679584, 0.8811637925618702]","[0.8582564426695426, 0.8637809799229009, 0.8724675978207037, 0.8895289081668569, 0.8473935389348121]","[0.9997545898986627, 0.9996645940199008, 0.9998552675842511, 0.9998461611698266, 0.9997663855881833]","[2.7698280421528936, 2.772344495390606, 2.802066653647058, 2.838332056604642, 2.7283237170848658]",0.9161160998208848,0.8662854935029631,0.9997773996521648,2.782178992976013,0.036601474484374515
35,0.00010013026705151566,"[0.9118229284956085, 0.9090894480329779, 0.9299713102970366, 0.9490058649775094, 0.8818695405914515]","[0.8593171247578245, 0.8715627935542216, 0.8774160782953234, 0.8949317884584751, 0.8528437850212955]","[0.9997581951016394, 0.9996681007846098, 0.9998570942170101, 0.999847253110052, 0.9997722252214843]","[2.7708982483550724, 2.7803203423718093, 2.80724448280937, 2.8437849065460363, 2.7344855508342314]",0.9163518184789167,0.871214314017428,0.999780573686959,2.7873467061833037,0.03659348377244814
36,0.0012003261441880801,"[0.9117049472234531, 0.9088900443949858, 0.9296549930789795, 0.9488026819012968, 0.8810845096303573]","[0.8533010566838988, 0.8588854033966856, 0.8622653025474785, 0.8817738852553635, 0.8404253123377944]","[0.9997496908406828, 0.999657889986226, 0.9998501795530198, 0.9998412487008039, 0.9997557971695608]","[2.7647556947480347, 2.7674333377778972, 2.7917704751794776, 2.830417815857464, 2.7212656191377125]",0.9160274352458144,0.8593301920442441,0.9997709612500586,2.7751285885401176,0.03578235411771067
37,15.14092077263557,"[0.5881407209942014, 0.5919716934566547, 0.5946853851043291, 0.5916919308099237, 0.5901743640069915]","[0.5926443884386446, 0.5917101432089865, 0.5955470327974489, 0.5931225289226508, 0.5940768894992522]","[0.8881788257933949, 0.8930503695975621, 0.8964908196267497, 0.8954730560175392, 0.8756825964782454]","[2.068963935226241, 2.076732206263203, 2.0867232375285276, 2.080287515750114, 2.059933849984489]",0.59133281887442,0.5934201965733966,0.8897751335026983,2.074528148950515,0.00928118954309906
38,0.2506888861158097,"[0.8065738451785025, 0.8696182987749789, 0.8443691396803912, 0.8705339822417594, 0.8476969946809512]","[0.7539661681925629, 0.7960915977850685, 0.7706264342052414, 0.7948149553724879, 0.7860133117305931]","[0.9995361201138065, 0.9994360541098017, 0.9997250081036256, 0.9997062909768826, 0.9993114882467292]","[2.560076133484872, 2.6651459506698494, 2.6147205819892583, 2.6650552285911298, 2.6330217946582737]",0.8477584521113167,0.7803024934571907,0.9995429923101691,2.627603937878676,0.038903316819383985
39,0.5707037053114867,"[0.8000403122569547, 0.81370015332355, 0.8274138955205692, 0.8287098011222708, 0.7939241479318739]","[0.7528037495454427, 0.761269800525726, 0.7673282875950779, 0.779759266558968, 0.7403927206684038]","[0.9993429768147999, 0.999112832414663, 0.9995608490776001, 0.9995248191946117, 0.9988292645917081]","[2.5521870386171974, 2.574082786263939, 2.594303032193247, 2.6079938868758505, 2.533146133191986]",0.8127576620310437,0.7603107649787237,0.9992741484186766,2.572342575428444,0.027198943917498955
40,0.002564742954522396,"[0.9116470701296088, 0.9082590100807038, 0.9296549930789795, 0.9487167634282629, 0.8810739856999271]","[0.8446503558421612, 0.8473737476466363, 0.858234505400967, 0.8764014393730991, 0.8393845624252415]","[0.9997451230520507, 0.9996528436047291, 0.9998457448852227, 0.9998363269093159, 0.9997480844922542]","[2.7560425490238205, 2.7552856013320692, 2.7877352433651694, 2.824954529710678, 2.7202066326174226]",0.9158703644834963,0.8532089221376211,0.9997656245887144,2.7688449112098317,0.03526633364438468
41,0.0001007243931179481,"[0.9118229284956085, 0.9090894480329779, 0.9299713102970366, 0.9490058649775094, 0.8818695405914515]","[0.8593171247578245, 0.8715627935542216, 0.8774160782953234, 0.8949317884584751, 0.8528437850212955]","[0.9997581490706267, 0.9996680993204273, 0.9998570936067118, 0.9998472526065647, 0.9997722247870157]","[2.7708982023240596, 2.7803203409076267, 2.8072444821990716, 2.843784906042549, 2.734485550399763]",0.9163518184789167,0.871214314017428,0.9997805638782692,2.787346696374614,0.03659348787063584
