trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
21,38.17858014066813,elasticnet,0.7723910302619854,"[0.924722335698284, 0.954562222784271, 0.9786538767552532, 0.9109925749165185, 0.9388853280333731]","[0.7790830088972062, 0.8017943060782103, 0.7931141744929817, 0.7896442642904294, 0.7626846917257732]","[0.999501975203626, 0.9995035074021584, 0.9997263624334901, 0.9995835496756783, 0.9993038833001731]","[2.703307319799116, 2.75586003626464, 2.771494413681725, 2.7002203888826264, 2.7008739030593194]",0.9415632676375401,0.7852640890969202,0.9995238556030251,2.7263512123374856,0.030892113954776885
22,28.95243051254753,elasticnet,0.8230321642552578,"[0.9520392518309049, 0.9609127612290465, 0.9651335190913842, 0.9055395205621553, 0.9436326007846938]","[0.7931386811247964, 0.8314033126006112, 0.7698069083623231, 0.7584480990488806, 0.7857005156633687]","[0.9996981586627142, 0.9995249534049151, 0.9995465901709417, 0.9993146532913951, 0.9994136831592471]","[2.744876091618415, 2.7918410272345726, 2.734487017624649, 2.663302272902431, 2.7287467996073094]",0.9454515306996368,0.7876995033599961,0.9994996077378426,2.732650641797475,0.04118439481149124
23,25.348921062600688,elasticnet,0.8156187526458908,"[0.8901714113621734, 0.9475559639996307, 0.9725820634850395, 0.9474560464626611, 0.912228190098532]","[0.7818584394291616, 0.7656559640604188, 0.7766250225775679, 0.7519211165994446, 0.748472882865955]","[0.9995104100695774, 0.9996008607956227, 0.9996678195156976, 0.9994383847837531, 0.9979133343422417]","[2.6715402608609122, 2.7128127888556723, 2.748874905578305, 2.698815547845859, 2.658614407306729]",0.9339987350816074,0.7649066851065096,0.9992261619013785,2.6981315820894958,0.031810677413253934
24,7.275230217569174,elasticnet,0.6894671702146892,"[0.8888767366016365, 0.9383552925904649, 0.9686430718647814, 0.9325173595606728, 0.9352250274495565]","[0.7871656810320278, 0.7702948711973009, 0.7526138389655914, 0.8030867445997181, 0.7564473718246275]","[0.9993340496145309, 0.9993697048183391, 0.9995683358729824, 0.9992957292792275, 0.998945821493801]","[2.6753764672481952, 2.708019868606105, 2.720825246703355, 2.734899833439618, 2.690618220767985]",0.9327234976134223,0.7739217015238532,0.9993027282157761,2.7059479273530522,0.02113506335254026
25,0.9992919307478051,elasticnet,0.8358162758330836,"[0.9047306564250759, 0.949504449679911, 0.9721750240133491, 0.9425575598752971, 0.9439835232441418]","[0.7662292315375726, 0.729826380269644, 0.7760996668317232, 0.7416488875779595, 0.7285218455853495]","[0.999248806964773, 0.9990359620220164, 0.9994793867712956, 0.9992306375852427, 0.9990176534921917]","[2.6702086949274215, 2.6783667919715715, 2.7477540776163676, 2.6834370850384994, 2.671523022321683]",0.9425902426475549,0.7484652023604498,0.9992024893671039,2.6902579343751087,0.029143433816328446
26,32.74690071681099,elasticnet,0.6552580255319715,"[0.9435587091152157, 0.9659715688996571, 0.9690128147135604, 0.9519686952099293, 0.9365236028656113]","[0.7735431092003181, 0.7204495269276575, 0.789672383576719, 0.781471054252887, 0.7703204486703398]","[0.9996082169875953, 0.9994870844341162, 0.9996214683588265, 0.9995889742437616, 0.9992948273200186]","[2.7167100353031293, 2.685908180261431, 2.758306666649106, 2.7330287237065782, 2.7061388788559695]",0.9534070781607946,0.7670913045255843,0.9995201142688636,2.7200184969552432,0.02450450309908172
27,5.6878558256677225,elasticnet,0.8896211303468174,"[0.9386805625910319, 0.9719227371739458, 0.9737349867566598, 0.9185525422417288, 0.9292711748311061]","[0.7755841896495425, 0.8238581398444065, 0.7723929046417796, 0.8104777228875892, 0.7486892057987822]","[0.9996664180575392, 0.9997087202708002, 0.9995874000016072, 0.9992649468763944, 0.9990337327332557]","[2.7139311702981135, 2.7954895972891523, 2.745715291400047, 2.7282952120057122, 2.676994113363144]",0.9464324007188946,0.7862004325644201,0.9994522435879194,2.7320850768712335,0.038948318621840144
28,5.015928063607117,l2,0.7981128560682641,"[0.9396502332539249, 0.9542306268757892, 0.9708072042921188, 0.9303444710271761, 0.907106402877228]","[0.7552015116980674, 0.7194571633454656, 0.7519782228012026, 0.7739197521071663, 0.7060958581857597]","[0.9993481703574966, 0.998998159323479, 0.9994420360381788, 0.9987635028950871, 0.9993318932841406]","[2.694199915309489, 2.672685949544734, 2.7222274631315004, 2.7030277260294295, 2.612534154347128]",0.9404277876652474,0.7413305016275322,0.9991767523796764,2.6809350416724564,0.037724889800974944
29,18.0382000633041,elasticnet,0.754145043181367,"[0.9234071211435265, 0.9662793383941971, 0.9574511847761902, 0.9565454631904955, 0.9352487131383225]","[0.7794533812780761, 0.7790737810183995, 0.7053553789393261, 0.7703729045176857, 0.7776183519922155]","[0.9995778099899326, 0.9995107476731628, 0.9995470819035635, 0.9995232393613536, 0.999396645604914]","[2.702438312411535, 2.7448638670857592, 2.6623536456190795, 2.7264416070695345, 2.712263710735452]",0.9477863641285463,0.7623747595491406,0.9995111049065853,2.7096722285842723,0.02763243417424248
30,0.835159231113538,l2,0.8326452651746893,"[0.941490832441857, 0.9254987170915284, 0.9495841021150668, 0.9178700607146218, 0.8989475921390795]","[0.6426513820752802, 0.7416865148383833, 0.6755494702590202, 0.6014520361731472, 0.6917269638878674]","[0.9991861750675686, 0.9985526260897669, 0.9990311048612768, 0.9970816548551557, 0.9978948671318522]","[2.5833283895847057, 2.6657378580196784, 2.624164677235364, 2.5164037517429247, 2.5885694231587992]",0.9266782609004307,0.6706132734467396,0.998349285601124,2.5956408199482945,0.04941117030127761
31,41.72948008168874,elasticnet,0.8837606987170102,"[0.9012726817084438, 0.9640306208624128, 0.9676011037139726, 0.9349964194699537, 0.9221360963427451]","[0.7439915490905569, 0.8157819842862909, 0.7823073740412988, 0.800221621802509, 0.8405990637997418]","[0.9994625301362083, 0.999671770128519, 0.9996256440723599, 0.9995347159977809, 0.9994418728589711]","[2.644726760935209, 2.7794843752772227, 2.7495341218276312, 2.7347527572702437, 2.762177033001458]",0.9380073844195056,0.7965803186040794,0.9995473066387678,2.734135009662353,0.04706223378179739
32,29.84161802935259,elasticnet,0.8586156556294556,"[0.8972859584771501, 0.9556241330375537, 0.9564142178519855, 0.9466340151608945, 0.9408610720686553]","[0.7529477422750348, 0.7479256294600968, 0.7637528315725693, 0.7469557342638463, 0.8158660147467468]","[0.9994640233499849, 0.9995708209700653, 0.9996558925944075, 0.9993209723870141, 0.9994631459251783]","[2.6496977241021695, 2.703120583467716, 2.719822942018962, 2.6929107218117547, 2.7561902327405803]",0.9393638793192478,0.7654895904636587,0.99949497104533,2.7043484408282366,0.03477372992491634
33,42.334582459623554,elasticnet,0.8115297433945298,"[0.9424770054021822, 0.9675805420725534, 0.9705643712624282, 0.9257665598153877, 0.9242584084800042]","[0.7876489921837149, 0.8003875178990342, 0.7743688806679907, 0.7025768640720028, 0.7987894913022928]","[0.9996558660728081, 0.9996780050529326, 0.9997337006862357, 0.9993394530269619, 0.9993920816482632]","[2.7297818636587055, 2.76764606502452, 2.7446669526166545, 2.6276828769143528, 2.72243998143056]",0.9461293774065112,0.7727543492250072,0.9995598212974404,2.718443547928959,0.047938675261828725
34,13.987667855323641,elasticnet,0.7167540146974964,"[0.9022364532297514, 0.9673485374774135, 0.9698618336314044, 0.9463160252041419, 0.9212595858786861]","[0.783180964059108, 0.7944793855401224, 0.7812501119307512, 0.7667005992730129, 0.7955173281737923]","[0.9994393262171493, 0.9997407865807122, 0.999751926274948, 0.9991784509852869, 0.9991924217461016]","[2.6848567435060087, 2.761568709598248, 2.7508638718371037, 2.712195075462442, 2.71596933579858]",0.9414044870842794,0.7842256777953575,0.9994605823608396,2.7250907472404764,0.02779629199390669
35,0.11138459001167994,l1,0.6376533494554575,"[0.8986251568187099, 0.9483445723303788, 0.9647231036980078, 0.9208554496140073, 0.9193286560110107]","[0.718062801598186, 0.6999255221870048, 0.6884661084502874, 0.6475993542365588, 0.7364756389266326]","[0.9989695554935824, 0.9992094246118639, 0.9992042053615497, 0.9979420658114073, 0.998794181345941]","[2.6156575139104783, 2.6474795191292477, 2.652393417509845, 2.5663968696619737, 2.654598476283584]",0.930375387694423,0.6981058850797339,0.998823886524869,2.6273051592990257,0.03354649918021244
36,3.5269496282949753,elasticnet,0.8994837814895358,"[0.9377603812247365, 0.9415129182184927, 0.9722429215871142, 0.9318089251757076, 0.9378542062465647]","[0.7938528775309213, 0.7892734506687615, 0.792020527935602, 0.7814767544941097, 0.7434540263415685]","[0.9996941745719332, 0.9996686817475521, 0.9996224921493344, 0.9990977412579671, 0.9990169573060322]","[2.731307433327591, 2.730455050634806, 2.7638859416720507, 2.712383420927784, 2.6803251898941656]",0.9442358704905232,0.7800155273941927,0.9994200094065636,2.7236714072912798,0.027305122907183357
37,52.15065983020277,elasticnet,0.5777764836219109,"[0.9140361067249431, 0.9568484986361111, 0.9688452143204216, 0.9274026590961439, 0.9363915181616572]","[0.7355337351674813, 0.8080903600601229, 0.7538918330345118, 0.7813118283524565, 0.798860562722079]","[0.9993978608007135, 0.9995311194185251, 0.9995229038941809, 0.9995377439329302, 0.9990055568243358]","[2.6489677026931377, 2.764469978114759, 2.7222599512491144, 2.7082522313815307, 2.734257637708072]",0.9407047993878553,0.7755376638673304,0.999399036974137,2.715641500229323,0.03814336454257478
38,14.28346986588369,l1,0.7731143549905731,"[0.9263133979959354, 0.9555611588200875, 0.9743338108942696, 0.9318569419082547, 0.9113282619832238]","[0.7806058680472258, 0.7395981486942089, 0.8128882716415504, 0.7765189529204671, 0.7917813825636781]","[0.9995662057086239, 0.9996691486942797, 0.9996739940261636, 0.9994322524303254, 0.999394877892039]","[2.706485471751785, 2.694828456208576, 2.786896076561984, 2.7078081472590476, 2.7025045224389412]",0.9398787143203542,0.780278524773426,0.9995472957502862,2.719704534844067,0.03389876298644808
39,0.037684236667466856,l2,0.22343064089727593,"[0.8884704864579429, 0.8547349255322289, 0.9103382013501943, 0.8394384124984144, 0.7896459506998197]","[0.5366872076068362, 0.5925901067221406, 0.456365853964968, 0.5279657196443496, 0.5607702912102753]","[0.9945450690576167, 0.9908888124112605, 0.9941656631340262, 0.9880946871172498, 0.9927344477692217]","[2.4197027631223955, 2.43821384466563, 2.3608697184491882, 2.3554988192600135, 2.343150689679317]",0.85652559530772,0.5348758358297139,0.9920857358978751,2.383487167035309,0.03802237930909441
40,1.5327471351942852,elasticnet,0.8592849501041571,"[0.918159136522698, 0.9681439867658542, 0.9775588665611437, 0.9124071774188383, 0.9239206107778338]","[0.7852568930909605, 0.7602498101401245, 0.7492096158872615, 0.7434411003266643, 0.7603005434044033]","[0.9993741926892526, 0.999557312736211, 0.9995946143628539, 0.9991019098933929, 0.9990666849738808]","[2.702790222302911, 2.7279511096421896, 2.726363096811259, 2.6549501876388955, 2.683287839156118]",0.9400379556092735,0.7596915925698828,0.9993389429311182,2.6990684911102747,0.027526373222760425
41,99.36154982235698,elasticnet,0.8724097668482681,"[0.9399488508983366, 0.9657837342814634, 0.9706816215810092, 0.9338008744708282, 0.9328640534989137]","[0.7906080736720466, 0.7995011908523254, 0.7252440358551391, 0.80821230483897, 0.8344557318829393]","[0.999623658425719, 0.9996269353332446, 0.9994144352114286, 0.9994236452969453, 0.9993494316252377]","[2.730180582996102, 2.7649118604670333, 2.695340092647577, 2.7414368246067435, 2.766669217007091]",0.94861582694611,0.791604267420284,0.9994876211785151,2.7397077155449097,0.02617026372301506
42,98.70111200500949,elasticnet,0.8570496747917097,"[0.9349797041864585, 0.9678917952897644, 0.9537894193406466, 0.9465380201232968, 0.9305365204964156]","[0.7604625008064682, 0.7727131651718274, 0.8026983459706153, 0.7398501091083446, 0.7771732670898447]","[0.9996757542463506, 0.9992258932617584, 0.9996887506695864, 0.9993073637623199, 0.9981009230947645]","[2.695117959239277, 2.7398308537233502, 2.7561765159808482, 2.685695492993961, 2.7058107106810247]",0.9467470918873163,0.77057947762942,0.9991997370069559,2.716526306523692,0.02697747734980421
43,44.9724756401982,elasticnet,0.7848977590425893,"[0.9409588280986886, 0.9321959103325065, 0.9727994350130754, 0.9396469923412822, 0.9340245445556079]","[0.7879614778799682, 0.746005646902078, 0.7919632270399299, 0.7577688895704757, 0.7719008190648334]","[0.9996901363922458, 0.9994868446281384, 0.9994722621892435, 0.9994942643640486, 0.9987567617561359]","[2.7286104423709023, 2.677688401862723, 2.764234924242249, 2.6969101462758065, 2.7046821253765776]",0.9439251420682322,0.7711200120914571,0.9993800538659625,2.7144252080256512,0.029777597880513526
44,7.539001818422105,l1,0.8673228086568611,"[0.9459148237646764, 0.9320349098769285, 0.9752544966051709, 0.9495913702013461, 0.9230063420973612]","[0.7677432281672444, 0.7668977758655552, 0.7713926592943827, 0.7118316949396646, 0.8081890048873401]","[0.9995653318595012, 0.9995288794043132, 0.9997023174954355, 0.9991214126277616, 0.9992273936072182]","[2.713223383791422, 2.698461565146797, 2.746349473394989, 2.6605444777687723, 2.7304227405919197]",0.9451603885090967,0.7652108726308373,0.9994290669988459,2.7098003281387797,0.029419543049506745
45,21.24714814022656,elasticnet,0.6914248945407511,"[0.9278002283946851, 0.9716395129485502, 0.9714288605867055, 0.9419694898964706, 0.9306126928524526]","[0.747060694836359, 0.7705013288886885, 0.7414261285708065, 0.7195923599304025, 0.8079437858809936]","[0.9994909862357187, 0.999433789583683, 0.9997124439348732, 0.9989189753831667, 0.9993122589741518]","[2.674351909466763, 2.7415746314209217, 2.712567433092385, 2.6604808252100396, 2.737868737707598]",0.9486901569357729,0.75730485962145,0.9993736908223187,2.7053687073795416,0.03285089428715378
46,51.49714161867912,elasticnet,0.741407067501029,"[0.9297075227037781, 0.9679021007692051, 0.9769560053357239, 0.9527153233782358, 0.9220450776661349]","[0.783130834330316, 0.7540926841083514, 0.7795817843465663, 0.7576052111275436, 0.7387166826537857]","[0.9995876903685422, 0.9995307098101693, 0.9995726726709623, 0.9992028504380549, 0.9978131308340029]","[2.7124260474026363, 2.721525494687726, 2.7561104623532526, 2.7095233849438345, 2.6585748911539233]",0.9498652059706154,0.7626254393133126,0.9991414108243463,2.7116320561082743,0.03129328496104934
47,3.6301545739213332,elasticnet,0.35240289653352314,"[0.9009232575836527, 0.9605440219085171, 0.969150562621444, 0.9281243972172613, 0.9127509101266587]","[0.7803015023863101, 0.7751570856996511, 0.8028043793438269, 0.741730540637433, 0.7671953731888139]","[0.9991563721484905, 0.9994416653355543, 0.9993710053796789, 0.9992596067417557, 0.998051185245979]","[2.680381132118453, 2.7351427729437225, 2.7713259473449496, 2.66911454459645, 2.6779974685614514]",0.9342986298915067,0.773437776251207,0.9990559669702916,2.706792373113005,0.03978604356917071
48,0.24213511503694662,elasticnet,0.8207178816070076,"[0.9545325784634388, 0.9447177095416164, 0.9607374876174675, 0.9190504673469246, 0.906601027494675]","[0.717865891303126, 0.7340937686184265, 0.6775846441131403, 0.7054814945306095, 0.6695836826871744]","[0.9993399927603384, 0.9986272466777258, 0.9995101211488708, 0.9981304417880844, 0.996504213519892]","[2.671738462526903, 2.6774387248377685, 2.6378322528794786, 2.6226624036656188, 2.572688923701741]",0.9371278540928245,0.7009218962504953,0.9984224031789823,2.636472153522302,0.03790206322579611
49,9.858154814013115,elasticnet,0.8700638182670639,"[0.9166150365184582, 0.9449282863342688, 0.9651647558929624, 0.9221383394399482, 0.9340159285732397]","[0.7626828124956431, 0.768768942209348, 0.7982516915812531, 0.7542425497288021, 0.7609545562938033]","[0.9996490111153225, 0.9995686945033043, 0.9996804145934095, 0.9992722225623588, 0.9977752675166769]","[2.6789468601294235, 2.713265923046921, 2.763096862067625, 2.675653111731109, 2.69274575238372]",0.9365724693517754,0.76898011046177,0.9991891220582143,2.7047417018717597,0.03204187825059787
