trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,59.79504942025771,l2,0.861860150934405,"[0.9378731230833174, 0.9239806936439244, 0.9434061162708224, 0.954927327937179, 0.9313744593659987]","[0.797372627907098, 0.8103698246356146, 0.7839492610560451, 0.7667039818819978, 0.7587201684848689]","[0.9995076192565532, 0.999025133613533, 0.9990616738070704, 0.99961066339697, 0.9992715139758132]","[2.7347533702469686, 2.7333756518930716, 2.726417051133938, 2.721241973216147, 2.6893661418266808]",0.9383123440602483,0.7834231727931249,0.9992953208099878,2.721030837663361,0.016567505395055648
11,80.8575540116676,l2,0.8636577018611291,"[0.8996054242404685, 0.9547599648579268, 0.9743471215229829, 0.9541537805984787, 0.9230959820810731]","[0.812033879771101, 0.7996857582874414, 0.8424572768937043, 0.8184919657422786, 0.7289609100428849]","[0.9995280036554156, 0.9996175273504752, 0.9997763271577651, 0.9996979379208362, 0.9989762230929423]","[2.7111673076669853, 2.754063250495843, 2.816580725574452, 2.7723436842615934, 2.6510331152169004]",0.941192454660186,0.800325958147482,0.9995192038354869,2.7410376166431547,0.05630194303808859
12,66.02779273512243,l2,0.7374272330663314,"[0.9404341428016602, 0.9467876462544536, 0.971592791842321, 0.9556315138061704, 0.9108476618821052]","[0.779992909295638, 0.7887764053780643, 0.7982887589387156, 0.7931602061520483, 0.7988529321693784]","[0.9994456782134745, 0.9996261088903969, 0.9997780025089856, 0.999634633783753, 0.9993325187051361]","[2.719872730310773, 2.7351901605229147, 2.769659553290022, 2.7484263537419715, 2.70903311275662]",0.9450587513173421,0.7918142423867689,0.9995633884203492,2.7364363821244604,0.021327847164759023
13,6.501470069868954,l2,0.7465455558364091,"[0.9034180853540426, 0.9361435069068997, 0.9308163341777963, 0.9702081067561049, 0.9193257107177896]","[0.6872674996548112, 0.7523794153398342, 0.7113352794138738, 0.7855865677648991, 0.7733376515025954]","[0.9987902216420776, 0.9991566382689294, 0.9990522180513198, 0.9995539054580079, 0.9984234220650933]","[2.589475806650931, 2.6876795605156634, 2.64120383164299, 2.755348579979012, 2.691086784285478]",0.9319823487825266,0.7419812827352027,0.9989952810970856,2.6729589126148148,0.055337489359774984
14,5.1598178281600005,l2,0.7864686929129426,"[0.9359820564122546, 0.9212478932363988, 0.9511625753124361, 0.9673562016480853, 0.9002733004877745]","[0.7681079344724999, 0.7514566719084868, 0.6807524669509, 0.7422307040028409, 0.7179260664133037]","[0.9986750999888646, 0.998698000431741, 0.9979721925826578, 0.9993534462524708, 0.9986386851618321]","[2.702765090873619, 2.6714025655766265, 2.629887234845994, 2.7089403519033968, 2.61683805206291]",0.9352044054193899,0.7320947687496062,0.9986674848835133,2.665966659052509,0.03727132092450287
15,21.338570061427752,l2,0.7352068920578388,"[0.9158472131861539, 0.9598325250898813, 0.9379626100387694, 0.9609782132105649, 0.9223493430900415]","[0.7710702916279919, 0.7749306059956595, 0.7988957819366768, 0.779521638804773, 0.7486459191863459]","[0.9993975512353285, 0.999605912226755, 0.9998448443764351, 0.9994982166507406, 0.9987042545986387]","[2.6863150560494744, 2.7343690433122956, 2.736703236351881, 2.7399980686660785, 2.669699516875026]",0.9393939809230822,0.7746128475102895,0.9994101558175796,2.713416984250951,0.029439849967366826
16,1.1894865192633797,elasticnet,0.895233255822664,"[0.9386492218246261, 0.9422125371700989, 0.9443263178500552, 0.9646331851409569, 0.9398056097749667]","[0.7683878769121237, 0.7743428481593382, 0.7303934748746683, 0.8152284479749258, 0.7546663567065675]","[0.9992066488314321, 0.9991879018197407, 0.9994604647896808, 0.9995634126729827, 0.9983291383233892]","[2.7062437475681818, 2.715743287149178, 2.6741802575144042, 2.7794250457888654, 2.692801104804923]",0.9459253743521409,0.7686038009255247,0.9991495132874452,2.7136786885651105,0.03571588991545854
17,75.42486016144572,l2,0.5337938154007738,"[0.8996855749576858, 0.930750860580407, 0.960596956877417, 0.9654730118109056, 0.921964403281953]","[0.7570001461656751, 0.7972908304146575, 0.7531020901355404, 0.8006850504405167, 0.8167619240186113]","[0.9993974553530326, 0.9994520909392807, 0.9996596941330198, 0.9996389235754006, 0.9992255828157972]","[2.6560831764763937, 2.727493781934345, 2.713358741145977, 2.7657969858268228, 2.7379519101163616]",0.9356941615016737,0.7849680082350001,0.9994747493633062,2.7201369190999802,0.03634601675463744
18,1.5316744746918913,l2,0.7058667529439397,"[0.9195538220609571, 0.923103402030298, 0.9449719478422892, 0.953230599430483, 0.9194563554997108]","[0.641625830070127, 0.705066653346929, 0.695460808559565, 0.6795684315863396, 0.6487742559872042]","[0.9979910296781053, 0.9984296739072949, 0.9990028360932781, 0.9990249276636591, 0.9975819739073414]","[2.5591706818091895, 2.626599729284522, 2.6394355924951323, 2.631823958680482, 2.5658125853942564]",0.9320632253727477,0.674099195910033,0.9984060882499358,2.6045685095327165,0.03466102146258202
19,15.14092077263557,elasticnet,0.11490788011437736,"[0.9494353851237557, 0.9323594766139829, 0.955786086707278, 0.9708486588427166, 0.9132391226888851]","[0.8212656823474533, 0.7767896961029765, 0.7898489270194936, 0.7428509789407157, 0.7828662161353457]","[0.9995422572798978, 0.9993277860229322, 0.9997325735205358, 0.999513786625123, 0.9991938191344427]","[2.7702433247511067, 2.7084769587398916, 2.7453675872473076, 2.7132134244085555, 2.695299157958673]",0.9443337459953236,0.782724300109197,0.9994620445165863,2.726520090621107,0.02736537206744623
20,0.006439771023200529,l2,0.7904605435036973,"[0.78740483924573, 0.780835709390393, 0.5925541199976172, 0.5775122648310491, 0.7524872058247425]","[0.4131087817787043, 0.5192912685535025, 0.40920350782194725, 0.38486229600279853, 0.4744201319750993]","[0.9854029877552596, 0.9902389645707926, 0.9238427209670419, 0.9329858882798446, 0.9777287209090204]","[2.185916608779694, 2.290365942514688, 1.9256003487866062, 1.8953604491136922, 2.2046360587088625]",0.6981588278579064,0.4401771972264104,0.9620398564963919,2.1003758815807085,0.15928680937938497
21,76.86089920827145,l2,0.6731992024255269,"[0.9330635088178962, 0.9481884667440968, 0.9724971920737512, 0.9607387572876865, 0.9346639534246765]","[0.7899985198565014, 0.7659279606224022, 0.7593100344857296, 0.743786302845827, 0.7698195622811983]","[0.9994341104250123, 0.9995442541516087, 0.9996928208611245, 0.9995342148320241, 0.999268006163193]","[2.72249613909941, 2.7136606815181077, 2.7315000474206053, 2.7040592749655374, 2.7037515218690675]",0.9498303756696215,0.7657684760183316,0.9994946812865926,2.7150935329745454,0.010737051948565826
22,23.365094686197526,l2,0.6366389708784912,"[0.9189040615992979, 0.9036058257551884, 0.9500179974710607, 0.960842867318715, 0.8959301050905725]","[0.7937525143170179, 0.7953943985978836, 0.7632253908514838, 0.8176788677268967, 0.803827075827611]","[0.9994062008359024, 0.998877834042893, 0.9990737582970585, 0.9996910228868575, 0.9994713625106755]","[2.7120627767522185, 2.6978780583959647, 2.712317146619603, 2.778212757932469, 2.699228543428859]",0.925860171446967,0.7947756494641786,0.9993040357146775,2.719939856625823,0.029771014619410948
23,1.3931921701037613,l2,0.8034667316373815,"[0.8853249384124919, 0.9293980530404201, 0.9469409598717324, 0.9667956522597158, 0.9225262745779181]","[0.7441683380911512, 0.6612253042162612, 0.6024063444995024, 0.7444831775126666, 0.6194850088931616]","[0.9924370210313528, 0.9984820282553528, 0.9982587456451466, 0.9994525195711772, 0.9961518329354095]","[2.621930297534996, 2.5891053855120343, 2.5476060500163813, 2.7107313493435594, 2.5381631164064893]",0.9301971756324556,0.6743536346425486,0.9969564294876878,2.601507239762692,0.06231954687125441
24,27.973139849684575,l2,0.5465850298702856,"[0.9278616307964714, 0.9368097293537636, 0.9772799659024806, 0.9626558463064926, 0.8969141404364451]","[0.8134594031822258, 0.8142780104121031, 0.784726609826724, 0.8121557088311687, 0.7795495572583371]","[0.9993652577269663, 0.999364770370024, 0.9997453984929398, 0.9996824286893313, 0.999143476865586]","[2.7406862917056634, 2.750452510135891, 2.7617519742221446, 2.774493983826993, 2.6756071745603682]",0.9403042625591306,0.8008338579021117,0.9994602664289696,2.7405983868902117,0.03440161304651529
25,16.397489988839748,l2,0.5421844460358489,"[0.9018000182553436, 0.938025028685106, 0.9705097727173395, 0.9528869673124124, 0.9220970003064758]","[0.7400597734948967, 0.8304707198827883, 0.7537674455024704, 0.7362537660079996, 0.7625043713827373]","[0.9989893663910208, 0.9993908721473216, 0.999557316529755, 0.9996814194618893, 0.9990500271879025]","[2.640849158141261, 2.767886620715216, 2.723834534749565, 2.6888221527823015, 2.6836513988771156]",0.9370637574553354,0.7646112152541785,0.9993338003435778,2.7010087730530916,0.042573779073959386
26,7.4372364952542025,l2,0.4927356860279703,"[0.9038976324845833, 0.9303394919440315, 0.971249603097966, 0.9612199235800725, 0.9395155163152833]","[0.7749238872186814, 0.7910634285191418, 0.7443663127228584, 0.7370920954741272, 0.7646898303892423]","[0.9994517881666467, 0.9992354104915758, 0.9989544362099734, 0.9996123743419167, 0.9988528742601233]","[2.6782733078699117, 2.720638330954749, 2.7145703520307976, 2.697924393396116, 2.7030582209646488]",0.9412444334843872,0.7624271108648103,0.9992213766940472,2.7028929210432446,0.014711226401936894
27,98.64428068909652,l2,0.3332958530442801,"[0.8948831750022959, 0.9534745916987087, 0.9683769319152075, 0.9745101247185805, 0.9246834016666825]","[0.7995246865732156, 0.7694809190454315, 0.8017962338182235, 0.786851122978314, 0.8342941379838961]","[0.9995717697991328, 0.9995548299926802, 0.9995791774870854, 0.9997093738686299, 0.9993843349633947]","[2.6939796313746442, 2.7225103407368203, 2.7697523432205164, 2.7610706215655245, 2.7583618746139735]",0.943185645000295,0.7983894200798162,0.9995598972221845,2.741134962302296,0.028578499862749396
28,27.70602925100961,elasticnet,0.32929765437365294,"[0.9527604718622513, 0.9519120254950573, 0.9746769321173349, 0.9731438167535427, 0.9308161877196803]","[0.7883319281182957, 0.7872146964366026, 0.8006187605427892, 0.7836777959511703, 0.8103429152441545]","[0.9995599771674998, 0.9993896409891349, 0.9997605383938075, 0.9995035901473827, 0.9993657103775907]","[2.740652377148047, 2.738516362920795, 2.7750562310539317, 2.7563252028520955, 2.7405248133414255]",0.9566618867895734,0.7940372192586025,0.9995158914150831,2.7502149974632593,0.013975857197082466
29,2.3500996701914434,elasticnet,0.3186440577081573,"[0.8914720937878475, 0.9207300650056905, 0.948419808968876, 0.9731173870948041, 0.9315933957765143]","[0.729109118706663, 0.7687166323443085, 0.7424787496949966, 0.7790415935040832, 0.7655683322000033]","[0.9976530036013951, 0.9990760165257291, 0.9994534839786773, 0.9996961854362576, 0.9991827217997811]","[2.618234216095906, 2.688522713875728, 2.69035204264255, 2.7518551660351447, 2.6963444497762987]",0.9330665501267464,0.7569828852900109,0.999012282268368,2.6890617176851253,0.042460677779261956
30,0.45825210733933525,elasticnet,0.3684942171436721,"[0.9238973827170192, 0.877051629143, 0.9569377820734724, 0.930195700443788, 0.9254510662999584]","[0.7254549313574853, 0.5465144387554618, 0.6998273879329915, 0.7692278887283694, 0.6829615411040909]","[0.9984227641212594, 0.994690344327328, 0.9991373604717653, 0.9994197915718084, 0.9977225093652489]","[2.647775078195764, 2.41825641222579, 2.655902530478229, 2.698843380743966, 2.6061351167692983]",0.9227067121354475,0.6847972375756799,0.9978785539714821,2.6053825036826095,0.0980826993436923
31,34.29108802066077,elasticnet,0.28726875926946277,"[0.9381377082097351, 0.943179595820445, 0.9726748207252585, 0.9395979819087846, 0.9086071069046929]","[0.7865105236387183, 0.790193133871705, 0.8087484543057041, 0.747726952708739, 0.770677891930745]","[0.9995253409015058, 0.9995051094227534, 0.9996657455570616, 0.9995170282982921, 0.9991207226391695]","[2.7241735727499594, 2.732877839114903, 2.7810890205880243, 2.686841962915816, 2.6784057214746073]",0.9404394427137832,0.7807713912911223,0.9994667893637565,2.7206776233686623,0.03672157253808145
32,97.63147098717613,elasticnet,0.14766140725507332,"[0.9368830438197567, 0.9344204665123089, 0.9707183589797963, 0.9629662547057201, 0.9288681221188068]","[0.7868160422970044, 0.779851464188544, 0.779514418839738, 0.7210663521307447, 0.8051795673903445]","[0.9995335102538978, 0.9995250800408536, 0.9997196828464446, 0.9994512788834902, 0.9992801347187645]","[2.723232596370659, 2.7137970107417067, 2.749952460665979, 2.683483885719955, 2.7333278242279158]",0.9467712492272777,0.774485568969275,0.9995019373486901,2.7207587555452433,0.022155160147728403
33,12.346776581767156,l1,0.4706085738846358,"[0.9362466837824951, 0.9568772733014451, 0.9682976591667876, 0.9602194487490716, 0.9153775189249282]","[0.7796679188896909, 0.7906447493593022, 0.7604627151656344, 0.8249110797645884, 0.8086992269499917]","[0.9992642581212849, 0.9996002678079559, 0.9996568542113132, 0.9997110869557411, 0.9992922609511894]","[2.715178860793471, 2.7471222904687034, 2.728417228543735, 2.784841615469401, 2.7233690068261094]",0.9474037167849456,0.7928771380258415,0.9995049456094968,2.739785800420284,0.024851992162377642
34,36.56039898982625,elasticnet,0.35414510358401563,"[0.90364490296606, 0.9406438427833729, 0.9752303117582966, 0.9629302885489498, 0.9166478438103712]","[0.7703714769344012, 0.8090817997294022, 0.8102270283413116, 0.7680915119627261, 0.7663717913875158]","[0.9993191587025045, 0.9996024510874836, 0.9996971590987261, 0.9997207410727188, 0.9992829637309755]","[2.6733355386029656, 2.749328093600259, 2.785154499198334, 2.7307425415843944, 2.6823025989288625]",0.9398194379734102,0.7848287216710713,0.9995244947384816,2.724172654382963,0.04179057028014555
35,3.462907895644406,l2,0.1878508732286871,"[0.8912028639939534, 0.9391460481488915, 0.9392038518497469, 0.968224845763623, 0.8884472108597388]","[0.6239603552683761, 0.7626577740845215, 0.7408962661853061, 0.6612021150841443, 0.788684161603157]","[0.9969778664197557, 0.9992606091152192, 0.9986893730411083, 0.9987367715816562, 0.998964283778693]","[2.512141085682085, 2.701064431348632, 2.678789491076161, 2.6281637324294236, 2.6760956562415887]",0.9252449641231907,0.715480134445101,0.9985257807872865,2.6392508793555782,0.06785510899740564
36,0.0002475887656252581,l1,0.2899325147559129,"[0.017741935483870968, 0.08287868725868726, 0.06190476190476191, 0.04020721804511278, 0.05456915996517206]","[0.0002969161211957622, 0.004596879200387515, 0.0279565725707605, 0.0054560967201087805, 0.008619956094268922]","[0.5790254825187224, 0.8046251130310961, 0.45457746730057536, 0.5954155413703383, 0.5791641295640708]","[0.5970643341237891, 0.8921006794901708, 0.5444388017760977, 0.6410788561355598, 0.6423532456235118]",0.051460352531520995,0.009385284141344295,0.6025615467569606,0.663407183429826,0.11983103698505294
37,36.08627592266024,elasticnet,0.5654788063594389,"[0.9370751614131106, 0.9345270269408522, 0.9620584597395623, 0.9610363330732605, 0.9056079313316903]","[0.7768583196135488, 0.7980121456122007, 0.7878093139553493, 0.8161032069193997, 0.7624148394376511]","[0.99959088962398, 0.9991236133398792, 0.9996542553489434, 0.9995988010142746, 0.9992222367528055]","[2.7135243706506396, 2.731662785892932, 2.749522029043855, 2.776738341006935, 2.6672450075221468]",0.9400609824996952,0.7882395651076299,0.9994379592159766,2.7277385068233015,0.03674890659980801
38,11.050394017400835,l2,0.4385868227896065,"[0.8991426109572719, 0.9390377804274093, 0.9729614001957995, 0.9744949099475331, 0.8952276696183875]","[0.7533852830090976, 0.8043662539611257, 0.7032067699774978, 0.7610682450794296, 0.8048471215459593]","[0.9987515815371417, 0.9992783678773169, 0.9993946241200191, 0.999213752313094, 0.9989503178771456]","[2.651279475503511, 2.742682402265852, 2.6755627942933167, 2.7347769073400565, 2.6990251090414925]",0.9361728742292803,0.7653747347146219,0.9991177287449435,2.7006653376888456,0.03464339567209491
39,0.47754331294325825,l1,0.25151610198869545,"[0.9248483133275667, 0.9271148116349047, 0.9611747587077321, 0.9602349124799189, 0.9242431563109673]","[0.7803695364065526, 0.7782688899400209, 0.8218676338409319, 0.7762809485030783, 0.7586004585010332]","[0.9990118617657078, 0.9991566052525599, 0.9994749003205092, 0.999432669711954, 0.9988347941487047]","[2.704229711499827, 2.7045403068274854, 2.782517292869173, 2.735948530694951, 2.681678408960705]",0.9395231904922179,0.7830774934383233,0.9991821662398872,2.7217828501704284,0.03493743899462782
40,36.31627745547581,l2,0.378798690447186,"[0.9425402380540508, 0.942557432622741, 0.9789507997854794, 0.9617253510444458, 0.9334406499500512]","[0.8001364348161109, 0.8027399938668778, 0.8107065579694783, 0.7742405249345685, 0.7787499362755339]","[0.999439523004838, 0.9996427791464731, 0.9997217491655797, 0.9995257995903466, 0.9991297003827317]","[2.7421161958749996, 2.744940205636092, 2.7893791069205376, 2.735491675569361, 2.711320286608317]",0.9518428942913537,0.7933146895725139,0.9994919102579939,2.744649494121861,0.02530589689551822
41,33.66343646838853,l2,0.39339835752778984,"[0.8798869957376015, 0.9296851283856236, 0.9761085312852426, 0.958516631186428, 0.9318851896331009]","[0.7716565750828173, 0.8279501692283473, 0.8143781627298438, 0.7300577669600343, 0.7566045453968802]","[0.9991248403208977, 0.9992038909582572, 0.9997066725218002, 0.999276627340892, 0.9989303159392358]","[2.650668411141316, 2.7568391885722283, 2.7901933665368865, 2.6878510254873547, 2.6874200509692168]",0.9352164952455994,0.7801294438795845,0.9992484694162165,2.7145944085414,0.05106860342732746
42,0.0014131028259588803,l2,0.3290452485321748,"[0.6483474409752205, 0.647684031796952, 0.5334270821908247, 0.5424883866512215, 0.6803086275447331]","[0.3275170795066684, 0.36751764533411163, 0.38915645720682596, 0.4299792514566378, 0.36851361403468713]","[0.9375926470099656, 0.9486874226509832, 0.9549074785797588, 0.894742963164801, 0.8947264504677673]","[1.9134571674918543, 1.9638890997820468, 1.8774910179774094, 1.8672106012726601, 1.9435486920471874]",0.6104511138317903,0.37653680950778623,0.9261313923746552,1.9131193157142317,0.03709613921536926
43,0.00010673344065551915,l2,0.40793877700109704,"[0.8877405122361209, 0.8807728090397191, 0.9028433537088557, 0.9084691845079205, 0.8541971466615521]","[0.375200720688672, 0.3613755217888496, 0.3679145310216565, 0.3853222353057314, 0.3559230783171035]","[0.9894054819666799, 0.9917330613756694, 0.9922331026714974, 0.9925484095829623, 0.9903149452913637]","[2.252346714891473, 2.233881392204238, 2.2629909874020093, 2.2863398293966144, 2.200435170270019]",0.8868046012308337,0.3691472174244026,0.9912470001776347,2.247198818832871,0.02888634559377928
44,97.62334082115662,l2,0.46142695843683007,"[0.9309088258347669, 0.9124804943430342, 0.9530587047658793, 0.9655186671733782, 0.9189380081091397]","[0.7766390941670069, 0.7822941377371406, 0.8309528821056886, 0.7933485945568625, 0.8130890339020184]","[0.9996917122148632, 0.998804091941424, 0.9996766101710726, 0.9996336093023441, 0.999328772600316]","[2.7072396322166368, 2.6935787240215987, 2.7836881970426406, 2.7585008710325845, 2.731355814611474]",0.9361809400452396,0.7992647484937433,0.9994269592460041,2.7348726477849867,0.0329314153595385
45,9.037202928131007,l2,0.2652558394749611,"[0.9318766478072495, 0.9348431187459343, 0.956909679513001, 0.9606553521303358, 0.9061094373335373]","[0.6983087623702908, 0.7959336271381733, 0.7734701793924843, 0.8073551804649078, 0.8064967635549395]","[0.9993009618926443, 0.998979473679441, 0.9994198506718629, 0.999496203083017, 0.9993401473173469]","[2.6294863720701844, 2.7297562195635483, 2.7297997095773483, 2.7675067356782606, 2.7119463482058235]",0.9380788471060116,0.7763129025841591,0.9993073273288624,2.713699077019033,0.04584141808224347
46,41.88689063600708,l2,0.3573026066119337,"[0.9413145021171965, 0.9323767373913094, 0.9601038614724114, 0.9523639449468323, 0.9251563806857341]","[0.7863435557790633, 0.7841927781994285, 0.8146787998978489, 0.7200918654994335, 0.7773456576698932]","[0.9995711011698525, 0.999468005178461, 0.9998300420546061, 0.9994678911062296, 0.99930444154809]","[2.727229159066112, 2.716037520769199, 2.7746127034248667, 2.6719237015524957, 2.701806479903717]",0.9422630853226968,0.7765305314091335,0.9995282962114478,2.718321912943278,0.033700932102503606
47,3.3851411508911124,l1,0.23134249504251092,"[0.9491473179739063, 0.9400340971221874, 0.9682574256893982, 0.9617553996802692, 0.9041014776796098]","[0.7771388150651903, 0.7959797677509219, 0.7512170957560182, 0.8215938122581895, 0.7769198342479201]","[0.9995036625036028, 0.9995005935529473, 0.999526685646456, 0.9996201013133007, 0.999194601416404]","[2.7257897955426995, 2.7355144584260564, 2.7190012070918725, 2.7829693132517592, 2.680215913343934]",0.9446591436290742,0.7845698650156481,0.9994691288865422,2.7286981375312647,0.032999508238290585
48,0.03714774684285373,elasticnet,0.18538463408862332,"[0.8160201848422437, 0.8439095197009726, 0.9099511205385892, 0.8283810834510823, 0.8156883312746313]","[0.5654357414031249, 0.48065275594780316, 0.5917451879400231, 0.5161794695086437, 0.576447705278127]","[0.991117173183614, 0.9919444732931622, 0.9955135838400484, 0.9950363073010448, 0.9916721182543349]","[2.372573099428983, 2.316506748941938, 2.4972098923186605, 2.339596860260771, 2.3838081548070935]",0.8427900479615038,0.5460921720155444,0.9930567311744408,2.381938951151489,0.062374399757190446
49,22.025813386905174,l2,0.5953555296792357,"[0.8920409411169254, 0.9453125390209135, 0.9704711026218621, 0.9634821336219956, 0.912128679883263]","[0.7667577026233109, 0.8079155282710947, 0.8051101509371015, 0.811854810390966, 0.7234711616885612]","[0.9991525708568498, 0.9994908868830489, 0.9997867782382066, 0.9996842652598622, 0.9989572311516879]","[2.657951214597086, 2.752718954175057, 2.77536803179717, 2.7750212092728237, 2.634557072723512]",0.936687079252992,0.7830218707822068,0.9994143464779311,2.7191232965131293,0.060514766666952255
50,52.34687859188249,l2,0.5145747435022872,"[0.8954689225442146, 0.9326156259525534, 0.9469676295377211, 0.9771080197566556, 0.9279090695329398]","[0.7977345489972072, 0.7917537146741422, 0.8639895526999034, 0.80799488883925, 0.7958723829671913]","[0.999461845551404, 0.9992185864099702, 0.9996436754728875, 0.9996453489434788, 0.9992261900573269]","[2.692665317092826, 2.723587927036666, 2.810600857710512, 2.7847482575393845, 2.723007642557458]",0.9360138534648168,0.8114690176355388,0.9994391292870134,2.7469220003873693,0.04369436066997424
