trial_number,param_hidden_layer_sizes,param_activation,param_learning_rate_init,param_batch_size,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
14,128,relu,0.0030837434330697423,256,0.0009751449372532833,"[0.9069561103588697, 0.8747627780154655, 0.8970275846795793, 0.8733535877118862, 0.9279029561442652]","[0.9317140210633312, 0.8902215366883871, 0.9268797886949405, 0.8945629589151988, 0.9418864356433398]","[0.999929590617543, 0.9999010211749861, 0.9999361097416488, 0.9998795365301245, 0.9998935991710429]","[2.838599722039744, 2.764885335878839, 2.8238434831161685, 2.7677960831572097, 2.8696829909586477]",0.8960006033820133,0.9170529482010394,0.9999079714470691,2.8129615230301215,0.04085167305669841
15,128,relu,0.0001291397571855655,128,0.0017430594374817012,"[0.8557932506456915, 0.8661463572652244, 0.8170165653132235, 0.8701923515834952, 0.8839640098370077]","[0.8841135946205472, 0.8933630858330326, 0.8579526336115961, 0.8915607419720231, 0.907539181910356]","[0.9999297431565293, 0.9998835338737798, 0.9999248657976597, 0.9998919776900266, 0.9998809330018095]","[2.739836588422768, 2.7593929769720367, 2.6748940647224795, 2.7616450712455447, 2.7913841247491735]",0.8586225069289284,0.8869058475895109,0.9999022107039609,2.7454305652224003,0.038926287415657346
16,128,relu,0.002234521394986233,256,0.006723989799806738,"[0.8806672769419791, 0.8739638509724418, 0.8728555730250414, 0.8590818870644327, 0.87224378806284]","[0.9148909418320751, 0.8937002966634305, 0.898663210369764, 0.8848992128018643, 0.8947645744202661]","[0.9999242422557963, 0.9998842452017673, 0.9999221155671099, 0.9998753354146058, 0.9998932711645498]","[2.7954824610298505, 2.7675483928376394, 2.7714408989619153, 2.743856435280903, 2.766901633647656]",0.871762475213347,0.8973836472174801,0.9998998419207658,2.769045964351593,0.01640717719668824
17,128,logistic,0.0010922576413387856,256,0.0009902476329285382,"[0.8704082251785741, 0.8685219830848052, 0.8725216337316426, 0.8485852702358008, 0.8597417914332304]","[0.9056360121895066, 0.8974491813850467, 0.8939635412994538, 0.8662287463247642, 0.890515176389847]","[0.9999166382920373, 0.9998878971863466, 0.9999265545656043, 0.9998808245807652, 0.9998572155059127]","[2.775960875660118, 2.7658590616561987, 2.7664117295967006, 2.71469484114133, 2.75011418332899]",0.8639557807328107,0.8907585315177237,0.9998938260261333,2.754608138276668,0.021610711964183595
18,128,relu,0.011046951445543355,256,0.006342199340658518,"[0.8621278842297018, 0.8648674862994956, 0.8876382839552255, 0.8754032220191311, 0.8891087989359197]","[0.8818708873963561, 0.8865026497090992, 0.9250032498735854, 0.8841703547332921, 0.9202506059686333]","[0.9999123607929215, 0.9998731042476671, 0.9998614691390335, 0.9998597710769453, 0.9998738462223002]","[2.7439111324189795, 2.7512432402562617, 2.812503002967844, 2.7594333478293684, 2.8092332511268534]",0.8758291350878947,0.8995595495361932,0.9998761102957735,2.7752647949198614,0.029500041062228286
19,32,relu,0.0016946767951683296,128,0.00034249520198204595,"[0.8708755512943942, 0.8743381327081358, 0.895683808964107, 0.8768082318976651, 0.8991385925828789]","[0.9032300208121802, 0.894846559976159, 0.9183318157336988, 0.9023100800946396, 0.925842341678293]","[0.9999393088582968, 0.9998768305289971, 0.9999346600193033, 0.9998810771868557, 0.9998898330150726]","[2.7740448809648712, 2.769061523213292, 2.813950284717109, 2.7789993891791607, 2.8248707672762445]",0.8833688634894361,0.9089121636589941,0.9999043419217053,2.7921853690701353,0.022714340979237232
20,16,logistic,0.09771060022452145,256,0.0014735483180451782,"[0.7968903609935913, 0.8026535058362765, 0.7493213292276056, 0.8404450421283124, 0.8254791238961877]","[0.815667426169899, 0.8285422498647389, 0.772837666980074, 0.8551960940492235, 0.8569851131663297]","[0.9998630570210753, 0.999697770283079, 0.9998285248196916, 0.999871754355223, 0.999792587126739]","[2.6124208441845655, 2.6308935259840944, 2.5219875210273712, 2.695512890532759, 2.6822568241892566]",0.8029578724163947,0.825845710046053,0.9998107387211614,2.6286143211836093,0.06162732298757316
21,64,relu,0.004400527516543031,256,0.0006266721851648988,"[0.9018081053438911, 0.8772882409848711, 0.9007414116086961, 0.891858907158312, 0.9200748500266216]","[0.9259502912717977, 0.8948642666743247, 0.9239022010022804, 0.910068546616603, 0.9382154492194975]","[0.999923538633779, 0.9998866080829538, 0.9999418519868511, 0.9998986381825808, 0.9998977444183279]","[2.827681935249468, 2.7720391157421496, 2.8245854645978277, 2.801826091957496, 2.8581880436644473]",0.8983543030244784,0.9186001509569006,0.9999096762608986,2.8168641302422777,0.028704474391000517
22,64,relu,0.0035549247195946153,256,0.0007243104621586131,"[0.9015371666805787, 0.8775871311142868, 0.9170883277345518, 0.8916173075557282, 0.9039938983826131]","[0.9282449510643295, 0.895033757956636, 0.917955182690848, 0.9070234855770252, 0.9326193748642777]","[0.9999312230397844, 0.9998903137489153, 0.9999415692102934, 0.9998764085924806, 0.9998913900425405]","[2.829713340784693, 2.772511202819838, 2.8349850796356932, 2.798517201725234, 2.836504663289431]",0.8983647662935518,0.9161753504306234,0.999906180926803,2.814446297650978,0.02511487185557718
23,64,relu,0.0005266113805277652,256,0.0005230355776966718,"[0.8929100643603658, 0.8700359235988998, 0.8954986570693086, 0.8633310948264244, 0.88736057898877]","[0.9254955028586207, 0.8938388803884041, 0.919512062431403, 0.8827395083751829, 0.911725575781424]","[0.9999403673009745, 0.9998902428595912, 0.9999385279681071, 0.9998865092963282, 0.9998865149618372]","[2.818345934519961, 2.763765046846895, 2.8149492474688187, 2.7459571124979356, 2.798972669732031]",0.8818272637687539,0.9066623059670069,0.9999084324773676,2.7883980022131283,0.028711260777297028
24,256,relu,0.00870774397573675,256,0.00022652835679751136,"[0.8596670820897845, 0.8641104171103025, 0.9128797611504536, 0.8773312469585958, 0.9298396864042537]","[0.8739076787034064, 0.8873135930879286, 0.9267282798235722, 0.8952575393000718, 0.935669762772077]","[0.9999263057571869, 0.9998967566868724, 0.9998875467766757, 0.9998824617040378, 0.9998607111949744]","[2.7335010665503776, 2.7513207668851036, 2.8394955877507013, 2.7724712479627054, 2.865370160371305]",0.888765638742678,0.9037753707374112,0.9998907564239495,2.7924317659040385,0.051178856097825624
25,128,relu,0.0028401352553148133,256,0.003470344050560704,"[0.8859687432567247, 0.8703004837257328, 0.8973592114641091, 0.8734522691955442, 0.9150659646651375]","[0.9190380788926948, 0.8934833924818804, 0.9270806268018644, 0.8940459429497747, 0.9409698704701428]","[0.999927325105497, 0.999892410975811, 0.99993957274329, 0.9998799383057879, 0.9998943893099027]","[2.8049341472549165, 2.7636762871834244, 2.8243794110092635, 2.7673781504511066, 2.855930224445183]",0.8884293344614497,0.9149235823192715,0.9999067272880577,2.803259644068779,0.03486362654766838
26,64,relu,0.0012028127879258677,256,0.0028106720211316916,"[0.8650674645109706, 0.8672519911019791, 0.8962206308910363, 0.8684886641366658, 0.883731583011423]","[0.8929747619348987, 0.8964931300746318, 0.927968505443193, 0.888830163229991, 0.9095920002600245]","[0.9999313794962919, 0.9998802202818964, 0.999937882352579, 0.9998875975319185, 0.9998696812715404]","[2.757973605942161, 2.7636253414585075, 2.8241270186868084, 2.757206424898575, 2.793193264542988]",0.876152066730415,0.9031717121885479,0.9999013521868452,2.7792251311058083,0.026042628292540837
27,64,relu,0.0001143261182375111,128,0.0001209097306973995,"[0.8590578993940454, 0.8372385294475579, 0.7694721064573945, 0.8538090651473751, 0.7618090818717367]","[0.8816955982829388, 0.8622094469536689, 0.796611843752152, 0.877369475467712, 0.7803452560613884]","[0.9999273507119117, 0.9998674053717329, 0.9999243345270723, 0.9998769111024016, 0.9998511942957841]","[2.7406808483888963, 2.6993153817729594, 2.566008284736619, 2.7310554517174888, 2.542005532228909]",0.816277336463622,0.839646324103572,0.9998894392017805,2.6558130997689746,0.08458541488282094
28,128,logistic,0.0004497467936302021,64,0.0005496972761323806,"[0.8187282445193301, 0.8442555365974533, 0.7490303515064217, 0.8137596336177977, 0.8394697621060624]","[0.8464811846996707, 0.8701867507669094, 0.772673371033755, 0.8369765660131593, 0.8681130856252146]","[0.9999141579610391, 0.9998770056048525, 0.9999170683821377, 0.9998691859302751, 0.9998682228259785]","[2.66512358718004, 2.7143192929692153, 2.5216207909223143, 2.650605385561232, 2.707451070557256]",0.8130487056694129,0.8388861916277417,0.9998891281408566,2.6518240254380117,0.06947124918485939
29,32,relu,0.005671778687453134,256,0.001410821934583875,"[0.8962202807580333, 0.871127820239237, 0.865205785852752, 0.8892265183506854, 0.9201640017703571]","[0.9224284736700245, 0.8920076576936657, 0.8892279786130804, 0.9100857904761923, 0.9377978957282121]","[0.9999350418178631, 0.9998716667303613, 0.9999396603310339, 0.9998776187678632, 0.999891889797202]","[2.818583796245921, 2.763007144663264, 2.7543734247968663, 2.799189927594741, 2.857853787295771]",0.888388881394213,0.9103095592362351,0.9999031754888648,2.7986016161193126,0.037771822111248674
30,16,tanh,0.01633220363977726,256,0.00010550054147010636,"[0.9079371930463597, 0.865171859371535, 0.9086285550467125, 0.8907717424732219, 0.9006622227147506]","[0.9321239138530355, 0.8861926183521059, 0.9202749255410947, 0.9016887019295672, 0.9255601086954622]","[0.9994239046635294, 0.9998833419628599, 0.9999040956099994, 0.999873210019375, 0.999895751530332]","[2.8394850115629247, 2.7512478196865007, 2.8288075761978067, 2.7923336544221637, 2.826118082940545]",0.8946343145305159,0.913168053674253,0.999796060757219,2.807598428961988,0.03230468748461365
31,64,relu,0.002965312337538681,256,0.0007565364735909021,"[0.8977805080295626, 0.872014763393218, 0.894540192950219, 0.8746899209849645, 0.9047467288017005]","[0.9285938859892451, 0.890383731283342, 0.9203999866159593, 0.8906803518427725, 0.9324512783494996]","[0.9999331155492438, 0.9998963147214616, 0.9999356507805957, 0.9998812005454628, 0.9998926939902182]","[2.8263075095680517, 2.7622948093980217, 2.8148758303467742, 2.7652514733732, 2.837090701141418]",0.8887544228319328,0.9125018468161636,0.9999077951173962,2.801164064765493,0.031341543569246136
32,64,relu,0.005942850002428559,256,0.0003442048178414434,"[0.9004461634763149, 0.8719031727985296, 0.8993110701568666, 0.8722876559343063, 0.9018581511028623]","[0.9250201113228484, 0.8895378419784421, 0.9181660091288013, 0.8902184911520361, 0.9280081903636183]","[0.9999292708675407, 0.9998838080876951, 0.9999400269986222, 0.9998794496278045, 0.9998853210624119]","[2.825395545666704, 2.7613248228646667, 2.81741710628429, 2.7623855967141466, 2.829751662528892]",0.889161242693776,0.9101901287891494,0.9999035753288149,2.79925494681174,0.030793791237827585
33,64,relu,0.012628165413193709,256,0.0010566935260722698,"[0.8608466028546802, 0.877196780094227, 0.894758081188538, 0.8912709255195379, 0.8954729122677108]","[0.889608502098238, 0.8925961256864923, 0.9087366331096257, 0.9018398476366246, 0.9228617862289348]","[0.9999279480708617, 0.9998841330772393, 0.9999309169445993, 0.9998684814546709, 0.9998969964561037]","[2.75038305302378, 2.7696770388579584, 2.803425631242763, 2.7929792546108336, 2.8182316949527495]",0.8839090603849387,0.9031285789519832,0.999901695200695,2.7869393345376174,0.024173700602689578
34,64,relu,0.029223155671399832,256,0.00026819613988196344,"[0.8709082638168906, 0.8636103663787709, 0.9275201272111346, 0.8596057807048056, 0.8990891245576728]","[0.8944197116496988, 0.8819158136204844, 0.905371433438831, 0.8718947356650213, 0.9229424162292407]","[0.9999186210127381, 0.9998314373901088, 0.9999115458919685, 0.9998188289501012, 0.9998648560301815]","[2.7652465964793276, 2.7453576173893643, 2.832803106541934, 2.7313193453199283, 2.821896396817095]",0.8841467325338549,0.8953088221206553,0.9998690578550196,2.77932461250953,0.040813623004797704
35,256,relu,0.001726476251344236,32,0.0007693190597345256,"[0.9036184308928413, 0.8811691613979229, 0.8844855539709268, 0.8704524580055177, 0.873845157534267]","[0.9327485369610156, 0.8934267709077406, 0.9221075971869296, 0.8926138362562341, 0.8972887907087312]","[0.9999113137353932, 0.9998530665331848, 0.9999094733668333, 0.9998434263535025, 0.9998652931523165]","[2.83627828158925, 2.7744489988388485, 2.80650262452469, 2.762909720615254, 2.7709992413953146]",0.882714152360295,0.9076371064041302,0.999876514628246,2.7902277733926715,0.027387961812723585
36,64,relu,0.0036921176166524435,256,0.004101819238997301,"[0.8729979648462663, 0.8534444348879022, 0.8956899054397366, 0.8751821727028749, 0.8992023044896831]","[0.911742092916103, 0.8814825629358551, 0.9249728925654571, 0.8961916235859809, 0.9306949240754483]","[0.9999241430851069, 0.9998844002416033, 0.9999254356490255, 0.9998811676576284, 0.9998767606598707]","[2.7846642008474762, 2.7348113980653608, 2.8205882336542194, 2.7712549639464843, 2.8297739892250022]",0.8793033564732926,0.9090168192157689,0.9998983814586471,2.788218557147709,0.0344307173219483
37,64,tanh,0.0007245382306844077,64,0.0004596031889950892,"[0.8929132340502938, 0.8754181203909313, 0.8971053986123063, 0.8644050124976672, 0.9163970783399357]","[0.9224230621736192, 0.8952047385063873, 0.9221843727206246, 0.8821934380864421, 0.9402407967886058]","[0.9999434106947117, 0.9998881865855381, 0.9999285594224885, 0.9998843945657337, 0.9998993401320013]","[2.815279706918625, 2.7705110454828565, 2.8192183307554193, 2.746482845149843, 2.856537215260543]",0.8892477687782268,0.9124492816551358,0.9999087782800945,2.8016058287134573,0.03878159682747935
38,32,relu,0.06134970844446498,256,0.00016211124166410541,"[0.8355180778887079, 0.8440827555297762, 0.869737611924546, 0.8367692297708375, 0.8872214610986666]","[0.8559160224747033, 0.8568132072682072, 0.871732306904959, 0.8340970352706845, 0.9092209366064327]","[0.9998186934788695, 0.9997823601344752, 0.9997857242309671, 0.9997690544236483, 0.9997842132341836]","[2.6912527938422808, 2.7006783229324585, 2.741255643060472, 2.67063531946517, 2.796226610939283]",0.8546658272425068,0.8655559017049972,0.9997880091004288,2.7200097380479327,0.04449471621201267
39,64,logistic,0.0021834903657239595,32,0.002286789686673019,"[0.7091452427524634, 0.7381577775273116, 0.7317180608262349, 0.7161614496256259, 0.7174151328948191]","[0.7419819175671251, 0.7688584440448409, 0.7567077135701819, 0.7450967838715499, 0.7471885067510913]","[0.9998217123780714, 0.9997049866338036, 0.9998209223005009, 0.9997154818667126, 0.9996698100132577]","[2.45094887269766, 2.5067212082059562, 2.4882466966969177, 2.460973715363888, 2.464273449659168]",0.7225195327252909,0.7519666731609579,0.9997465826384693,2.4742327885247177,0.020342169125281275
40,16,tanh,0.004134377753481025,64,0.08501445565697666,"[0.5565394042116849, 0.5581789442064082, 0.5215409802987258, 0.5395428370656941, 0.5649365467241059]","[0.5868674322976021, 0.5884766244518186, 0.557534925370076, 0.5738433209021364, 0.5931634367305253]","[0.9956995852260622, 0.9951181273288219, 0.9968781820467636, 0.9954402848899973, 0.9959700687081943]","[2.139106421735349, 2.1417736959870486, 2.0759540877155653, 2.108826442857828, 2.154070052162825]",0.5481477425013238,0.5799771479504316,0.9958212496399679,2.123946140091723,0.02823808882662927
41,16,tanh,0.015903234320584173,256,0.0001167928083243922,"[0.8901873892538835, 0.8691622432870648, 0.915938902235778, 0.8846086913947411, 0.9006576197228057]","[0.9143400211133161, 0.8881567791856554, 0.9310555042579775, 0.8992107780721621, 0.9255523976518292]","[0.9998685207416855, 0.9998854843163221, 0.9999041569885435, 0.9998710509815436, 0.9998966765520985]","[2.804395931108885, 2.7572045067890425, 2.846898563482299, 2.783690520448447, 2.826106693926733]",0.8921109691788546,0.9116630960561881,0.9998851779160386,2.803659243151081,0.03140338196761417
42,16,tanh,0.03066772803226064,256,0.00020411480327678683,"[0.8717320402343259, 0.8866140398512102, 0.879223331589496, 0.8760478133548633, 0.922491827163973]","[0.8991905771333467, 0.9012090848828757, 0.8977761295591199, 0.9018945466788485, 0.9337496192935418]","[0.9998543746148734, 0.9998591701893399, 0.9998956486976216, 0.9998283446650136, 0.9998600948511792]","[2.770776991982546, 2.787682294923426, 2.7768951098462376, 2.7777707046987254, 2.856101541308694]",0.8872218104387736,0.9067639915095465,0.9998595266036056,2.7938453285519254,0.031596425774421844
43,16,tanh,0.007701099097581668,256,0.001943197830028237,"[0.8672583964344708, 0.8637785164360444, 0.9036092713785213, 0.8576912776963432, 0.9031127684055604]","[0.8950038698620745, 0.8882831363627308, 0.9331926958192613, 0.8737165222062544, 0.9277467509486453]","[0.9998926106089585, 0.9998733382652937, 0.9999110090625998, 0.9998508774118795, 0.9998895653451078]","[2.7621548769055035, 2.751934991064069, 2.836712976260382, 2.731258677314477, 2.8307490846993133]",0.879090046070188,0.9035885950397933,0.9998834801387678,2.782562121248749,0.04299027478309067
44,16,tanh,0.013829987157967885,256,0.0008465632324724295,"[0.8992897969969931, 0.8713154109663506, 0.9268873323688149, 0.8808680429791754, 0.9185358478052515]","[0.9255410527679647, 0.8929521414406316, 0.9364887537194858, 0.9029226448561295, 0.9406948159433494]","[0.9997982970665531, 0.9998789163451687, 0.9999286698052505, 0.9998879839210937, 0.9998888342428913]","[2.8246291468315112, 2.764146468752151, 2.863304755893551, 2.7836786717563986, 2.8591194979914922]",0.8993792862233171,0.9197198817455122,0.9998765402761915,2.818975708245021,0.03965016009231587
45,256,tanh,0.005890996280962667,256,0.0008327373855340597,"[0.9254252605365525, 0.8717791170450329, 0.9157043634417802, 0.8736051783019291, 0.9383381578914947]","[0.9353512678027459, 0.8926795091464855, 0.9375586974808463, 0.8941544656549447, 0.9368796720475276]","[0.999924238905075, 0.9998884873513632, 0.999917987434945, 0.9998787935728883, 0.9998917014533691]","[2.8607007672443734, 2.7643471135428817, 2.8531810483575715, 2.7676384375297625, 2.8751095313923916]",0.9049704154433579,0.91932472242651,0.999900241743528,2.824195379613396,0.04805323260615906
46,256,tanh,0.010757767135992089,128,0.0004186024290650301,"[0.9027389418204644, 0.8610012757830187, 0.8354015503622212, 0.8727521991197257, 0.9321378305076758]","[0.9281613818223602, 0.8808532046884414, 0.864110051588658, 0.8904079012963851, 0.9310787093596211]","[0.9998818860507538, 0.9998473960269871, 0.9998451397457441, 0.9998223546472883, 0.999893123754169]","[2.8307822096935786, 2.741701876498447, 2.699356741696623, 2.762982455063399, 2.863109663621466]",0.8808063595186212,0.8989222497510931,0.9998579800449885,2.779586589314703,0.05957327030784329
47,256,tanh,0.02170953799826083,32,0.0006494163415802491,"[0.7438270357501321, 0.7613953071686567, 0.8415523505719655, 0.762699958546022, 0.8457297643854929]","[0.7441691864919544, 0.7887008294264999, 0.8591033727677418, 0.794853046900007, 0.8479510490381529]","[0.9992783796425566, 0.9960041839343069, 0.9996376001875504, 0.9992867815614634, 0.9997666774798978]","[2.4872746018846428, 2.5461003205294634, 2.7002933235272577, 2.556839787007492, 2.6934474909035435]",0.7910408832844539,0.8069554969248713,0.998794724561155,2.5967911047704804,0.08510545701679988
48,256,tanh,0.0060562157037372865,256,0.001242717424071223,"[0.9281184725789999, 0.8529857080770182, 0.8879691101308858, 0.8796731609808737, 0.9043220707861341]","[0.9391773240983764, 0.8664406990540658, 0.9129296007842502, 0.8974082807275104, 0.9160103846918531]","[0.9999241111285916, 0.9998841531785254, 0.9999154950429364, 0.9998751354013707, 0.9998989291979481]","[2.867219907805968, 2.7193105603096095, 2.8008142059580723, 2.776956577109755, 2.8202313846759353]",0.8906137045107823,0.9063932578712113,0.9998995647898745,2.7969065271718683,0.048831188820356544
49,256,tanh,0.03949752810692626,256,0.0405377497887603,"[0.6671185841819863, 0.7230006278243958, 0.7154078696958611, 0.7256649968349715, 0.7451613785917998]","[0.695077601453893, 0.7592106203012889, 0.7443315057422955, 0.7446629087375507, 0.7844920315765082]","[0.9994469465670932, 0.999675834273698, 0.9995238620266614, 0.9997058424305167, 0.9996898525485725]","[2.3616431322029725, 2.481887082399383, 2.459263237464818, 2.470033748003039, 2.52934326271688]",0.7152706914258029,0.7455549335623073,0.9996084675693083,2.460434092557418,0.054885121188353564
