trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,120,48,11,4,sqrt,False,gini,balanced,"[0.9586695647584262, 0.9643584341039083, 0.9764414699102606, 0.9529051589471221, 0.9381643805689802]","[0.8150668218701145, 0.8058501962517343, 0.7997371110622311, 0.78503130265482, 0.7992829620076738]","[0.9996869170936193, 0.9992908810533576, 0.9997846049965281, 0.9995767636217936, 0.999259696146063]","[2.77342330372216, 2.769499511409, 2.7759631859690197, 2.7375132252237355, 2.736707038722717]",0.9581078016577393,0.8009936787693148,0.9995197725822724,2.758621253009326,0.017685934946677712
51,63,39,11,1,sqrt,False,gini,balanced,"[0.9398207173765708, 0.9676879813081041, 0.9744154974524523, 0.9516368281975854, 0.930457809593453]","[0.8230179229455371, 0.8273199697781309, 0.817938116890938, 0.7957316947869363, 0.814534124347371]","[0.9997400641236264, 0.9995800238294754, 0.9998229636840993, 0.9996303345183162, 0.99939681722709]","[2.762578704445734, 2.7945879749157108, 2.7921765780274894, 2.746998857502838, 2.744388751167914]",0.9528037667856332,0.8157083657497827,0.9996340406765214,2.7681461732119375,0.02153717718403132
52,87,34,9,1,sqrt,False,gini,balanced,"[0.9622903082909876, 0.9595496448783046, 0.9706453867270335, 0.9499471446141188, 0.9379100096375338]","[0.8264913321965344, 0.8225331986886983, 0.8014751811989236, 0.7877381019923207, 0.8056726504004813]","[0.9997431089098032, 0.9995156013873637, 0.9998082667269235, 0.9995920208174179, 0.9994283154245079]","[2.7885247493973253, 2.7815984449543665, 2.7719288346528805, 2.7372772674238575, 2.743010975462523]",0.9560684988295958,0.8087820928953917,0.9996174626532033,2.7644680543781908,0.02062805482653327
53,59,40,13,2,sqrt,False,gini,balanced,"[0.9566739236666276, 0.9664406389523913, 0.9787753190337345, 0.9498068122149966, 0.9426587655781598]","[0.8197021645987064, 0.8156711957162693, 0.7980286232945311, 0.7916341754429177, 0.8126242987911653]","[0.9997300191389377, 0.999453154604904, 0.9997921579377861, 0.9995530644538517, 0.9992820305093563]","[2.7761061074042717, 2.7815649892735648, 2.7765961002660515, 2.740994052111766, 2.7545650948786813]",0.9588710918891821,0.8075320915687179,0.9995620853289671,2.765965268786867,0.015573876154881141
54,68,39,12,1,sqrt,False,gini,balanced,"[0.9366905414133407, 0.9675873857568966, 0.9801439416174051, 0.9495536409655102, 0.9396688497861061]","[0.8197337397147335, 0.8332014146156499, 0.816571247832856, 0.8013171611266265, 0.8178400507535089]","[0.9997449536970371, 0.9995821415461107, 0.999823861247755, 0.9995734066577774, 0.9992614359417809]","[2.7561692348251112, 2.8003709419186573, 2.796539050698016, 2.750444208749914, 2.756770336481396]",0.9547288719078517,0.8177327228086749,0.9995971598180923,2.7720587545346183,0.021699152091105255
55,91,41,12,3,sqrt,False,gini,balanced,"[0.9472479212940256, 0.965568510648383, 0.9771484176611541, 0.9519531350408337, 0.938920479507782]","[0.8040808101599481, 0.8091941513353518, 0.8002456225264671, 0.7835564990178578, 0.7953275911383308]","[0.9997242786786589, 0.9993888244866455, 0.9997853608315725, 0.999544058335164, 0.9993610836837605]","[2.7510530101326327, 2.7741514864703802, 2.777179401019194, 2.7350536923938558, 2.7336091543298737]",0.9561676928304357,0.7984809348355911,0.9995607212031603,2.754209348869187,0.01858268985995998
56,74,43,10,2,sqrt,False,gini,balanced,"[0.9213061030826175, 0.9653109154087564, 0.97288316866442, 0.9522071924276939, 0.9366602197374376]","[0.802190868271319, 0.8187214709201639, 0.8075713393425191, 0.7921309578352681, 0.8120103009866695]","[0.9996989652430677, 0.9994330242417611, 0.9998005636657481, 0.9995923373646827, 0.9991587845013893]","[2.723195936597004, 2.783465410570681, 2.7802550716726873, 2.7439304876276447, 2.7478293052254963]",0.949673519864185,0.806524987471188,0.9995367350033298,2.7557352423387025,0.022938381609518665
57,223,33,14,1,sqrt,False,gini,balanced,"[0.9392385622350848, 0.9590838755553613, 0.9782123751898217, 0.9341220081799638, 0.9328532413809356]","[0.8204041381948056, 0.8161662586541347, 0.8009989786239425, 0.7813642686583931, 0.7948295116609502]","[0.9997349078926486, 0.9994973437580701, 0.9998078348081907, 0.9995664572580887, 0.9994157122215683]","[2.759377608322539, 2.7747474779675665, 2.779019188621955, 2.715052734096446, 2.7270984652634542]",0.9487020125082335,0.8027526311584452,0.9996044511877133,2.751059094854392,0.02562293421820643
58,50,47,15,2,log2,False,gini,balanced,"[0.9584859263791382, 0.9656283690223586, 0.9781288140213523, 0.9485498843549656, 0.9379892864269124]","[0.8091637405909701, 0.8017668093100327, 0.8000617574598806, 0.7796029227810516, 0.7979454568079768]","[0.999643193311453, 0.9993621316867877, 0.9997669018402621, 0.9994070434081493, 0.9993706109706351]","[2.7672928602815614, 2.766757310019179, 2.777957473321495, 2.7275598505441665, 2.735305354205524]",0.9577564560409455,0.7977081373899824,0.9995099762434574,2.7549745696743853,0.01978500429980891
59,254,38,8,2,,False,gini,balanced,"[0.8560064493319175, 0.9350288465966209, 0.9299608215849594, 0.8859766181432306, 0.9056186641773769]","[0.7760962625132679, 0.7165569617188007, 0.710724746132579, 0.7654239546493791, 0.6875621550207779]","[0.9600691225174127, 0.9821902728938373, 0.9795557363037894, 0.97472972129465, 0.9663734960364286]","[2.592171834362598, 2.633776081209259, 2.6202413040213277, 2.6261302940872593, 2.5595543152345837]",0.9025182799668212,0.731272816006961,0.9725836698092236,2.6063747657830056,0.027303009793332576
60,117,31,12,7,sqrt,True,gini,balanced,"[0.9645844115952336, 0.9604712178946384, 0.975026712624303, 0.9513877137662315, 0.9240037802774065]","[0.7909897910426145, 0.786312832549873, 0.7668984520077443, 0.7552862576617824, 0.7691024177098231]","[0.9996242539636454, 0.9992527278253763, 0.9996953425948871, 0.9993873310255768, 0.9991139553511185]","[2.7551984566014935, 2.746036778269888, 2.7416205072269344, 2.7060613024535907, 2.692220153338348]",0.9550947672315626,0.7737179501943675,0.9994147221521208,2.7282274395780512,0.02454320623853056
61,65,39,10,1,sqrt,False,gini,balanced,"[0.9441599058383997, 0.9675496243744106, 0.9682482759116382, 0.9496671055187553, 0.9375422931314564]","[0.819954739917684, 0.8284390760256044, 0.8157519678084552, 0.7999895699059443, 0.8217673427733836]","[0.9997449205823854, 0.9995816584077117, 0.9998223947528783, 0.9996146622622116, 0.9984445382323801]","[2.763859566338469, 2.7955703588077268, 2.7838226384729716, 2.749271337686911, 2.75775417413722]",0.953433440954932,0.8171805392862144,0.9994416348475135,2.7700556150886597,0.01710108614458857
62,68,42,10,1,sqrt,False,gini,balanced,"[0.9171680948809751, 0.9627997915927292, 0.9746148363775146, 0.9501535985405541, 0.9199357371651621]","[0.8275184308590137, 0.8359893941788491, 0.8232302351774671, 0.8073123119357168, 0.8185760374164809]","[0.999722260057107, 0.9995425698909637, 0.9998378822730903, 0.9995898986947224, 0.9994129451266848]","[2.744408785797096, 2.798331755662542, 2.797682953828072, 2.7570558091709936, 2.7379247197083276]",0.944934411711387,0.8225252819135056,0.9996211112085136,2.7670808048334066,0.025991197493966434
63,101,37,8,1,sqrt,False,gini,balanced,"[0.9174869714231051, 0.9678083484472267, 0.9717655472859796, 0.9516024321149723, 0.9372108514294514]","[0.8037888267230976, 0.8290342062876153, 0.8108480396362553, 0.801876093837953, 0.815926088034076]","[0.9997531185206964, 0.9995567308161256, 0.9998243547945009, 0.9996490792435317, 0.9995261951575025]","[2.7210289166668993, 2.7963992855509674, 2.7824379417167355, 2.753127605196457, 2.75266313462103]",0.949174830140147,0.8122946509037995,0.9996618957064716,2.7611313767504178,0.02623651611943906
64,83,35,9,2,sqrt,False,gini,balanced_subsample,"[0.9585689759073476, 0.9583064161126371, 0.9713990665035503, 0.9498708279018935, 0.9355241413369108]","[0.8135667622740063, 0.8113045926053806, 0.8002342284641544, 0.7794407745659264, 0.7968797050255483]","[0.9997183302384197, 0.9994743537836112, 0.9997802423648252, 0.9995210301352625, 0.9994759820503115]","[2.7718540684197737, 2.7690853625016287, 2.77141353733253, 2.7288326326030825, 2.7318798284127706]",0.9547338855524679,0.8002852125870031,0.9995939877144859,2.7546130858539573,0.019851378817569355
65,61,38,13,1,sqrt,False,entropy,balanced,"[0.9179629268461891, 0.9632135133712778, 0.9658262384165996, 0.9256102537126675, 0.916539018233509]","[0.811766561598712, 0.8392738755844333, 0.8241724636188823, 0.8008651488108941, 0.8067381153938966]","[0.999603712616193, 0.9995901405413324, 0.9998082625470048, 0.9994968604598324, 0.9993824356710254]","[2.729333201061094, 2.8020775294970437, 2.789806964582487, 2.725972262983394, 2.722659569298431]",0.9378303901160485,0.8165632330013637,0.9995762823670777,2.7539699054844897,0.034553757061933414
66,91,44,10,1,sqrt,False,gini,balanced,"[0.9214007485017633, 0.963010822685383, 0.9690928303027139, 0.9453540089196827, 0.9170239604784632]","[0.8340426640597093, 0.8467344715694989, 0.8217875351506626, 0.8065005323295701, 0.8168498587404236]","[0.9996929221197152, 0.999585590796151, 0.9998325067070486, 0.9995989805275987, 0.9987917128612106]","[2.755136334681188, 2.8093308850510326, 2.790712872160425, 2.7514535217768517, 2.7326655320800977]",0.9431764741776012,0.8251830123699729,0.9995003426023448,2.767859829149919,0.027970709078418254
67,70,42,11,2,sqrt,False,gini,balanced,"[0.9357959898972459, 0.9657130101313827, 0.9789195234319663, 0.9531281844875467, 0.9352934748006428]","[0.8092419570102972, 0.8172255410720299, 0.8056117764754873, 0.789717421769935, 0.8049998752277743]","[0.9997133542468647, 0.9994234786846158, 0.9997949322325126, 0.9995867287843514, 0.9991815733434504]","[2.7447513011544076, 2.7823620298880285, 2.784326232139966, 2.742432335041833, 2.7394749233718674]",0.9537700365497569,0.8053593143111047,0.9995400134583591,2.7586693643192204,0.02022571350248231
68,183,35,7,5,sqrt,False,gini,balanced,"[0.9437658335838265, 0.9575924074795843, 0.9767197434663076, 0.9547937222030067, 0.9312822200220547]","[0.7989069109863692, 0.7989230793242135, 0.7864190797391509, 0.768983020070671, 0.7796090011295189]","[0.9996886164842891, 0.999420113362861, 0.9997685202870847, 0.9994772230978848, 0.9993648494538162]","[2.742361361054485, 2.7559356001666586, 2.762907343492543, 2.7232539653715624, 2.7102560706053898]",0.952830785350956,0.7865682182499847,0.9995438645371871,2.7389428681381274,0.01971704408540016
69,55,38,9,1,sqrt,False,entropy,balanced_subsample,"[0.9325608422576376, 0.957525967054105, 0.9646700662493825, 0.9312573767843578, 0.9168920856648032]","[0.816379699764494, 0.8434236897493034, 0.8263519367443629, 0.8029284222802849, 0.8144189744216075]","[0.9993799239379123, 0.999619400893181, 0.999814261953761, 0.9995035407300353, 0.994283252595014]","[2.748320465960044, 2.800569057696589, 2.7908362649475063, 2.733689339794678, 2.725594312681425]",0.9405812676020572,0.8207005445920105,0.9985200760219808,2.7598018882160487,0.030360965441175416
70,76,40,12,2,sqrt,False,gini,balanced,"[0.9610942581507347, 0.9656434460079568, 0.9787370867636562, 0.9518263983184337, 0.9334669885416838]","[0.8206736198850119, 0.8168425507706106, 0.8047040234368731, 0.7897499091679592, 0.8029493082053547]","[0.9997311540447433, 0.9994256588916428, 0.9997997457561933, 0.9996019510123872, 0.999288402050299]","[2.78149903208049, 2.7819116556702106, 2.7832408559567225, 2.7411782584987803, 2.7357046987973375]",0.9581536355564932,0.8069838822931619,0.9995693823510532,2.7647069002007085,0.02152306430961277
71,58,39,11,1,sqrt,False,gini,balanced,"[0.9389221465272526, 0.9680764588104886, 0.9743843435947629, 0.9542113001227781, 0.9304530864732808]","[0.8232819982551496, 0.827799608005645, 0.8173482976222003, 0.8011971438872323, 0.8141592894376697]","[0.9997410224645101, 0.9995770477765938, 0.9998239056907638, 0.999627940247558, 0.999439422243785]","[2.761945167246912, 2.7954531145927275, 2.791556546907727, 2.7550363842575685, 2.7440517981547354]",0.9532094671057125,0.8167572674415793,0.9996418676846421,2.7696086022319344,0.02036604577114208
72,57,36,11,1,sqrt,False,gini,balanced,"[0.9414395599845221, 0.9601836302344893, 0.9710108082799715, 0.9509777775165396, 0.9323946026187356]","[0.8160595792472443, 0.8322753446141802, 0.8032365775865133, 0.7991496098490538, 0.8042665376320067]","[0.99972224648491, 0.9995197222582736, 0.9998088418180031, 0.9996260266119005, 0.9993591986049788]","[2.7572213857166763, 2.791978697106943, 2.774056227684488, 2.7497534139774937, 2.736020338855721]",0.9512012757268516,0.8109975297857996,0.9996072071556131,2.761806012668264,0.019450673857903583
73,80,40,11,1,sqrt,False,gini,balanced,"[0.9400231129335062, 0.966225829747022, 0.9700461026132965, 0.9516298787688181, 0.9313016196760304]","[0.812640881785747, 0.8329535856508237, 0.8179420937561299, 0.8013499622149328, 0.816635447125774]","[0.9997457388722263, 0.9995454422597335, 0.9998283919021453, 0.9995326647395827, 0.9992987392595295]","[2.7524097335914797, 2.798724857657579, 2.7878165882715717, 2.7525125057233337, 2.747235806061334]",0.9518453087477348,0.8163043941066814,0.9995901954066435,2.76773989826106,0.0212153077743946
74,140,33,9,1,sqrt,False,gini,balanced,"[0.9443717536431175, 0.9597955254296251, 0.9796947363645141, 0.9473339993982931, 0.9326573201975628]","[0.8138746871584351, 0.8147911820330058, 0.8055284741017532, 0.7850991011186015, 0.8019373653107764]","[0.9997516865875256, 0.9994961109011277, 0.9997969171888957, 0.9995879513769181, 0.9994058224417992]","[2.7579981273890786, 2.7740828183637585, 2.785020127655163, 2.732021051893813, 2.7340005079501384]",0.9527706670066225,0.8042461619445145,0.9996076976992534,2.7566245266503904,0.021119498465671648
75,98,45,10,1,log2,False,gini,balanced,"[0.9402900492628057, 0.9639720355919192, 0.9773698241848898, 0.9504508895091086, 0.9241966966721483]","[0.8151340715348623, 0.8486111353067096, 0.8314004829625337, 0.8014036549415487, 0.8223549504397493]","[0.9997871825688126, 0.9996596299738713, 0.9998594780685441, 0.9997003168720912, 0.9995947471163386]","[2.7552113033664805, 2.8122428008725002, 2.8086297852159676, 2.7515548613227483, 2.7461463942282363]",0.9512558990441743,0.8237808590370805,0.9997202709199315,2.7747570290011865,0.02929672713478721
76,96,50,10,2,log2,True,gini,balanced,"[0.9584104130979899, 0.9588606306859372, 0.9794750413112834, 0.9522054489485167, 0.930045736119579]","[0.8137945830482285, 0.8257961174482482, 0.8117947837071742, 0.787728942399731, 0.8041606498204368]","[0.9997238023285768, 0.9991579252874248, 0.9998000203273655, 0.999589755356341, 0.9992234082222394]","[2.771928798474795, 2.78381467342161, 2.791069845345823, 2.7395241467045888, 2.733429794162255]",0.9557994540326613,0.8086550152847638,0.9994989823043895,2.7639534516218145,0.023331771046574093
77,107,45,8,1,log2,False,gini,balanced,"[0.9403592063462085, 0.9635747232745948, 0.9769007575034806, 0.9412202976100695, 0.9252565084442828]","[0.8252858619722572, 0.8482328534980218, 0.8203880348236327, 0.7974831593758295, 0.824316011246555]","[0.999789317132177, 0.9996405427944723, 0.9998623024691721, 0.999696019034959, 0.9997072076847818]","[2.765434385450643, 2.811448119567089, 2.7971510947962854, 2.738399476020858, 2.7492797273756193]",0.9494622986357271,0.8231411841832592,0.9997390778231126,2.772342560642099,0.027844059553424737
78,106,48,8,1,log2,False,gini,balanced,"[0.9215745938147532, 0.9648606457824238, 0.9759646020519648, 0.9359280995925653, 0.9193761804649232]","[0.8390335538188844, 0.8524066271631812, 0.8368530637606031, 0.81038753799108, 0.8270743701779647]","[0.9997546049752605, 0.9996699653004063, 0.9998600468903797, 0.9996873641158942, 0.999644360749831]","[2.760362752608898, 2.816937238246011, 2.8126777127029476, 2.7460030016995396, 2.746094911392719]",0.943540824341326,0.8331510305823426,0.9997232684063544,2.776415123330023,0.03180851516513364
79,110,48,8,10,log2,False,gini,balanced_subsample,"[0.9628909147199469, 0.956793141218889, 0.9736276665946956, 0.9496917730155318, 0.9351017880789054]","[0.7738544494182436, 0.7628930251403981, 0.7413530366422652, 0.7389798774993593, 0.7604591138963552]","[0.9995495757167966, 0.9991397496671459, 0.9996709347103022, 0.9992394160414803, 0.9991236637984078]","[2.736294939854987, 2.718825916026433, 2.714651637947263, 2.6879110665563712, 2.6946845657736684]",0.9556210567255936,0.7555079005193243,0.9993446679868265,2.7104736252317445,0.017391493858739584
80,102,46,6,2,log2,False,entropy,balanced,"[0.9628071330331278, 0.9671446488801181, 0.9800225531057373, 0.9483578770957505, 0.9390179870796908]","[0.8128448287264431, 0.8074229247758771, 0.800955205777949, 0.7815457987875933, 0.7944346838797953]","[0.9996872804385656, 0.9991356948922946, 0.99975839004515, 0.9994581143692125, 0.9992538975689785]","[2.7753392421981364, 2.7737032685482896, 2.780736148928836, 2.729361790252556, 2.7327065685284646]",0.9594700398388849,0.7994406883895315,0.9994586754628403,2.758369403691257,0.022465070081919714
81,85,49,8,1,log2,False,gini,balanced,"[0.9373903170263062, 0.9648271484172009, 0.9750243271521813, 0.9339256968660546, 0.9193024875342313]","[0.8314593345997493, 0.8513541335138176, 0.8364382469408329, 0.8012192081312501, 0.8211268870052285]","[0.9997225726186553, 0.9996897351044091, 0.9998575418961303, 0.9996726707526391, 0.999574485572134]","[2.7685722242447106, 2.8158710170354273, 2.8113201159891443, 2.7348175757499438, 2.7400038601115937]",0.9460939953991948,0.8283195620381758,0.9997034011887935,2.7741169586261636,0.03425307395109598
82,93,50,8,1,log2,False,gini,balanced,"[0.9373877852393083, 0.9599762795322235, 0.9729586321350342, 0.9339371010827899, 0.9171564776220079]","[0.8313256592402416, 0.8494492952899587, 0.8363233613389379, 0.8133592796025231, 0.8215628617268242]","[0.9997183646180757, 0.999697370553402, 0.9998597331919373, 0.999648122088096, 0.9995986547136668]","[2.768431809097626, 2.8091229453755844, 2.8091417266659096, 2.7469445027734087, 2.7383179940624993]",0.9442832551222727,0.8304040914396971,0.9997044490330357,2.7743917955950055,0.030013346877026757
83,120,49,8,1,log2,False,gini,balanced,"[0.9383128361093277, 0.9648283431134275, 0.9688809642998715, 0.9359481442889597, 0.9163023609466115]","[0.831550945265563, 0.8520766169624305, 0.8331679207056234, 0.7997854566790427, 0.8209412701498026]","[0.9997553631345277, 0.9996845714182566, 0.9998567722532408, 0.9996904857088689, 0.9996433488333406]","[2.7696191445094183, 2.8165895314941145, 2.8019056572587355, 2.735424086676871, 2.736886979929755]",0.9448545297516395,0.8275044419524924,0.9997261082696468,2.7720850799737793,0.033042180765419864
84,117,49,8,1,log2,False,gini,balanced,"[0.9383174385716451, 0.9643131113163992, 0.9750238365168177, 0.9359729178385016, 0.9162994017100945]","[0.832014809368299, 0.8455316779933826, 0.8359352881278194, 0.7993197538413678, 0.8212569765153169]","[0.9997510660416392, 0.9996883715136212, 0.9998570085135838, 0.9996768284535126, 0.9996214170657374]","[2.770083313981583, 2.809533160823403, 2.810816133158221, 2.734969500133382, 2.737177795291149]",0.9459853411906917,0.8268117011692372,0.9997189383176188,2.7725159806775475,0.033171122142321624
85,123,49,6,1,log2,False,gini,balanced,"[0.9365228170767652, 0.9633296369321442, 0.9738735211194818, 0.9317828201560492, 0.9134446462157032]","[0.8312401889464429, 0.8531103999754537, 0.8378157588391809, 0.8152138191147101, 0.8251838731258023]","[0.9997273911704374, 0.9997006212975538, 0.9998572882721724, 0.9996670660360482, 0.9996736844068873]","[2.7674903971936455, 2.8161406582051516, 2.811546568230835, 2.7466637053068075, 2.738302203748393]",0.9437906883000288,0.832512808000318,0.9997252102366199,2.776028706536967,0.03233877611252886
86,123,49,5,2,log2,False,gini,balanced,"[0.9585099660845349, 0.9657673073619758, 0.9773459068684199, 0.9502272546466058, 0.9386799520512135]","[0.8063552548951123, 0.8086102706738962, 0.807128976784094, 0.7879088073893719, 0.8079216372504072]","[0.9997010916891198, 0.9993647770476362, 0.9997937368370308, 0.9995683153075909, 0.999411518457397]","[2.7645663126687667, 2.773742355083508, 2.7842686204895446, 2.7377043773435688, 2.7460131077590177]",0.95810607740255,0.8035849893985765,0.999567887867755,2.761258954668881,0.01722482269866967
87,135,49,6,1,log2,False,gini,balanced,"[0.9374201278242054, 0.9591937651794723, 0.9738689181275371, 0.9317828201560492, 0.9133249546516568]","[0.8318273144264672, 0.8502529401917236, 0.8378079671313333, 0.8152676019448758, 0.8221226524643422]","[0.9997288205359531, 0.999694462469018, 0.9998578069168057, 0.9996706639149044, 0.999675182603123]","[2.7689762627866257, 2.809141167840214, 2.8115346921756763, 2.7467210860158295, 2.735122789719122]",0.943118117187784,0.8314556952317483,0.9997253872879609,2.7742991997074937,0.0313819112054714
88,160,49,3,2,log2,False,gini,balanced,"[0.963543725334073, 0.9667980871369342, 0.9794818713210125, 0.9500347603883021, 0.9406102281535457]","[0.8071416368398087, 0.8252262809383428, 0.8069772522433429, 0.7844072591560789, 0.8036529010358258]","[0.9997211402044318, 0.9993240191102015, 0.9997984565815099, 0.9995682257083484, 0.9994287457258576]","[2.7704065023783135, 2.7913483871854785, 2.7862575801458656, 2.7340102452527293, 2.743691874915229]",0.9600937344667735,0.8054810660426799,0.9995681174660698,2.765142917975523,0.022758081883524805
89,135,47,5,1,log2,True,gini,balanced,"[0.9165261088734045, 0.9558958344813197, 0.9638430877997846, 0.9317815655582148, 0.9164393615538795]","[0.8394024674491718, 0.8581721149074031, 0.8351757055411622, 0.8149051794987225, 0.8294574920350491]","[0.9997421502326739, 0.9996859349205942, 0.999869824541925, 0.9997257061130402, 0.9997152557797659]","[2.75567072655525, 2.813753884309317, 2.798888617882872, 2.7464124511699777, 2.7456121093686945]",0.9368971916533206,0.8354225918863017,0.9997477743175999,2.7720675578572225,0.028579889448976173
90,112,50,6,2,log2,False,gini,balanced,"[0.9648062392595851, 0.9655161538714455, 0.9794279522083178, 0.9509909687858188, 0.9386681151051455]","[0.8106722604022722, 0.8204911988157768, 0.8107102651632051, 0.785809679918221, 0.8050304662744757]","[0.9997035710309348, 0.999362478293622, 0.9997910507576238, 0.9995355056976878, 0.999385603510407]","[2.775182070692792, 2.7853698309808443, 2.7899292681291463, 2.7363361544017275, 2.7430841848900283]",0.9598818858460625,0.8065427741147901,0.9995556418580552,2.7659803018189075,0.022077984624377992
91,135,47,5,1,log2,True,gini,balanced,"[0.9165261088734045, 0.9558958344813197, 0.9638430877997846, 0.9317815655582148, 0.9164393615538795]","[0.8394024674491718, 0.8581721149074031, 0.8351757055411622, 0.8149051794987225, 0.8294574920350491]","[0.9997421502326739, 0.9996859349205942, 0.999869824541925, 0.9997257061130402, 0.9997152557797659]","[2.75567072655525, 2.813753884309317, 2.798888617882872, 2.7464124511699777, 2.7456121093686945]",0.9368971916533206,0.8354225918863017,0.9997477743175999,2.7720675578572225,0.028579889448976173
92,145,45,7,1,log2,True,gini,balanced,"[0.9173961764235072, 0.9520522441951588, 0.9759696570779443, 0.9391015130479953, 0.9129187071813932]","[0.8381857387673918, 0.8541909651553933, 0.8378448509174206, 0.8121029709624152, 0.8213544663580434]","[0.9997647301816306, 0.9996701435743597, 0.9998772775023608, 0.9997659991229993, 0.9996882371063239]","[2.7553466453725295, 2.805913352924912, 2.8136917854977255, 2.75097048313341, 2.7339614106457604]",0.9394876595851998,0.832735798432133,0.999753277497535,2.7719767355148672,0.03179568165165704
93,130,49,4,1,log2,True,gini,balanced,"[0.8886171927229962, 0.9580965496921209, 0.9638507746637152, 0.9339820473077072, 0.9086240415855531]","[0.826839803713791, 0.8541374892852958, 0.8356511074115839, 0.8182906133027471, 0.825527988237158]","[0.9997094488789484, 0.9996872305471739, 0.9998740771008108, 0.9997238057452652, 0.9996501063762528]","[2.7151664453157354, 2.8119212695245905, 2.7993759591761096, 2.7519964663557195, 2.733802136198964]",0.9306341211944187,0.8320894003901153,0.9997289337296902,2.762452455314224,0.0373541000397606
94,116,47,6,1,log2,True,gini,balanced,"[0.9174276890852504, 0.9565122415498223, 0.9778082333597652, 0.9359488828893627, 0.9159306859204932]","[0.8379856359594757, 0.8568313769738741, 0.8420793567916119, 0.8154123570137715, 0.8247637670300166]","[0.999774820935382, 0.9996917121065949, 0.9998691787543871, 0.9997511682985843, 0.9997027345599576]","[2.755188145980108, 2.8130353306302913, 2.8197567689057643, 2.7511124082017187, 2.7403971875104673]",0.9407255465609389,0.8354144987537498,0.9997579229309812,2.77589796824567,0.03348523327677739
95,106,46,7,1,log2,True,gini,balanced,"[0.9226069165213404, 0.9620921950847867, 0.9710177475342934, 0.9359843725993021, 0.9135003533784883]","[0.8405729678765212, 0.8514477272917651, 0.8351245123465177, 0.8136537563212207, 0.8240634026477061]","[0.99979116451091, 0.9996364860495636, 0.9998705428334734, 0.9997525647831577, 0.9996427164150892]","[2.7629710489087715, 2.8131764084261155, 2.8060128027142843, 2.7493906937036803, 2.7372064724412835]",0.9410403170236421,0.8329724732967462,0.9997386949184388,2.773751485238827,0.030464146486103048
96,96,45,6,1,log2,True,gini,balanced,"[0.9164961413919726, 0.9585838264051015, 0.9749780709859709, 0.9338608339237239, 0.9156617688508275]","[0.8378671090647981, 0.850602547254597, 0.8362917786670953, 0.8024038730616855, 0.8239334060300331]","[0.9997935407944284, 0.9996574022520807, 0.9998738316409935, 0.9997325220692056, 0.9996316956427244]","[2.754156791251199, 2.8088437759117793, 2.81114368129406, 2.735997229054615, 2.7392268705235847]",0.9399161283115193,0.8302197428156418,0.9997377984798865,2.7698736696070476,0.03333389516352805
97,115,48,7,1,log2,True,gini,balanced,"[0.9133173132229696, 0.9635460191878138, 0.9771614715868929, 0.9319746384995048, 0.9195484189733544]","[0.8384275204461116, 0.8524094519262113, 0.8397553824744146, 0.816165768181778, 0.8277079363959365]","[0.9997741033483404, 0.9996523922493311, 0.9998719622892955, 0.9997575271364089, 0.9996957734541124]","[2.751518937017422, 2.8156078633633563, 2.816788816350603, 2.7478979338176917, 2.7469521288234033]",0.941109572294107,0.8348932118848904,0.9997503516954976,2.7757531358744956,0.033060650502901995
98,115,47,7,9,log2,True,gini,balanced,"[0.9678707705096237, 0.95929974635022, 0.9736385989958787, 0.9521704078322535, 0.9329069518906766]","[0.7640955895853064, 0.7720096653450383, 0.7508859575667398, 0.7374246526511107, 0.7496099469964111]","[0.9995216216150754, 0.9990117334298693, 0.9996294784464616, 0.9991946497490387, 0.9989050467215642]","[2.7314879817100057, 2.7303211451251275, 2.72415403500908, 2.688789710232403, 2.681421945608652]",0.9571772951157305,0.7548051624289214,0.9992525059924018,2.7112349635370534,0.0216054387335009
99,124,48,7,2,log2,True,entropy,balanced_subsample,"[0.9521063785283436, 0.9604123498542646, 0.9784490289767928, 0.945090969518168, 0.920371426486208]","[0.8186377379901018, 0.8253428112509602, 0.809302433790102, 0.7808694513204811, 0.7996050948778368]","[0.9997074399254469, 0.9991366253520627, 0.9997664710783574, 0.9995369194971037, 0.9992836573956002]","[2.7704515564438923, 2.7848917864572873, 2.787517933845252, 2.7254973403357527, 2.719260178759645]",0.9512860306727553,0.8067515058458963,0.9994862226497142,2.7575237591683663,0.02934477965011294
