trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
10,0.0005622897386471613,"[0.9133773574231238, 0.9279644865964579, 0.9230489154428467, 0.8794151015153198, 0.9257536952250957]","[0.8616351303291948, 0.8753053487933288, 0.8757727417977746, 0.848572330065355, 0.8771023605248587]","[0.9998039651457401, 0.999826857276546, 0.9998298733317078, 0.9996649593935958, 0.9998432393844506]","[2.7748164528980586, 2.8030966926663328, 2.798651530572329, 2.7276523909742707, 2.802699295134405]",0.9139119112405687,0.8676775823021025,0.999793778906408,2.7813832724490792,0.02882418749015879
11,0.0005374729121276602,"[0.9133773574231238, 0.9279644865964579, 0.9230489154428467, 0.8794151015153198, 0.9257536952250957]","[0.8616351303291948, 0.8755281566217025, 0.8757727417977746, 0.848572330065355, 0.8771023605248587]","[0.9998040629961373, 0.9998269116629871, 0.9998299578936601, 0.9996650060980491, 0.99984328908846]","[2.774816550748456, 2.8033195548811474, 2.7986516151342813, 2.727652437678724, 2.8026993448384143]",0.9139119112405687,0.8677221438677771,0.9997938455478586,2.7814279006562046,0.028857877845637613
12,0.00030714986748975407,"[0.9133773574231238, 0.9280347865572418, 0.9231193272107657, 0.879554840172149, 0.9258228906334561]","[0.8616351303291948, 0.8758196739746392, 0.8791437948781917, 0.8491515670552896, 0.8791089890511665]","[0.9998052902008814, 0.9998284276935989, 0.9998313500710129, 0.9996748329001549, 0.9998457326261204]","[2.7748177779532, 2.80368288822548, 2.8020944721599705, 2.7283812401275935, 2.804777612310743]",0.9139818403993474,0.8689718310576964,0.9997971266983537,2.782750798155397,0.029381941086996242
13,0.00013190919167740056,"[0.9134249197788848, 0.9282248469970676, 0.9232268208764381, 0.8796782806797415, 0.9259452206019941]","[0.8626884087325867, 0.8770061710819368, 0.8798882384121908, 0.8509870560756694, 0.8835318410590769]","[0.9998069394336995, 0.9998301198880308, 0.9998330736269291, 0.9996870124727062, 0.9998474813660566]","[2.775920267945171, 2.8050611379670354, 2.802948132915558, 2.730352349228117, 2.809324543027128]",0.9141000177868251,0.8708203430722922,0.9998009253574844,2.7847212862166018,0.029613128802520847
14,0.00014666826666300063,"[0.9134249197788848, 0.9282248469970676, 0.9232268208764381, 0.8796782806797415, 0.9259021812051564]","[0.8626884087325867, 0.8770061710819368, 0.8795395438110609, 0.8509870560756694, 0.8828421612785601]","[0.9998067549671869, 0.999829930895445, 0.999832980705479, 0.9996867485119344, 0.9998472360859983]","[2.7759200834786584, 2.8050609489744494, 2.802599345392978, 2.730352085267345, 2.8085915785697146]",0.9140914099074576,0.8706126681959627,0.9998007302332088,2.7845048083366293,0.02944946385309082
15,0.00010630185793335409,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998072624053072, 0.9998302503112231, 0.999833411244299, 0.9996887267171499, 0.9998477913019468]","[2.7763612753687656, 2.8075951616426837, 2.803373782453665, 2.730808520396914, 2.8093248529630177]",0.9142327640320534,0.8714584661369706,0.9998014883959853,2.7854927185650094,0.02983275330870583
16,0.004148467842958256,"[0.9133179554935873, 0.9277824451936442, 0.9229717339048418, 0.8793552131479039, 0.9256216177980657]","[0.8462731699468786, 0.8573213275558383, 0.853300340154672, 0.8428500466357183, 0.8617255197680034]","[0.9997918991679531, 0.9998153697098934, 0.9998230708337242, 0.9996398273885228, 0.9998298955818343]","[2.759383024608419, 2.7849191424593758, 2.776095144893238, 2.721845087172145, 2.7871770331479038]",0.9138097931076086,0.8522940808122221,0.9997800125363856,2.7658838864562165,0.02409018851380803
17,0.0030025630189896265,"[0.9133314376362359, 0.9277824451936442, 0.9229835664739884, 0.879359816669598, 0.9257047373552241]","[0.8513469294014597, 0.8595016701464391, 0.8566844645982497, 0.8429914910147219, 0.8638931884090337]","[0.9997941212002592, 0.9998178375941379, 0.9998246938790635, 0.9996427925096032, 0.9998336494244794]","[2.764472488237955, 2.787101952934221, 2.7794927249513015, 2.721994100193923, 2.789431575188737]",0.9138324006657381,0.8548835487139808,0.9997826189215087,2.768498568301228,0.02483555134166012
18,0.0024068511105099955,"[0.9133314376362359, 0.9277824451936442, 0.9229881684068001, 0.879359816669598, 0.925713615064775]","[0.8513469294014597, 0.8598749611903506, 0.85747531291735, 0.8432776353977617, 0.8703263373087579]","[0.9997955651615794, 0.9998188203001485, 0.9998253903149933, 0.9996487651749808, 0.9998358440193997]","[2.7644739321992753, 2.7874762266841433, 2.780288871639143, 2.7222862172423405, 2.7958757963929326]",0.9138350965942106,0.856460235243136,0.9997848769942204,2.770080208831567,0.02603054567538242
19,0.00012920996112508517,"[0.9134249197788848, 0.9282248469970676, 0.9232268208764381, 0.8796782806797415, 0.9259452206019941]","[0.8626884087325867, 0.8770061710819368, 0.8798882384121908, 0.8509870560756694, 0.8835318410590769]","[0.9998069581684597, 0.9998301247799033, 0.9998331109417944, 0.9996870635345013, 0.9998474887705306]","[2.775920286679931, 2.805061142858908, 2.8029481702304233, 2.730352400289912, 2.809324550431602]",0.9141000177868251,0.8708203430722922,0.9998009492390378,2.7847213100981554,0.02961311543511416
20,0.0010657394128007816,"[0.9133773574231238, 0.9279140452464616, 0.92300591726052, 0.8794104979936257, 0.9257536952250957]","[0.8594326189575502, 0.8693815057570093, 0.8671025119960185, 0.8477425845157878, 0.8749041258367302]","[0.9998010415811126, 0.999823663011532, 0.9998279625461106, 0.9996568426343393, 0.9998403349876933]","[2.7726110179617867, 2.797119214015003, 2.789936391802649, 2.726809925143753, 2.8004981560495192]",0.9138923026297652,0.8637126694126191,0.9997899689521577,2.7773949409945424,0.027062236524878283
21,0.00013780649756668574,"[0.9134249197788848, 0.9282248469970676, 0.9232268208764381, 0.8796782806797415, 0.9259051404416735]","[0.8626884087325867, 0.8770061710819368, 0.8798882384121908, 0.8509870560756694, 0.8831701816698795]","[0.9998067847514779, 0.9998300912016479, 0.9998330297706994, 0.9996869531627535, 0.9998474718148904]","[2.7759201132629494, 2.8050611092806523, 2.8029480890593286, 2.730352289918164, 2.8089227939264436]",0.9140920017547611,0.8707480111944527,0.9998008661402938,2.7846408790895074,0.029546755479758692
22,0.01011162648665386,"[0.9125349768979725, 0.9275739647149096, 0.922830247911188, 0.8750400390213854, 0.9254136537083802]","[0.8375942945054271, 0.8502249332293956, 0.8411707687153935, 0.8143876673145339, 0.8529185258326613]","[0.9997802028842204, 0.9998065430717067, 0.9998152218292512, 0.9996136712713792, 0.9998175779404801]","[2.74990947428762, 2.777605441016012, 2.7638162384558327, 2.6890413776072988, 2.7781497574815215]",0.9126785764507671,0.8392592379194823,0.9997666433994077,2.7517044577696574,0.03300543477218029
23,0.0001539199948672741,"[0.9134249197788848, 0.9281450066777063, 0.9232268208764381, 0.8796782806797415, 0.9259021812051564]","[0.8626884087325867, 0.8764033468910509, 0.8795395438110609, 0.8509870560756694, 0.8828421612785601]","[0.9998067249366994, 0.999829881916649, 0.9998329647331649, 0.9996853226216946, 0.9998471791979299]","[2.775920053448171, 2.804378235485406, 2.802599329420664, 2.7303506593771054, 2.808591521681646]",0.9140754418435855,0.8704921033577856,0.9998004146812276,2.7843679598825988,0.02935578576087407
24,0.0009390850981100718,"[0.9133773574231238, 0.9279140452464616, 0.92304595730056, 0.8794104979936257, 0.9257536952250957]","[0.8594326189575502, 0.8693815057570093, 0.8724379199077145, 0.8477425845157878, 0.8771023605248587]","[0.9998019187831527, 0.9998250102395702, 0.9998281731654237, 0.9996574962463609, 0.999840924641951]","[2.7726118951638266, 2.797120561243041, 2.795312050373698, 2.7268105787557744, 2.802696980391905]",0.9139003106377734,0.8652193979325841,0.9997907046152917,2.7789104131856495,0.028001742985285186
25,0.00010048881275109932,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998074532552329, 0.999830302011726, 0.9998334190494705, 0.9996901438268131, 0.999847958125081]","[2.7763614662186913, 2.8075952133431867, 2.8033737902588367, 2.730809937506577, 2.809325019786152]",0.9142327640320534,0.8714584661369706,0.9998018552536646,2.785493085422689,0.029832257356284964
26,0.00714268616129518,"[0.9125779367914162, 0.9276138848745903, 0.9229195318568916, 0.8751680830506718, 0.9255384982409076]","[0.8389415765922148, 0.8509085608518228, 0.8446121681372566, 0.8191382854250974, 0.8598044329521204]","[0.9997861598328223, 0.9998117141557534, 0.999818365158122, 0.9996258076788829, 0.9998236369071952]","[2.751305673216453, 2.7783341598821663, 2.7673500651522702, 2.693932176154652, 2.785166568100223]",0.9127635869628955,0.8426810047917023,0.9997731367465551,2.7552177285011528,0.032709995685436075
27,0.001744579129507725,"[0.9133343975296799, 0.9277824451936442, 0.9230029591182334, 0.8793703373510554, 0.925713615064775]","[0.8528029638675291, 0.8598749611903506, 0.8645956376915024, 0.8455377165911553, 0.8705968195531087]","[0.9997973449795531, 0.9998202217367493, 0.99982650572122, 0.9996531378702742, 0.9998380564498024]","[2.765934706376762, 2.787477628120744, 2.787425102530956, 2.724561191812485, 2.796148491067686]",0.9138407508514776,0.8586816197787293,0.9997870533515198,2.772309423981727,0.025874272836801635
28,0.0005137947594729789,"[0.9133773574231238, 0.9279644865964579, 0.9230489154428467, 0.8794151015153198, 0.9257536952250957]","[0.8616351303291948, 0.8755281566217025, 0.8757727417977746, 0.848572330065355, 0.8771023605248587]","[0.9998041528694135, 0.9998270064260981, 0.9998301856482221, 0.999665180442563, 0.9998433366384569]","[2.774816640621732, 2.8033196496442585, 2.7986518428888436, 2.727652612023238, 2.802699392388411]",0.9139119112405687,0.8677221438677771,0.9997939724049507,2.7814280275132965,0.028857857325256885
29,0.00030236473129061504,"[0.9133773574231238, 0.9280347865572418, 0.9231193272107657, 0.879554840172149, 0.9258228906334561]","[0.8616351303291948, 0.8758196739746392, 0.8791437948781917, 0.8491515670552896, 0.8791089890511665]","[0.9998053079609815, 0.999828437491118, 0.9998313597468139, 0.999674835906583, 0.999845739569609]","[2.7748177957133002, 2.803682898022999, 2.8020944818357716, 2.728381243134022, 2.8047776192542315]",0.9139818403993474,0.8689718310576964,0.999797136135021,2.782750807592065,0.029381942726381807
30,0.00010865806937137663,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998072590337068, 0.9998302479739283, 0.9998334049898944, 0.9996887213297483, 0.9998477767475936]","[2.7763612719971653, 2.807595159305389, 2.8033737761992605, 2.7308085150095125, 2.809324838408665]",0.9142327640320534,0.8714584661369706,0.9998014820149743,2.7854927121839985,0.029832752068704508
31,0.00010406199012768696,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998073380803205, 0.9998302524589698, 0.99983341586458, 0.9996901418412295, 0.999847795370428]","[2.776361351043779, 2.8075951637904306, 2.803373787073946, 2.730809935520994, 2.8093248570314993]",0.9142327640320534,0.8714584661369706,0.9998017887231055,2.7854930188921294,0.029832231407139684
32,0.00033271110394358114,"[0.9133773574231238, 0.9280347865572418, 0.923116369068479, 0.8795502366504548, 0.9258338555457369]","[0.8616351303291948, 0.8758196739746392, 0.8758089730983663, 0.8486447332672672, 0.8803777971312832]","[0.9998050221663095, 0.9998281507517701, 0.9998313319692409, 0.9996714858885437, 0.9998454565867158]","[2.774817509918628, 2.803682611283651, 2.798756674136086, 2.7278664558062657, 2.806057109263736]",0.9139825210490073,0.8684572615601501,0.9997962894725161,2.7822360720816732,0.02936466034849875
33,0.00010171979534168136,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998074519865628, 0.9998302602073523, 0.9998334176366724, 0.9996901417407653, 0.999847918766983]","[2.7763614649500212, 2.807595171538813, 2.8033737888460384, 2.7308099354205293, 2.809324980428054]",0.9142327640320534,0.8714584661369706,0.9998018380676672,2.7854930682366907,0.02983224554658649
34,5.341205682034569,"[0.6843158242489935, 0.6973197908570843, 0.6860596325861572, 0.6815030469049006, 0.6886445853817803]","[0.6774728429133805, 0.6903019295563131, 0.6807475443165921, 0.6755294810254852, 0.6804437842994021]","[0.9648553919419544, 0.9652818835682807, 0.9656009645528079, 0.9389376129862846, 0.9622109113838667]","[2.3266440591043285, 2.352903603981678, 2.3324081414555575, 2.2959701409166704, 2.331299281065049]",0.6875685759957832,0.6808991164222347,0.9593773528866387,2.327845045304657,0.018320135653084584
35,0.0010365824992411823,"[0.9133773574231238, 0.9279140452464616, 0.92300591726052, 0.8794104979936257, 0.9257536952250957]","[0.8594326189575502, 0.8693815057570093, 0.8671025119960185, 0.8477425845157878, 0.8749041258367302]","[0.9998010685951877, 0.9998237484278433, 0.999827971901273, 0.9996568629257314, 0.999840500970726]","[2.7726110449758616, 2.7971192994313143, 2.7899364011578114, 2.7268099454351447, 2.800498322032552]",0.9138923026297652,0.8637126694126191,0.9997900305641523,2.777395002606537,0.027062269642435514
36,0.000270155032774185,"[0.9133773574231238, 0.9280776666103664, 0.9231193272107657, 0.879554840172149, 0.9258228906334561]","[0.8616351303291948, 0.876367234375267, 0.8791437948781917, 0.8491515670552896, 0.8791089890511665]","[0.9998053647344735, 0.9998286605251725, 0.9998316581361264, 0.9996780103301209, 0.9998463611740159]","[2.774817852486792, 2.804273561510806, 2.802094780225084, 2.72838441755756, 2.8047782408586386]",0.9139904164099721,0.869081343137822,0.9997980109799819,2.782869770527776,0.029465883360160393
37,0.15352035072459175,"[0.8970099375337972, 0.8925896731726781, 0.8784203882334317, 0.8653137615468703, 0.8958430492377104]","[0.8176149206144138, 0.7989894386479182, 0.7832753765984259, 0.7944829572771428, 0.8031186070562029]","[0.9996496088809469, 0.9997241386298572, 0.9997213385418271, 0.9992425237364263, 0.9996944921549893]","[2.7142744670291576, 2.6913032504504537, 2.661417103373685, 2.6590392425604397, 2.6986561484489027]",0.8858353619448975,0.7994962600388208,0.9996064203888094,2.6849380423725275,0.021509581692473672
38,0.0014684424563616838,"[0.9133343975296799, 0.9278741250867809, 0.92300591726052, 0.8793703373510554, 0.925713615064775]","[0.8528029638675291, 0.8682578155073939, 0.8671025119960185, 0.8455377165911553, 0.8705968195531087]","[0.9997984691949132, 0.9998208956301218, 0.9998270704617751, 0.9996541076606619, 0.9998391641314871]","[2.7659358305921224, 2.7959528362242967, 2.7899354997183137, 2.7245621616028726, 2.7961495987493707]",0.9138596784585621,0.8608595655030411,0.9997879414157917,2.774507185377395,0.02732879947200576
39,0.08214270395985701,"[0.9006057150075324, 0.9247744868075405, 0.9219723890984238, 0.8656381427167774, 0.920817195315594]","[0.819789214423815, 0.8274976165978338, 0.8229784041322905, 0.7985270352058477, 0.8317282733461524]","[0.9997025555642871, 0.9997575564821023, 0.9997610793858643, 0.9993943114329088, 0.9997486691353007]","[2.7200974849956348, 2.7520296598874765, 2.7447118726165787, 2.663559489355534, 2.752294137797047]",0.9067615857891737,0.8201041087411879,0.9996728344000927,2.7265385289304547,0.03361923865598568
40,0.7480665639358568,"[0.7943212792109251, 0.7924391082621672, 0.8196860023962829, 0.7963737213973705, 0.8176624464797558]","[0.7563834022347707, 0.750579383756172, 0.7654508608727297, 0.7545488378998203, 0.7597388191571562]","[0.9990727575621157, 0.9993521002283056, 0.9993874885630549, 0.9976325491289848, 0.9990548661268557]","[2.5497774390078116, 2.5423705922466446, 2.5845243518320675, 2.5485551084261755, 2.5764561317637678]",0.8040965115493002,0.7573402607841297,0.9988999523218635,2.5603367246552935,0.01684021081846533
41,0.00012040503231115032,"[0.913492259846225, 0.9282248469970676, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8627244757137579, 0.8770061710819368, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998071285545319, 0.9998301716037022, 0.9998332641951976, 0.9996871577503832, 0.9998475096752527]","[2.776023864114515, 2.8050611896827067, 2.8033736354045637, 2.7308069514301474, 2.8093245713363237]",0.9141295259368153,0.8709874701010223,0.9998010463558135,2.7849180423936515,0.029492882272318454
42,0.00023945113328829813,"[0.9133849197788849, 0.9280776666103664, 0.9231593672508057, 0.879554840172149, 0.9258258498699732]","[0.8624006155522048, 0.876367234375267, 0.8795033697076097, 0.8491515670552896, 0.8813327014943292]","[0.99980569923064, 0.9998288095752151, 0.9998320209528199, 0.9996799382982373, 0.9998464338434598]","[2.7755912345617295, 2.8042737105608486, 2.8024947579112354, 2.728386345525676, 2.8070049852077625]",0.9140005287364359,0.8697510976369399,0.9997985803800745,2.7835502067534508,0.029815710908417992
43,0.0006018804229933402,"[0.9133773574231238, 0.9279644865964579, 0.9230489154428467, 0.8794151015153198, 0.9257536952250957]","[0.8616351303291948, 0.8753053487933288, 0.8757727417977746, 0.848572330065355, 0.8771023605248587]","[0.9998038024422052, 0.9998264707583138, 0.9998295439826825, 0.9996647972667835, 0.999842957426536]","[2.774816290194524, 2.8030963061481007, 2.798651201223304, 2.7276522288474583, 2.80269901317649]",0.9139119112405687,0.8676775823021025,0.9997935143753042,2.781383007917975,0.028824115949759123
44,0.00011165582001115798,"[0.913492259846225, 0.9282248469970676, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8627244757137579, 0.8770061710819368, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998072516348503, 0.9998301885157568, 0.9998333639907887, 0.9996887154551678, 0.9998477321975937]","[2.7760239871948333, 2.805061206594761, 2.8033737352001546, 2.730808509134932, 2.8093247938586647]",0.9141295259368153,0.8709874701010223,0.9998014503588315,2.7849184463966687,0.02949235488941428
45,0.00024870817087151897,"[0.9133849197788849, 0.9280776666103664, 0.9231193272107657, 0.879554840172149, 0.9258258498699732]","[0.8624006155522048, 0.876367234375267, 0.8791437948781917, 0.8491515670552896, 0.8813327014943292]","[0.99980565717958, 0.9998288033253756, 0.9998318785053418, 0.9996783451142022, 0.999846425877882]","[2.7755911925106695, 2.804273704311009, 2.8020950005942993, 2.7283847523416407, 2.8070049772421846]",0.9139925207284278,0.8696791826710564,0.9997982220004763,2.7834699253999604,0.029765886618733757
46,0.0005638249336028702,"[0.9133773574231238, 0.9279644865964579, 0.9230489154428467, 0.8794151015153198, 0.9257536952250957]","[0.8616351303291948, 0.8753053487933288, 0.8757727417977746, 0.848572330065355, 0.8771023605248587]","[0.9998039618117202, 0.9998268233962109, 0.999829871101008, 0.9996649581184621, 0.9998432387500781]","[2.774816449564039, 2.8030966587859973, 2.798651528341629, 2.727652389699137, 2.8026992945000324]",0.9139119112405687,0.8676775823021025,0.9997937706354957,2.781383264178167,0.028824182651914915
47,0.00010337222684991293,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998074479203345, 0.9998302590937611, 0.9998334176712269, 0.9996901409423257, 0.9998477979425259]","[2.776361460883793, 2.8075951704252216, 2.803373788880593, 2.7308099346220898, 2.809324859603597]",0.9142327640320534,0.8714584661369706,0.9998018127140348,2.7854930428830587,0.029832226622931984
48,0.00040688986233289857,"[0.9133773574231238, 0.9279674464899017, 0.923116369068479, 0.8795502366504548, 0.9258338555457369]","[0.8616351303291948, 0.8757835044553448, 0.8758089730983663, 0.8486447332672672, 0.8803777971312832]","[0.9998045044000743, 0.9998276798571427, 0.999830730660859, 0.9996694927128541, 0.999845060121347]","[2.7748169921523926, 2.8035786308023893, 2.7987560728277043, 2.727864462630576, 2.8060567127983673]",0.9139690530355393,0.8684500276562913,0.9997954935504554,2.782214574242286,0.02935012951270957
49,4.627143871171622,"[0.6963727076405981, 0.7106589635596495, 0.7130895934706554, 0.6995965056920919, 0.7275133379254752]","[0.6911000667577949, 0.7097602336096035, 0.7187349567710823, 0.7003882415387903, 0.728515989953333]","[0.9710527132193266, 0.9728908563042089, 0.9729572700211765, 0.946305628629502, 0.9690374427733119]","[2.3585254876177197, 2.3933100534734617, 2.4047818202629143, 2.3462903758603844, 2.42506677065212]",0.709446221657694,0.7096998977261207,0.9664487821895051,2.38559490157332,0.029200304038265637
50,97.33124044052268,"[0.277428865104495, 0.28135732776950156, 0.28167995059119544, 0.2772986770887001, 0.2800593811258306]","[0.29494426750439495, 0.29731349602081486, 0.29913229800441876, 0.2945864537619682, 0.2978685239192553]","[0.7279934848591303, 0.7382838351195334, 0.7360880614213974, 0.7313365846096858, 0.7380470982549718]","[1.3003666174680202, 1.3169546589098498, 1.3169003100170116, 1.303221715460354, 1.3159750033000577]",0.27956484033594453,0.2967690078421704,0.7343498128529438,1.3106836610310588,0.007322464907390675
51,0.00019748626041861733,"[0.9133849197788849, 0.9280776666103664, 0.9231593672508057, 0.879597959394601, 0.9258933034956055]","[0.8624006155522048, 0.876367234375267, 0.8795033697076097, 0.850201966802984, 0.8813688215992034]","[0.9998060967235384, 0.9998292117406102, 0.999832700077211, 0.9996833733226969, 0.9998467371460502]","[2.775591632054628, 2.804274112726244, 2.8024954370356263, 2.7294832995202816, 2.807108862240859]",0.9140226433060528,0.8699684016074537,0.9997996238020214,2.7837906687155276,0.029426833118122168
52,0.00010011080344339507,"[0.913532259846225, 0.9287010374732582, 0.9232668609164781, 0.8797184413223118, 0.9259452206019941]","[0.8630217531172335, 0.8790638738582024, 0.8802735102928879, 0.8514013523574525, 0.8835318410590769]","[0.9998074530553077, 0.999830302011726, 0.9998334178183456, 0.9996901438268128, 0.9998479585941403]","[2.7763614660187663, 2.8075952133431867, 2.8033737890277117, 2.730809937506577, 2.8093250202552116]",0.9142327640320534,0.8714584661369706,0.9998018550612665,2.7854930852302906,0.029832257295886254
