trial_number,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_gamma,param_reg_alpha,param_reg_lambda,param_min_child_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
0,187,37,0.04234871839273793,0.8179532731987588,0.7694619197355619,3.2294705653332807,0.015414734761917091,2.8765041432546945,10,"[0.9291254830348805, 0.9578434365554106, 0.9642246475639399, 0.9060239409710336, 0.9416910139029017]","[0.776758559851949, 0.7619514807511126, 0.7614522885064359, 0.7589443007963211, 0.7797404068291887]","[0.999347073389934, 0.9996148134631313, 0.9997512322920998, 0.99744669282052, 0.9996159410656604]","[2.7052311162767633, 2.7194097307696543, 2.725428168362476, 2.6624149345878747, 2.721047361797751]",0.9397817044056331,0.7677694073470015,0.9991551506062691,2.706706262358904,0.023157948004384213
1,146,41,0.02675910131396018,0.827217824437573,0.9702386553170644,0.3551802909894347,0.00027267573880087313,0.00012620948285169316,9,"[0.9251023828620258, 0.953366639611208, 0.9449829080500948, 0.8916261041527578, 0.9370603023957537]","[0.7661332821586955, 0.757527973112526, 0.7617380737421766, 0.7558170735432789, 0.765500820653214]","[0.9985835587113385, 0.9991378645422049, 0.9992597151529579, 0.9964944922302628, 0.9989908025124002]","[2.68981922373206, 2.7100324772659388, 2.705980696945229, 2.6439376699262995, 2.701551925561368]",0.9304276674143679,0.7613434446419782,0.9984932866298329,2.690264398686179,0.02413110525024621
2,245,44,0.43778567971542487,0.9196634256866895,0.7845917449011728,3.902645881432277,0.00039027625535532966,0.15834527427829725,2,"[0.9227294065927518, 0.9531796516334087, 0.9383557675041808, 0.8795331735233574, 0.9425312509534153]","[0.7633643047278075, 0.7701640011585157, 0.773198230559568, 0.7621095761793879, 0.7698868698132846]","[0.998979521371889, 0.9993005876439911, 0.9995799726666168, 0.9975117984514611, 0.9979622700106874]","[2.6850732326924485, 2.7226442404359155, 2.7111339707303657, 2.6391545481542065, 2.710380390777387]",0.9272658500414227,0.7677445964877128,0.9986668300289292,2.693677276558065,0.029898403555347314
3,287,28,0.013157098861922905,0.7058222448418507,0.9096934757736866,2.2807516610827427,0.0695296021489817,0.00012415065128756021,7,"[0.9287538465515691, 0.9558516324052145, 0.9516555497976867, 0.8958849489041611, 0.937894385922503]","[0.7586000662788907, 0.7431173274371033, 0.7594972667974292, 0.7431851947601966, 0.7680253359584672]","[0.9988652764255584, 0.9993866793961161, 0.9995096580189344, 0.9969698962641321, 0.9992801448521896]","[2.6862191892560183, 2.698355639238434, 2.7106624746140504, 2.63604003992849, 2.70519986673316]",0.9340080727162269,0.7544850382464174,0.9988023309913862,2.6872954419540305,0.02689679967076249
4,203,32,0.35249077496836556,0.8727281196413934,0.7438031602295144,2.1851597689967073,0.3077201812975572,0.00020004484210638866,7,"[0.9285313424616942, 0.950725465566508, 0.958670839281089, 0.8888421470564457, 0.9350452420823541]","[0.7888595393978265, 0.7770027977238256, 0.7859416681315013, 0.7733946189651734, 0.7920359434040186]","[0.9991591785352534, 0.9994252882451649, 0.9996840340955017, 0.9978578260139817, 0.9993201056090604]","[2.7165500603947743, 2.7271535515354985, 2.744296541508092, 2.660094592035601, 2.726401291095433]",0.9323630072896181,0.7834469135244692,0.9990892864997922,2.71489920731388,0.02881992822003846
5,218,13,0.002228272036335536,0.7261713403696736,0.745484308377049,2.8509838520893984,0.015595796772974072,8.747202693854998,2,"[0.9317066640809883, 0.9555954051948414, 0.9639095233381313, 0.899495805961685, 0.950188033464266]","[0.688628037364246, 0.682010958642651, 0.6992916277195529, 0.683510339382389, 0.7098986452071724]","[0.9984645377469121, 0.9990005724271677, 0.9990061784831208, 0.9966745713359694, 0.9990163477143011]","[2.6187992391921466, 2.63660693626466, 2.662207329540805, 2.5796807166800435, 2.6591030263857394]",0.9401790864079824,0.6926679216632022,0.9984324415414942,2.6312794496126792,0.03025641151133491
6,102,10,0.05790549520265948,0.7013166410159128,0.7865243091425225,1.2221279600080137,0.0006235164534943642,0.0003563491324493149,7,"[0.9294546536969428, 0.9558013552406927, 0.9589969087937701, 0.9016416758771401, 0.9408966104647294]","[0.7709900929229867, 0.7453675545258656, 0.7515375086071786, 0.750233972537676, 0.7698064231493126]","[0.9991782511617072, 0.9995223178724992, 0.9996594958227364, 0.99793418169619, 0.9995244414430037]","[2.6996229977816366, 2.7006912276390573, 2.710193913223685, 2.649809830111006, 2.7102274750570454]",0.937358240814655,0.7575871103486038,0.9991637375992273,2.694109088762486,0.022603875847389057
7,84,12,0.009889587457610384,0.9283972919391741,0.6388405103172244,4.189724537494019,0.0003023375152147211,7.626009203461761,5,"[0.9349741750634512, 0.9560460034061148, 0.9701535815610325, 0.9145679959421311, 0.9480637218797413]","[0.6961912694266129, 0.6848924731380127, 0.7110497509814284, 0.690242513451413, 0.7007370222996243]","[0.9985347252232198, 0.9991384801377611, 0.9990538817397306, 0.996903225215998, 0.9991081582128287]","[2.629700169713284, 2.6400769566818885, 2.6802572142821917, 2.6017137346095423, 2.6479089023921945]",0.9447610955704941,0.6966226058594183,0.9985476941059076,2.63993139553582,0.025515097686521326
8,295,32,0.09891228303190569,0.6156751169017283,0.7131227850305638,0.6009828060658445,0.003024830111021728,0.00039231832543526067,4,"[0.9268511793962046, 0.9438671799535822, 0.9540287091399418, 0.883453655476615, 0.9370552236901243]","[0.7994510994928855, 0.8176119073766266, 0.8341146944666257, 0.7802846431395841, 0.8230501699805046]","[0.999502267294654, 0.9995344640698056, 0.9997733541858008, 0.9979967231043376, 0.9995984564097035]","[2.725804546183744, 2.7610135514000147, 2.7879167577923685, 2.6617350217205367, 2.7597038500803324]",0.9290511895312937,0.8109025028912452,0.9992810530128603,2.7392347454353994,0.04347370789144374
9,153,6,0.07395396765790996,0.8266405816826301,0.7061557963757782,2.6162402673334983,0.00029491886496417003,0.07581104406909288,10,"[0.9337190315797619, 0.9582976363939154, 0.9698168433363796, 0.9031150578465931, 0.9556914443472684]","[0.7695140212532539, 0.7532077578025516, 0.7637098534790057, 0.7494176253268975, 0.7719440085956183]","[0.9993771670588347, 0.9995930844575759, 0.9997650870432571, 0.9977599314483169, 0.9996248286043814]","[2.7026102198918505, 2.711098478654043, 2.7332917838586424, 2.6502926146218075, 2.727260281547268]",0.9441280027007837,0.7615586532914654,0.9992240197224731,2.7049106757147223,0.029433673845122566
