trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
18,22.95719492789208,l1,0.38890264138219544,"[0.9581410593341616, 0.9480226348301809, 0.890989662770199, 0.9306524008501023, 0.9624562836051489]","[0.807806039121662, 0.7421633350963317, 0.7765647883562101, 0.8118659378377875, 0.8165966516353503]","[0.9997722637098134, 0.9996243758583424, 0.9993916284516989, 0.9995843813337513, 0.9998187481674127]","[2.765719362165637, 2.689810345784855, 2.666946079578108, 2.742102720021641, 2.778871683407912]",0.9380524082779585,0.7909993504094683,0.9996382795042036,2.7286900381916306,0.04334331618916956
19,0.1836067308287748,elasticnet,0.24181785298352648,"[0.8989666026775517, 0.8291864434654002, 0.8672701488827889, 0.8949872206382836, 0.918859653448082]","[0.6614963202685328, 0.6209960374358853, 0.6576895699369019, 0.6522945762333188, 0.7261770407761173]","[0.9983915035096218, 0.9980632061433786, 0.9974174773327233, 0.997135704852058, 0.9955289242872928]","[2.5588544264557065, 2.448245687044664, 2.522377196152414, 2.5444175017236605, 2.640565618511492]",0.8818540138224213,0.6637307089301512,0.9973073632250149,2.542892085977587,0.06192906215969782
20,2.7541753940263245,l1,0.5439232276570478,"[0.9676753659309223, 0.9568957360056514, 0.9512488549345531, 0.9245974404806592, 0.9620947687184078]","[0.8369026252495192, 0.7148352215663091, 0.7568044174936801, 0.7564038735348487, 0.826442801992814]","[0.9997153131068158, 0.9996042454057321, 0.9993505820668673, 0.9995043091496929, 0.9997588934868673]","[2.804293304287257, 2.6713352029776924, 2.7074038544951007, 2.680505623165201, 2.7882964641980887]",0.9525024332140386,0.7782777879674343,0.9995866686431951,2.7303668898246682,0.055351851457404774
21,96.20368885003701,l1,0.40961365520075643,"[0.9674846596416756, 0.9433717379608718, 0.9414833902384865, 0.9398082738584606, 0.9585788464128367]","[0.7948881307092245, 0.8023696791674385, 0.8089770547501794, 0.7987017302329343, 0.808374876030639]","[0.9997266072869948, 0.999757624858137, 0.9995151284626607, 0.9995012948755064, 0.999810861539668]","[2.762099397637895, 2.7454990419864473, 2.7499755734513265, 2.738011298966901, 2.766764583983144]",0.9501453816224663,0.8026622941780832,0.9996623034045934,2.752469979205143,0.010591797629445761
22,35.087811383674165,l1,0.4013088957102086,"[0.9515623527020513, 0.9531568798981443, 0.9457682209339906, 0.9191637066832823, 0.9623087968720047]","[0.7483041000097528, 0.7860462031037422, 0.7719031682978378, 0.7623727803703588, 0.8034158370085619]","[0.9994354978926517, 0.9996986678294891, 0.9994210420895642, 0.9993441503639194, 0.9997801547506766]","[2.6993019506044558, 2.7389017508313755, 2.7170924313213924, 2.6808806374175607, 2.765504788631243]",0.9463919914178947,0.7744084177580507,0.9995359025852603,2.720336311761206,0.029646531595178015
23,4.979694555957913,l1,0.5085331823789884,"[0.9419630474203718, 0.9382764827602956, 0.9195871558908084, 0.9335592903679135, 0.9434420868093341]","[0.799651539682037, 0.7837388822096808, 0.8011076038386682, 0.8079335168290591, 0.8168825783279681]","[0.9996582105955318, 0.9996912200031393, 0.9995766506989275, 0.9994268143888583, 0.999400066964221]","[2.7412727976979405, 2.7217065849731155, 2.720271410428404, 2.7409196215858307, 2.7597247321015232]",0.9353656126497446,0.8018628241774826,0.9995505925301356,2.736779029357363,0.014584401220101883
24,40.271863721908886,l1,0.20141392308518397,"[0.9527265316811264, 0.939955577715089, 0.924422298058714, 0.9345374119170826, 0.95745161394022]","[0.7588952497385578, 0.7679072979900812, 0.7959817546365956, 0.786877502817397, 0.8072568277947961]","[0.9995357128568583, 0.9994827030761726, 0.999414844449335, 0.9993458566182568, 0.9997810515155787]","[2.7111574942765424, 2.707345578781343, 2.719818897144645, 2.720760771352736, 2.7644894932505952]",0.9418186866624465,0.7833837265954855,0.9995120337032402,2.724714446961172,0.020528618141950828
25,0.8526046819427752,l1,0.6686614440993702,"[0.9563611546867815, 0.9398740581695182, 0.9397579924871476, 0.930000283415998, 0.9630752162323133]","[0.8386213567859302, 0.7748974525772528, 0.7688519672890609, 0.7380318536657553, 0.772356513733513]","[0.9997298520273238, 0.9996997167240176, 0.9988277354279205, 0.9988690848908744, 0.9995566187053315]","[2.7947123635000355, 2.7144712274707885, 2.707437695204129, 2.6669012219726276, 2.7349883486711577]",0.9458137409983518,0.7785518288103025,0.9993366015550936,2.723702171363748,0.04182323886807706
26,55.98853621849131,l1,0.44964416326811724,"[0.973566424236874, 0.9407722110594431, 0.944369959802839, 0.9269267141549807, 0.9528781914627037]","[0.7796630202758618, 0.7885148207512893, 0.7951258146037011, 0.7782506975814577, 0.8223350058378497]","[0.9997549834139788, 0.9995884512966562, 0.9993683308990629, 0.9992928789453113, 0.9996948783746565]","[2.7529844279267146, 2.7288754831073887, 2.738864105305603, 2.7044702906817495, 2.77490807567521]",0.9477027001433681,0.7927778718100319,0.9995399045859331,2.740020476539333,0.02355662283340739
27,92.3669871603198,l1,0.362929154913081,"[0.9563413493877421, 0.9319555646831594, 0.9313294565553438, 0.9436249491313169, 0.9541302489658112]","[0.781499292829212, 0.8057023448158647, 0.7139050481332205, 0.7919937719410222, 0.8139161391031952]","[0.9996434887653711, 0.999649882303211, 0.9988927207198854, 0.9992345465995277, 0.9995149757024309]","[2.7374841309823252, 2.737307791802235, 2.64412722540845, 2.7348532676718667, 2.767561363771437]",0.9434763137446748,0.7814033193645028,0.9993871228180853,2.7242667559272626,0.041841628245358066
28,40.24555144755057,l2,0.5319061678985777,"[0.9459458378069737, 0.9678663079266323, 0.9195173312855067, 0.9391268396378004, 0.96551797352571]","[0.7921235150199308, 0.7690697831378617, 0.7439975448227094, 0.7613075224070738, 0.796645330543073]","[0.9995637044310987, 0.999652535315543, 0.9993067942842575, 0.9991773395678158, 0.9998183036381767]","[2.737633057258003, 2.736588626380037, 2.6628216703924736, 2.6996117016126897, 2.76198160770696]",0.9475948580365248,0.7726287391861296,0.9995037354473784,2.7197273326700326,0.03473682475291693
29,19.933372858680592,elasticnet,0.3074786979635999,"[0.9646537374970481, 0.9411527891531185, 0.9168445101800191, 0.9303843435586981, 0.9561391313656109]","[0.7742120579754451, 0.7674295630563457, 0.7514679488241696, 0.7710024365864615, 0.7627867929424851]","[0.9994832441280299, 0.999700434406369, 0.9990487119146727, 0.9990300383833792, 0.9995331802344992]","[2.7383490396005232, 2.708282786615833, 2.6673611709188614, 2.700416818528539, 2.718459104542595]",0.941834902350899,0.7653797598769814,0.9993591218133899,2.7065737840412702,0.023364013573389273
30,10.119941536763738,l1,0.4289466483015939,"[0.9604664809172269, 0.9300090447265041, 0.9198450102791038, 0.9156901837313004, 0.9546457278793947]","[0.7987486492647408, 0.7851914052270017, 0.7154111266735491, 0.7658483939679654, 0.8066391609144232]","[0.999646248232189, 0.9996396487390071, 0.9986526474728834, 0.9992745182292514, 0.9998046170999281]","[2.7588613784141565, 2.714840098692513, 2.633908784425536, 2.6808130959285172, 2.761089505893746]",0.936131289506706,0.774367747209536,0.9994035359546517,2.709902572670894,0.04829637556754541
31,6.068540734401177,l1,0.4492380062904481,"[0.9292159603427724, 0.9376353331704108, 0.9219318935496987, 0.9364850375271172, 0.9691834162032131]","[0.7994954199447997, 0.7824991254136843, 0.807478330688756, 0.8017744870711845, 0.7977341751750429]","[0.9996584499206268, 0.9995645143211546, 0.9994929380952384, 0.9991369640924548, 0.9997580089060262]","[2.728369830208199, 2.7196989729052494, 2.728903162333693, 2.7373964886907567, 2.766675600284282]",0.9388903281586425,0.7977963076586935,0.9995221750671002,2.7362088108844356,0.01622980408874107
32,43.00495250973788,l1,0.4842692155695102,"[0.9589428104139285, 0.9734623699741769, 0.9310115097602488, 0.942675861395339, 0.9464639248700718]","[0.7806542363794965, 0.7817854908891679, 0.8120923977005114, 0.7968543217142654, 0.7534633634137653]","[0.9996012193228578, 0.9996763314120648, 0.9996080111578604, 0.9994409846373962, 0.999675537190901]","[2.739198266116283, 2.7549241922754097, 2.7427119186186206, 2.7389711677470006, 2.699602825474738]",0.9505112952827531,0.7849699620194414,0.9996004167442158,2.7350816740464103,0.018669597474976506
33,15.986754242365102,l1,0.39778477729524686,"[0.9473211395346999, 0.9579533119512056, 0.9147194675423397, 0.9294930927567678, 0.9405261238481704]","[0.7700843369788812, 0.7938596904553661, 0.7097168485744991, 0.7664673999151299, 0.8001132204158661]","[0.9996904001605739, 0.99971005577042, 0.999478863664348, 0.9992913721852986, 0.9997314582288707]","[2.717095876674155, 2.751523058176992, 2.6239151797811866, 2.6952518648571964, 2.740370802492907]",0.9380026271266366,0.7680482992679485,0.9995804300019022,2.705631356396487,0.045231802966123544
34,0.04664306279412876,l1,0.2644402703785091,"[0.9092887230315586, 0.9210769678279804, 0.8506387985214083, 0.8740431456387933, 0.9374362115992788]","[0.633836287482829, 0.6357947345325116, 0.5909230157679345, 0.7228520382239434, 0.59266819573905]","[0.996419740046051, 0.9987145826274707, 0.9973001464698484, 0.9914490267436566, 0.9975062302817139]","[2.539544750560439, 2.555586284987963, 2.438861960759191, 2.588344210606393, 2.527610637620043]",0.8984967693238038,0.6352148543492537,0.9962779452337482,2.5299895689068057,0.049923256823314034
35,55.34523372484434,l1,0.47281352515200653,"[0.9632610504777611, 0.9498360140323437, 0.9233555124262044, 0.9438528364621556, 0.957508496681838]","[0.8091961891467524, 0.7574112933926922, 0.707288905172348, 0.810019734325198, 0.8171889930495321]","[0.9997455405728168, 0.9995069526876685, 0.9988844676922956, 0.9993746886836674, 0.9997332869041792]","[2.7722027801973304, 2.7067542601127044, 2.629528885290848, 2.753247259471021, 2.7744307766355494]",0.9475627820160606,0.7802210230173046,0.9994489873081255,2.7272327923414905,0.05457494986606235
36,0.6547328827799005,l2,0.3537532569305085,"[0.9180894517826359, 0.9065309176022005, 0.876745445473967, 0.8951622278490611, 0.9344284243495319]","[0.7092678878863389, 0.6902566741744974, 0.6722002467263279, 0.7141176610656538, 0.6223313473766884]","[0.9990221805153368, 0.9987344499850596, 0.997638442343574, 0.9961393938888458, 0.9984290561329315]","[2.6263795201843116, 2.5955220417617575, 2.546584134543869, 2.6054192828035605, 2.5551888278591517]",0.9061912934114792,0.6816347634459012,0.9979927045731495,2.58581876143053,0.03033498974941652
37,4.09803211457062,elasticnet,0.5771084604104897,"[0.958316185891178, 0.9477132009850416, 0.9139782512441893, 0.9230596042415652, 0.945580349912683]","[0.7985325845973199, 0.8003178406062307, 0.7638818916266549, 0.6994906788624214, 0.7977037000153979]","[0.9993651399517666, 0.99962734726632, 0.9993301940395862, 0.9980927425980218, 0.9997245056647814]","[2.7562139104402643, 2.7476583888575923, 2.6771903369104306, 2.6206430257020084, 2.743008555592862]",0.9377295184549315,0.7719853391416049,0.9992279859040952,2.708942843500632,0.0523430978454269
38,19.657992650412154,l1,0.6290743394724625,"[0.9674545920745996, 0.9256590131552914, 0.9204070621154764, 0.9291101987891329, 0.9575745529510035]","[0.796918281417563, 0.8015711512460671, 0.7978688039970667, 0.7871578421252243, 0.7493789646287078]","[0.9996587705595313, 0.9997790214240261, 0.9993409830616723, 0.999498087001325, 0.9996362361020686]","[2.764031644051694, 2.7270091858253847, 2.7176168491742154, 2.715766127915682, 2.70658975368178]",0.9400410838171007,0.7865790086829257,0.9995826196297246,2.726202712129751,0.019994929167202254
39,0.006723839686236209,l2,0.5271071607262958,"[0.7752376366019753, 0.6750088210292842, 0.7172214020147113, 0.6878467915799626, 0.7180232674890434]","[0.461382857703888, 0.4554503222039682, 0.3462124961829817, 0.4838934895665806, 0.45391307088443134]","[0.9640997983366071, 0.9591719707101096, 0.9881576887753114, 0.9284117212535155, 0.9463569398310787]","[2.2007202926424703, 2.089631113943362, 2.0515915869730046, 2.1001520024000584, 2.118293278204553]",0.7146675837429954,0.44017044730836996,0.9572396237813244,2.11207765483269,0.04939794327852812
40,9.775639163895658,elasticnet,0.21322225702393072,"[0.9262595299856616, 0.9332671687751144, 0.9314158940590979, 0.9250724777634034, 0.9512260730608595]","[0.8216956076570681, 0.7380197531939665, 0.7881377078997606, 0.7618447254891524, 0.7906984687746487]","[0.9995214955109172, 0.9996960977286493, 0.9992089651030401, 0.9993145756023804, 0.9994976566850002]","[2.747476633153647, 2.67098301969773, 2.7187625670618987, 2.6862317788549364, 2.7414221985205085]",0.9334482287288275,0.7800792526029192,0.9994477581259975,2.712975239457744,0.03003873503682646
41,92.10651901974573,l1,0.4275078040549333,"[0.9626589663365774, 0.9165541591561174, 0.9353941869909942, 0.9214505513268637, 0.9718782659984548]","[0.8025766922270754, 0.7591681985156575, 0.8215566752606499, 0.7564440256901759, 0.8028779224957983]","[0.9997094835821188, 0.9991547779416544, 0.9996293390510518, 0.9990374290812774, 0.9996489601007064]","[2.7649451421457716, 2.6748771356134293, 2.756580201302696, 2.6769320060983173, 2.7744051485949592]",0.9415872259618017,0.7885247028378715,0.9994359979513616,2.7295479267510343,0.04416606748724087
42,84.39223492312024,l1,0.4428050571279382,"[0.9515079939074877, 0.9384858865685299, 0.9231542678176904, 0.9308515410917785, 0.9580583499779968]","[0.7875160947723078, 0.8011026626214146, 0.8189387567189556, 0.7315647869477706, 0.8304721527453648]","[0.9997685024234692, 0.9997227721988835, 0.9995885107359911, 0.9989629199124037, 0.9995580605779568]","[2.7387925911032647, 2.7393113213888283, 2.741681535272637, 2.661379247951953, 2.7880885633013186]",0.9404116078726966,0.7939188907611626,0.9995201531697407,2.7338506518036003,0.040766211087441356
43,26.194917093346568,l1,0.2988919489941062,"[0.9693156029341782, 0.938005357368754, 0.9230462049082248, 0.9518674626235787, 0.9522037350570902]","[0.7897966387703054, 0.8103456787534623, 0.8190386764219894, 0.7310766665384284, 0.8160795536791373]","[0.9997502635508826, 0.9996911908041699, 0.9993826164512651, 0.9992485408314441, 0.9997442075895839]","[2.758862505255366, 2.748042226926386, 2.7414674977814792, 2.682192669993451, 2.7680274963258116]",0.9468876725783651,0.7932674428326646,0.9995633638454692,2.7397184792564984,0.030164405352392332
44,26.592337787106246,l1,0.28816827171684073,"[0.9561536657839088, 0.9428398608248384, 0.9408897251809012, 0.9233974496704106, 0.9513292359047089]","[0.8336774227453253, 0.7956643936858515, 0.8085943092774511, 0.7607933790986349, 0.8141477765619999]","[0.9997244145475022, 0.9997501147305945, 0.9991984633397606, 0.9994056131934019, 0.9997847009068188]","[2.7895555030767363, 2.738254369241284, 2.748682497798113, 2.6835964419624476, 2.7652617133735276]",0.9429219874729535,0.8025754562738525,0.9995726613436157,2.745070105090422,0.03528502961220418
45,27.430243066605186,l1,0.28120897331967776,"[0.9686161857035103, 0.9423650958882928, 0.9436786949302016, 0.9231418124939385, 0.9539257513999592]","[0.7694496788980768, 0.7789823896844836, 0.8052044302810046, 0.7435051142543057, 0.8085774843690186]","[0.999663574603713, 0.9996848062818825, 0.9993422009827462, 0.9990747634808418, 0.9991937273718627]","[2.7377294392053, 2.721032291854659, 2.7482253261939524, 2.665721690229086, 2.7616969631408406]",0.9463455080831805,0.7811438194973779,0.9993918145442093,2.7268811421247676,0.0333469301190149
46,53.18653900246519,l1,0.16136731801206178,"[0.9633529397878717, 0.9473758073202633, 0.9252196106535426, 0.9339436235224571, 0.955904105683106]","[0.8038898354178521, 0.7922670930907995, 0.7593638907692885, 0.7921004163983508, 0.801465909291454]","[0.9996718085238304, 0.9997043554187889, 0.9988241036414339, 0.9990966765215167, 0.9996631146760513]","[2.7669145837295543, 2.7393472558298515, 2.6834076050642652, 2.7251407164423247, 2.7570331296506114]",0.9451592173934481,0.789817428993549,0.9993920117563242,2.734368658143322,0.029257087397268615
47,0.0006062132506302557,l2,0.3330157414421455,"[0.6710891732719562, 0.608562350882811, 0.7191115926580257, 0.5962608099854121, 0.6841075400889894]","[0.46841419037428245, 0.35975656697812736, 0.4476442281136855, 0.3656345858976423, 0.4580437187894733]","[0.9450083134051178, 0.8706367074308586, 0.9409481657739351, 0.9692478577286956, 0.9465389058341043]","[2.0845116770513563, 1.838955625291797, 2.1077039865456464, 1.9311432536117499, 2.088690164712567]",0.6558262933774388,0.41989865803064214,0.9344759900345423,2.0102009414426236,0.10655004806132425
48,12.0364119624142,l1,0.30169732112228753,"[0.9584661189964049, 0.9466138740443752, 0.9414662117264476, 0.939354253469024, 0.9629721458820525]","[0.7964064421772011, 0.7678423856188319, 0.8159880352001069, 0.7908208524489793, 0.8152315066208353]","[0.9997970375868485, 0.9994961070889066, 0.9995920698057955, 0.9993839391428431, 0.999610094679737]","[2.7546695987604544, 2.713952366752114, 2.75704631673235, 2.7295590450608462, 2.7778137471826247]",0.9497745208236609,0.7972578444131909,0.999575849660826,2.7466082148976776,0.02238215242157082
49,1.3727047185960528,l1,0.3844218358529578,"[0.9578417754619315, 0.9456281873991281, 0.9120869202380756, 0.9275408993250642, 0.9665280260604915]","[0.7160127295193228, 0.7900180458912631, 0.7279427661109661, 0.7385775567889954, 0.8265276339548717]","[0.9994949332448977, 0.9997541828776366, 0.9987414205857762, 0.9991751741026889, 0.9997671984309525]","[2.6733494382261522, 2.735400416168028, 2.638771106934818, 2.6652936302167483, 2.7928228584463155]",0.9419251616969382,0.7598157464530838,0.9993865818483905,2.7011274899984126,0.05572553855982491
50,12.765496529471088,l1,0.25257926756310606,"[0.9589067006564417, 0.9402154665076374, 0.936371120530955, 0.9395221146906279, 0.9650615422160148]","[0.7905339688712542, 0.7612197300931993, 0.8021172508251088, 0.7198271909981183, 0.7709526305635178]","[0.9996707576490073, 0.9993807203581355, 0.999246725702577, 0.9991348115373243, 0.9996925091925938]","[2.749111427176703, 2.7008159169589723, 2.737735097058641, 2.6584841172260703, 2.7357066819721263]",0.9480153889203354,0.7689301542702396,0.9994251048879276,2.7163706480785024,0.03315141208831968
